DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
09X324,7,2010,Special Ed,7,649,3,42.9%,2,28.6%,2,28.6%,0,0%,2,28.6%
09X324,7,2011,General Ed,65,670,4,6.2%,28,43.1%,29,44.6%,4,6.2%,33,50.8%
09X324,7,2011,Special Ed,12,645,4,33.3%,8,66.7%,0,0%,0,0%,0,0%
09X324,8,2009,General Ed,63,683,0,0%,2,3.2%,47,74.6%,14,22.2%,61,96.8%
09X324,8,2009,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
09X324,8,2010,General Ed,64,672,6,9.4%,31,48.4%,22,34.4%,5,7.8%,27,42.2%
09X324,8,2010,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
09X324,8,2011,General Ed,38,655,9,23.7%,22,57.9%,6,15.8%,1,2.6%,7,18.4%
09X324,8,2011,Special Ed,7,631,2,28.6%,4,57.1%,1,14.3%,0,0%,1,14.3%
09X324,All Grades,2007,General Ed,80,,5,6.3%,22,27.5%,45,56.3%,8,10%,53,66.3%
09X324,All Grades,2007,Special Ed,1,,s,s,s,s,s,s,s,s,s,s
09X324,All Grades,2008,General Ed,133,,2,1.5%,43,32.3%,79,59.4%,9,6.8%,88,66.2%
09X324,All Grades,2008,Special Ed,12,,0,0%,6,50%,5,41.7%,1,8.3%,6,50%
09X324,All Grades,2009,General Ed,155,,0,0%,8,5.2%,119,76.8%,28,18.1%,147,94.8%
09X324,All Grades,2009,Special Ed,21,,2,9.5%,6,28.6%,12,57.1%,1,4.8%,13,61.9%
09X324,All Grades,2010,General Ed,145,,11,7.6%,61,42.1%,58,40%,15,10.3%,73,50.3%
09X324,All Grades,2010,Special Ed,15,,6,40%,5,33.3%,4,26.7%,0,0%,4,26.7%
09X324,All Grades,2011,General Ed,160,667,20,12.5%,71,44.4%,59,36.9%,10,6.3%,69,43.1%
09X324,All Grades,2011,Special Ed,27,641,9,33.3%,17,63%,1,3.7%,0,0%,1,3.7%
09X325,5,2006,General Ed,116,627,45,38.8%,41,35.3%,27,23.3%,3,2.6%,30,25.9%
09X325,5,2006,Special Ed,8,602,5,62.5%,3,37.5%,0,0%,0,0%,0,0%
09X325,5,2007,General Ed,92,641,22,23.9%,37,40.2%,25,27.2%,8,8.7%,33,35.9%
09X325,5,2007,Special Ed,12,613,9,75%,2,16.7%,0,0%,1,8.3%,1,8.3%
09X325,5,2008,General Ed,71,652,10,14.1%,18,25.4%,36,50.7%,7,9.9%,43,60.6%
09X325,5,2008,Special Ed,15,563,13,86.7%,1,6.7%,1,6.7%,0,0%,1,6.7%
09X325,5,2009,General Ed,75,651,8,10.7%,22,29.3%,43,57.3%,2,2.7%,45,60%
09X325,5,2009,Special Ed,15,645,1,6.7%,10,66.7%,4,26.7%,0,0%,4,26.7%
09X325,5,2010,General Ed,82,652,22,26.8%,42,51.2%,16,19.5%,2,2.4%,18,22%
09X325,5,2010,Special Ed,8,659,1,12.5%,5,62.5%,2,25%,0,0%,2,25%
09X325,5,2011,General Ed,62,662,10,16.1%,33,53.2%,18,29%,1,1.6%,19,30.6%
09X325,5,2011,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
09X325,6,2006,General Ed,101,630,32,31.7%,40,39.6%,27,26.7%,2,2%,29,28.7%
09X325,6,2006,Special Ed,23,589,18,78.3%,4,17.4%,1,4.3%,0,0%,1,4.3%
09X325,6,2007,General Ed,115,650,22,19.1%,39,33.9%,38,33%,16,13.9%,54,47%
09X325,6,2007,Special Ed,26,612,13,50%,9,34.6%,3,11.5%,1,3.8%,4,15.4%
09X325,6,2008,General Ed,89,645,13,14.6%,35,39.3%,36,40.4%,5,5.6%,41,46.1%
09X325,6,2008,Special Ed,17,614,7,41.2%,8,47.1%,2,11.8%,0,0%,2,11.8%
09X325,6,2009,General Ed,86,656,8,9.3%,24,27.9%,50,58.1%,4,4.7%,54,62.8%
09X325,6,2009,Special Ed,21,626,7,33.3%,10,47.6%,4,19%,0,0%,4,19%
09X325,6,2010,General Ed,98,651,28,28.6%,49,50%,17,17.3%,4,4.1%,21,21.4%
09X325,6,2010,Special Ed,16,629,7,43.8%,8,50%,1,6.3%,0,0%,1,6.3%
09X325,6,2011,General Ed,99,652,21,21.2%,62,62.6%,16,16.2%,0,0%,16,16.2%
09X325,6,2011,Special Ed,15,643,5,33.3%,9,60%,1,6.7%,0,0%,1,6.7%
09X325,7,2006,General Ed,96,627,31,32.3%,42,43.8%,22,22.9%,1,1%,23,24%
09X325,7,2006,Special Ed,17,575,13,76.5%,3,17.6%,1,5.9%,0,0%,1,5.9%
09X325,7,2007,General Ed,100,644,13,13%,45,45%,39,39%,3,3%,42,42%
09X325,7,2007,Special Ed,19,601,12,63.2%,6,31.6%,1,5.3%,0,0%,1,5.3%
09X325,7,2008,General Ed,120,662,4,3.3%,31,25.8%,73,60.8%,12,10%,85,70.8%
09X325,7,2008,Special Ed,29,629,5,17.2%,21,72.4%,2,6.9%,1,3.4%,3,10.3%
09X325,7,2009,General Ed,90,662,1,1.1%,21,23.3%,62,68.9%,6,6.7%,68,75.6%
09X325,7,2009,Special Ed,25,625,4,16%,17,68%,4,16%,0,0%,4,16%
09X325,7,2010,General Ed,107,657,16,15%,53,49.5%,31,29%,7,6.5%,38,35.5%
09X325,7,2010,Special Ed,24,611,15,62.5%,7,29.2%,2,8.3%,0,0%,2,8.3%
09X325,7,2011,General Ed,93,644,28,30.1%,58,62.4%,6,6.5%,1,1.1%,7,7.5%
09X325,7,2011,Special Ed,21,627,14,66.7%,5,23.8%,2,9.5%,0,0%,2,9.5%
09X325,8,2006,General Ed,127,619,51,40.2%,52,40.9%,23,18.1%,1,0.8%,24,18.9%
09X325,8,2006,Special Ed,16,575,13,81.3%,3,18.8%,0,0%,0,0%,0,0%
09X325,8,2007,General Ed,100,622,37,37%,32,32%,30,30%,1,1%,31,31%
09X325,8,2007,Special Ed,18,601,14,77.8%,3,16.7%,1,5.6%,0,0%,1,5.6%
09X325,8,2008,General Ed,102,652,11,10.8%,35,34.3%,50,49%,6,5.9%,56,54.9%
09X325,8,2008,Special Ed,24,602,17,70.8%,5,20.8%,2,8.3%,0,0%,2,8.3%
09X325,8,2009,General Ed,123,663,7,5.7%,24,19.5%,84,68.3%,8,6.5%,92,74.8%
09X325,8,2009,Special Ed,29,630,7,24.1%,19,65.5%,3,10.3%,0,0%,3,10.3%
09X325,8,2010,General Ed,103,662,16,15.5%,47,45.6%,38,36.9%,2,1.9%,40,38.8%
09X325,8,2010,Special Ed,29,631,18,62.1%,10,34.5%,1,3.4%,0,0%,1,3.4%
09X325,8,2011,General Ed,111,666,8,7.2%,62,55.9%,38,34.2%,3,2.7%,41,36.9%
09X325,8,2011,Special Ed,20,620,12,60%,7,35%,1,5%,0,0%,1,5%
09X325,All Grades,2006,General Ed,440,,159,36.1%,175,39.8%,99,22.5%,7,1.6%,106,24.1%
09X325,All Grades,2006,Special Ed,64,,49,76.6%,13,20.3%,2,3.1%,0,0%,2,3.1%
09X325,All Grades,2007,General Ed,407,,94,23.1%,153,37.6%,132,32.4%,28,6.9%,160,39.3%
09X325,All Grades,2007,Special Ed,75,,48,64%,20,26.7%,5,6.7%,2,2.7%,7,9.3%
09X325,All Grades,2008,General Ed,382,,38,9.9%,119,31.2%,195,51%,30,7.9%,225,58.9%
09X325,All Grades,2008,Special Ed,85,,42,49.4%,35,41.2%,7,8.2%,1,1.2%,8,9.4%
09X325,All Grades,2009,General Ed,374,,24,6.4%,91,24.3%,239,63.9%,20,5.3%,259,69.3%
09X325,All Grades,2009,Special Ed,90,,19,21.1%,56,62.2%,15,16.7%,0,0%,15,16.7%
09X325,All Grades,2010,General Ed,390,,82,21%,191,49%,102,26.2%,15,3.8%,117,30%
09X325,All Grades,2010,Special Ed,77,,41,53.2%,30,39%,6,7.8%,0,0%,6,7.8%
09X325,All Grades,2011,General Ed,365,656,67,18.4%,215,58.9%,78,21.4%,5,1.4%,83,22.7%
09X325,All Grades,2011,Special Ed,61,632,31,50.8%,23,37.7%,7,11.5%,0,0%,7,11.5%
09X327,6,2006,General Ed,50,655,4,8%,18,36%,24,48%,4,8%,28,56%
09X327,6,2006,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
09X327,6,2007,General Ed,93,665,1,1.1%,28,30.1%,54,58.1%,10,10.8%,64,68.8%
09X327,6,2007,Special Ed,6,654,1,16.7%,2,33.3%,3,50%,0,0%,3,50%
09X327,6,2008,General Ed,50,684,0,0%,7,14%,29,58%,14,28%,43,86%
09X327,6,2008,Special Ed,6,664,1,16.7%,1,16.7%,3,50%,1,16.7%,4,66.7%
09X327,6,2009,General Ed,58,686,0,0%,3,5.2%,40,69%,15,25.9%,55,94.8%
09X327,6,2009,Special Ed,11,658,2,18.2%,2,18.2%,5,45.5%,2,18.2%,7,63.6%
09X327,6,2010,General Ed,111,693,2,1.8%,27,24.3%,38,34.2%,44,39.6%,82,73.9%
09X327,6,2010,Special Ed,14,659,2,14.3%,8,57.1%,2,14.3%,2,14.3%,4,28.6%
09X327,6,2011,General Ed,108,682,1,0.9%,39,36.1%,47,43.5%,21,19.4%,68,63%
09X327,6,2011,Special Ed,20,652,8,40%,9,45%,1,5%,2,10%,3,15%
09X327,7,2006,General Ed,52,649,4,7.7%,21,40.4%,25,48.1%,2,3.8%,27,51.9%
09X327,7,2006,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
09X327,7,2007,General Ed,52,660,2,3.8%,14,26.9%,30,57.7%,6,11.5%,36,69.2%
09X327,7,2007,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
09X327,7,2008,General Ed,95,681,0,0%,8,8.4%,58,61.1%,29,30.5%,87,91.6%
09X327,7,2008,Special Ed,8,672,0,0%,0,0%,7,87.5%,1,12.5%,8,100%
09X327,7,2009,General Ed,51,688,0,0%,2,3.9%,33,64.7%,16,31.4%,49,96.1%
09X327,7,2009,Special Ed,7,674,0,0%,1,14.3%,6,85.7%,0,0%,6,85.7%
09X327,7,2010,General Ed,73,686,1,1.4%,8,11%,35,47.9%,29,39.7%,64,87.7%
09X327,7,2010,Special Ed,16,655,6,37.5%,4,25%,4,25%,2,12.5%,6,37.5%
09X327,7,2011,General Ed,111,687,0,0%,25,22.5%,43,38.7%,43,38.7%,86,77.5%
09X327,7,2011,Special Ed,16,665,1,6.3%,8,50%,4,25%,3,18.8%,7,43.8%
09X327,8,2006,General Ed,61,675,1,1.6%,14,23%,36,59%,10,16.4%,46,75.4%
09X327,8,2006,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
09X327,8,2007,General Ed,51,663,2,3.9%,13,25.5%,32,62.7%,4,7.8%,36,70.6%
09X327,8,2008,General Ed,53,668,2,3.8%,8,15.1%,35,66%,8,15.1%,43,81.1%
09X327,8,2008,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
09X327,8,2009,General Ed,90,688,0,0%,0,0%,68,75.6%,22,24.4%,90,100%
09X327,8,2009,Special Ed,8,678,0,0%,1,12.5%,7,87.5%,0,0%,7,87.5%
09X327,8,2010,General Ed,50,689,0,0%,12,24%,27,54%,11,22%,38,76%
09X327,8,2010,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
09X327,8,2011,General Ed,74,686,0,0%,17,23%,44,59.5%,13,17.6%,57,77%
09X327,8,2011,Special Ed,16,644,8,50%,2,12.5%,6,37.5%,0,0%,6,37.5%
09X327,All Grades,2006,General Ed,163,,9,5.5%,53,32.5%,85,52.1%,16,9.8%,101,62%
09X327,All Grades,2006,Special Ed,10,,5,50%,4,40%,1,10%,0,0%,1,10%
09X327,All Grades,2007,General Ed,196,,5,2.6%,55,28.1%,116,59.2%,20,10.2%,136,69.4%
09X327,All Grades,2007,Special Ed,9,,1,11.1%,5,55.6%,3,33.3%,0,0%,3,33.3%
09X327,All Grades,2008,General Ed,198,,2,1%,23,11.6%,122,61.6%,51,25.8%,173,87.4%
09X327,All Grades,2008,Special Ed,18,,2,11.1%,4,22.2%,10,55.6%,2,11.1%,12,66.7%
09X327,All Grades,2009,General Ed,199,,0,0%,5,2.5%,141,70.9%,53,26.6%,194,97.5%
09X327,All Grades,2009,Special Ed,26,,2,7.7%,4,15.4%,18,69.2%,2,7.7%,20,76.9%
09X327,All Grades,2010,General Ed,234,,3,1.3%,47,20.1%,100,42.7%,84,35.9%,184,78.6%
09X327,All Grades,2010,Special Ed,34,,9,26.5%,15,44.1%,6,17.6%,4,11.8%,10,29.4%
09X327,All Grades,2011,General Ed,293,685,1,0.3%,81,27.6%,134,45.7%,77,26.3%,211,72%
09X327,All Grades,2011,Special Ed,52,653,17,32.7%,19,36.5%,11,21.2%,5,9.6%,16,30.8%
09X328,6,2006,General Ed,51,611,28,54.9%,17,33.3%,6,11.8%,0,0%,6,11.8%
09X328,6,2006,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
09X328,6,2007,General Ed,55,637,14,25.5%,21,38.2%,20,36.4%,0,0%,20,36.4%
09X328,6,2007,Special Ed,9,582,8,88.9%,1,11.1%,0,0%,0,0%,0,0%
09X328,6,2008,General Ed,74,631,19,25.7%,32,43.2%,21,28.4%,2,2.7%,23,31.1%
09X328,6,2008,Special Ed,17,637,4,23.5%,4,23.5%,9,52.9%,0,0%,9,52.9%
09X328,6,2009,General Ed,65,650,5,7.7%,27,41.5%,33,50.8%,0,0%,33,50.8%
09X328,6,2009,Special Ed,18,641,4,22.2%,9,50%,5,27.8%,0,0%,5,27.8%
09X328,6,2010,General Ed,47,651,12,25.5%,28,59.6%,7,14.9%,0,0%,7,14.9%
09X328,6,2010,Special Ed,10,637,4,40%,6,60%,0,0%,0,0%,0,0%
09X328,6,2011,General Ed,40,659,6,15%,22,55%,11,27.5%,1,2.5%,12,30%
09X328,6,2011,Special Ed,13,650,3,23.1%,9,69.2%,0,0%,1,7.7%,1,7.7%
09X328,7,2006,General Ed,136,603,67,49.3%,58,42.6%,11,8.1%,0,0%,11,8.1%
09X328,7,2006,Special Ed,39,561,33,84.6%,5,12.8%,1,2.6%,0,0%,1,2.6%
09X328,7,2007,General Ed,79,626,19,24.1%,47,59.5%,13,16.5%,0,0%,13,16.5%
09X328,7,2007,Special Ed,9,601,4,44.4%,5,55.6%,0,0%,0,0%,0,0%
09X328,7,2008,General Ed,68,640,9,13.2%,35,51.5%,23,33.8%,1,1.5%,24,35.3%
09X328,7,2008,Special Ed,21,605,12,57.1%,7,33.3%,2,9.5%,0,0%,2,9.5%
09X328,7,2009,General Ed,73,656,1,1.4%,33,45.2%,35,47.9%,4,5.5%,39,53.4%
09X328,7,2009,Special Ed,27,646,1,3.7%,15,55.6%,11,40.7%,0,0%,11,40.7%
09X328,7,2010,General Ed,77,663,7,9.1%,36,46.8%,30,39%,4,5.2%,34,44.2%
09X328,7,2010,Special Ed,21,629,10,47.6%,10,47.6%,1,4.8%,0,0%,1,4.8%
09X328,7,2011,General Ed,52,667,3,5.8%,23,44.2%,22,42.3%,4,7.7%,26,50%
09X328,7,2011,Special Ed,15,631,6,40%,7,46.7%,2,13.3%,0,0%,2,13.3%
09X328,8,2006,General Ed,113,616,53,46.9%,48,42.5%,12,10.6%,0,0%,12,10.6%
09X328,8,2006,Special Ed,28,584,19,67.9%,8,28.6%,1,3.6%,0,0%,1,3.6%
09X328,8,2007,General Ed,110,621,47,42.7%,47,42.7%,16,14.5%,0,0%,16,14.5%
09X328,8,2007,Special Ed,31,574,28,90.3%,3,9.7%,0,0%,0,0%,0,0%
09X328,8,2008,General Ed,70,639,8,11.4%,40,57.1%,21,30%,1,1.4%,22,31.4%
09X328,8,2008,Special Ed,6,599,5,83.3%,1,16.7%,0,0%,0,0%,0,0%
09X328,8,2009,General Ed,69,648,8,11.6%,28,40.6%,30,43.5%,3,4.3%,33,47.8%
09X328,8,2009,Special Ed,14,632,3,21.4%,8,57.1%,3,21.4%,0,0%,3,21.4%
09X328,8,2010,General Ed,82,653,18,22%,48,58.5%,14,17.1%,2,2.4%,16,19.5%
09X328,8,2010,Special Ed,14,640,6,42.9%,6,42.9%,2,14.3%,0,0%,2,14.3%
09X328,8,2011,General Ed,74,655,16,21.6%,41,55.4%,17,23%,0,0%,17,23%
09X328,8,2011,Special Ed,11,640,5,45.5%,6,54.5%,0,0%,0,0%,0,0%
09X328,All Grades,2006,General Ed,300,,148,49.3%,123,41%,29,9.7%,0,0%,29,9.7%
09X328,All Grades,2006,Special Ed,69,,53,76.8%,14,20.3%,2,2.9%,0,0%,2,2.9%
09X328,All Grades,2007,General Ed,244,,80,32.8%,115,47.1%,49,20.1%,0,0%,49,20.1%
09X328,All Grades,2007,Special Ed,49,,40,81.6%,9,18.4%,0,0%,0,0%,0,0%
09X328,All Grades,2008,General Ed,212,,36,17%,107,50.5%,65,30.7%,4,1.9%,69,32.5%
09X328,All Grades,2008,Special Ed,44,,21,47.7%,12,27.3%,11,25%,0,0%,11,25%
09X328,All Grades,2009,General Ed,207,,14,6.8%,88,42.5%,98,47.3%,7,3.4%,105,50.7%
09X328,All Grades,2009,Special Ed,59,,8,13.6%,32,54.2%,19,32.2%,0,0%,19,32.2%
09X328,All Grades,2010,General Ed,206,,37,18%,112,54.4%,51,24.8%,6,2.9%,57,27.7%
09X328,All Grades,2010,Special Ed,45,,20,44.4%,22,48.9%,3,6.7%,0,0%,3,6.7%
09X328,All Grades,2011,General Ed,166,660,25,15.1%,86,51.8%,50,30.1%,5,3%,55,33.1%
09X328,All Grades,2011,Special Ed,39,640,14,35.9%,22,56.4%,2,5.1%,1,2.6%,3,7.7%
09X339,6,2006,General Ed,189,620,80,42.3%,75,39.7%,34,18%,0,0%,34,18%
09X339,6,2006,Special Ed,61,584,47,77%,13,21.3%,0,0%,1,1.6%,1,1.6%
09X339,6,2007,General Ed,210,640,45,21.4%,79,37.6%,81,38.6%,5,2.4%,86,41%
09X339,6,2007,Special Ed,34,608,22,64.7%,7,20.6%,5,14.7%,0,0%,5,14.7%
09X339,6,2008,General Ed,206,648,18,8.7%,79,38.3%,102,49.5%,7,3.4%,109,52.9%
09X339,6,2008,Special Ed,51,611,22,43.1%,23,45.1%,6,11.8%,0,0%,6,11.8%
09X339,6,2009,General Ed,176,658,15,8.5%,59,33.5%,89,50.6%,13,7.4%,102,58%
09X339,6,2009,Special Ed,51,625,18,35.3%,21,41.2%,11,21.6%,1,2%,12,23.5%
09X339,6,2010,General Ed,195,657,38,19.5%,103,52.8%,45,23.1%,9,4.6%,54,27.7%
09X339,6,2010,Special Ed,25,650,8,32%,13,52%,3,12%,1,4%,4,16%
09X339,6,2011,General Ed,197,652,49,24.9%,119,60.4%,26,13.2%,3,1.5%,29,14.7%
09X339,6,2011,Special Ed,35,635,17,48.6%,14,40%,3,8.6%,1,2.9%,4,11.4%
09X339,7,2006,General Ed,235,609,107,45.5%,112,47.7%,16,6.8%,0,0%,16,6.8%
09X339,7,2006,Special Ed,59,582,42,71.2%,15,25.4%,2,3.4%,0,0%,2,3.4%
09X339,7,2007,General Ed,226,626,59,26.1%,125,55.3%,42,18.6%,0,0%,42,18.6%
09X339,7,2007,Special Ed,51,599,31,60.8%,19,37.3%,0,0%,1,2%,1,2%
09X339,7,2008,General Ed,216,655,12,5.6%,70,32.4%,120,55.6%,14,6.5%,134,62%
09X339,7,2008,Special Ed,41,622,14,34.1%,15,36.6%,12,29.3%,0,0%,12,29.3%
09X339,7,2009,General Ed,209,660,2,1%,51,24.4%,147,70.3%,9,4.3%,156,74.6%
09X339,7,2009,Special Ed,53,640,6,11.3%,27,50.9%,20,37.7%,0,0%,20,37.7%
09X339,7,2010,General Ed,186,649,46,24.7%,113,60.8%,26,14%,1,0.5%,27,14.5%
09X339,7,2010,Special Ed,53,609,41,77.4%,12,22.6%,0,0%,0,0%,0,0%
09X339,7,2011,General Ed,204,654,48,23.5%,114,55.9%,35,17.2%,7,3.4%,42,20.6%
09X339,7,2011,Special Ed,37,640,13,35.1%,21,56.8%,3,8.1%,0,0%,3,8.1%
09X339,8,2006,General Ed,242,617,109,45%,106,43.8%,26,10.7%,1,0.4%,27,11.2%
09X339,8,2006,Special Ed,50,588,33,66%,17,34%,0,0%,0,0%,0,0%
09X339,8,2007,General Ed,237,625,70,29.5%,133,56.1%,34,14.3%,0,0%,34,14.3%
09X339,8,2007,Special Ed,49,596,37,75.5%,11,22.4%,1,2%,0,0%,1,2%
09X339,8,2008,General Ed,224,648,18,8%,101,45.1%,95,42.4%,10,4.5%,105,46.9%
09X339,8,2008,Special Ed,60,612,28,46.7%,24,40%,7,11.7%,1,1.7%,8,13.3%
09X339,8,2009,General Ed,226,662,5,2.2%,64,28.3%,144,63.7%,13,5.8%,157,69.5%
09X339,8,2009,Special Ed,37,644,3,8.1%,17,45.9%,17,45.9%,0,0%,17,45.9%
09X339,8,2010,General Ed,223,659,40,17.9%,129,57.8%,45,20.2%,9,4%,54,24.2%
09X339,8,2010,Special Ed,49,640,18,36.7%,30,61.2%,1,2%,0,0%,1,2%
09X339,8,2011,General Ed,204,656,39,19.1%,115,56.4%,46,22.5%,4,2%,50,24.5%
09X339,8,2011,Special Ed,50,620,34,68%,15,30%,1,2%,0,0%,1,2%
09X339,All Grades,2006,General Ed,666,,296,44.4%,293,44%,76,11.4%,1,0.2%,77,11.6%
09X339,All Grades,2006,Special Ed,170,,122,71.8%,45,26.5%,2,1.2%,1,0.6%,3,1.8%
09X339,All Grades,2007,General Ed,673,,174,25.9%,337,50.1%,157,23.3%,5,0.7%,162,24.1%
09X339,All Grades,2007,Special Ed,134,,90,67.2%,37,27.6%,6,4.5%,1,0.7%,7,5.2%
09X339,All Grades,2008,General Ed,646,,48,7.4%,250,38.7%,317,49.1%,31,4.8%,348,53.9%
09X339,All Grades,2008,Special Ed,152,,64,42.1%,62,40.8%,25,16.4%,1,0.7%,26,17.1%
09X339,All Grades,2009,General Ed,611,,22,3.6%,174,28.5%,380,62.2%,35,5.7%,415,67.9%
09X339,All Grades,2009,Special Ed,141,,27,19.1%,65,46.1%,48,34%,1,0.7%,49,34.8%
09X339,All Grades,2010,General Ed,604,,124,20.5%,345,57.1%,116,19.2%,19,3.1%,135,22.4%
09X339,All Grades,2010,Special Ed,127,,67,52.8%,55,43.3%,4,3.1%,1,0.8%,5,3.9%
09X339,All Grades,2011,General Ed,605,654,136,22.5%,348,57.5%,107,17.7%,14,2.3%,121,20%
09X339,All Grades,2011,Special Ed,122,631,64,52.5%,50,41%,7,5.7%,1,0.8%,8,6.6%
09X413,6,2007,General Ed,48,681,1,2.1%,7,14.6%,29,60.4%,11,22.9%,40,83.3%
09X413,6,2008,General Ed,42,690,0,0%,0,0%,27,64.3%,15,35.7%,42,100%
09X413,6,2008,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
09X413,6,2010,General Ed,38,689,0,0%,11,28.9%,14,36.8%,13,34.2%,27,71.1%
09X413,6,2010,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
09X413,6,2011,General Ed,45,694,0,0%,7,15.6%,23,51.1%,15,33.3%,38,84.4%
09X413,6,2011,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
09X413,7,2007,General Ed,39,650,4,10.3%,13,33.3%,22,56.4%,0,0%,22,56.4%
09X413,7,2008,General Ed,47,673,2,4.3%,5,10.6%,30,63.8%,10,21.3%,40,85.1%
09X413,7,2008,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
09X413,7,2010,General Ed,44,664,8,18.2%,17,38.6%,14,31.8%,5,11.4%,19,43.2%
09X413,7,2010,Special Ed,6,635,4,66.7%,2,33.3%,0,0%,0,0%,0,0%
09X413,7,2011,General Ed,47,680,1,2.1%,12,25.5%,22,46.8%,12,25.5%,34,72.3%
09X413,7,2011,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
09X413,8,2008,General Ed,31,662,0,0%,11,35.5%,18,58.1%,2,6.5%,20,64.5%
09X413,8,2008,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
09X413,8,2010,General Ed,49,679,5,10.2%,16,32.7%,20,40.8%,8,16.3%,28,57.1%
09X413,8,2010,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
09X413,8,2011,General Ed,45,668,1,2.2%,23,51.1%,19,42.2%,2,4.4%,21,46.7%
09X413,8,2011,Special Ed,8,638,4,50%,3,37.5%,1,12.5%,0,0%,1,12.5%
09X413,All Grades,2007,General Ed,87,,5,5.7%,20,23%,51,58.6%,11,12.6%,62,71.3%
09X413,All Grades,2008,General Ed,120,,2,1.7%,16,13.3%,75,62.5%,27,22.5%,102,85%
09X413,All Grades,2008,Special Ed,8,,1,12.5%,3,37.5%,4,50%,0,0%,4,50%
09X413,All Grades,2010,General Ed,131,,13,9.9%,44,33.6%,48,36.6%,26,19.8%,74,56.5%
09X413,All Grades,2010,Special Ed,15,,6,40%,6,40%,2,13.3%,1,6.7%,3,20%
09X413,All Grades,2011,General Ed,137,681,2,1.5%,42,30.7%,64,46.7%,29,21.2%,93,67.9%
09X413,All Grades,2011,Special Ed,17,650,6,35.3%,6,35.3%,4,23.5%,1,5.9%,5,29.4%
09X443,3,2011,General Ed,97,663,29,29.9%,58,59.8%,10,10.3%,0,0%,10,10.3%
09X443,3,2011,Special Ed,16,672,3,18.8%,10,62.5%,2,12.5%,1,6.3%,3,18.8%
09X443,All Grades,2011,General Ed,97,663,29,29.9%,58,59.8%,10,10.3%,0,0%,10,10.3%
09X443,All Grades,2011,Special Ed,16,672,3,18.8%,10,62.5%,2,12.5%,1,6.3%,3,18.8%
09X454,6,2010,General Ed,92,660,18,19.6%,42,45.7%,27,29.3%,5,5.4%,32,34.8%
09X454,6,2010,Special Ed,35,619,20,57.1%,14,40%,0,0%,1,2.9%,1,2.9%
09X454,6,2011,General Ed,99,675,7,7.1%,39,39.4%,43,43.4%,10,10.1%,53,53.5%
09X454,6,2011,Special Ed,17,651,6,35.3%,7,41.2%,4,23.5%,0,0%,4,23.5%
09X454,7,2011,General Ed,87,674,1,1.1%,35,40.2%,43,49.4%,8,9.2%,51,58.6%
09X454,7,2011,Special Ed,37,649,12,32.4%,18,48.6%,6,16.2%,1,2.7%,7,18.9%
09X454,All Grades,2010,General Ed,92,,18,19.6%,42,45.7%,27,29.3%,5,5.4%,32,34.8%
09X454,All Grades,2010,Special Ed,35,,20,57.1%,14,40%,0,0%,1,2.9%,1,2.9%
09X454,All Grades,2011,General Ed,186,674,8,4.3%,74,39.8%,86,46.2%,18,9.7%,104,55.9%
09X454,All Grades,2011,Special Ed,54,649,18,33.3%,25,46.3%,10,18.5%,1,1.9%,11,20.4%
09X457,3,2011,General Ed,91,674,23,25.3%,40,44%,26,28.6%,2,2.2%,28,30.8%
09X457,3,2011,Special Ed,19,662,7,36.8%,10,52.6%,1,5.3%,1,5.3%,2,10.5%
09X457,4,2010,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
09X457,All Grades,2010,Special Ed,1,,s,s,s,s,s,s,s,s,s,s
09X457,All Grades,2011,General Ed,91,674,23,25.3%,40,44%,26,28.6%,2,2.2%,28,30.8%
09X457,All Grades,2011,Special Ed,19,662,7,36.8%,10,52.6%,1,5.3%,1,5.3%,2,10.5%
09X505,6,2011,General Ed,85,681,0,0%,30,35.3%,39,45.9%,16,18.8%,55,64.7%
09X505,6,2011,Special Ed,13,637,8,61.5%,3,23.1%,2,15.4%,0,0%,2,15.4%
09X505,7,2006,General Ed,54,651,3,5.6%,21,38.9%,29,53.7%,1,1.9%,30,55.6%
09X505,7,2006,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
09X505,7,2007,General Ed,48,674,0,0%,5,10.4%,38,79.2%,5,10.4%,43,89.6%
