"Borough, Block, Lot #",Street Address,Zip Code,Borough,Utility,Building Manager,Owner,Owner Telephone,DEP Boiler Application #,#6 Deadline,Boiler Model,# of Identical Boilers,Boiler Capacity (Gross  BTU),Boiler Installation Date,Boiler Age Range,Est. Retirement Year,Burner Model,Primary Fuel,Total Gallons (High),Total Gallons (Low),Total MMBTU (High),Total MMBTU (low),Greener Greater Buildings,GGB Deadline,Building Type,City Council District,City Community Board,Bldg Sqft,# of Bldgs,# of Floors,# of Res. Units,Total Units,Year Built,Condo?,Coop?,Location 1,Owner Address
1011210017,25 WEST 68 STREET,10023,Manhattan,Con Edison,ESTATE OF SOL GOLDMAN,SOLIL MGMT.,212 265-2280,CB152200L,4/28/15,FEDERAL   FST-150,1,6.27,2000,5 to 10 years old,2035,IND.COMB.  DEG-63 P,#6,68730,48111,10309,7217,Yes,2021,Elevator Apartments,6,107,106519,1,9,75,75,1925,NO,NO,"25 WEST 68 STREET
Manhattan, New York 10023
(40.774175159845925, -73.97900101612379)","640 5 AVENUE, MANHATTAN N.Y. 10019"
1011210043,22 WEST 69 STREET,10023,Manhattan,Con Edison,22-24 69TH STREET CORP.,"KENNETH  W .LUDWIG ASSOC,LLC.",212-658-9327,CA535385H,7/2/15,BEST 4A-65,1,2.50,1985,21 to 26 years old,2020,IND COMB INC MM-28,#4,13578,9505,3916,2742,No,NA,Elevator Apartments,6,107,28168,1,9,19,19,1922,NO,NO,"22 WEST 69 STREET
Manhattan, New York 10023
(40.77450535040617, -73.97804630711099)","392 CENTRAL PARK WEST, NEW YORK NY 10025"
1011210045,26 WEST 69 STREET,10023,Manhattan,Con Edison,26-28 WEST 69TH HOUSING CORP.,OWNERS CORP.c/o ADVANCED MGMT.SVCS..,718-907-7524,CA535485P,3/5/13,BEST 4A-65,1,2.50,1985,21 to 26 years old,2020,IND COMB INC MM-28,#4,13578,9505,3916,2742,No,NA,Elevator Apartments,6,107,27308,1,9,20,20,1925,NO,NO,"26 WEST 69 STREET
Manhattan, New York 10023
(40.77473273950409, -73.97852437544827)","26 COURT STREET- SUITE #804, BROOKLYN NY 11242"
1011220023,11 WEST 69 STREET,10023,Manhattan,Con Edison,HERON LTD,11-69 OWNERS CORP.,212-490-5000,CA140380M,2/28/14,BURNHAM-SPENCER #4F 360-45,1,3.10,1980,26 to 30 years old,2015,INDUSTRIAL COMBUSTION #MEG-34-P,#4,65408,45786,9484,6639,No,NA,Elevator Apartments,6,107,43820,2,9,39,39,1928,NO,NO,"11 WEST 69 STREET
Manhattan, New York 10023
(40.77463381408086, -73.97813766697567)","770 LEXINGTON AVENUE, MANHATTAN NY 10065"
1011220047,30 WEST 70 STREET,10023,Manhattan,Con Edison,FREEDLANDR CLAIRE,30 WEST 70TH STREET CORP.,212 685-3982,CA195795M,11/29/13,BEST 58-90,1,3.80,1995,11 to 15 years old,2030,I.C. DEG-42 (P),#4,41647,29153,6039,4227,Yes,2022,Elevator Apartments,6,107,58361,1,9,31,35,1916,NO,NO,"30 WEST 70 STREET
Manhattan, New York 10023
(40.77546119034781, -73.97829055172065)","240 WEST 35TH #504, MANHATTAN NY 10001"
1011240005,59 WEST 71 STREET,10023,Manhattan,Con Edison,59 WEST 71ST APT CORP,59 W. 71ST APTS. CORP.%TERRIS RLTY. LLC,x,CA350873X,12/22/13,ROCKMILLS (MP-125),1,4.20,1973,36 - 40 year old,2010,IRON FIREMAN A0-6-4.5,#6,89790,62853,72270,50589,Yes,2014,Elevator Apartments,6,107,54976,1,9,40,40,1924,NO,YES,"59 WEST 71 STREET
Manhattan, New York 10023
(40.77647742424091, -73.9786233008715)","115 W. 30th STREET,SUITE 503, MANHATTAN NY 10001"
1011267502,54 WEST 74 STREET,10023,Manhattan,Con Edison,54 WEST 74TH ST.CONDOMINIUM,54 W. 74 ST.CONDO.% MARBROSE RLTY.,212 769 3706,CA099286Y,4/5/13,ROCKMILLS MP-100,1,4.20,1986,21 to 26 years old,2021,HEV-E-OIL IND. COMB. INC. ME-42(P),#4,21170,14819,6160,4312,Yes,2016,Condominiums,6,107,56164,1,6,62,63,1900,YES,NO,"54 WEST 74 STREET
Manhattan, New York 10023
(40.77859982423007, -73.97760706697841)","43 WEST 75th  STREET, MANHATTAN NY 10023"
1011280021,15 WEST 75 STREET,10023,Manhattan,Con Edison,"POWER,MICHAEL",15 WEST REALTY LLC.,212-724-7777,CA028193R,4/27/14,ROCKMILLS  MP-5-4,1,4.33,1993,16 to 20 years old,2028,ICI  MMG-42 (P),#4,31320,21924,4541,3179,Yes,2018,Elevator Apartments,6,107,59956,1,9,41,41,1927,NO,NO,"15 WEST 75 STREET
Manhattan, New York 10023
(40.77858183778949, -73.97544869410808)","15 WEST 75 STREET- APT 7A, MANHATTAN NY 10023"
1011280061,60 WEST 76 STREET,10023,Manhattan,Con Edison,JANOFF & OLSHAN,JANOFF & OLSHAN,212-362-5822,CA123381J,12/19/14,ROCKMILLS MP100,1,4.20,1981,26 to 30 years old,2016,ICI DEG42 P,#6,41933,29353,6300,4410,Yes,2018,Elevator Apartments,6,107,62434,1,7,56,57,1900,NO,NO,"60 WEST 76 STREET
Manhattan, New York 10023
(40.7794739892392, -73.97579651491854)","654 MADISON AVE SUITE 120 J, MANHATTAN NY 10021"
1011290059,50 WEST 77 STREET,10024,Manhattan,Con Edison,52 WEST 77TH STREET CORP.,EQUITY RESIDENTIAL PROPERTIES,706-434-3126,CA015779L,10/15/12,FEDERAL FST 175,1,7.35,1979,31 to 35 years old,2014,IND. COMBUSTION DE 84P,#6,82667,57867,12400,8680,Yes,2019,Elevator Apartments,6,107,113309,1,12,137,149,1903,NO,NO,"50 WEST 77 STREET
Manhattan, New York 10024
(40.7800289932845, -73.97502719605585)","801 BROAD STREETSUITE#1000, AUGUSTA NY 30901"
1011327501,161 WEST 61 STREET,10023,Manhattan,Con Edison,"A.CONDOMINIUMC/O GUMLEY HAFT, INC","GUMLEY HAFT,LLC.",212 371-2525,CA342287N,12/10/14,CLEAVER BROOKS CB 600 200,2,8.40,1987,21 to 26 years old,2022,CLEAVER BROOKS CB 600 200,#6,168356,117849,24638,17246,Yes,2022,Condominiums,6,107,210910,1,36,219,221,1988,YES,NO,"161 WEST 61 STREET
Manhattan, New York 10023
(40.77134229545362, -73.98588982286827)","415 MADISON AVENUE, MANHATTAN NY 10017"
1011380001,165 WEST 66 STREET,10023,Manhattan,Con Edison,CHARLES H. GREENTHAL,CHARLES H. GREENTHAL MGMT./VICTOR J. KAVY,212-340-9300,CA065176H,2/6/15,ROCKMILLS MP 300,2,12.60,1976,31 to 35 years old,2011,HEV-E-OIL DEG 145,#6,269969,188978,39508,27655,Yes,2018,Elevator Apartments,6,107,367600,1,21,376,376,1962,NO,YES,"165 WEST 66 STREET
Manhattan, New York 10023
(40.77449666779659, -73.98356441686525)","4 PARK AVENUE 3rd FL., MANHATTAN NY 10016"
1011397502,1995 BROADWAY,10023,Manhattan,Con Edison,1995 CAM LP,CAMMEBY 'S INTERNATIONAL LTD,212,CA197872X,2/28/13,SUPERIOR N4 AA 5200,2,7.80,1972,36 - 40 year old,2010,SUPERIOR INTEGRAL,#4,70805,49564,10150,7105,Yes,2019,Condominiums,6,107,236110,1,18,0,2,1974,YES,NO,"1995 BROADWAY
Manhattan, New York 10023
(40.77545219712749, -73.98231951441193)","42 BROADWAY 25 FL., MANHATTAN NY 10006"
1011410013,2020 BROADWAY,10023,Manhattan,Con Edison,ABC PROPERTIES,ABC PROPERITES CORP,212 246 2801,CA252483L,7/2/15,ROCKMILLS MP-125,1,5.30,1983,26 to 30 years old,2018,I C I DE 54P,#6,49275,34493,7391,5174,No,NA,Elevator Apartments,6,107,48606,1,8,60,64,1900,NO,NO,"2020 BROADWAY
Manhattan, New York 10023
(40.77648641746123, -73.98198676526107)","1775 BROADWAY, MANHATTAN NY 10019"
1011417501,104 WEST 70 STREET,10023,Manhattan,Con Edison,THE WALTON CONDO % ORSID RLTY.,GUMELY HAFT,212 371-2525,CB072205R,5/11/15,FEDERAL FST-200 (NEW),1,6.60,2005,5 to 10 years old,2040,S.T. JOHNSON FD68-CA-200-HM (NEW),#6,64800,45360,9720,6804,Yes,2021,Condominiums,6,107,73400,1,11,83,84,1903,YES,NO,"104 WEST 70 STREET
Manhattan, New York 10023
(40.77623460729302, -73.98010718221985)","415 MADISON AVENUE, NEW YORK NY 10017"
1011417501,104 WEST 70 STREET,10023,Manhattan,Con Edison,104 WEST 70TH STREET,GUMLEY HAFT,212 371-2525,CA101580P,3/14/14,ROCKMILLS # R-242,1,8.19,1980,26 to 30 years old,2015,INDUSTRIAL COMBUSTION #DEG-84(S),#6,92154,64508,13823,9676,Yes,2021,Condominiums,6,107,73400,1,11,83,84,1903,YES,NO,"104 WEST 70 STREET
Manhattan, New York 10023
(40.77623460729302, -73.98010718221985)","415 MADISON AVENUE, NEW YORK NY 10017"
1011417502,2025 BROADWAY,10023,Manhattan,Con Edison,NEVADA OWNERS INC.,NEVADA TOWERS,212-799-6671,CA023574H,1/8/15,FEDERAL FLW 331,2,11.40,1974,36 - 40 year old,2010,S T JOHNSON #FD-68CAHM-300,#4,118260,82782,17862,12503,Yes,2021,Condominiums,6,107,216606,1,29,269,270,1977,YES,NO,"2025 BROADWAY
Manhattan, New York 10023
(40.77665399508504, -73.98230196090095)","2025 BROADWAY, MANHATTAN NY 10023"
1011420024,117 WEST 70 STREET,10023,Manhattan,Con Edison,DANIEL TORRES,STATFORD AMS C/O AMDA INC.,212 586-3572,CA186781R,4/19/15,ROCKMILLS - MP 125,1,5.20,1981,26 to 30 years old,2016,INDUSTRIAL COMBUSTION - DEG-54(P),#6,54422,38095,8163,5714,Yes,2022,Hotels,6,107,75313,1,10,0,1,1928,NO,NO,"117 WEST 70 STREET
Manhattan, New York 10023
(40.7763298474167, -73.98012307706188)","211 WEST 61ST STREET, MANHATTAN NY 10023"
1011420061,147 WEST 70 STREET,10023,Manhattan,Con Edison,BLESSED SACREMENT CHURCH,BLESSED SACREMENT CHURCH,212 7247561,CA285394K,1/5/15,FEDERAL  FST-125,1,5.32,1994,16 to 20 years old,2029,ICI  MMG-54 (P),#4,32813,22969,4758,3330,Yes,2022,"Churches, Synagogues, etc.",6,107,52086,1,7,0,0,1900,NO,NO,"147 WEST 70 STREET
Manhattan, New York 10023
(40.776601571133064, -73.9807674504464)","152 WEST 71 STREET, MANHATTAN NY 10023"
1011430001,171 WEST 71 STREET,10023,Manhattan,Con Edison,ORSID REALTY CORP. ,171 WEST STREET c/o ORSID REALTY CORP.,212-247-2603,CA310872H,7/2/15,FEDERAL FST-200 (SP),1,6.69,1972,36 - 40 year old,2010,IND. COMB. DE-84,#6,146000,102200,21900,15330,Yes,2013,Elevator Apartments,6,107,130410,2,13,50,53,1902,NO,YES,"171 WEST 71 STREET
Manhattan, New York 10023
(40.777562966727686, -73.98112173099486)","1740 BROADWAY 2ND FLOOR, MANHATTAN NY 10019"
1011430015,145 WEST 71 STREET,10023,Manhattan,Con Edison,MAJESTIC REALTY CORP.,MAJESTIC REALTY CORP.,718-627-2980,CA182087Z,2/17/15,ROCKMILLS MP 150,1,6.30,1987,21 to 26 years old,2022,HEVE MEG 63 P,#6,65700,45990,9855,6899,Yes,2013,Elevator Apartments,6,107,75144,1,10,68,68,1923,NO,NO,"145 WEST 71 STREET
Manhattan, New York 10023
(40.777331780168765, -73.98066476187802)","2207 CONEY ISLAND AVENUE, BROOKLYN NY 11223"
1011430020,133 WEST 71 STREET,10023,Manhattan,Con Edison,133 WEST LLC,"133 WEST,LLC",x,CA160999Y,12/13/14,ROCKMILLS MP-60,1,2.59,1999,11 to 15 years old,2034,ICI  MMG-28,#4,20258,14180,2937,2056,No,NA,Elevator Apartments,6,107,30712,2,9,36,36,1928,NO,NO,"133 WEST 71 STREET
Manhattan, New York 10023
(40.77721486830495, -73.98037697882864)","2207 CONEY ISLAND AVENUE, BROOKLYN NY 11223"
1011430024,119 WEST 71 STREET,10023,Manhattan,Con Edison,DAVID CONELL,DAVID CONELL,718 225 9411,CA183386N,7/25/13,ROCKMILLS MP-90,1,3.72,1986,21 to 26 years old,2021,ICI MMG 42P,#4,28156,19709,4060,2842,Yes,2013,Elevator Apartments,6,107,55382,1,9,36,36,1913,NO,YES,"119 WEST 71 STREET
Manhattan, New York 10023
(40.77703500389907, -73.97996329069514)","119 WEST 71 STREET, MANHATTAN NY 10023"
1011430042,124 WEST 72 STREET,10023,Manhattan,Con Edison,WESTVIEW ASSOC.%VISION ENTERPRISE,WEST72  ST.ASSOC.VISION ENTERPRISES,516 504-7000,CB258201X,9/9/14,(EXISTING)ROCKMILLS - MP 125,1,4.18,2001,5 to 10 years old,2036,(NEW)ICI-MMG-54P,#4,41063,28744,5954,4168,No,NA,Elevator Apartments,6,107,40982,1,13,46,53,1916,NO,NO,"124 WEST 72 STREET
Manhattan, New York 10023
(40.77778144118338, -73.97976543984873)","286 NORTHERN BLD, GREATNECK N.Y. 11021"
1011430060,166 WEST 72 STREET,10023,Manhattan,Con Edison,G.L.S. ENTERPRISES INC.,166 WEST 72ND STREET LLC. ,212-265-2280,CA287581P,7/2/15,ROCKMILLS MP90,1,3.30,1981,26 to 30 years old,2016,ICI DEG42P,#6,3120,2184,5700,3990,Yes,2013,Elevator Apartments,6,107,59210,1,12,48,51,1911,NO,NO,"166 WEST 72 STREET
Manhattan, New York 10023
(40.77835700728218, -73.98110542967237)","640 5 AVENUE 3RD FL., MANHATTAN NY 10019"
1011437502,155 WEST 71 STREET,10023,Manhattan,Con Edison,GATSBY HOUSE CONDO,GATSBY HOUSE CONDO ,212-661-1150,CA280783L,3/19/14,FEDERAL FST 90,1,3.80,1983,26 to 30 years old,2018,ICI MMG 42P,#6,41647,29153,6247,4373,No,NA,Condominiums,6,107,37511,1,6,55,55,1940,NO,NO,"155 WEST 71 STREET
Manhattan, New York 10023
(40.777493658134006, -73.9810424771303)","271 MADISON AVENUE, MANHATTAN NY 10016"
1011440056,160 WEST 73 STREET,10023,Manhattan,Con Edison,LILLIAN GOLDMAN FAMILY % SOLIL MGT.,LILLIAN GOLDMAN FAMILY % SOLIL MGT.,212 265-1577,CB148608X,3/5/15,ROCKMILLS MP - 125 (NEW),1,4.10,2008,Fewer than 5 years old,2043,S.T. JOHNSON FD-68-CAHM SIZE 125 (NEW),#6,49275,34493,7391,5174,Yes,2014,Elevator Apartments,6,107,126513,1,14,148,148,1929,NO,NO,"160 WEST 73 STREET
Manhattan, New York 10023
(40.778977539482355, -73.98044892459097)","640 FIFTH AVENUE, NEW YORK NY 10019"
1011447501,105 WEST 72 STREET,10023,Manhattan,Con Edison,THE 105 WEST 72ND CONDO. % W. POLAVITO INC.,THE 105 WEST 72ND ST COND. C/O MIDBORO,212 877-8500,CB516103Z,8/18/14,FEDERAL FST-125 (NEW),1,4.18,2003,5 to 10 years old,2038,I.C. MMG-54P,#4,41063,28744,5945,4162,Yes,2014,Condominiums,6,107,41571,1,12,34,37,1913,YES,NO,"105 WEST 72 STREET
Manhattan, New York 10023
(40.77763754965872, -73.97926181951232)","148 WEST 37TH STREET, NEW YORK NY 10018"
1011450025,115 WEST 73 STREET,10023,Manhattan,Con Edison,115 COMPANY LLC.,115 COMPANY L.L.C.%COOPER SQUARE RLTY.,212-634-8900,CA252584K,10/23/14,ROCKMILLS MP100,1,4.20,1984,26 to 30 years old,2019,ICI DEG 42 P,#6,40004,28003,6000,4200,Yes,2015,Elevator Apartments,6,107,55012,1,9,38,39,1920,NO,NO,"115 WEST 73 STREET
Manhattan, New York 10023
(40.778374993722764, -73.9788930974803)","6 EAST 43 STREET, MANHATTAN NY 10017"
1011450029,105 WEST 73 STREET,10023,Manhattan,Con Edison,105 W.73 OWNERS CORP.,JORDAN COOPER &105 W 73RD OWNERS,212 -888-0057,CA100282M,8/25/12,ROCKMILLS MP 80,1,3.40,1982,26 to 30 years old,2017,I.C.I  DEG 42 (P),#6,28032,19622,4205,2943,No,NA,Elevator Apartments,6,107,46621,1,9,38,38,1920,NO,NO,"105 WEST 73 STREET
Manhattan, New York 10023
(40.778285061519796, -73.97865927375267)","7  PENN PLAZA 14TH FL., MANHATTAN NY 10001"
1011450059,164 WEST 74 STREET,10023,Manhattan,Con Edison,PHOENIX HOUSES  OF NEW YORK,PHOENIX HOUSES FOUNDATION INC.,212-595-5810,CA444584R,3/5/15,FEDERAL FST-70 SP,1,3.10,1984,26 to 30 years old,2019,INDUS COMBUS MMG-30,#4,33726,23608,4890,3423,No,NA,Asylums & Homes,6,107,38436,1,7,0,1,1920,NO,NO,"164 WEST 74 STREET
Manhattan, New York 10023
(40.77966102422465, -73.98014315510102)","164 WEST 74th STREET, NEW YORK NY 10025"
1011460008,151 WEST 74 STREET,10023,Manhattan,Con Edison,HELLER RLTY%74 OWNERS CORP.,HELLER RLTY%74 OWNER CORP/MARKBRUCATO,212 873-9200,CA042698N,7/15/13,BEST 5B 100,1,4.20,1998,11 to 15 years old,2033,HEVE MMG-42 P,#4,41063,28744,5954,4168,No,NA,Elevator Apartments,6,107,47551,1,9,43,43,1923,NO,NO,"151 WEST 74 STREET
Manhattan, New York 10023
(40.779580085242, -73.97979241950958)","745 5 AVENUE STE 1250, MANHATTAN NY 10151"
1011460061,164 WEST 75 STREET,10023,Manhattan,Con Edison,"75TH PROPERTIES, LLC",WALTERS & SAMUELS INC.,212-696-7127,CA005184N,6/28/15,FEDERAL FST-125SP,2,10.50,1984,26 to 30 years old,2019,INDUST COMBU DEG-54(P),#6,117850,82495,17246,12072,Yes,2016,Elevator Apartments,6,107,81339,1,15,180,181,1922,NO,NO,"164 WEST 75 STREET
Manhattan, New York 10023
(40.78008650652436, -73.97923251982698)","419 PARK AVENUE SQ., MANHATTAN NY 10016"
1011467501,100 WEST 75 STREET,10023,Manhattan,Con Edison,COLUM 75 INC.C/O PRIDE PROPERTY MGMT,JOHN J. GROGAN & ASSOCIATES,212-370-1480,CA180997Z,4/2/13,FEDERAL FST-125,1,5.25,1997,11 to 15 years old,2032,INDUSTRIAL COMB. MMG-54 P,#4,41063,28744,5954,4168,Yes,2016,Condominiums,6,107,21999,1,7,60,61,1952,YES,NO,"100 WEST 75 STREET
Manhattan, New York 10023
(40.77935224863681, -73.97749348798804)","320 EAST 39TH ST., NEW YORK NY 10016"
1011477501,161 WEST 75 STREET,10023,Manhattan,Con Edison,HELLER REALTY,161 WEST 75TH ST. OWNERS C/O Midboro Management,212-877-8500,CA045576Z,5/11/15,ROCKMILLS MP300,1,10.80,1976,31 to 35 years old,2011,HEVEOIL DE 105,#6,112712,78898,16907,11835,Yes,2017,Condominiums,6,107,187911,1,15,132,135,1925,YES,NO,"161 WEST 75 STREET
Manhattan, New York 10023
(40.78044343439012, -73.97985537205165)","148 W. 37TH ST 8TH FLR., MANHATTAN NY 10018"
1011480001,175 WEST 76 STREET,10023,Manhattan,Con Edison,"LICHTER, ALFRED",LICHTER &LICHTER LP.,212-927-7088,CA310587Z,11/17/14,ROCKMILLS MP 200,2,7.77,1987,21 to 26 years old,2022,ICI DEG 84 P,#6,102441,71709,15000,10500,Yes,2018,Elevator Apartments,6,107,125040,1,15,100,103,1925,NO,NO,"175 WEST 76 STREET
Manhattan, New York 10023
(40.780935588936515, -73.97897056096315)","850 WEST 176 STREET, MANHATTAN NY 10033"
1011480056,158 WEST 77 STREET,10024,Manhattan,Con Edison,MIDBORO MANAGEMENT CO,160 W. 77th Owners Corp.c/o Midboro MANAGEMENT CO,212-877-8500,CA007589K,5/9/13,ROCKMILLS MP80,1,3.40,1989,21 to 26 years old,2024,HEVE MMG34P,#4,32850,22995,4763,3334,Yes,2018,Elevator Apartments,6,107,53427,1,9,45,45,1927,NO,YES,"158 WEST 77 STREET
Manhattan, New York 10024
(40.78128567821424, -73.97813937964398)","148 WEST 37TH ST. , MANHATTAN NY 10018"
1011500001,173 WEST 78 STREET,10024,Manhattan,Con Edison,JANOFF & OLSHAN,JANOFF & OLSHAN AGENCY,x,CA204199H,7/24/12,YORK SHIPLEY  WBL 200,1,6.70,1999,11 to 15 years old,2034,INDUSTRIAL COMB. DEG-84 P,#6,59940,41958,8991,6294,Yes,2020,Elevator Apartments,6,107,96992,1,15,84,90,1929,NO,NO,"173 WEST 78 STREET
Manhattan, New York 10024
(40.78235899031256, -73.97850638900769)","654 MADISON AVE #120, MANHATTAN NY 10021"
1011500001,173 WEST 78 STREET,10024,Manhattan,Con Edison,JANOFF & OLSHAN,JANOF & OLSHAM,212 362-5822,CA061171K,8/3/12,TITUSVILLE 6613,1,7.00,1971,36 - 40 year old,2010,RAY  AR 131-6,#4,68985,48290,10003,7002,Yes,2020,Elevator Apartments,6,107,96992,1,15,84,90,1929,NO,NO,"173 WEST 78 STREET
Manhattan, New York 10024
(40.78235899031256, -73.97850638900769)","2109 BROADWAY, MANHATTAN NY 10023"
1011500034,396 COLUMBUS AVENUE,10024,Manhattan,Con Edison,PARK BELVEDERE CONDOMINIUM,PARK BELVEDERE CONDO. c/o ABC REALTY,212-877-1490,CA222284L,6/5/13,CLEAVER BROOKS CB-600-150,2,6.30,1984,26 to 30 years old,2019,CLEAVER BROOKS INTEGRAL,#6,41063,28744,6159,4312,No,NA,Walk-Up Apartments,6,107,5277,1,5,7,8,1920,NO,NO,"396 COLUMBUS AVENUE
Manhattan, New York 10024
(40.78188911614657, -73.97560660895151)","152 WEST 57TH STREET, MANHATTAN  NY 10019"
1011520001,20 WEST END AVENUE,10023,Manhattan,Con Edison,"WEST END RLTY,ENF 7/21/93",BOARD OF EDUCATION NYC.,212 265-5900,CA405869Z,7/3/14,FITZGIBBONS SM 121,1,3.50,1969,41 - 45 years old,2010,RAY AR141-5,#6,x,x,x,x,No,NA,Educational Structures,6,107,40000,1,4,0,1,1957,NO,NO,"20 WEST END AVENUE
Manhattan, New York 10023
(40.77243946832937, -73.98979288047542)","28-11 QUEENS PLAZA NORTH, LONG ISLAND NY 11101"
1011520029,210 WEST 61 STREET,10023,Manhattan,Con Edison,NYC DOE - P.S. 191,NYC DOE - VIOLATION CONTROL UNIT,718 610 0303,CA012274M,5/8/15,FITZGIBBONS DM-182,2,x,1974,36 - 40 year old,2010,PREFERRED BHE 6EM4,#4,93275,65292,13423,9396,Yes,x,Educational Structures,6,107,76698,1,5,0,2,1957,NO,NO,"210 WEST 61 STREET
Manhattan, New York 10023
(40.77180130622625, -73.9871728879002)","4436 VERNON BLVD FL 3, LONG ISLAND CITY NY 11101-7006"
1011540158,243 WEST 63 STREET,10023,Manhattan,Con Edison,63 WEST REALTY CORP,63 WEST REALTY CORP.,212-769-2000,CA069779P,5/18/13,ROCKMILLS MP 400,1,14.90,1979,31 to 35 years old,2014,HEVEOIL DE 175 P,#6,272108,190475,23126,16188,No,NA,Elevator Apartments,6,107,26490,1,8,41,41,1907,NO,NO,"243 WEST 63 STREET
Manhattan, New York 10023
(40.77378845137332, -73.98780537879065)","247 WEST 63 STREET , MANHATTAN NY 10023"
1011547502,211 WEST 61 STREET,10023,Manhattan,Con Edison,"211 WEST 61ST ST CONDO, INC","211 W. 61 St. Condo, Inc.MORGAN PRORER",201 489-1177,CB207605H,5/27/15,FEDERAL  FST-175 (NEW),2,5.80,2005,5 to 10 years old,2040,ICI  DEG-84P (NEW),#6,34500,24150,5175,3622,Yes,2014,Condominiums,6,107,117357,1,6,0,17,1927,YES,NO,"211 WEST 61 STREET
Manhattan, New York 10023
(40.7720167869756, -73.98748162286012)","505 MAIN ST STE 208, HACKENSACK NJ 07601-5928"
1011580038,210 WEST 70 STREET,10023,Manhattan,Con Edison,210 W. 70 OWNERS LLC % NORTHBROOK PTNERS.,210 W. 70 OWNERS LLC % NORTHBROOK PTNERS.,212 359-0014,CB089708Y,3/26/15,BEST 5B - 125 (NEW),2,4.10,2008,Fewer than 5 years old,2043,ICI DEG-54P (NEW),#6,49275,34493,7391,5174,Yes,2018,Elevator Apartments,6,107,171085,1,15,185,186,1924,NO,NO,"210 WEST 70 STREET
Manhattan, New York 10023
(40.777601576777556, -73.98338071440651)","1776 BROADWAY, NEW YORK NY 10019"
1011620005,265 WEST 70 STREET,10023,Manhattan,Con Edison,MECO ASSOCIATES LLC.,JULIUS MERL/MECO & MR. JUILIUS MERL,845 354-2635,CA247594H,5/31/13,FEDERAL    FST-50,1,2.03,1994,16 to 20 years old,2029,INDUSTRIAL COMBUSTION    MMG-22,#4,15878,11114,2306,1614,No,NA,Elevator Apartments,6,107,25266,1,6,30,30,1930,NO,NO,"265 WEST 70 STREET
Manhattan, New York 10023
(40.7781148388246, -73.98439318874709)","P.O.BOX 100 1000D, POMONA NY 10970"
1011620046,228 WEST 71 STREET,10023,Manhattan,Con Edison,EQR - 228 WEST 71st LLC,EQUITY RESIDENTIAL PROPERTIES,516-829-6379,CB084308X,3/13/15,ROCKMILLS MP - 200SS (NEW),2,6.60,2008,Fewer than 5 years old,2043,ICI DEG - 84P (NEW),#6,121545,85082,18232,12762,Yes,2022,Elevator Apartments,6,107,106920,1,14,169,170,1917,NO,NO,"228 WEST 71 STREET
Manhattan, New York 10023
(40.778455932705356, -73.98347064660942)","801 BROAD ST. STE#1000, AUGUST GA 30901"
1011620141,220 WEST 71 STREET,10023,Manhattan,Con Edison,MOSHE GLICKMAN,WEINREB MANAGEMENT LLC,212-865-5858,CA007870M,2/13/14,YORK SHIPLEY #WBL-90,1,2.80,1970,36 - 40 year old,2010,HEV-E-OIL #AM 4 1/2 DH,#4,59447,41613,8555,5989,No,NA,Elevator Apartments,6,107,38463,1,10,37,37,1920,NO,NO,"220 WEST 71 STREET
Manhattan, New York 10023
(40.77830304796038, -73.98311991101798)","276 RIVERSIDE DRIVE, MANHATTAN NY 10025"
1011630020,225 WEST 71 STREET,10023,Manhattan,Con Edison,OSMAN REALTY LLC.,OSMAN REALTY LLC.,x,CA126796P,12/9/14,ROCKMILLS MP-80,1,3.43,1996,11 to 15 years old,2031,I.C. DEG-42 (P),#6,26828,18779,4024,2817,No,NA,Elevator Apartments,6,107,49150,1,9,34,37,1920,NO,NO,"225 WEST 71 STREET
Manhattan, New York 10023
(40.778374993722764, -73.98314689067888)","P.O. BOX 267 H, SCARSDALE NY 10583"
1011630053,244 WEST 72 STREET,10023,Manhattan,Con Edison,EMPIRE MANAGEMENT,FRED SHALOM,212-686-5252,CA320195Z,11/19/14,TITUSVILLE  W 6615,1,7.99,1995,11 to 15 years old,2030,ICI MMG-84 (P)),#4,60992,42694,8844,6191,Yes,2013,Elevator Apartments,6,107,87150,1,16,88,92,1928,NO,NO,"244 WEST 72 STREET
Manhattan, New York 10023
(40.77938223439554, -73.98354259237175)","347 FIFTH AVENUE, 16TH FLOOR, MANHATTAN NY 10016"
1011637502,235 WEST 71 STREET,10023,Manhattan,Con Edison,KAYRAN HAKIM,235 W. 71st ST. c/o DOMINION MGMT.,212-685-6500,CA045782J,7/2/12,FEDERAL FST 100,1,4.20,1982,26 to 30 years old,2017,ICI MMG42P,#4,50935,35654,7277,5094,No,NA,Condominiums,6,107,43912,1,9,20,32,1912,NO,NO,"235 WEST 71 STREET
Manhattan, New York 10023
(40.77849190558658, -73.98342568050799)","200 MADISON AVE 24TH FL., MANHATTAN NY 10016"
1011640002,269 WEST 72 STREET,10023,Manhattan,Con Edison,CORNERSTONE MANAGEMENT,269 WEST 72ND ST. OWNERS CORP.,212-661-1150,CA251287J,1/7/15,FEDERAL FST-125,1,5.32,1987,21 to 26 years old,2022,ICI MMG 54P,#4,54896,38427,7975,5583,No,NA,Elevator Apartments,6,107,49327,1,16,58,60,1924,NO,NO,"269 WEST 72 STREET
Manhattan, New York 10023
(40.7796880038855, -73.98411815847055)","  271 MADISON AVE- SUITE 1101, MANHATTAN NY 10016"
