Trade Code,Trade Description,Vendor Name,Address,City,State,Zip,Phone,Fax,Contact Person,MBE,WBE,LBE,>1M,Prequalified Date
05120,STRUCTURAL STEEL,ALL AROUND CONTRACTING CORP.,"84 Withers St,1st Fl, Ste C",Brooklyn,NY,11211,203-908-3365,203-908-3366,Josephine Strocchi,N,Y,N,N,05/25/2015
05120,STRUCTURAL STEEL,"ANVIL IRONWORKS, INC.",60 heath cote road,elmont,NY,11003,516-424-6523,516-327-8290,winston ritchie,N,N,N,N,10/22/2015
05120,STRUCTURAL STEEL,"ARNOLD STEEL COMPANY, INC.",79 RANDOLPH ROAD,Howell,NJ,07731,732-363-1079,732-363-9075,Tina Pflaster,N,N,N,Y,12/06/2013
05120,STRUCTURAL STEEL,Castillo Iron Works Inc.,1033 Webster Avenue,Bronx,NY,10456,718-294-9145,718-731-4044,Alberto Castillo,Y,N,N,N,09/17/2013
05120,STRUCTURAL STEEL,"CROSS-COUNTY CONTRACTING, INC.",1431 INDIAN SPRINGS RD,PINE BUSH,NY,12566,845-744-5523,845-744-6109,CANDACE TRACY,N,N,N,N,11/23/2013
05120,STRUCTURAL STEEL,"DYNASTY STAINLESS STEEL & METAL INDUSTRIES, INC.",59-85 Maurice Avenue,Maspeth,NY,11378,718-205-6623,718-205-6675,Suchu Chan,Y,N,N,Y,09/02/2013
05120,STRUCTURAL STEEL,"EVS Management, INC.",185 7th St.,Brooklyn,NY,11215,718-422-0800,718-422-0900,Mehmet Ersin Vurgu,N,N,Y,N,04/12/2014
05120,STRUCTURAL STEEL,"FEINSTEIN IRON WORKS, INC.",126-85 WILLETS POINT BLVD.,FLUSHING,NY,11368,718-899-8300,718-899-8498,DANIEL FEINSTEIN,N,N,N,Y,11/15/2015
05120,STRUCTURAL STEEL,Freedom Iron Works Inc.,320  East 91st Street,new york,NY,10128,917-748-3058,212-876-6498,Patrick  Myers,N,N,N,N,10/10/2015
05120,STRUCTURAL STEEL,"Gabriel Steel Erectors, Inc.",36  Maybrook Road,Montgomery,NY,12549,845-769-3000,845-457-1077,Marie Zeigler,N,N,N,N,03/02/2014
05120,STRUCTURAL STEEL,"Glasmar Steel Erectors, Inc.",22 WARWICK ROAD,ROCKVILLE CENTRE,NY,11570,516-766-3158,516-763-2970,Gerald Maher,N,N,N,Y,08/24/2014
05120,STRUCTURAL STEEL,Globe Gates Inc,405 BARRETTO STREET,BRONX,NY,10474,718-860-2260,718-860-2208,Agostinho Tome,Y,N,N,Y,03/07/2014
05120,STRUCTURAL STEEL,"Helmark Steel, Inc.",813 South Market Street,Wilmington,DE,19801,302-652-3341,302-654-1825,Alan Katz,N,N,N,Y,08/27/2013
05120,STRUCTURAL STEEL,"HI-TECH RESTORATION, INC.",1371 Coney Island Ave,BROOKLYN,NY,11230,718-677-3141,718-677-3142,MOHAMMAD HUSSAIN,N,N,N,N,01/25/2014
05120,STRUCTURAL STEEL,"KOENIG IRON WORKS, INC.",8-14 37th Avenue,Long Island City,NY,11101,718-433-0900,718-433-1090,Alan Guthertz,N,N,N,Y,08/20/2013
05120,STRUCTURAL STEEL,KRYTEN IRON WORKS INC.,3 BROWNS LANE,HAWTHORNE,NY,10532,914-345-0990,914-345-6732,PETER LAVELLI,N,N,N,Y,07/01/2013
05120,STRUCTURAL STEEL,"Les Constructions Beauce Atlas, Inc.",600 1st avenue,Sainte-Marie,Qu,G6E 1,418-387-4872,418-387-4895,Francois Lemieux,N,N,N,Y,04/01/2014
05120,STRUCTURAL STEEL,Les structures Breton Inc.,500 Sagard,St-Bruno,Qu,J3V 6,450-653-9999,450-653-1963,Marco Breton,N,N,N,Y,11/01/2013
05120,STRUCTURAL STEEL,"MACK GLASSNAUTH IRON WORKS, INC.",756 Rockaway Parkway,Brooklyn,NY,11236,718-385-1234,718-385-5522,Rameshwar S. Asu,Y,N,Y,N,12/07/2013
05120,STRUCTURAL STEEL,MARLA CONSTRUCTION INC.,74 14th Street,Brooklyn,NY,11215,718-369-8222,718-369-8224,Evrim Ersoy,N,Y,Y,N,12/15/2014
05120,STRUCTURAL STEEL,Ment Brothers Iron Works,150 W 22nd St,NY,NY,10011,212-217-6500,212-217-6507,Belinda Tello,Y,N,N,Y,11/18/2013
05120,STRUCTURAL STEEL,"Metropolitan Steel Industries, Inc.",601 FRITZTOWN ROAD,SINKING SPRING,PA,19608,610-678-6411,610-678-4331,Michael Endler,N,N,N,Y,06/29/2013
05120,STRUCTURAL STEEL,"MIDLANTIC ERECTORS, INC.",420 W.  FIRST AVENUE,ROSELLE,NJ,07203,908-241-7115,908-241-7012,Stephen J. Hynes,N,N,N,Y,03/11/2013
05120,STRUCTURAL STEEL,"MODEL IRON WORKS, INC.",375 Western Highway,Tappan,NY,10983,845-359-0770,845-359-0776,Chan Long Sou,Y,N,N,N,11/01/2013
05120,STRUCTURAL STEEL,NORTH AMERICAN IRON WORKS INC.,1560 Decatur Street,Ridgewood,NY,11385,718-326-6166,718-326-6167,Abdul Karim,N,N,N,Y,09/01/2013
05120,STRUCTURAL STEEL,OCEAN STEEL CORPORATION,53 Shaw Road,Conklin,NY,13748,506-632-4675,607-722-7445,James Isnor,N,N,N,Y,01/09/2016
05120,STRUCTURAL STEEL,PERFECT CITY GATES CORP.,49 Park Avenue,Bay Shore,NY,11706,631-206-0088,631-206-0089,Luis Oswaldo Zuna,N,N,N,N,04/13/2013
05120,STRUCTURAL STEEL,"PIERMOUNT IRON WORKS, INC.",129 Old Turnpike Road,Wayne,NJ,07470,973-837-1750,973-837-1752,DAVID FINUCANE,N,N,N,Y,03/18/2013
05120,STRUCTURAL STEEL,"POST ROAD IRON WORKS, INC.",345 WEST PUTNAM AVENUE,GREENWICH,CT,06830,203-869-6322,203-869-0288,Irene Walker,N,N,N,Y,08/17/2013
05120,STRUCTURAL STEEL,"S & L INDUSTRIES, INC.",9201 DITMAS AVENUE,BROOKLYN,NY,11236,718-385-5000,718-385-5602,SHARON CRADDOCK,Y,Y,N,N,02/15/2015
05120,STRUCTURAL STEEL,"SEIKO IRON WORKS, INC.",79-45 77TH AVENUE,GLENDALE,NY,11385,718-418-4477,718-386-1286,Kampa Persaud,N,N,N,Y,09/25/2015
05120,STRUCTURAL STEEL,"Spencer Steel Erectors,Inc.",86  Wilson Ave.,Neptune City,NJ,07753,732-988-8278,732-455-5017,Kathy S. Smith,N,Y,N,Y,06/23/2013
05120,STRUCTURAL STEEL,"Structural Systems, Inc.",58-90 55th Street,Maspeth,NY,11378,718-497-4806,718-386-9238,Roxroy Marcus,N,N,N,Y,08/22/2015
05120,STRUCTURAL STEEL,"Titan Erectors, Inc.",129 Clairmont Drive,Woodcliff Lake,NJ,07677,908-553-8925,908-232-1419,Angela Hayes,N,Y,N,Y,06/26/2015
05120,STRUCTURAL STEEL,"UNITED IRON, INC.",6 ROSLYN PLACE,MT. VERNON,NY,10550,914-667-5700,914-667-5925,RANDY RIFELLI,N,N,N,Y,08/09/2013
05120,STRUCTURAL STEEL,United Structural Works Inc.,45  Hemlock Drive,Congers,NY,10920,845-268-3600,845-268-3200,Cormach Murrihy,N,N,N,Y,01/11/2014
05120,STRUCTURAL STEEL,VISTA ENGINEERING CORPORATION,1030 PLEASANTVIEW TERRACE,RIDGEFIELD,NJ,07657,201-945-9434,201-945-9438,Mansukh Patel,N,N,N,Y,12/10/2015
05120,STRUCTURAL STEEL,"Vulcan Iron Works, Inc.",190 Weeks Avenue,Manorville,NY,11949,631-395-6846,631-395-6848,Barbara Forster,N,N,N,N,11/03/2013
05120,STRUCTURAL STEEL,WAVERLY IRON CORP.,25 Commercial Blvd.,Medford,NY,11763,631-732-2800,631-732-9085,Joseph Pizzichemi,N,N,N,N,04/28/2014
05120,STRUCTURAL STEEL,"WEIR WELDING COMPANY, INC.",316 12TH STREET,Carlstadt,NJ,07072,201-939-2284,201-939-5525,CHARLES J. WEIR,N,N,N,Y,12/05/2015
,,,,,,,,,,,,,,
05200,METAL JOISTS,"ARNOLD STEEL COMPANY, INC.",79 RANDOLPH ROAD,Howell,NJ,07731,732-363-1079,732-363-9075,Tina Pflaster,N,N,N,Y,12/06/2013
05200,METAL JOISTS,"Helmark Steel, Inc.",813 South Market Street,Wilmington,DE,19801,302-652-3341,302-654-1825,Alan Katz,N,N,N,Y,08/27/2013
,,,,,,,,,,,,,,
05300,METAL DECKING,"A & V Steel, LLC",144-21  106 Avenue,Jamaica,NY,11435,917-747-8311,718-739-3989,Vishal Jamnaprasad,Y,N,N,N,03/21/2015
05300,METAL DECKING,A.C. ASSOCIATES,124 PARK AVENUE,LYNDHURST,NJ,07071,201-939-6866,201-939-5023,ROBERT A. SAMELA,N,N,N,Y,03/08/2013
05300,METAL DECKING,"ARNOLD STEEL COMPANY, INC.",79 RANDOLPH ROAD,Howell,NJ,07731,732-363-1079,732-363-9075,Tina Pflaster,N,N,N,Y,12/06/2013
05300,METAL DECKING,"CROSS-COUNTY CONTRACTING, INC.",1431 INDIAN SPRINGS RD,PINE BUSH,NY,12566,845-744-5523,845-744-6109,CANDACE TRACY,N,N,N,N,11/23/2013
05300,METAL DECKING,"Helmark Steel, Inc.",813 South Market Street,Wilmington,DE,19801,302-652-3341,302-654-1825,Alan Katz,N,N,N,Y,08/27/2013
05300,METAL DECKING,J.C. STEEL CORPORATION,1229 LAKELAND AVENUE,BOHEMIA,NY,11716,631-563-3545,631-563-9162,James Adams,N,Y,N,Y,08/17/2013
05300,METAL DECKING,"KOENIG IRON WORKS, INC.",8-14 37th Avenue,Long Island City,NY,11101,718-433-0900,718-433-1090,Alan Guthertz,N,N,N,Y,08/20/2013
05300,METAL DECKING,KRYTEN IRON WORKS INC.,3 BROWNS LANE,HAWTHORNE,NY,10532,914-345-0990,914-345-6732,PETER LAVELLI,N,N,N,Y,07/01/2013
05300,METAL DECKING,Ment Brothers Iron Works,150 W 22nd St,NY,NY,10011,212-217-6500,212-217-6507,Belinda Tello,Y,N,N,Y,11/18/2013
05300,METAL DECKING,"Metropolitan Steel Industries, Inc.",601 FRITZTOWN ROAD,SINKING SPRING,PA,19608,610-678-6411,610-678-4331,Michael Endler,N,N,N,Y,06/29/2013
05300,METAL DECKING,"POST ROAD IRON WORKS, INC.",345 WEST PUTNAM AVENUE,GREENWICH,CT,06830,203-869-6322,203-869-0288,Irene Walker,N,N,N,Y,08/17/2013
05300,METAL DECKING,"UNITED IRON, INC.",6 ROSLYN PLACE,MT. VERNON,NY,10550,914-667-5700,914-667-5925,RANDY RIFELLI,N,N,N,Y,08/09/2013
,,,,,,,,,,,,,,
05400,COLD-FORMED METAL FRAMING,CURTIS PARTITION CORPORATION,505 Eighth Avenue,New York,NY,10018,646-315-6719,646-315-6701,Ajay Narula,Y,N,N,Y,04/17/2013
,,,,,,,,,,,,,,
05500,METAL FABRICATIONS,"ABC & NY CONSTRUCTION, INC.",201 Seventh Street,Brooklyn,NY,11215,718-965-0207,718-965-0277,Nevzat Sisman,N,N,Y,N,10/26/2013
05500,METAL FABRICATIONS,Acalan Corp,62 Bianca ct,Staten Island,NY,10312,718-984-0989,718-984-0989,Angelic Sealy,Y,Y,N,N,11/09/2013
05500,METAL FABRICATIONS,"ACCURATE SPECIALTY METAL FABRICATORS, INC.",1333 Flushing Avenue,BROOKLYN,NY,11237,718-381-2106,718-456-4567,Sheldon Teicher,N,N,N,N,05/25/2013
05500,METAL FABRICATIONS,"ACHILLES CONSTRUCTION CO., INC.",262 GREEN STREET,BROOKLYN,NY,11222,718-389-4717,718-389-4719,Maureen Bonal,N,N,N,N,05/11/2013
05500,METAL FABRICATIONS,Albans Contracting Corp.,86-70 110 Street,Richmond Hill,NY,11418,718-847-5985,718-847-5985,Eduardo Alban,Y,N,N,N,05/27/2014
05500,METAL FABRICATIONS,"ANATOLIA CONSTRUCTION, INC.",191  7th Street,BROOKLYN,NY,11215,718-797-3232,718-797-3227,Erdem Sahin,N,N,N,N,03/22/2013
05500,METAL FABRICATIONS,"ARNOLD STEEL COMPANY, INC.",79 RANDOLPH ROAD,Howell,NJ,07731,732-363-1079,732-363-9075,Tina Pflaster,N,N,N,Y,12/06/2013
05500,METAL FABRICATIONS,Castillo Iron Works Inc.,1033 Webster Avenue,Bronx,NY,10456,718-294-9145,718-731-4044,Alberto Castillo,Y,N,N,N,09/17/2013
05500,METAL FABRICATIONS,"EVS Management, INC.",185 7th St.,Brooklyn,NY,11215,718-422-0800,718-422-0900,Mehmet Ersin Vurgu,N,N,Y,N,04/12/2014
05500,METAL FABRICATIONS,"Faith Construction, Inc.",16 Stewart Street,Brooklyn,NY,11207,718-218-9010,718-218-9011,Fatih Dag,N,N,Y,N,03/25/2014
05500,METAL FABRICATIONS,FALCON BUILDER INC,240 Van Brunt Street,Brooklyn,NY,11231,718-768-0591,718-797-1514,Mehmet Palaoglu,N,N,Y,N,05/11/2013
05500,METAL FABRICATIONS,"FEINSTEIN IRON WORKS, INC.",126-85 WILLETS POINT BLVD.,FLUSHING,NY,11368,718-899-8300,718-899-8498,DANIEL FEINSTEIN,N,N,N,Y,11/15/2015
05500,METAL FABRICATIONS,"FMB, INC.",70 SUPOR BOULEVARD,HARRISON,NJ,07029,973-485-5544,973-485-3005,"GARY PAOLELLA, VP",N,N,N,Y,05/06/2013
05500,METAL FABRICATIONS,GEM QUALITY CORPORATION,5620 1st Avenue,Brooklyn,NY,11220,718-759-9277,718-759-9278,Irshad Ahmed,Y,N,N,N,09/29/2014
05500,METAL FABRICATIONS,"GLENRIDGE FABRICATORS, INC.",79-45 77TH AVENUE,GLENDALE,NY,11385,718-456-2297,718-386-1286,ALBERT PUTRE,N,N,N,Y,12/22/2013
05500,METAL FABRICATIONS,Grace Ironworks Inc.,151-16  Beaver Rd.,Jamaica,NY,11433,718-657-1767,718-657-0699,Leon Salmon,Y,N,N,N,06/06/2015
05500,METAL FABRICATIONS,J.D. Steward Inc.,45-37  162nd Street,Flushing,NY,11358,718-358-0169,718-358-0142,Dominic Savino,N,N,N,N,09/07/2013
05500,METAL FABRICATIONS,Jordan Panel Systems Corp.,196 LAUREL ROAD,EAST NORTHPORT,NY,11731,631-754-4900,631-754-4643,Diana Gannon,N,N,N,Y,08/05/2014
05500,METAL FABRICATIONS,KRYTEN IRON WORKS INC.,3 BROWNS LANE,HAWTHORNE,NY,10532,914-345-0990,914-345-6732,PETER LAVELLI,N,N,N,Y,07/01/2013
05500,METAL FABRICATIONS,M + L STEEL ORNAMENTAL IRON CORP.,27 Housman Avenue,Staten Island,NY,10303,718-816-8660,718-815-6104,Lubomir P. Svoboda,N,N,N,N,01/09/2016
05500,METAL FABRICATIONS,MARLA CONSTRUCTION INC.,74 14th Street,Brooklyn,NY,11215,718-369-8222,718-369-8224,Evrim Ersoy,N,Y,Y,N,12/15/2014
05500,METAL FABRICATIONS,Maximum Security Products Corp.,3 Schoolhouse Lane,Waterford,NY,12188,518-233-1800,518-233-8088,Patricia A. Kilmar,N,N,N,Y,09/08/2013
05500,METAL FABRICATIONS,Ment Brothers Iron Works,150 W 22nd St,NY,NY,10011,212-217-6500,212-217-6507,Belinda Tello,Y,N,N,Y,11/18/2013
05500,METAL FABRICATIONS,"NEW AGE IRON WORKS, INC.",183 Van Siclen Avenue,Brooklyn,NY,11207,718-277-1895,718-277-1897,Yair Tapia,Y,N,N,N,12/14/2013
05500,METAL FABRICATIONS,"Papp Iron Works, Inc.",950  South Second Street,Plainfield,NJ,07063,908-731-1000,908-757-4547,John Connolly,N,N,N,Y,03/29/2013
05500,METAL FABRICATIONS,PERFECT CITY GATES CORP.,49 Park Avenue,Bay Shore,NY,11706,631-206-0088,631-206-0089,Luis Oswaldo Zuna,N,N,N,N,04/13/2013
05500,METAL FABRICATIONS,"PIERMOUNT IRON WORKS, INC.",129 Old Turnpike Road,Wayne,NJ,07470,973-837-1750,973-837-1752,DAVID FINUCANE,N,N,N,Y,03/18/2013
05500,METAL FABRICATIONS,PORTFAB LLC,230 Manida Street,Bronx,NY,10474,718-542-3600,718-542-3979,William Friedman,N,N,N,N,02/07/2014
05500,METAL FABRICATIONS,"POST ROAD IRON WORKS, INC.",345 WEST PUTNAM AVENUE,GREENWICH,CT,06830,203-869-6322,203-869-0288,Irene Walker,N,N,N,Y,08/17/2013
05500,METAL FABRICATIONS,"PRECISION IRON WORKS, INC",15 Georgia Street,Valley Stream,NY,11580,718-531-0438,718-531-0438,John Wilson,Y,N,N,N,10/20/2013
05500,METAL FABRICATIONS,"S & L INDUSTRIES, INC.",9201 DITMAS AVENUE,BROOKLYN,NY,11236,718-385-5000,718-385-5602,SHARON CRADDOCK,Y,Y,N,N,02/15/2015
05500,METAL FABRICATIONS,"SEIKO IRON WORKS, INC.",79-45 77TH AVENUE,GLENDALE,NY,11385,718-418-4477,718-386-1286,Kampa Persaud,N,N,N,Y,09/25/2015
05500,METAL FABRICATIONS,STEELCRAFT FOLDING GATE CORP.,26 Messerole Street,Brooklyn,NY,11206,718-384-6484,718-384-4343,Robert Giovanni,N,N,N,N,10/28/2013
05500,METAL FABRICATIONS,"Titan Erectors, Inc.",129 Clairmont Drive,Woodcliff Lake,NJ,07677,908-553-8925,908-232-1419,Angela Hayes,N,Y,N,Y,06/26/2015
05500,METAL FABRICATIONS,Triton Builders Inc,64 Mill Street,Amityville,NY,11701,212-300-3168,212-658-9961,Stacy Guercia - Ba,N,N,N,N,11/28/2015
05500,METAL FABRICATIONS,TRIUMPH WELDING LLC,193  Willow Ave,Bronx,NY,10454,646-670-3997,718-863-0372,Nazeera Khan,Y,Y,N,N,10/04/2014
05500,METAL FABRICATIONS,"Tru-Sheet Metal, Inc.",30 MONTAUK BLVD,OAKDALE,NY,11769,631-589-3926,631-589-3927,ROBERT TRUBERG,N,N,N,N,06/18/2013
05500,METAL FABRICATIONS,"Ultima Construction, Inc.",440  Sylvan Ave.,Englewood Cliffs,NJ,07632,201-408-5800,201-408-5801,Nermin Ucar,N,Y,N,Y,01/25/2016
05500,METAL FABRICATIONS,"UNITED IRON, INC.",6 ROSLYN PLACE,MT. VERNON,NY,10550,914-667-5700,914-667-5925,RANDY RIFELLI,N,N,N,Y,08/09/2013
05500,METAL FABRICATIONS,"Universal Steel Fabricators, Inc.",90 JUNIUS STREET,BROOKLYN,NY,11212,718-342-0782,718-342-0382,H.S. Paul,N,N,N,N,09/30/2014
05500,METAL FABRICATIONS,UTOPIA CONSTRUCTION CORP. OF NY,227 WILLARD AVENUE,FARMINGDALE,NY,11735,516-647-4441,516-501-0051,MICHAEL SCLAFANI,N,Y,N,Y,05/03/2013
05500,METAL FABRICATIONS,VIRGO IRON WORKS INC.,568E Grand Avenue,Brooklyn,NY,11238,718-623-6035,718-623-8280,Robert Griffiths,Y,N,N,N,07/23/2015
05500,METAL FABRICATIONS,WAVERLY IRON CORP.,25 Commercial Blvd.,Medford,NY,11763,631-732-2800,631-732-9085,Joseph Pizzichemi,N,N,N,N,04/28/2014
05500,METAL FABRICATIONS,"WBE SHEET METAL, INC.",230 Manida Street,Bronx,NY,10474,718-542-3662,718-542-3665,Rosemarie Gerenia-,Y,Y,N,N,04/14/2013
05500,METAL FABRICATIONS,YORK SIGN INDUSTRIES,225  Central Avenue,Bethpage,NY,11714,516-871-0401,516-871-0402,SUNIL SAIGAL,Y,N,N,N,08/02/2014
,,,,,,,,,,,,,,
05580,SHEET METAL FABRICATION,"ACCRA SHEET METAL, LLC",1359 Straight Path,Wyandanch,NY,11798,631-643-2100,631-643-2155,Orlando Stokes,Y,N,N,N,02/16/2014
05580,SHEET METAL FABRICATION,"ACCURATE SPECIALTY METAL FABRICATORS, INC.",1333 Flushing Avenue,BROOKLYN,NY,11237,718-381-2106,718-456-4567,Sheldon Teicher,N,N,N,N,05/25/2013
05580,SHEET METAL FABRICATION,Albans Contracting Corp.,86-70 110 Street,Richmond Hill,NY,11418,718-847-5985,718-847-5985,Eduardo Alban,Y,N,N,N,05/27/2014
05580,SHEET METAL FABRICATION,"ALL-CITY METAL, INC.",54-01 35th Street,Long Island City,NY,11101,718-472-5700,718-472-5813,Frank J. Buccola,N,N,N,N,04/05/2014
05580,SHEET METAL FABRICATION,Aul Sheet Metal Works,4748  Bronx Boulevard,Bronx,NY,10470,718-325-7417,718-325-8270,Yves Jerome,N,N,N,N,12/14/2013
05580,SHEET METAL FABRICATION,"Eagle One Roofing Contractors, Inc.",18-60 45th STREET,Astoria,NY,11105,718-626-2108,718-626-3567,Vincent Sabatino,N,N,N,Y,10/03/2014
05580,SHEET METAL FABRICATION,Globe Gates Inc,405 BARRETTO STREET,BRONX,NY,10474,718-860-2260,718-860-2208,Agostinho Tome,Y,N,N,Y,03/07/2014
05580,SHEET METAL FABRICATION,J.D. Steward Inc.,45-37  162nd Street,Flushing,NY,11358,718-358-0169,718-358-0142,Dominic Savino,N,N,N,N,09/07/2013
05580,SHEET METAL FABRICATION,"PIERMOUNT IRON WORKS, INC.",129 Old Turnpike Road,Wayne,NJ,07470,973-837-1750,973-837-1752,DAVID FINUCANE,N,N,N,Y,03/18/2013
05580,SHEET METAL FABRICATION,ROMAR SHEET METAL INC.,1830 ADEE AVENUE,BRONX,NY,10469,718-671-6700,718-671-6702,ROBERT S. GRANDE,N,N,N,Y,08/19/2013
05580,SHEET METAL FABRICATION,SILVER STONE SHEET METAL FABRICATIONS CORP.,62 - 68 huntington street,brooklyn,NY,11231,718-422-0380,718-422-0382,rustem duka,N,N,N,Y,03/21/2015
05580,SHEET METAL FABRICATION,STRIKER SHEET METAL  II CORP.,1 MAHAN STREET,WEST BABYLON,NY,11704,631-643-2460,631-643-2464,CATHI HOULIHAN,N,N,N,Y,05/21/2013
05580,SHEET METAL FABRICATION,"THERMO TECH MECHANICAL, INC.",528 Leland Avenue,Bronx,NY,10473,718-991-5044,718-542-5427,Gowkarran Budhu,Y,N,N,N,03/05/2015
05580,SHEET METAL FABRICATION,tredent contracting services,1681 arden ave,staten island,NY,10312,718-877-6850,718-567-4242,lance sela,N,N,N,N,02/11/2016
05580,SHEET METAL FABRICATION,"TRIPLE S AIR SYSTEMS, INC.",80 RAYNOR AVENUE,RONKONKOMA,NY,11779,631-580-7460,631-580-7464,Steven Benkovsky,N,N,N,Y,02/15/2016
05580,SHEET METAL FABRICATION,"WBE SHEET METAL, INC.",230 Manida Street,Bronx,NY,10474,718-542-3662,718-542-3665,Rosemarie Gerenia-,Y,Y,N,N,04/14/2013
05580,SHEET METAL FABRICATION,zoi contracting,267  44 th street,brooklyn,NY,11232,917-601-4212,718-768-8851,zoi markozanis,N,Y,N,N,12/27/2015
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
05700,ORNAMENTAL METAL,"A & V Steel, LLC",144-21  106 Avenue,Jamaica,NY,11435,917-747-8311,718-739-3989,Vishal Jamnaprasad,Y,N,N,N,03/21/2015
05700,ORNAMENTAL METAL,"ABC & NY CONSTRUCTION, INC.",201 Seventh Street,Brooklyn,NY,11215,718-965-0207,718-965-0277,Nevzat Sisman,N,N,Y,N,10/26/2013
05700,ORNAMENTAL METAL,Acalan Corp,62 Bianca ct,Staten Island,NY,10312,718-984-0989,718-984-0989,Angelic Sealy,Y,Y,N,N,11/09/2013
05700,ORNAMENTAL METAL,"AETNA STOREFRONT & REMODELING, INC.",202 Industrial Loop,Staten Island,NY,10309,718-605-5522,718-605-5525,Joseph DeMarco,N,N,N,Y,06/10/2013
05700,ORNAMENTAL METAL,"ALU TECH, LLC",150 Shippenport Rd,Landing,NJ,07850,973-600-1990,973-770-0639,Attila Harsanyi,N,N,N,N,07/03/2015
05700,ORNAMENTAL METAL,"AM&G Waterproofing, LLC",2120 Atlantic Avenue,Brooklyn,NY,11233,718-852-3330,718-596-2472,Bunny Lowe,Y,N,N,Y,05/20/2014
05700,ORNAMENTAL METAL,"ANATOLIA CONSTRUCTION, INC.",191  7th Street,BROOKLYN,NY,11215,718-797-3232,718-797-3227,Erdem Sahin,N,N,N,N,03/22/2013
05700,ORNAMENTAL METAL,"ARNOLD STEEL COMPANY, INC.",79 RANDOLPH ROAD,Howell,NJ,07731,732-363-1079,732-363-9075,Tina Pflaster,N,N,N,Y,12/06/2013
05700,ORNAMENTAL METAL,Castillo Iron Works Inc.,1033 Webster Avenue,Bronx,NY,10456,718-294-9145,718-731-4044,Alberto Castillo,Y,N,N,N,09/17/2013
05700,ORNAMENTAL METAL,"COORDINATED METALS, INC.",626 Sixteenth St,CARLSTADT,NJ,07072,201-460-7280,201-460-1821,FRANK GRIPPI,N,N,N,Y,04/20/2013
05700,ORNAMENTAL METAL,DeMayo Construction Inc.,182  Manor Pkwy.,Lincroft,NJ,07738,732-245-6005,732-380-1142,Ryan Story,N,Y,N,Y,02/26/2016
05700,ORNAMENTAL METAL,"DYNASTY STAINLESS STEEL & METAL INDUSTRIES, INC.",59-85 Maurice Avenue,Maspeth,NY,11378,718-205-6623,718-205-6675,Suchu Chan,Y,N,N,Y,09/02/2013
05700,ORNAMENTAL METAL,ERA-USA Contracting LCC,231 Norman Avenue,Brooklyn,NY,11222,347-529-6309,347-521-2664,Julieann Fogelman,N,N,N,N,01/25/2014
05700,ORNAMENTAL METAL,"EVS Management, INC.",185 7th St.,Brooklyn,NY,11215,718-422-0800,718-422-0900,Mehmet Ersin Vurgu,N,N,Y,N,04/12/2014
05700,ORNAMENTAL METAL,"Faith Construction, Inc.",16 Stewart Street,Brooklyn,NY,11207,718-218-9010,718-218-9011,Fatih Dag,N,N,Y,N,03/25/2014
05700,ORNAMENTAL METAL,"FEINSTEIN IRON WORKS, INC.",126-85 WILLETS POINT BLVD.,FLUSHING,NY,11368,718-899-8300,718-899-8498,DANIEL FEINSTEIN,N,N,N,Y,11/15/2015
05700,ORNAMENTAL METAL,"FMB, INC.",70 SUPOR BOULEVARD,HARRISON,NJ,07029,973-485-5544,973-485-3005,"GARY PAOLELLA, VP",N,N,N,Y,05/06/2013
05700,ORNAMENTAL METAL,Freedom Iron Works Inc.,320  East 91st Street,new york,NY,10128,917-748-3058,212-876-6498,Patrick  Myers,N,N,N,N,10/10/2015
05700,ORNAMENTAL METAL,"Gabriel Steel Erectors, Inc.",36  Maybrook Road,Montgomery,NY,12549,845-769-3000,845-457-1077,Marie Zeigler,N,N,N,N,03/02/2014
05700,ORNAMENTAL METAL,Globe Gates Inc,405 BARRETTO STREET,BRONX,NY,10474,718-860-2260,718-860-2208,Agostinho Tome,Y,N,N,Y,03/07/2014
05700,ORNAMENTAL METAL,Grace Ironworks Inc.,151-16  Beaver Rd.,Jamaica,NY,11433,718-657-1767,718-657-0699,Leon Salmon,Y,N,N,N,06/06/2015
05700,ORNAMENTAL METAL,J.D. Steward Inc.,45-37  162nd Street,Flushing,NY,11358,718-358-0169,718-358-0142,Dominic Savino,N,N,N,N,09/07/2013
05700,ORNAMENTAL METAL,JODY BUILDERS CORP.,33-01 38 Avenue,LIC,NY,11101,718-729-9819,718-729-9811,JODY GLICK,N,Y,N,N,05/15/2015
05700,ORNAMENTAL METAL,"KKG CONSTRUCTION, INC.",63 ARBOR LANE,DIXHILLS,NY,11746,631-427-1061,631-549-1548,MANUEL GONCALVES,Y,N,N,N,12/29/2014
05700,ORNAMENTAL METAL,"KO JIN INDUSTRIES INC,",69-11 197 street,Freshmeadows,NY,11365,718-264-3295,718-264-1250,CHOA PO LIOU,Y,N,N,N,11/06/2015
05700,ORNAMENTAL METAL,"KOENIG IRON WORKS, INC.",8-14 37th Avenue,Long Island City,NY,11101,718-433-0900,718-433-1090,Alan Guthertz,N,N,N,Y,08/20/2013
05700,ORNAMENTAL METAL,KRYTEN IRON WORKS INC.,3 BROWNS LANE,HAWTHORNE,NY,10532,914-345-0990,914-345-6732,PETER LAVELLI,N,N,N,Y,07/01/2013
