BORO,BLOCK,LOT,PARCEL_NAME,PARCEL_ADDRESS,JURIS,Jurisdiction Description,RPAD,RPAD_DESCRIPTION,PROP_FRONT,PROP_DEPTH,PROP_SQFT,IRREG,BLD_FRONT,BLD_DEPTH,BLD_SQFT,NUM_BLD,FLOORS,CD,COUNCIL_DISTRICT,COUNCILMEMBER_NAME,PR_ZONE,OV_ZONE,SD_ZONE,BBL,WATERFRONT,URBAN RENEWAL SITE,Agency,Owned/Leased,Primary Use Text,Final Commitment Text,Agreement (Lease-Out)
1,479,50,,356 BROOME STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,,103,55,I,,,,,,2,1,MARGARET CHIN,C6-2G,,LI,1004790050,,,DCAS,O,NO USE-VACANT LAND,,
1,480,17,DESALVIO PLAYGROUND,44-46 SPRING STREET,PARKS,DEPT OF PARKS & RECREATION,Q2,PLAYGROUNDS,101,114,10762,I,,8,,,1,2,1,MARGARET CHIN,PARK,,,1004800017,,,PARKS,O,PARK,,
1,491,16,CHELSEA VOCATIONAL HIGH SCHOOL,131 AVENUE OF THE AMERICAS,EDUC,DEPT OF EDUCATION,W1,PUBLIC ELEMENTARY JR & SR HS,168,152,21727,I,168,151,84619,1,5,2,3,CHRISTINE C. QUINN,M1-6,,,1004910016,,,EDUC,O,VOCATION HIGH SCHOOL,,
1,493,41,,13-27 SPRING STREET,MIXED,CITY AND NON-CITY OWNERSHIP,D6,ELEV APTS/FIREPROOF(W/STORES),189,354,56480,I,186,208,184900,2,7,2,1,MARGARET CHIN,C6-2,,LI,1004930041,,,DCAS,O,IN USE-TENANTED,,SHORT-TERM AGREEMENT
1,495,5,LAD 20-PARKING,243 LAFAYETTE STREET,FIRE,FIRE DEPARTMENT,V1,VACANT LAND,24,99,2442,,,,,,,2,1,MARGARET CHIN,C6-2,,LI,1004950005,,,FIRE,O,OUTDR PKNG-EMPLOYEES,,
1,495,7,"LAD 20, DIV 1",253 LAFAYETTE STREET,FIRE,FIRE DEPARTMENT,Y1,GOV'T INSTALLATIONS/FIRE DEPT,128,99,12633,,102,98,36525,1,5,2,1,MARGARET CHIN,C6-2,,LI,1004950007,,,FIRE,O,FIREHOUSE,,
1,503,30,THOMPSON STREET PLAYGROUND,99-95 THOMPSON STREET,PARKS,DEPT OF PARKS & RECREATION,Q2,PLAYGROUNDS,250,100,27687,I,21,34,825,1,1,2,3,CHRISTINE C. QUINN,PARK,,,1005030030,,,PARKS,O,PARK,,
1,507,10,,242-44 ELIZABETH STREET,HPD,DEPT OF HOUSING PRESERVATION & DEVELOPMENT,C4,WALK UP APTS/OLD LAW TENEMENTS,48,92,4027,I,49,59,14275,1,5,2,1,MARGARET CHIN,C6-2,,LI,1005070010,,,HPD,O,NO USE-RES STRUCTURE,FINAL COMMITMNT-DISP,
1,519,49,FATHER FAGAN PK/CHARLTON PLAZA,201 AVENUE OF THE AMERICAS,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,127,26,1680,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1005190049,,,PARKS,O,PARK,,
1,520,37,"ENG  24, LAD 5, BAT 2",227-29 AVENUE OF THE AMERICAS,FIRE,FIRE DEPARTMENT,Y1,GOV'T INSTALLATIONS/FIRE DEPT,66,150,7372,I,66,97,9368,1,2,2,3,CHRISTINE C. QUINN,R7-2,C1-5,,1005200037,,,FIRE,O,FIREHOUSE,,
1,520,70,PLAYGROUND OF THE AMERICAS,167 WEST HOUSTON STREET,PARKS,DEPT OF PARKS & RECREATION,Q2,PLAYGROUNDS,78,52,3320,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1005200070,,,PARKS,O,PARK,,
1,526,1,WILLIAM F. PASSANNANTE FIELD,244-58 AVENUE OF THE AMERICAS,PARKS,DEPT OF PARKS & RECREATION,Q2,PLAYGROUNDS,183,159,26797,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1005260001,,,PARKS,O,PLAYGROUND,,
1,527,80,DOWNING STREET PLAYGROUND,273-79 AVENUE OF THE AMERICAS,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,68,150,9737,I,26,30,1500,1,2,2,3,CHRISTINE C. QUINN,PARK,,,1005270080,,,PARKS,O,PLAYGROUND,,
1,531,49,"ENG 33, LAD 9",42 GREAT JONES STREET,FIRE,FIRE DEPARTMENT,Y1,GOV'T INSTALLATIONS/FIRE DEPT,44,90,4027,I,44,90,13308,1,4,2,1,MARGARET CHIN,M1-5B,,,1005310049,,,FIRE,O,FIREHOUSE,,
1,535,33,,259 MERCER STREET,DOT,DEPT OF TRANSPORTATION,V1,VACANT LAND,10,209,2090,,,,,1,,2,1,MARGARET CHIN,R7-2,,,1005350033,,,DOT,O,ROAD/HIGHWAY,,
1,542,10,MINETTA GREEN PARK,AVE OF THE AMERICAS,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,113,25,2330,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1005420010,,,PARKS,O,PARK,,
1,542,26,MINETTA TRIANGLE SITTING AREA,AVE OF THE AMERICAS,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,112,83,3277,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1005420026,,,PARKS,O,PARK,,
1,543,1,MINETTA PLAYGROUND,AVE OF THE AMERICAS,PARKS,DEPT OF PARKS & RECREATION,Q2,PLAYGROUNDS,152,59,9075,I,12,8,107,1,1,2,3,CHRISTINE C. QUINN,PARK,,,1005430001,,,PARKS,O,PARK,,
1,543,32,WEST 4TH STREET COURTS,AVE OF THE AMERICAS,PARKS,DEPT OF PARKS & RECREATION,Q2,PLAYGROUNDS,209,100,17250,I,,,17311,,7,2,3,CHRISTINE C. QUINN,PARK,,,1005430032,,,PARKS,O,PARK,,
1,544,16,JOSEPH PAPP PUBLIC THEATER,425 LAFAYETTE STREET,CULT,DEPT OF CULTURAL AFFAIRS,J7,THEATERS/OFF BROADWAY TYPE,249,155,29670,I,200,125,61420,1,3,2,2,ROSIE MENDEZ,M1-5B,,,1005440016,,,PARKS,O,OTHER SPC REC-INDOOR,,
1,544,16,JOSEPH PAPP PUBLIC THEATER,425 LAFAYETTE STREET,CULT,DEPT OF CULTURAL AFFAIRS,J7,THEATERS/OFF BROADWAY TYPE,249,155,29670,I,200,125,61420,1,3,2,2,ROSIE MENDEZ,M1-5B,,,1005440016,,,CULT,O,THEATER,,
1,544,68,"CITY WATER TUNNEL NO 3,S-31B",35 EAST 4 STREET,DEP,DEPT OF ENVIRONMENTAL PROTECTION,V1,VACANT LAND,75,132,9835,I,,,,,,2,2,ROSIE MENDEZ,M1-5B,,,1005440068,,,DEP,O,WATER SUPPLY FACIL,,
1,544,71,MERCHANT'S HOUSE MUSEUM,29 EAST 4 STREET,PARKS,DEPT OF PARKS & RECREATION,P7,MUSEUM,24,128,3072,I,24,50,,1,3,2,2,ROSIE MENDEZ,M1-5B,,,1005440071,,,PARKS,O,MUSEUM/GALLERY,,
1,544,75,COOPER PARK,COOPER SQUARE,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,180,65,6675,I,,58,,,,2,2,ROSIE MENDEZ,PARK,,,1005440075,,,DEP,O,OTH WATER SUPPLY FAC,,
1,544,75,COOPER PARK,COOPER SQUARE,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,180,65,6675,I,,58,,,,2,2,ROSIE MENDEZ,PARK,,,1005440075,,,PARKS,O,PARK,,
1,549,1,WASHINGTON SQUARE PARK,N Y C WASH SQ,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,950,446,424000,,52,23,1646,3,1,2,1,MARGARET CHIN,PARK,,,1005490001,,,PARKS,O,PARK,,
1,558,11,"LAD 3, BATT 6",108 EAST   13 STREET,FIRE,FIRE DEPARTMENT,Y1,GOV'T INSTALLATIONS/FIRE DEPT,40,103,3467,I,40,103,5996,1,2,3,2,ROSIE MENDEZ,C6-2A,,,1005580011,,,FIRE,O,FIREHOUSE,,
1,559,16,14 ST UNION SQUARE LDC,124 EAST 14 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,K2,TWO STORY OR STORE AND OFFICE,150,103,15450,I,150,58,20000,1,2,3,2,ROSIE MENDEZ,C6-3X,,US,1005590016,,,DCAS,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
1,563,20,POLICE COMMUNITY RELATIONS BLD,34 1/2 EAST 12 STREET,NYPD,POLICE DEPARTMENT,Y2,GOV'T INSTALLATIONS/POLICE DEPT,100,103,9660,I,100,103,27722,2,4,2,2,ROSIE MENDEZ,C6-1,,,1005630020,,,NYPD,O,OTHER PUB SAFETY FAC,,
1,579,11,FDNY MUSEUM (OLD ENG 30),278-84 SPRING STREET,FIRE,FIRE DEPARTMENT,Y1,GOV'T INSTALLATIONS/FIRE DEPT,72,87,6300,,72,75,14901,1,3,2,3,CHRISTINE C. QUINN,M1-6,,,1005790011,,,FIRE,O,MUSEUM/GALLERY,,
1,581,45,THIRD WATER TUNNEL SHAFT 28B,388-02 HUDSON STREET,DEP,DEPT OF ENVIRONMENTAL PROTECTION,G6,LICENSED PARKING LOT,200,125,25000,,,,,,,2,3,CHRISTINE C. QUINN,M1-5,,,1005810045,,,DEP,O,WATER SUPPLY FACIL,,
1,581,54,PS 95 OLD (CITY-AS-SCHOOL),16 CLARKSON STREET,EDUC,DEPT OF EDUCATION,W3,SCHOOLS OR ACADEMIES,150,200,30000,,150,200,95116,2,5,2,3,CHRISTINE C. QUINN,M1-5,,,1005810054,,,EDUC,O,SPECIAL EDUC SCHOOL,,
1,582,1,JAMES J WALKER PARK,410 HUDSON STREET,PARKS,DEPT OF PARKS & RECREATION,P9,MISC INCL RIDING ACADM & STABLES,208,341,71256,I,100,50,5000,1,1,2,3,CHRISTINE C. QUINN,PARK,,,1005820001,,,PARKS,O,PARK,,
1,582,18,HUDSON PARK LIBRARY,66 LEROY STREET,NYPL,NEW YORK PUBLIC LIBRARY,P8,LIBRARY,44,108,6332,I,44,112,11943,1,2,2,3,CHRISTINE C. QUINN,C2-6,,,1005820018,,,NYPL,O,BRANCH LIBRARY,,
1,582,50,CARMINE RECREATION CENTER,2 7 AVENUE,PARKS,DEPT OF PARKS & RECREATION,P6,"AMUSEMENT PLACE,BATH&BOAT HOUSE",98,72,11385,I,98,72,27440,1,4,2,3,CHRISTINE C. QUINN,C2-6,,,1005820050,,,PARKS,O,RECREATIONL FACILITY,,
1,585,41,PS 3,490 HUDSON STREET,EDUC,DEPT OF EDUCATION,W1,PUBLIC ELEMENTARY JR & SR HS,114,148,33125,I,114,148,71305,1,5,2,3,CHRISTINE C. QUINN,C1-6,,,1005850041,,,EDUC,O,ELEMENTARY SCHOOL,,
1,592,87,CHRISTOPHER PARK,CHRISTOPHER ST,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,240,70,8007,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1005920087,,,PARKS,O,PARK,,
1,595,87,MANHATTAN 1 GARAGE,297 WEST STREET,SANIT,DEPT OF SANITATION,G9,MISCELLANEOUS,176,124,14575,I,176,50,18000,1,2,1,1,MARGARET CHIN,M2-4,,,1005950087,,,SANIT,O,COMBINED MAINT/STRG,,
1,596,1002,FUTURE SANITATION GARAGE,353 SPRING STREET,SANIT,DEPT OF SANITATION,,,,,,,,,,,,,,,,,,1005961002,,,SANIT,O,GARAGE,,
1,604,33,ESD/ARCHIVE PRESERVATION,641 WASHINGTON STREET,MIXED,CITY AND NON-CITY OWNERSHIP,O3,OFCE BLG 10 FLS & OVER/MAIN AVE,213,239,54020,I,213,239,553000,1,11,2,3,CHRISTINE C. QUINN,C6-2,,,1006040033,,,DCAS,O,IN USE-TENANTED,,LONG-TERM AGREEMENT
1,606,1,JEFFERSON MKT LIBRARY/ PARK,425 AVENUE OF AMERICAS,JOINT,JOINT JURIS AMONG CITY AGENCIES,P8,LIBRARY,235,185,26747,I,235,243,19800,1,3,2,3,CHRISTINE C. QUINN,C4-5,,LC,1006060001,,,PARKS,O,PARK,,
1,606,1,JEFFERSON MKT LIBRARY/ PARK,425 AVENUE OF AMERICAS,JOINT,JOINT JURIS AMONG CITY AGENCIES,P8,LIBRARY,235,185,26747,I,235,243,19800,1,3,2,3,CHRISTINE C. QUINN,C4-5,,LC,1006060001,,,NYPL,O,BRANCH LIBRARY,,
1,606,13,PS 41 & PLAYGROUND,32-42 GREENWICH AVENUE,EDUC,DEPT OF EDUCATION,Q2,PLAYGROUNDS,148,173,20737,I,,,,,,2,3,CHRISTINE C. QUINN,C1-6,,,1006060013,,,EDUC,O,PLAYGROUND,,
1,606,49,PS 41,116 WEST   11 STREET,EDUC,DEPT OF EDUCATION,W1,PUBLIC ELEMENTARY JR & SR HS,300,159,37195,I,269,130,81947,1,4,2,3,CHRISTINE C. QUINN,R6,,,1006060049,,,EDUC,O,ELEMENTARY SCHOOL,,
1,610,51,SQUAD 18,132 WEST   10 STREET,FIRE,FIRE DEPARTMENT,Y1,GOV'T INSTALLATIONS/FIRE DEPT,25,97,2200,I,25,90,5020,1,3,2,3,CHRISTINE C. QUINN,C1-6,,,1006100051,,,FIRE,O,FIREHOUSE,,
1,616,54,JACKSON SQUARE.PARK,JACKSON SQUARE,PARKS,DEPT OF PARKS & RECREATION,V9,VACANT LAND/MISC,160,130,9720,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1006160054,,,PARKS,O,PARK,,
1,620,33,N.Y.C.P.D. 6TH PRECINCT,233 WEST   10 STREET,NYPD,POLICE DEPARTMENT,Y2,GOV'T INSTALLATIONS/POLICE DEPT,88,192,17300,I,88,120,30489,1,2,2,3,CHRISTINE C. QUINN,C1-6,,,1006200033,,,NYPD,O,POLICE STATION,,
1,623,2,NEW ABINGDON/BLEECKER PLGD,588 HUDSON STREET,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,101,121,15135,I,22,12,2640,1,1,2,3,CHRISTINE C. QUINN,PARK,,,1006230002,,,PARKS,O,PARK,,
1,624,24,ABINGDON SQUARE.PARK,608 HUDSON STREET,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,140,100,7750,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1006240024,,,PARKS,O,PARK,,
1,624,70,ABINGDON PARK,BANK ST,PARKS,DEPT OF PARKS & RECREATION,Z9,OTHER,38,12,483,I,,,,,,2,3,CHRISTINE C. QUINN,PARK,,,1006240070,,,PARKS,O,HIGHWAY STRIP/ETC,,
1,625,34,JANE STREET GARDEN,29 8 AVENUE,PARKS,DEPT OF PARKS & RECREATION,V9,VACANT LAND/MISC,67,71,2164,I,,,,,,2,3,CHRISTINE C. QUINN,C1-6,,,1006250034,,,PARKS,O,COMMUNITY GARDEN,,
1,627,25,CORPL JOHN A SERAVALLI PLGD,638-40 HUDSON STREET,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,180,280,49130,I,20,20,400,1,1,2,3,CHRISTINE C. QUINN,PARK,,,1006270025,,,PARKS,O,PLAYGROUND,,
1,644,1,THE HIGH LINE,555-69 WEST STREET,DSBS,DEPT OF SMALL BUSINESS SERVICES,K9,STORE BLDGS/MISCELLANEOUS,486,317,94390,I,253,172,77923,1,2,2,3,CHRISTINE C. QUINN,M1-5,,,1006440001,,,EDC,O,IN USE-TENANTED,FINAL COMMITMNT-DISP,LONG-TERM AGREEMENT
1,644,1,THE HIGH LINE,555-69 WEST STREET,DSBS,DEPT OF SMALL BUSINESS SERVICES,K9,STORE BLDGS/MISCELLANEOUS,486,317,94390,I,253,172,77923,1,2,2,3,CHRISTINE C. QUINN,M1-5,,,1006440001,,,DSBS,O,NO USE,FINAL COMMITMNT-DISP,
1,644,1,THE HIGH LINE,555-69 WEST STREET,DSBS,DEPT OF SMALL BUSINESS SERVICES,K9,STORE BLDGS/MISCELLANEOUS,486,317,94390,I,253,172,77923,1,2,2,3,CHRISTINE C. QUINN,M1-5,,,1006440001,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,644,10,FUT WHITNEY MUSEUM/HIGH LINE,820-24 WASHINGTON STREET,JOINT,JOINT JURIS AMONG CITY AGENCIES,E9,WAREHOUSES/MISCELLANEOUS,130,184,25000,I,143,23,3725,1,1,2,3,CHRISTINE C. QUINN,M1-5,,,1006440010,,,EDC,O,IN USE-TENANTED,FINAL COMMITMNT-DISP,LONG-TERM AGREEMENT
1,644,10,FUT WHITNEY MUSEUM/HIGH LINE,820-24 WASHINGTON STREET,JOINT,JOINT JURIS AMONG CITY AGENCIES,E9,WAREHOUSES/MISCELLANEOUS,130,184,25000,I,143,23,3725,1,1,2,3,CHRISTINE C. QUINN,M1-5,,,1006440010,,,DSBS,O,NO USE,FINAL COMMITMNT-DISP,
1,644,10,FUT WHITNEY MUSEUM/HIGH LINE,820-24 WASHINGTON STREET,JOINT,JOINT JURIS AMONG CITY AGENCIES,E9,WAREHOUSES/MISCELLANEOUS,130,184,25000,I,143,23,3725,1,1,2,3,CHRISTINE C. QUINN,M1-5,,,1006440010,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,665,10,PIER 76-TOW POUND/STABLES,PIER 76,MIXED,CITY AND NON-CITY OWNERSHIP,T2,"PIERS, DOCKS, BULKHEADS",738,734,588000,I,637,615,393040,1,1,4,3,CHRISTINE C. QUINN,M2-3,,,1006650010,Y,,DSBS,O,NO USE,FINAL COMMITMNT-DISP,
1,665,10,PIER 76-TOW POUND/STABLES,PIER 76,MIXED,CITY AND NON-CITY OWNERSHIP,T2,"PIERS, DOCKS, BULKHEADS",738,734,588000,I,637,615,393040,1,1,4,3,CHRISTINE C. QUINN,M2-3,,,1006650010,Y,,NYPD,O,OTHER PUB SAFETY FAC,,
1,665,14,PIER 79- NY WATERWAY,PIER 79,DSBS,DEPT OF SMALL BUSINESS SERVICES,T2,"PIERS, DOCKS, BULKHEADS",450,110,41225,I,450,110,49500,1,1,4,3,CHRISTINE C. QUINN,M2-3,,,1006650014,Y,,EDC,O,IN USE-TENANTED,FINAL COMMITMNT-DISP,SHORT-TERM AGREEMENT
1,665,14,PIER 79- NY WATERWAY,PIER 79,DSBS,DEPT OF SMALL BUSINESS SERVICES,T2,"PIERS, DOCKS, BULKHEADS",450,110,41225,I,450,110,49500,1,1,4,3,CHRISTINE C. QUINN,M2-3,,,1006650014,Y,,DOT,O,FERRY TERMINAL,,
1,665,14,PIER 79- NY WATERWAY,PIER 79,DSBS,DEPT OF SMALL BUSINESS SERVICES,T2,"PIERS, DOCKS, BULKHEADS",450,110,41225,I,450,110,49500,1,1,4,3,CHRISTINE C. QUINN,M2-3,,,1006650014,Y,,DSBS,O,NO USE,,
1,665,19,FORMER PIER 80/HUDSON RIV CNTR,,PARKS,DEPT OF PARKS & RECREATION,T2,"PIERS, DOCKS, BULKHEADS",608,698,404900,I,,,33410,1,2,4,3,CHRISTINE C. QUINN,M2-3,,,1006650019,Y,,PARKS,O,PARK,,
1,670,50,MANHATTAN BORO REPAIR SHOP,194 12 AVENUE,SANIT,DEPT OF SANITATION,Y6,GOV'T INSTALATION/DEPT OF SANIT,185,593,82301,I,116,593,630078,1,6,4,3,CHRISTINE C. QUINN,M1-5,,,1006700050,,,SANIT,O,VEHICLE MAINTENANCE,,
1,685,38,FORMER SLAUGHTERHOUSE SITE,495 11 AVENUE,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,197,125,24687,,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,,1006850038,,,NYPD,O,OUTDOOR PARKING,,
1,705,53,,524-26 WEST 34 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,F9,FACTORY/INDUSTRY  MISCELLANEOUS,50,98,4937,,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,HY,1007050053,,,HPD,L,OTHER TRANS FACILITY,,
1,705,53,,524-26 WEST 34 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,F9,FACTORY/INDUSTRY  MISCELLANEOUS,50,98,4937,,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,HY,1007050053,,,HPD,O,PARK,,
1,705,54,,528-56 WEST 34 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,G1,GARAGE - TWO OR MORE STORIES,211,197,51750,I,,,,,,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007050054,,,HPD,L,OTHER TRANS FACILITY,,
1,705,54,,528-56 WEST 34 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,G1,GARAGE - TWO OR MORE STORIES,211,197,51750,I,,,,,,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007050054,,,HPD,O,PARK,,
1,706,10,,539-45 WEST 34 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,E9,WAREHOUSES/MISCELLANEOUS,100,197,14825,I,75,198,87500,1,6,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007060010,,,HPD,L,OTHER TRANS FACILITY,,
1,706,10,,539-45 WEST 34 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,E9,WAREHOUSES/MISCELLANEOUS,100,197,14825,I,75,198,87500,1,6,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007060010,,,HPD,O,PARK,,
1,706,15,,533-35 WEST 34 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,L9,LOFT BLDGS/MISCELLANEOUS,75,98,7406,,75,99,29000,2,6,4,3,CHRISTINE C. QUINN,M1-5,,HY,1007060015,,,HPD,O,PARK,,
1,706,17,,00527-31 WEST 34 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,O9,OFFICE BLDGS/MISC,75,197,12350,I,75,197,81000,1,6,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007060017,,,HPD,O,PARK,,
1,706,48,,534-36 WEST 35 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,E9,WAREHOUSES/MISCELLANEOUS,50,98,4937,,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,HY,1007060048,,,HPD,O,PARK,,
1,706,50,,538 WEST 35 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,E9,WAREHOUSES/MISCELLANEOUS,50,98,4936,,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,HY,1007060050,,,HPD,O,PARK,,
1,706,52,,544 WEST 35 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,C7,WALK UP OVER SIX FAM W/STORES,25,98,2469,,25,53,6970,1,5,4,3,CHRISTINE C. QUINN,M1-5,,HY,1007060052,,,HPD,O,PARK,,
1,706,55,,550 WEST 35 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,E9,WAREHOUSES/MISCELLANEOUS,25,98,2468,,,,,,,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007060055,,,HPD,L,OTHER TRANS FACILITY,,
1,706,55,,550 WEST 35 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,E9,WAREHOUSES/MISCELLANEOUS,25,98,2468,,,,,,,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007060055,,,HPD,O,PARK,,
1,707,13,,537-41 WEST 35 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,E1,WAREHOUSES/FIREPROOF,75,98,7406,,75,90,6338,1,1,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007070013,,,HPD,O,PARK,,
1,707,16,,529-35 WEST 35 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,G9,MISCELLANEOUS,100,98,9875,,100,99,20000,1,2,4,3,CHRISTINE C. QUINN,M1-5,,HY,1007070016,,,HPD,O,PARK,,
1,707,20,,517-27 WEST 35 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,E9,WAREHOUSES/MISCELLANEOUS,150,197,27150,I,150,155,182423,1,8,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007070020,,,HPD,O,PARK,,SHORT-TERM AGREEMENT
1,707,20,,517-27 WEST 35 STREET,MIXED,CITY AND NON-CITY OWNERSHIP,E9,WAREHOUSES/MISCELLANEOUS,150,197,27150,I,150,155,182423,1,8,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007070020,,,HPD,L,OTHER TRANS FACILITY,,
1,707,51,,524-26 WEST 36 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,K2,TWO STORY OR STORE AND OFFICE,62,98,6172,,,,6172,,,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007070051,,,HPD,O,PARK,,
1,707,54,,00530-34 WEST 36 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,G9,MISCELLANEOUS,62,98,6172,,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,HY,1007070054,,,HPD,O,PARK,,
1,707,56,,542-46 WEST 36 STREET,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,L2,LOFTS/FIREPROOF & STORAGE TYPE,100,98,9875,,100,99,51936,2,7,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007070056,,,HPD,O,PARK,,
1,719,86,CLEMENT CLARKE MOORE PARK,480-82 WEST   22 STREET,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,212,100,21303,,,,,,,4,3,CHRISTINE C. QUINN,PARK,,,1007190086,,,PARKS,O,PARK,,
1,722,57,CHELSEA RECREATION CENTER,430 WEST   25 STREET,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,170,98,16787,,169,98,83940,1,5,4,3,CHRISTINE C. QUINN,R7B,,,1007220057,,,PARKS,O,INDOOR STORAGE-EQUIP,,
1,722,74,,258 10 AVENUE,HPD,DEPT OF HOUSING PRESERVATION & DEVELOPMENT,S3,"PRIME 3FAM W/STORE,OFFICE",19,58,1146,,19,59,3433,1,3,4,3,CHRISTINE C. QUINN,R7B,C2-5,,1007220074,,,HPD,O,NO USE-RES STRUCTURE,FINAL COMMITMNT-DISP,
1,724,23,PS 33,281    9 AVENUE,EDUC,DEPT OF EDUCATION,W1,PUBLIC ELEMENTARY JR & SR HS,257,262,65600,I,53,279,85085,1,3,4,3,CHRISTINE C. QUINN,R8,,,1007240023,,,EDUC,O,ELEMENTARY SCHOOL,,
1,724,82,LOWER WEST SIDE HEALTH CENTER,303    9 AVENUE,HLTH,DEPT OF HEALTH AND MENTAL HYGIENE,I5,"HLTH CENTR, CHILD CENTR, CLNIC",75,100,7950,I,94,53,18000,1,3,4,3,CHRISTINE C. QUINN,R8,,,1007240082,,,HLTH,O,AMBUL HEALTH FACIL,,
1,724,100,CHELSEA PARK,294   10 AVENUE,PARKS,DEPT OF PARKS & RECREATION,Q1,PARKS,197,800,150050,I,,100,18924,1,3,4,3,CHRISTINE C. QUINN,PARK,,,1007240100,,,PARKS,O,PARK,,
1,731,164,,W 34 ST,DCAS,DEPT OF CITYWIDE ADMINISTRATIVE SERVICES,V9,VACANT LAND/MISC,,98,25,I,,,,,,4,3,CHRISTINE C. QUINN,C6-4,,HY,1007310164,,,DCAS,O,NO USE-VACANT LAND,,
1,734,66,,478-80 10 AVENUE,HPD,DEPT OF HOUSING PRESERVATION & DEVELOPMENT,C4,WALK UP APTS/OLD LAW TENEMENTS,100,98,6323,I,100,83,21925,4,5,4,3,CHRISTINE C. QUINN,C2-8,,HY,1007340066,,,HPD,O,NO USE-RES STRUCTURE,FINAL COMMITMNT-DISP,
1,735,61,"ENG 34, LAD 21",440 WEST   38 STREET,FIRE,FIRE DEPARTMENT,Y1,GOV'T INSTALLATIONS/FIRE DEPT,50,98,4937,,50,98,8650,1,2,4,3,CHRISTINE C. QUINN,R8A,C2-5,HY,1007350061,,,FIRE,O,FIREHOUSE,,
