TYPE,BUS NAME,MAILING OFFICE,MAIL CITY,MSTAT,COMP PHONE,Location 1
CL.2-EXEMPT,NYC MATERIALS CORP.,458 PENNSYLVANIA AVE,WILLISTON PARK,NY,(516) 248-1043,"458 PENNSYLVANIA AVE
WILLISTON PARK, NY 11596
(40.75515449892623, -73.63984869243421)"
CL.2-EXEMPT,OLIWA CONSTRUCTION INC.,72-37  COOPER AVE,GLENDALE,NY,(718) 386-0929,"72 37 COOPER AVE
GLENDALE, NY 11385
(40.70122489161548, -73.88334858436963)"
CL.2-EXEMPT,"OPV TRUCKING, LLC.",79 OVERLOOK AVENUE,BELLEVILLE,NJ,(201) 463-5786,"79 OVERLOOK AVENUE
BELLEVILLE, NJ 07109
(40.79976986479977, -74.15114024575212)"
CL.2-EXEMPT,P.N.C. TRUCKING INC.,339 DAVIS AVENUE,KEARNY,NJ,(201) 246-1352,"339 DAVIS AVENUE
KEARNY, NJ 07032
(40.76437481272424, -74.14327513016502)"
CL.2-EXEMPT,"PAGE E.T.C., INC.",P.O.BOX. 1290,WEEDSPORT,NY,(315) 834-0057,"1290 WEEDSPORT
NY 13166
(43.073991220918174, -76.5553514498095)"
CL.2-EXEMPT,PANUCCIO EXCAVATING & TRUCKING INC.,89 HOFFMAN AVENUE,ELMONT,NY,(516) 775-1830,"89 HOFFMAN AVENUE
ELMONT, NY 11003
(40.699522438193696, -73.71710045475106)"
CL.2-EXEMPT,PARKSIDE CONSTRUCTION CONTRACTORS INC,150-18 14TH AVE,WHITESTONE,NY,(718) 767-6666,"150 18 14TH AVE
WHITESTONE, NY 11357
(40.78628404147537, -73.81123206101074)"
CL.2-EXEMPT,PASCO CONTRACTORS CORP.,87 - 29 78 STREET,WOODHAVEN,NY,(718) 521-9399,"87 29 78 STREET
WOODHAVEN, NY 11421
(40.69176458756573, -73.85702228584978)"
CL.2-EXEMPT,PD CONTAINERS INC.,439 BEACH 129 STREET,BELLE HARBOR,NY,(347) 246-2268,"439 BEACH 129 STREET
BELLE HARBOR, NY 11694
(40.579093953416404, -73.84983658189142)"
CL.2-EXEMPT,PETER HOME IMPROVEMENTS CORP.,12 REDWOOD ROAD,NEW HYDE PARK,NY,(718) 699-8441,"12 REDWOOD ROAD
NEW HYDE PARK, NY 11040
(40.746970668459596, -73.68293521085798)"
CL.2-EXEMPT,PJF TRUCKING LLC,888 WESTFIELD AVENUE APT 3C,ELIZABETH,NJ,(862) 224-3149,"888 WESTFIELD AVENUE
ELIZABETH, NJ 07208
(40.66418807566254, -74.24486758764579)"
CL.2-EXEMPT,PREMIER TRUCK SERVICES CORP.,74-03 58TH AVENUE,MIDDLE VILLAGE,NY,(917) 417-8606,"74 03 58TH AVENUE
MIDDLE VILLAGE, NY 11379
(40.71679766547993, -73.87933421310339)"
CL.2-EXEMPT,PRUDENCE CONSULTING GROUP INC. d/b/a PRUDENCE TRUCKING,18-15 215TH STREET APT.2B,BAYSIDE,NY,(646) 261-5253,"18 15 215TH STREET
BAYSIDE, NY 11360
(40.78070133439911, -73.78226733686807)"
CL.2-EXEMPT,"PUZA CONSTRUCTION, INC.",1427 43RD STREET,BROOKLYN,NY,(347) 702-8830,"1427 43RD STREET
BROOKLYN, NY 11219
(40.63671599373219, -73.9857802150072)"
CL.2-EXEMPT,QUEENS COUNTY CARTING INC,23-73 26TH STREET,ASTORIA,NY,(646) 234-7081,"23 73 26TH STREET
ASTORIA, NY 11102
(40.77152402451418, -73.92643545073543)"
CL.2-EXEMPT,QUEST TRANSPORT LLC.,170 BELGROVE DRIVE,KEARNY,NJ,(201) 954-7398,"170 BELGROVE DRIVE
KEARNY, NJ 07032
(40.75819477867748, -74.15805117896022)"
CL.2-EXEMPT,R. GUZMAN TRANSPORT LLC,47 CAMP ST,NEWARK,NJ,(973) 851-6000,"47 CAMP ST
NEWARK, NJ 07102
(40.726124383820434, -74.17454060495453)"
CL.2-EXEMPT,"R.C. MESITI ENTERPRISES INC,",29 OLD TOWN RD,STATEN ISLAND,NY,(718) 837-1002,"29 OLD TOWN RD
STATEN ISLAND, NY 10304
(40.59675130751689, -74.09234863742937)"
CL.2-EXEMPT,"R.J. INDUSTRIES, INC.",P.O. BOX 349,PLAINVIEW,NY,(516) 845-9772,"349 PLAINVIEW
NY 11803
(40.78187538134381, -73.4737434524983)"
CL.2-EXEMPT,REDEMPTION MASONRY CONTRACTING CORP,57  HUDSON AVENUE SUIT 3,BROOKLYN,NY,(718) 855-0955,"57 HUDSON AVENUE
BROOKLYN, NY 11201
(40.70316670469208, -73.98106854179325)"
CL.2-EXEMPT,"RELIABLE REMOVALS, INC.",1460 MANATUCK BLVD,BAY SHORE,NY,(631) 666-8220,"1460 MANATUCK BLVD
BAY SHORE, NY 11706
(40.7463411430391, -73.2698046570381)"
CL.2-EXEMPT,RESHNAD TRUCKING SVCS INC,133-17 142ND STREET,SOUTH OZONE PARK,NY,(917) 657-8791,"133 17 142ND STREET
SOUTH OZONE PARK, NY 11436
(40.67571820912809, -73.79646501494847)"
CL.2-EXEMPT,RICKY & SONS CONSTRUCTION CORP.,104-25 131 STREET,RICHMOND,NY,(718) 526-1122,"104 25 131 STREET
RICHMOND, NY 11419
(40.68871379040917, -73.82288833053201)"
CL.2-EXEMPT,RIZZO ASSOCIATES INC.,97 E. HAWTHORNE AVENUE,VALLEY STREAM,NY,(516) 825-7227,"97 HAWTHORNE AVENUE
VALLEY STREAM, NY 11580
(40.6594666350087, -73.69465337689974)"
CL.2-EXEMPT,RLS TRANSPORTATION LLC,287 OREGON STREET,VAUXHALL,NJ,(973) 277-5843,"287 OREGON STREET
VAUXHALL, NJ 07088
(40.71749988555945, -74.2751477603723)"
CL.2-EXEMPT,ROBERT WOJTACKI,2027 CLOVE ROAD,STATEN ISLAND,NY,(718) 447-7512,"2027 CLOVE ROAD
STATEN ISLAND, NY 10304
(40.604979302206985, -74.08472423105913)"
CL.2-EXEMPT,ROCK HILL EQUIPMENT LEASING CORP.,25 HILL ROAD,FARMINGDALE,NY,(516) 293-2176,"25 HILL ROAD
FARMINGDALE, NY 11735
(40.73536941428159, -73.45785289336476)"
CL.2-EXEMPT,RONALD J MCTURK,2436 FOX BLVD,MERRICK,NY,(51) 637-8001,"2436 FOX BLVD
MERRICK, NY 11566
(40.66060877398593, -73.54249708276245)"
CL.2-EXEMPT,ROOSEVELT RESTORATION INC.,53-69 69TH STREET SUITE B,MASPETH,NY,(718) 424-5674,"53 69 69TH STREET
MASPETH, NY 11378
(40.72145310497689, -73.90854350068196)"
CL.2-EXEMPT,RUI KE INC,154-25 58TH AVE,FLUSHING,NY,(646) 642-1225,"154 25 58TH AVE
FLUSHING, NY 11355
(40.7512997969481, -73.82147854789662)"
CL.2-EXEMPT,S&D LIN 138 INC.,966 55TH STREET,BROOKLYN,NY,(917) 362-9908,"966 55TH STREET
BROOKLYN, NY 11219
(40.635975157706966, -74.0028103626745)"
CL.2-EXEMPT,S.M.Q. TRUCKING CORP.,12-06 149 STREET,WHITESTONE,NY,(516) 361-8564,"12 06 149 STREET
WHITESTONE, NY 11357
(40.78628404147537, -73.81123206101074)"
CL.2-EXEMPT,SALIK CONSTRUCTION CO INC.,2239 BENSON AVENUE,BROOKLYN,NY,(718) 372-3640,"2239 BENSON AVENUE
BROOKLYN, NY 11214
(40.59955081051979, -73.99439832349331)"
CL.2-EXEMPT,SARCONA MASONRY CONTRACTING CORP,383 BRADFORD AVENUE,STATEN ISLAND,NY,(718) 948-2596,"383 BRADFORD AVENUE
STATEN ISLAND, NY 10309
(40.53037684479586, -74.20534648539456)"
CL.2-EXEMPT,SBN ENTERPRISE INC,50-63 41ST STREET,LONG ISLAND CITY,NY,(718) 437-3034,"50 63 41ST STREET
LONG ISLAND CITY, NY 11104
(40.74489336663561, -73.92054134530679)"
CL.2-EXEMPT,SBP BROTHERS CORP.,1836 HAIGHT AVENUE,BRONX,NY,(718) 828-1890,"1836 HAIGHT AVENUE
BRONX, NY 10461
(40.85030147496929, -73.85359182925541)"
CL.2-EXEMPT,SCARA INDUSTRIES INC,40 S. MERRICK ROAD,MASSAPEQUA,NY,(516) 809-5362,"40 MERRICK ROAD
MASSAPEQUA, NY 11758
(40.66675114344605, -73.4395157171873)"
CL.2-EXEMPT,SCHERILLO & SONS CONSTRUCTION CORP. d/b/a PRESTIGE CUSTOM BUILDERS,7 PUMPKIN STREET,NORTHPORT,NY,(631) 858-1580,"7 PUMPKIN STREET
NORTHPORT, NY 11731
(40.86354978311772, -73.31638054493556)"
CL.2-EXEMPT,SCS TRUCKING CORP.,103 HARBOR RD,PORT WASHINGTON,NY,(516) 779-1437,"103 HARBOR RD
PORT WASHINGTON, NY 11050
(40.84417633736118, -73.68259323338995)"
CL.2-EXEMPT,SHAMROCK CONCRETE INC.,48-08 70TH STREET,WOODSIDE,NY,(718) 424-4175,"48 08 70TH STREET
WOODSIDE, NY 11377
(40.74519376448069, -73.9048471440804)"
CL.2-EXEMPT,"SHORELINE TRUCKING, INC.",148 AKRON STREET,LINDENHURST,NY,(631) 872-8620,"148 AKRON STREET
LINDENHURST, NY 11757
(40.68471060437116, -73.38415345306362)"
CL.2-EXEMPT,"SIJ HAULING, LLC",P. O. BOX. 11331,PHILADELPHIA,PA,(215) 855-5165,"11331 PHILADELPHIA
PA 19137
(39.996962649706575, -75.0737880071108)"
CL.2-EXEMPT,SIVILLI LANDSCAPING CONTRACTING CORP,6 COLEMAN DRIVE,EAST WILLISTON,NY,(516) 338-7904,"6 COLEMAN DRIVE
EAST WILLISTON, NY 11596
(40.757142000611, -73.63396712636256)"
CL.2-EXEMPT,"T DONOHUE INC,",81 SEDGWICK AVENUE,YONKERS,NY,(718) 539-3233,"81 SEDGWICK AVENUE
YONKERS, NY 10705
(40.910207362034534, -73.88223693620928)"
CL.2-EXEMPT,T.P.K. CONSTRUCTION INC.,234 VALENTINE LANE,YONKERS,NY,(914) 965-2010,"234 VALENTINE LANE
YONKERS, NY 10705
(40.91606109853069, -73.89860002753377)"
CL.2-EXEMPT,"TCB, LLC",218 EDMONTON CT.,LIVINGSTON,NJ,(201) 206-8761,"218 EDMONTON CT
LIVINGSTON, NJ 07039
(40.770884044153846, -74.35351060364556)"
CL.2-EXEMPT,THE NEW M.P. CONSTRUCTION,130-32 KEW GARDENS ROAD,KEW GARDEN,NY,(718) 850-7834,"130 32 KEW GARDENS ROAD
KEW GARDEN, NY 11415
(40.708286075142325, -73.82855612156771)"
CL.2-EXEMPT,THE ROCK CONTRACTING CORP.,94-30 42ND AVENUE,ELMHURST,NY,(347) 702-1608,"94 30 42ND AVENUE
ELMHURST, NY 11373
(40.73871040256307, -73.87835115518163)"
CL.2-EXEMPT,TISHON CONTRACTING CO. INC,37-16 UTOPIA PKWY,FLUSHING,NY,(718) 461-6293,"37 16 UTOPIA PKWY
FLUSHING, NY 11358
(40.760350968822195, -73.79632645819947)"
CL.2-EXEMPT,TOP TNT INC.,202 TINTON PLACE,EAST NORTHPORT,NY,(646) 372-3477,"202 TINTON PLACE
EAST NORTHPORT, NY 11731
(40.85085135606403, -73.32545470421121)"
CL.2-EXEMPT,TRANSCEND HOLDINGS INC,146 21ST STREET,BROOKLYN,NY,(718) 851-1140,"146 21ST STREET
BROOKLYN, NY 11215
(40.661275932371915, -73.99340813483347)"
CL.2-EXEMPT,"TRASH AWAY CARTING, LLC",40-12 20TH AVENUE,ASTORIA,NY,(718) 956-6410,"40 12 20TH AVENUE
ASTORIA, NY 11105
(40.780092072491186, -73.90960650023976)"
CL.2-EXEMPT,UNIFORM TEAMWORK DEVELOPMENT - CONSTRUCTION CORP.,72-20 48TH AVENUE,WOODSIDE,NY,(718) 898-1315,"72 20 48TH AVENUE
WOODSIDE, NY 11377
(40.74519376448069, -73.9048471440804)"
CL.2-EXEMPT,UNITED CONTAINERS OF QUEENS INC,118-17 97TH AVE,RICHMOND HILL,NY,(718) 501-1435,"118 17 97TH AVE
RICHMOND HILL, NY 11419
(40.68871379040917, -73.82288833053201)"
CL.2-EXEMPT,UNIVERSAL FIREPROOF DOOR INC.,1171 MYRTLE AVENUE,BROOKLYN,NY,(718) 455-8442,"1171 MYRTLE AVENUE
BROOKLYN, NY 11206
(40.69714428102124, -73.93400257158072)"
CL.2-EXEMPT,"US NATIONAL, LLC",420 PATERSON PLANK ROAD,CARLSTADT,NJ,(201) 964-0064,"420 PATERSON PLANK ROAD
CARLSTADT, NJ 07072
(40.82437531552142, -74.0739604291976)"
CL.2-EXEMPT,V. & R. TRUCKING  INC.,P.O. BOX 756,"LYNDHURST,",NJ,(973) 248-9111,"756 LYNDHURST
NJ 07071
(40.81017973780473, -74.12560775029738)"
CL.2-EXEMPT,VENTEK CONSTRUCTION CORP.,1449 DEAN STREET,BROOKLYN,NY,(718) 773-6056,"1449 DEAN STREET
BROOKLYN, NY 11213
(40.67638163740379, -73.9403692341656)"
CL.2-EXEMPT,VICTOR ROSE CONTRACTING INC,300 SOUTH CENTRAL AVENUE APT B41,HARTSDALE,NY,(914) 722-9146,"300 CENTRAL AVENUE
HARTSDALE, NY 10530
(41.009499932426515, -73.80852671802302)"
CL.2-EXEMPT,VICTORIA CONSULTING & DEVELOPMENT LLC.,176 FRANKLIN STREET,BROOKLYN,NY,(718) 349-0064,"176 FRANKLIN STREET
BROOKLYN, NY 11222
(40.73127735413268, -73.95780103263117)"
CL.2-EXEMPT,VINCENT NICOLE NOBILE TRUCKING INC,106 ELMWOOD DRIVE,DIX HILLS,NY,(631) 549-4486,"106 ELMWOOD DRIVE
DIX HILLS, NY 11746
(40.80165772775398, -73.3814883769967)"
CL.2-EXEMPT,W & A TRUCKING ENTERPRISE,211-37 46 AVENUE,BAYSIDE,NY,(718) 631-4916,"211 37 46 AVENUE
BAYSIDE, NY 11361
(40.76418884813688, -73.77232552860022)"
CL.2-EXEMPT,W J CONTRACTING CORP.,52-09 69TH STREET,MASPETH,NY,(718) 639-2026,"52 09 69TH STREET
MASPETH, NY 11378
(40.72145310497689, -73.90854350068196)"
CL.2-EXEMPT,"WAGER CONTRACTING CO., INC.",30 PLEASANT STREET,NEW ROCHELLE,NY,(914) 637-9191,"30 PLEASANT STREET
NEW ROCHELLE, NY 10801
(40.928831569224656, -73.76862261380967)"
CL.2-EXEMPT,WALLIE'S TRUCKING INC.,258-12 CRAFT AVE.,ROSEDALE,NY,(718) 528-5873,"258 12 CRAFT AVE
ROSEDALE, NY 11422
(40.66161349396765, -73.736051726406)"
CL.2-EXEMPT,WEI CONSTRUCTION INC,217 HENRY STREET #D,NEW YORK,NY,(917) 279-5780,"217 HENRY STREET
NEW YORK, NY 10002
(40.71367776693489, -73.98665424659316)"
CL.2-EXEMPT,WELL BUILT DEVELOPMENT CORP.,30 PORTSMOUTH AVENUE,STATEN ISLAND,NY,(718) 447-8908,"30 PORTSMOUTH AVENUE
STATEN ISLAND, NY 10301
(40.60456265438215, -74.10471523808909)"
CL.2-EXEMPT,WEN KUN HUANG D.B.A. WEN KUN CLEANING SERVICES,34-07 106TH STREET,CORONA,NY,(917) 582-6108,"34 07 106TH STREET
CORONA, NY 11368
(40.749678220373596, -73.85304068857687)"
CL.2-EXEMPT,WHITE WOLF INDUSTRIES,1253 ST. JOHNLAND RD,SMITHTOWN,NY,(631) 269-5521,"1253 ST JOHNLAND RD
SMITHTOWN, NY 11787
(40.879800532187176, -73.22003617593668)"
CL.2-EXEMPT,XINOS CONSTRUCTION CORP.,110 - 32A 15TH AVENUE,COLLEGE POINT,NY,(718) 358-4272,"110 32A 15TH AVENUE
COLLEGE POINT, NY 11356
(40.7849280967543, -73.84181070040347)"
CL.2-EXEMPT,YOILY'S SERVICES INC,5320 16TH AVENUE,BROOKLYN,NY,(718) 506-2552,"5320 16TH AVENUE
BROOKLYN, NY 11204
(40.62870916061554, -73.98797426285114)"
CL.2-EXEMPT,ZAFAR ULLAH d/b/a NB CONSTRUCTION COMPANY,2422 WEST 1ST STREET,BROOKLYN,NY,(718) 336-1001,"2422 1ST STREET
BROOKLYN, NY 11223
(40.590165605967925, -73.9692368607801)"
CL.2-EXEMPT,ZAIM CONTRACTOR CORP.,36-38 JOHN STREET,STATEN ISLAND,NY,(718) 982-6181,"36 38 JOHN STREET
STATEN ISLAND, NY 10302
(40.63083331110846, -74.13773429869889)"
CL.2-EXEMPT,ZORIA CONSTRUCTION NY INC.,32 HILL AVE,ELMONT,NY,(516) 352-2654,"32 HILL AVE
ELMONT, NY 11003
(40.706348292396115, -73.6945544514765)"
LICENSE,24 - 7 CONTAINER INC,3405 KINGS HWY. 2-B,BROOKLYN,NY,(917) 340-3321,"3405 KINGS HWY
BROOKLYN, NY 11234
(40.62030977143572, -73.94175090744776)"
LICENSE,"A & R LOBOSCO RECYCLING, INC.",31 - 33 FARRINGTON STREET,FLUSHING,NY,(718) 358-2098,"31 33 FARRINGTON STREET
FLUSHING, NY 11354
(40.76862022064671, -73.82719028070687)"
LICENSE,ABC CARTING INC.,245 WILSON AVENUE,BROOKLYN,NY,(347) 622-5939,"245 WILSON AVENUE
BROOKLYN, NY 11237
(40.69817292214219, -73.92121927788372)"
LICENSE,"AH CONSTRUCTION, LLC",322 FOXWOOD LN,MILL NECK,NY,(631) 271-5484,"322 FOXWOOD LN
MILL NECK, NY 11765
(40.87318691432501, -73.54631980033696)"
LICENSE,"ALL BORO MEDICAL WASTE, INC.",44-10 30TH AVENUE 1L,ASTORIA,NY,(718) 626-2626,"44 10 30TH AVENUE
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
LICENSE,ALLOCCO RECYCLING LTD.,540 KINGSLAND AVENUE,BROOKLYN,NY,(718) 349-3094,"540 KINGSLAND AVENUE
BROOKLYN, NY 11222
(40.73424495429958, -73.94301546898348)"
LICENSE,AMERIWASTE MEDICAL SERVICES LLC,105 STRATFORD PLACE,LAKEWOOD,NJ,(917) 497-1348,"105 STRATFORD PLACE
LAKEWOOD, NJ 08701
(40.10710304461264, -74.20769860817478)"
LICENSE,"ANALYTICAL BIO TREATMENT, INC",158 LINWOOD AVE,PATERSON,NJ,(973) 332-3512,"158 LINWOOD AVE
PATERSON, NJ 07502
(40.91714229380936, -74.19391742126074)"
LICENSE,APACHE CARTING LLC,213 JEFFERSON AVE,STATEN ISLAND,NY,(732) 236-2343,"213 JEFFERSON AVE
STATEN ISLAND, NY 10306
(40.58178502262582, -74.0991954449655)"
LICENSE,AVALON ENVIRONMENTAL SERVICES LLC,1409 M STREET,ELMONT,NY,,"1409 M STREET
ELMONT, NY 11003
(40.69089793993271, -73.6935831836849)"
LICENSE,"BIO ENERGY DEVELOPMENT, INC.",40 SYCAMORE DR,ROSLYN,NY,(718) 777-2262,"40 SYCAMORE DR
ROSLYN, NY 11576
(40.80310634952849, -73.66309616689159)"
LICENSE,"BRINK'S DOCUMENT DESTRUCTION, LLC",652 KENT AVENUE,BROOKLYN,NY,(718) 422-2672,"652 KENT AVENUE
BROOKLYN, NY 11211
(40.70136638727251, -73.96377352994983)"
LICENSE,CINTAS DOCUMENT MANAGEMENT,855-P CONKLIN STREET,FARMINGDALE,NY,(800) 257-9805,"855-P CONKLIN STREET
FARMINGDALE, NY 11735
(40.736106858345636, -73.43122396807718)"
LICENSE,"CITI TRUCKING SERVICES, INC.",35 WOODFIELD DRIVE,WASHINGTONVILLE,NY,(718) 993-9600,"35 WOODFIELD DRIVE
WASHINGTONVILLE, NY 10992
(41.43628301747748, -74.16591610669354)"
LICENSE,CITY WIDE SEWER AND DRAIN SERVICE CORP.,PO BOX 350,CARLE PLACE,NY,(718) 846-6766,"350 CARLE PLACE
NY 11514
(40.74982105519757, -73.61289222789395)"
LICENSE,DEDICATED JUNK TEAM LLC,74-16 65TH STREET,GLENDALE,NY,(718) 938-6873,"74 16 65TH STREET
GLENDALE, NY 11385
(40.70122489161548, -73.88334858436963)"
LICENSE,DP TRANSPORT d/b/a VETERINARY MEDICAL WASTE SERVICES,164 CABOT STREET,WEST BABYLON,NY,(631) 249-4489,"164 CABOT STREET
WEST BABYLON, NY 11704
(40.73283332615898, -73.39278694454492)"
LICENSE,ELITE WASTE SERVICES LLC,43 WEST 39TH STREET,BAYONNE,NJ,(646) 706-8823,"43 39TH STREET
BAYONNE, NJ 07002
(40.67703938746121, -74.10968150020142)"
LICENSE,"ENVIROGREEN SERVICES, INC",107 GEORGIA AVENUE - SUITE B,BROOKLYN,NY,(718) 495-5604,"107 GEORGIA AVENUE
BROOKLYN, NY 11207
(40.6743681992192, -73.89843577554015)"
LICENSE,"EQ NORTHEAST, INC.",P.O.BOX 617,WRENTHAM,MA,(508) 384-6151,"617 WRENTHAM
MA 02093
(42.0515433901154, -71.354510773953)"
LICENSE,"EVERGREEN RECYCLING PRODUCTS, INC.",127-50 NORTHERN BLVD,FLUSHING,NY,(718) 446-7000,"127 50 NORTHERN BLVD
FLUSHING, NY 11368
(40.749678220373596, -73.85304068857687)"
LICENSE,FEDERAL PROPERTY MAINTENANCE CORP,244 NORTH AVENUE SUITE 153,NEW ROCHELLE,NY,(914) 355-2226,"244 NORTH AVENUE
NEW ROCHELLE, NY 10801
(40.910903440632524, -73.78175421053467)"
LICENSE,GALAXY SANITATION SERVICES OF NEW YORK INC,P.O. BOX 302,CALVERTON,NY,(63) 134-5652,"302 CALVERTON
NY 11933
(40.92733133966965, -72.75443158944626)"
LICENSE,GOOD NEWS USA CORP.,67-49 185 STREET,FRESH MEADOWS,NY,(917) 842-5780,"67 49 185 STREET
FRESH MEADOWS, NY 11365
(40.73987184371066, -73.79462153515567)"
LICENSE,GREASE MONKEYS OF NY INC,31 VALDEMAR AVE,STATEN ISLAND,NY,(718) 484-8141,"31 VALDEMAR AVE
STATEN ISLAND, NY 10309
(40.529606608864604, -74.19983091190792)"
LICENSE,GREEN GALS RUBBISH AND RECYCLING LLC,3 MONTCLAIR RD,PLAINVIEW,NY,(718) 930-4455,"3 MONTCLAIR RD
PLAINVIEW, NY 11803
(40.788609278416175, -73.47394176446892)"
LICENSE,I.F.M CONTRACTING INC,21 NEW LANE,STATEN ISLAND,NY,(718) 788-3479,"21 NEW LANE
STATEN ISLAND, NY 10305
(40.612252428091466, -74.06382133914337)"
LICENSE,JAG RUBBISH REMOVAL INC.,8786 16TH AVENUE,BROOKLYN,NY,(718) 621-9099,"8786 16TH AVENUE
BROOKLYN, NY 11214
(40.60635915944196, -74.01122936583937)"
LICENSE,JEMA WASTE CORP.,695 KNICKERBOCKER AVE. PMB A34,BROOKLYN,NY,(347) 834-6276,"695 KNICKERBOCKER AVE
BROOKLYN, NY 11221
(40.694530994482164, -73.91079085957413)"
LICENSE,JERRY THE RUBBISH MAN & CO. INC.,1917 71ST STREET,BROOKLYN,NY,(718) 236-8771,"1917 71ST STREET
BROOKLYN, NY 11204
(40.61423278511364, -73.991166388369)"
LICENSE,JIMMY TRUCKING CORP,146-33 HOLLY AVE,FLUSHING,NY,(646) 391-3773,"146 33 HOLLY AVE
FLUSHING, NY 11355
(40.7512997969481, -73.82147854789662)"
LICENSE,LUISI BUILDING MATERIALS CO. INC,1628 62ND STREET,BROOKLYN,NY,(718) 232-5757,"1628 62ND STREET
BROOKLYN, NY 11204
(40.62324776823773, -73.99241248329338)"
LICENSE,MED WASTE MANAGEMENT LLC,1860  52ND STREET APT 1E,BROOKLYN,NY,(732) 664-0422,"1860 52ND STREET
BROOKLYN, NY 11204
(40.62570668884571, -73.98130027879702)"
LICENSE,METRO CARTING INC.,2473 WEST 1ST STREET,BROOKLYN,NY,(347) 575-2525,"2473 1ST STREET
BROOKLYN, NY 11223
(40.58911607522622, -73.96896587187642)"
LICENSE,MZM CONSTRUCTION CO. INC,"105 LOCK STREET, SUITE 405",NEWARK,NJ,(973) 242-7100,"105 LOCK STREET
NEWARK, NJ 07103
(40.74307210117038, -74.1808929320839)"
LICENSE,"OILMATIC SYSTEMS, L.L.C.",P.O. BOX 185,KEASBEY,NJ,(732) 324-9890,"185 KEASBEY
NJ 08832
(40.51554192002362, -74.30945900073226)"
LICENSE,PARKSIDE RECYCLING INC.,6 OXFORD AVENUE,MASSAPEQUA,NY,(516) 369-5367,"6 OXFORD AVENUE
MASSAPEQUA, NY 11758
(40.701968594113396, -73.47517383564906)"
LICENSE,"PERFETTO ENTERPRISES COMPANY, INC.",2319 RICHMOND TERRACE,STATEN ISLAND,NY,(718) 448-4212,"2319 RICHMOND TERRACE
STATEN ISLAND, NY 10302
(40.63974009940175, -74.1391822501049)"
LICENSE,PERNA CARTING CORP,P O BOX 20654,NEW YORK,NY,(718) 585-5898,"20654 NEW
YORK, NY 10021
(40.76920532766377, -73.959183941086)"
LICENSE,RENTACRATE (OPCO) LLC,74 KENNY PLACE,SADDLE BROOK,NJ,(800) 427-2832,"74 KENNY PLACE
SADDLE BROOK, NJ 07663
(40.90323261671891, -74.10289753953641)"
LICENSE,SALCO INDUSTRIES INC.,419 E. PENN STREET,LONG BEACH,NY,(516) 660-1343,"419 PENN STREET
LONG BEACH, NY 11561
(40.58558733030168, -73.6516657838992)"
LICENSE,"SAMIRO SERVICES, INC",47-25 34TH STREET,LONG ISLAND CITY,NY,(718) 433-3880,"47 25 34TH STREET
LONG ISLAND CITY, NY 11101
(40.74570244980828, -73.93866902925225)"
LICENSE,SHRED UP INC.,1772 56TH STREET,BROOKLYN,NY,(718) 234-1313,"1772 56TH STREET
BROOKLYN, NY 11204
(40.624676988640616, -73.98558950115074)"
LICENSE,SHRED-IT USA INC.,2794 SOUTH SHERIDAN WAY,OAKVILLE,ON,(201) 865-2480,
LICENSE,SKYLYN CORP.,2701 GRAND CONCOURSE APT. #2A,BRONX,NY,(646) 637-8185,"2701 GRAND
BRONX, NY 10468
(40.86785065240455, -73.89951166617763)"
LICENSE,T.Z. BROTHERS GENERAL CONTRACTORS INC.,6808 13TH AVENUE 1F,BROOKLYN,NY,(718) 331-5853,"6808 13TH AVENUE
BROOKLYN, NY 11219
(40.62409517394472, -74.00352893766653)"
LICENSE,THE CESSPOOL MAN INC,240 CROSSBAY BLVD,BROAD CHANNEL,NY,(718) 945-6262,"240 CROSSBAY BLVD
BROAD CHANNEL, NY 11693
(40.61428844498982, -73.82099437676061)"
LICENSE,"TRIUMVIRATE ENVIRONMENTAL, INC.",61 INNER BELT ROAD,SOMVERVILLE,MA,(617) 628-8098,"61 INNER BELT ROAD
SOMVERVILLE, MA 02143
(42.377396541479015, -71.08086383094223)"
LICENSE,"UNITY FUELS, LLC D/B/A GREASE LIGHTING",91 BAY AVENUE,NEWARK,NJ,(973) 589-3600,"91 BAY AVENUE
NEWARK, NJ 07105
(40.716488062050715, -74.15988310638303)"
LICENSE,"USA CONTAINER SERVICES, INC.",4668 AMBOY RD,STATEN ISLAND,NY,(718) 981-3450,"4668 AMBOY RD
STATEN ISLAND, NY 10312
(40.540522198570805, -74.1676017559033)"
LICENSE,USA SHRED LLC,3 RAILROAD PLACE,MASPETH,NY,(718) 326-0384,"3 RAILROAD PLACE
MASPETH, NY 11378
(40.72368634381525, -73.91634043322733)"
LICENSE,"WILENTA CARTING OF NY, INC.",PO BOX 2596,SECAUCUS,NJ,(201) 863-3035,"2596 SECAUCUS
NJ 07094
(40.7809783489717, -74.06598257543544)"
LICENSE,WOMEN WORK CONSTRUCTION,114 SPENCER ST,STATEN ISLAND,NY,(718) 698-9577,"114 SPENCER ST
STATEN ISLAND, NY 10314
(40.60204985117459, -74.195503549173)"
CL.1,A  ARBOR EXPRESS INC,155 BAY RIDGE AVE,BROOKLYN,NY,(347) 476-8854,"155 BAY RIDGE AVE
BROOKLYN, NY 11220
(40.637038171758554, -74.03014533576243)"
