YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
201006,Structural Fires,Brooklyn,18,44
201006,Structural Fires,Brooklyn,Unknown,1
201006,Structural Fires,Queens,1,25
201006,Structural Fires,Queens,2,24
201006,Structural Fires,Queens,3,16
201006,Structural Fires,Queens,4,17
201006,Structural Fires,Queens,5,12
201006,Structural Fires,Queens,6,16
201006,Structural Fires,Queens,7,38
201006,Structural Fires,Queens,8,25
201006,Structural Fires,Queens,9,26
201006,Structural Fires,Queens,10,19
201006,Structural Fires,Queens,11,11
201006,Structural Fires,Queens,12,62
201006,Structural Fires,Queens,13,28
201006,Structural Fires,Queens,14,32
201006,Non Structural Fires,Manhattan,1,30
201006,Non Structural Fires,Manhattan,2,35
201006,Non Structural Fires,Manhattan,3,38
201006,Non Structural Fires,Manhattan,4,34
201006,Non Structural Fires,Manhattan,5,62
201006,Non Structural Fires,Manhattan,6,45
201006,Non Structural Fires,Manhattan,7,37
201006,Non Structural Fires,Manhattan,8,30
201006,Non Structural Fires,Manhattan,9,17
201006,Non Structural Fires,Manhattan,10,25
201006,Non Structural Fires,Manhattan,11,34
201006,Non Structural Fires,Manhattan,12,38
201006,Non Structural Fires,Manhattan,Unknown,1
201006,Non Structural Fires,Bronx,1,46
201006,Non Structural Fires,Bronx,2,15
201006,Non Structural Fires,Bronx,3,26
201006,Non Structural Fires,Bronx,4,22
201006,Non Structural Fires,Bronx,5,23
201006,Non Structural Fires,Bronx,6,14
201006,Non Structural Fires,Bronx,7,32
201006,Non Structural Fires,Bronx,8,19
201006,Non Structural Fires,Bronx,9,29
201006,Non Structural Fires,Bronx,10,31
201006,Non Structural Fires,Bronx,11,20
201006,Non Structural Fires,Bronx,12,35
201006,Non Structural Fires,Staten Island,1,48
201006,Non Structural Fires,Staten Island,2,31
201006,Non Structural Fires,Staten Island,3,27
201006,Non Structural Fires,Brooklyn,1,50
201006,Non Structural Fires,Brooklyn,2,46
201006,Non Structural Fires,Brooklyn,3,36
201006,Non Structural Fires,Brooklyn,4,19
201006,Non Structural Fires,Brooklyn,5,50
201006,Non Structural Fires,Brooklyn,6,22
201006,Non Structural Fires,Brooklyn,7,17
201006,Non Structural Fires,Brooklyn,8,18
201006,Non Structural Fires,Brooklyn,9,19
201006,Non Structural Fires,Brooklyn,10,20
201006,Non Structural Fires,Brooklyn,11,27
201006,Non Structural Fires,Brooklyn,12,22
201006,Non Structural Fires,Brooklyn,13,25
201006,Non Structural Fires,Brooklyn,14,14
201006,Non Structural Fires,Brooklyn,15,31
201006,Non Structural Fires,Brooklyn,16,28
201006,Non Structural Fires,Brooklyn,17,28
201006,Non Structural Fires,Brooklyn,18,23
201006,Non Structural Fires,Brooklyn,Unknown,1
201006,Non Structural Fires,Queens,1,34
201006,Non Structural Fires,Queens,2,20
201006,Non Structural Fires,Queens,3,16
201006,Non Structural Fires,Queens,4,21
201006,Non Structural Fires,Queens,5,29
201006,Non Structural Fires,Queens,6,17
201006,Non Structural Fires,Queens,7,56
201006,Non Structural Fires,Queens,8,20
201006,Non Structural Fires,Queens,9,24
201006,Non Structural Fires,Queens,10,23
201006,Non Structural Fires,Queens,11,26
201006,Non Structural Fires,Queens,12,52
201006,Non Structural Fires,Queens,13,33
201006,Non Structural Fires,Queens,14,19
201006,Non Structural Fires,Queens,Unknown,4
201006,Medical Emergencies,Manhattan,1,261
201006,Medical Emergencies,Manhattan,2,394
201006,Medical Emergencies,Manhattan,3,575
201006,Medical Emergencies,Manhattan,4,408
201006,Medical Emergencies,Manhattan,5,801
201006,Medical Emergencies,Manhattan,6,453
201006,Medical Emergencies,Manhattan,7,398
201006,Medical Emergencies,Manhattan,8,425
201006,Medical Emergencies,Manhattan,9,261
201006,Medical Emergencies,Manhattan,10,417
201006,Medical Emergencies,Manhattan,11,525
201006,Medical Emergencies,Manhattan,12,420
201006,Medical Emergencies,Manhattan,Unknown,4
201006,Medical Emergencies,Bronx,1,373
201006,Medical Emergencies,Bronx,2,128
201006,Medical Emergencies,Bronx,3,260
201006,Medical Emergencies,Bronx,4,401
201006,Medical Emergencies,Bronx,5,401
201006,Medical Emergencies,Bronx,6,269
201006,Medical Emergencies,Bronx,7,284
201006,Medical Emergencies,Bronx,8,168
201006,Medical Emergencies,Bronx,9,406
201006,Medical Emergencies,Bronx,10,277
201006,Medical Emergencies,Bronx,11,259
201006,Medical Emergencies,Bronx,12,282
201006,Medical Emergencies,Bronx,Unknown,3
201006,Medical Emergencies,Staten Island,1,392
201006,Medical Emergencies,Staten Island,2,285
201006,Medical Emergencies,Staten Island,3,260
201006,Medical Emergencies,Staten Island,Unknown,6
201006,Medical Emergencies,Brooklyn,1,366
201006,Medical Emergencies,Brooklyn,2,353
201006,Medical Emergencies,Brooklyn,3,510
201006,Medical Emergencies,Brooklyn,4,296
201006,Medical Emergencies,Brooklyn,5,487
201006,Medical Emergencies,Brooklyn,6,240
201006,Medical Emergencies,Brooklyn,7,229
201006,Medical Emergencies,Brooklyn,8,256
201006,Medical Emergencies,Brooklyn,9,201
201006,Medical Emergencies,Brooklyn,10,288
201006,Medical Emergencies,Brooklyn,11,216
201006,Medical Emergencies,Brooklyn,12,227
201006,Medical Emergencies,Brooklyn,13,305
201006,Medical Emergencies,Brooklyn,14,291
201006,Medical Emergencies,Brooklyn,15,244
201006,Medical Emergencies,Brooklyn,16,343
201006,Medical Emergencies,Brooklyn,17,286
201006,Medical Emergencies,Brooklyn,18,334
201006,Medical Emergencies,Queens,1,408
201006,Medical Emergencies,Queens,2,210
201006,Medical Emergencies,Queens,3,259
201006,Medical Emergencies,Queens,4,247
201006,Medical Emergencies,Queens,5,276
201006,Medical Emergencies,Queens,6,131
201006,Medical Emergencies,Queens,7,282
201006,Medical Emergencies,Queens,8,235
201006,Medical Emergencies,Queens,9,267
201006,Medical Emergencies,Queens,10,280
201006,Medical Emergencies,Queens,11,173
201006,Medical Emergencies,Queens,12,598
201006,Medical Emergencies,Queens,13,297
201006,Medical Emergencies,Queens,14,243
201006,Medical Emergencies,Queens,Unknown,10
201006,Non Medical Emergencies,Manhattan,1,267
201006,Non Medical Emergencies,Manhattan,2,329
201006,Non Medical Emergencies,Manhattan,3,466
201006,Non Medical Emergencies,Manhattan,4,330
201006,Non Medical Emergencies,Manhattan,5,634
201006,Non Medical Emergencies,Manhattan,6,326
201006,Non Medical Emergencies,Manhattan,7,428
201006,Non Medical Emergencies,Manhattan,8,373
201006,Non Medical Emergencies,Manhattan,9,253
201006,Non Medical Emergencies,Manhattan,10,437
201006,Non Medical Emergencies,Manhattan,11,573
201006,Non Medical Emergencies,Manhattan,12,394
201006,Non Medical Emergencies,Manhattan,Unknown,10
201006,Non Medical Emergencies,Bronx,1,485
201006,Non Medical Emergencies,Bronx,2,116
201006,Non Medical Emergencies,Bronx,3,295
201006,Non Medical Emergencies,Bronx,4,401
201006,Non Medical Emergencies,Bronx,5,413
201006,Non Medical Emergencies,Bronx,6,216
201006,Non Medical Emergencies,Bronx,7,282
201006,Non Medical Emergencies,Bronx,8,199
201006,Non Medical Emergencies,Bronx,9,442
201006,Non Medical Emergencies,Bronx,10,332
201006,Non Medical Emergencies,Bronx,11,277
201006,Non Medical Emergencies,Bronx,12,369
201006,Non Medical Emergencies,Bronx,Unknown,3
201006,Non Medical Emergencies,Staten Island,1,396
201006,Non Medical Emergencies,Staten Island,2,287
201006,Non Medical Emergencies,Staten Island,3,278
201006,Non Medical Emergencies,Staten Island,Unknown,6
201006,Non Medical Emergencies,Brooklyn,1,432
201006,Non Medical Emergencies,Brooklyn,2,402
201006,Non Medical Emergencies,Brooklyn,3,368
201006,Non Medical Emergencies,Brooklyn,4,189
201006,Non Medical Emergencies,Brooklyn,5,432
201006,Non Medical Emergencies,Brooklyn,6,224
201006,Non Medical Emergencies,Brooklyn,7,152
201006,Non Medical Emergencies,Brooklyn,8,202
201006,Non Medical Emergencies,Brooklyn,9,193
201006,Non Medical Emergencies,Brooklyn,10,213
201006,Non Medical Emergencies,Brooklyn,11,110
201006,Non Medical Emergencies,Brooklyn,12,175
201006,Non Medical Emergencies,Brooklyn,13,256
201006,Non Medical Emergencies,Brooklyn,14,246
201006,Non Medical Emergencies,Brooklyn,15,253
201006,Non Medical Emergencies,Brooklyn,16,298
201006,Non Medical Emergencies,Brooklyn,17,217
201006,Non Medical Emergencies,Brooklyn,18,286
201006,Non Medical Emergencies,Brooklyn,Unknown,2
201006,Non Medical Emergencies,Queens,1,310
201006,Non Medical Emergencies,Queens,2,192
201006,Non Medical Emergencies,Queens,3,138
201006,Non Medical Emergencies,Queens,4,150
201006,Non Medical Emergencies,Queens,5,186
201006,Non Medical Emergencies,Queens,6,127
201006,Non Medical Emergencies,Queens,7,404
201006,Non Medical Emergencies,Queens,8,234
201006,Non Medical Emergencies,Queens,9,190
201006,Non Medical Emergencies,Queens,10,152
201006,Non Medical Emergencies,Queens,11,260
201006,Non Medical Emergencies,Queens,12,428
201006,Non Medical Emergencies,Queens,13,255
201006,Non Medical Emergencies,Queens,14,272
201006,Non Medical Emergencies,Queens,Unknown,17
201006,False Alarm,Manhattan,1,11
201006,False Alarm,Manhattan,2,34
201006,False Alarm,Manhattan,3,60
201006,False Alarm,Manhattan,4,41
201006,False Alarm,Manhattan,5,45
201006,False Alarm,Manhattan,6,23
201006,False Alarm,Manhattan,7,34
201006,False Alarm,Manhattan,8,26
201006,False Alarm,Manhattan,9,24
201006,False Alarm,Manhattan,10,53
201006,False Alarm,Manhattan,11,59
201006,False Alarm,Manhattan,12,87
201006,False Alarm,Bronx,1,71
201006,False Alarm,Bronx,2,22
201006,False Alarm,Bronx,3,48
201006,False Alarm,Bronx,4,101
201006,False Alarm,Bronx,5,90
201006,False Alarm,Bronx,6,61
201006,False Alarm,Bronx,7,75
201006,False Alarm,Bronx,8,26
201006,False Alarm,Bronx,9,99
201006,False Alarm,Bronx,10,56
201006,False Alarm,Bronx,11,31
201006,False Alarm,Bronx,12,94
201006,False Alarm,Bronx,Unknown,1
201006,False Alarm,Staten Island,1,131
201006,False Alarm,Staten Island,2,35
201006,False Alarm,Staten Island,3,31
201006,False Alarm,Staten Island,Unknown,5
201006,False Alarm,Brooklyn,1,34
201006,False Alarm,Brooklyn,2,21
201006,False Alarm,Brooklyn,3,33
201006,False Alarm,Brooklyn,4,20
201006,False Alarm,Brooklyn,5,46
201006,False Alarm,Brooklyn,6,20
201006,False Alarm,Brooklyn,7,26
201006,False Alarm,Brooklyn,8,31
201006,False Alarm,Brooklyn,9,22
201006,False Alarm,Brooklyn,10,21
201006,False Alarm,Brooklyn,11,10
201006,False Alarm,Brooklyn,12,24
201006,False Alarm,Brooklyn,13,27
201006,False Alarm,Brooklyn,14,21
201006,False Alarm,Brooklyn,15,17
201006,False Alarm,Brooklyn,16,28
201006,False Alarm,Brooklyn,17,22
201006,False Alarm,Brooklyn,18,11
201006,False Alarm,Queens,1,42
201006,False Alarm,Queens,2,28
201006,False Alarm,Queens,3,31
201006,False Alarm,Queens,4,35
201006,False Alarm,Queens,5,69
201006,False Alarm,Queens,6,24
201006,False Alarm,Queens,7,56
201006,False Alarm,Queens,8,42
201006,False Alarm,Queens,9,46
201006,False Alarm,Queens,10,46
201006,False Alarm,Queens,11,12
201006,False Alarm,Queens,12,193
201006,False Alarm,Queens,13,74
201006,False Alarm,Queens,14,73
201006,False Alarm,Queens,Unknown,4
201006,Medical False Alarm,Manhattan,1,10
201006,Medical False Alarm,Manhattan,2,11
201006,Medical False Alarm,Manhattan,3,9
201006,Medical False Alarm,Manhattan,4,14
201006,Medical False Alarm,Manhattan,5,23
201006,Medical False Alarm,Manhattan,6,8
201006,Medical False Alarm,Manhattan,7,10
201006,Medical False Alarm,Manhattan,8,7
201006,Medical False Alarm,Manhattan,9,8
201006,Medical False Alarm,Manhattan,10,8
201006,Medical False Alarm,Manhattan,11,5
201006,Medical False Alarm,Manhattan,12,13
201006,Medical False Alarm,Manhattan,Unknown,1
201006,Medical False Alarm,Bronx,1,5
201006,Medical False Alarm,Bronx,2,2
201006,Medical False Alarm,Bronx,3,6
201006,Medical False Alarm,Bronx,4,7
201006,Medical False Alarm,Bronx,5,12
201006,Medical False Alarm,Bronx,6,3
201006,Medical False Alarm,Bronx,7,9
201006,Medical False Alarm,Bronx,8,3
201006,Medical False Alarm,Bronx,9,16
201006,Medical False Alarm,Bronx,10,11
201006,Medical False Alarm,Bronx,11,3
201006,Medical False Alarm,Bronx,12,5
201006,Medical False Alarm,Bronx,Unknown,1
201006,Medical False Alarm,Staten Island,1,12
201006,Medical False Alarm,Staten Island,2,4
201006,Medical False Alarm,Staten Island,3,2
201006,Medical False Alarm,Staten Island,Unknown,1
201006,Medical False Alarm,Brooklyn,1,13
201006,Medical False Alarm,Brooklyn,2,7
201006,Medical False Alarm,Brooklyn,3,9
201006,Medical False Alarm,Brooklyn,4,11
201006,Medical False Alarm,Brooklyn,5,11
201006,Medical False Alarm,Brooklyn,7,5
201006,Medical False Alarm,Brooklyn,8,8
201006,Medical False Alarm,Brooklyn,9,3
201006,Medical False Alarm,Brooklyn,10,9
201006,Medical False Alarm,Brooklyn,11,3
201006,Medical False Alarm,Brooklyn,12,8
201006,Medical False Alarm,Brooklyn,13,3
201006,Medical False Alarm,Brooklyn,14,10
201006,Medical False Alarm,Brooklyn,15,3
201006,Medical False Alarm,Brooklyn,16,6
201006,Medical False Alarm,Brooklyn,17,7
201006,Medical False Alarm,Brooklyn,18,8
201006,Medical False Alarm,Queens,1,18
201006,Medical False Alarm,Queens,2,11
201006,Medical False Alarm,Queens,3,7
201006,Medical False Alarm,Queens,4,8
201006,Medical False Alarm,Queens,5,3
201006,Medical False Alarm,Queens,6,3
201006,Medical False Alarm,Queens,7,8
201006,Medical False Alarm,Queens,8,10
201006,Medical False Alarm,Queens,9,7
201006,Medical False Alarm,Queens,10,8
201006,Medical False Alarm,Queens,11,1
201006,Medical False Alarm,Queens,12,11
201006,Medical False Alarm,Queens,13,4
201006,Medical False Alarm,Queens,14,4
201006,All Fire/Emergency Incidents,Manhattan,1,604
201006,All Fire/Emergency Incidents,Manhattan,2,824
201006,All Fire/Emergency Incidents,Manhattan,3,1188
201006,All Fire/Emergency Incidents,Manhattan,4,859
201006,All Fire/Emergency Incidents,Manhattan,5,1602
201006,All Fire/Emergency Incidents,Manhattan,6,892
201006,All Fire/Emergency Incidents,Manhattan,7,941
201006,All Fire/Emergency Incidents,Manhattan,8,907
201006,All Fire/Emergency Incidents,Manhattan,9,593
201006,All Fire/Emergency Incidents,Manhattan,10,989
201006,All Fire/Emergency Incidents,Manhattan,11,1239
201006,All Fire/Emergency Incidents,Manhattan,12,980
201006,All Fire/Emergency Incidents,Manhattan,Unknown,16
201006,All Fire/Emergency Incidents,Bronx,1,1019
201006,All Fire/Emergency Incidents,Bronx,2,290
201006,All Fire/Emergency Incidents,Bronx,3,671
201006,All Fire/Emergency Incidents,Bronx,4,975
201006,All Fire/Emergency Incidents,Bronx,5,980
201006,All Fire/Emergency Incidents,Bronx,6,597
201006,All Fire/Emergency Incidents,Bronx,7,725
201006,All Fire/Emergency Incidents,Bronx,8,439
201006,All Fire/Emergency Incidents,Bronx,9,1028
201006,All Fire/Emergency Incidents,Bronx,10,732
201006,All Fire/Emergency Incidents,Bronx,11,626
201006,All Fire/Emergency Incidents,Bronx,12,823
201006,All Fire/Emergency Incidents,Bronx,Unknown,8
201006,All Fire/Emergency Incidents,Staten Island,1,1024
201006,All Fire/Emergency Incidents,Staten Island,2,661
201006,All Fire/Emergency Incidents,Staten Island,3,626
201006,All Fire/Emergency Incidents,Staten Island,Unknown,19
201006,All Fire/Emergency Incidents,Brooklyn,1,934
201006,All Fire/Emergency Incidents,Brooklyn,2,879
201006,All Fire/Emergency Incidents,Brooklyn,3,1014
201006,All Fire/Emergency Incidents,Brooklyn,4,571
201006,All Fire/Emergency Incidents,Brooklyn,5,1072
201006,All Fire/Emergency Incidents,Brooklyn,6,529
201006,All Fire/Emergency Incidents,Brooklyn,7,444
201006,All Fire/Emergency Incidents,Brooklyn,8,554
201006,All Fire/Emergency Incidents,Brooklyn,9,470
201006,All Fire/Emergency Incidents,Brooklyn,10,575
201006,All Fire/Emergency Incidents,Brooklyn,11,378
201006,All Fire/Emergency Incidents,Brooklyn,12,497
201006,All Fire/Emergency Incidents,Brooklyn,13,651
201006,All Fire/Emergency Incidents,Brooklyn,14,631
201006,All Fire/Emergency Incidents,Brooklyn,15,582
201006,All Fire/Emergency Incidents,Brooklyn,16,739
201006,All Fire/Emergency Incidents,Brooklyn,17,609
201006,All Fire/Emergency Incidents,Brooklyn,18,706
201006,All Fire/Emergency Incidents,Brooklyn,Unknown,4
201006,All Fire/Emergency Incidents,Queens,1,837
201006,All Fire/Emergency Incidents,Queens,2,485
201006,All Fire/Emergency Incidents,Queens,3,467
201006,All Fire/Emergency Incidents,Queens,4,478
201006,All Fire/Emergency Incidents,Queens,5,575
201006,All Fire/Emergency Incidents,Queens,6,318
201006,All Fire/Emergency Incidents,Queens,7,844
201006,All Fire/Emergency Incidents,Queens,8,566
201006,All Fire/Emergency Incidents,Queens,9,560
201006,All Fire/Emergency Incidents,Queens,10,528
201006,All Fire/Emergency Incidents,Queens,11,483
201006,All Fire/Emergency Incidents,Queens,12,1344
201006,All Fire/Emergency Incidents,Queens,13,691
201006,All Fire/Emergency Incidents,Queens,14,643
201006,All Fire/Emergency Incidents,Queens,Unknown,35
FyTotal,Structural Fires,Manhattan,1,286
FyTotal,Structural Fires,Manhattan,2,353
FyTotal,Structural Fires,Manhattan,3,613
FyTotal,Structural Fires,Manhattan,4,365
FyTotal,Structural Fires,Manhattan,5,626
FyTotal,Structural Fires,Manhattan,6,418
FyTotal,Structural Fires,Manhattan,7,554
FyTotal,Structural Fires,Manhattan,8,533
FyTotal,Structural Fires,Manhattan,9,518
FyTotal,Structural Fires,Manhattan,10,675
FyTotal,Structural Fires,Manhattan,11,675
FyTotal,Structural Fires,Manhattan,12,584
FyTotal,Structural Fires,Manhattan,Unknown,4
FyTotal,Structural Fires,Bronx,1,569
FyTotal,Structural Fires,Bronx,2,195
FyTotal,Structural Fires,Bronx,3,531
FyTotal,Structural Fires,Bronx,4,587
FyTotal,Structural Fires,Bronx,5,636
FyTotal,Structural Fires,Bronx,6,465
FyTotal,Structural Fires,Bronx,7,558
FyTotal,Structural Fires,Bronx,8,334
FyTotal,Structural Fires,Bronx,9,617
FyTotal,Structural Fires,Bronx,10,415
FyTotal,Structural Fires,Bronx,11,429
FyTotal,Structural Fires,Bronx,12,553
FyTotal,Structural Fires,Bronx,Unknown,5
FyTotal,Structural Fires,Staten Island,1,538
FyTotal,Structural Fires,Staten Island,2,304
FyTotal,Structural Fires,Staten Island,3,326
FyTotal,Structural Fires,Staten Island,Unknown,17
FyTotal,Structural Fires,Brooklyn,1,559
FyTotal,Structural Fires,Brooklyn,2,550
FyTotal,Structural Fires,Brooklyn,3,735
FyTotal,Structural Fires,Brooklyn,4,447
FyTotal,Structural Fires,Brooklyn,5,638
FyTotal,Structural Fires,Brooklyn,6,309
FyTotal,Structural Fires,Brooklyn,7,222
FyTotal,Structural Fires,Brooklyn,8,401
FyTotal,Structural Fires,Brooklyn,9,442
FyTotal,Structural Fires,Brooklyn,10,287
FyTotal,Structural Fires,Brooklyn,11,234
FyTotal,Structural Fires,Brooklyn,12,532
FyTotal,Structural Fires,Brooklyn,13,324
FyTotal,Structural Fires,Brooklyn,14,677
FyTotal,Structural Fires,Brooklyn,15,421
FyTotal,Structural Fires,Brooklyn,16,529
FyTotal,Structural Fires,Brooklyn,17,569
FyTotal,Structural Fires,Brooklyn,18,688
FyTotal,Structural Fires,Brooklyn,Unknown,2
FyTotal,Structural Fires,Queens,1,378
FyTotal,Structural Fires,Queens,2,246
FyTotal,Structural Fires,Queens,3,188
FyTotal,Structural Fires,Queens,4,254
FyTotal,Structural Fires,Queens,5,188
FyTotal,Structural Fires,Queens,6,186
FyTotal,Structural Fires,Queens,7,448
FyTotal,Structural Fires,Queens,8,427
