MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Address,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
1-01894-0001,"380 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,146,1907,187588,3325935,17.73,13200000,70,1-01876-0001,"900 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,128,1927,172176,3051851,17.73,12100000,70,0.3,1-01874-0052,"2689 BROADWAY
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D9-ELEVATOR,140,1910,168140,2384109,14.18,8700000,52,0.4
1-01894-0031,"390 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,108,1924,157300,3172741,20.17,13800000,88,1-01868-0061,"752 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,179,1931,198248,4480972,22.6,19500000,98,0.75,1-01876-0001,"900 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,128,1927,172176,3051851,17.73,12100000,70,0.35
1-01894-0036,"609 111 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,51,1900,50658,1064324,21.01,4620000,91,1-01887-0058,"777 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,62,1920,69590,1462140,21.01,6350000,91,0.7,1-01869-0029,"760 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D7-ELEVATOR,47,1901,64650,1230020,19.03,5340000,83,0.75
1-01894-0043,"603 111 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,20,1908,28224,613025,21.72,2660000,94,1-01870-0037,"206 99 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,25,1925,23964,520500,21.72,2260000,94,0.7,1-01867-0049,"415 115 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,24,1920,28188,638991,22.67,2770000,98,0.35
1-01894-0067,"395 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,115,1929,151912,3471189,22.85,15100000,99,1-01869-0044,"2586 BROADWAY
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D6-ELEVATOR,138,1911,170928,3905222,22.85,17000000,99,0.75,1-01868-0061,"752 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,179,1931,198248,4480972,22.6,19500000,98,0.75
1-01895-0001,"400 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,58,1920,78701,2002153,25.4,8690000,110,1-01882-0024,"509 CATHEDRAL PARKWAY
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,94,1909,83519,2124597,25.4,9230000,111,0.2,1-01895-0023,"2891 BROADWAY
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D7-ELEVATOR,255,1911,88332,2262188,25.6,9820000,111,0
1-01895-0025,"606 113 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,24,1925,23869,541110,22.67,2350000,98,1-01867-0049,"415 115 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,24,1920,28188,638991,22.67,2770000,98,0.3,1-01870-0037,"206 99 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,25,1925,23964,520500,21.72,2260000,94,0.75
1-01895-0038,"404 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,48,1909,102951,2398758,23.3,10400000,101,1-01882-0020,"515 CATHEDRAL PARKWAY
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,95,1909,83471,1944639,23.3,8440000,101,0.2,1-01876-0061,"908 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,90,1925,120542,2513147,20.85,10900000,90,0.4
1-01895-0047,"615 113 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,49,1907,27592,599298,21.72,2600000,94,1-01867-0049,"415 115 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,24,1920,28188,638991,22.67,2770000,98,0.3,1-01870-0037,"206 99 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,25,1925,23964,520500,21.72,2260000,94,0.8
1-01895-0069,"622 114 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,39,1905,32575,608501,18.68,2410000,74,1-01890-0007,"315 102 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,37,1922,36252,677024,18.68,2680000,74,0.55,1-01883-0011,"535 111 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,30,1925,30460,536857,17.62,2120000,70,0.2
1-01895-0076,"417 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,76,1910,69485,1105506,15.91,4380000,63,1-01859-0039,"120 105 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D1-ELEVATOR,63,1929,55590,884672,15.91,3500000,63,0.55,1-01875-0036,"892 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D7-ELEVATOR,53,1921,59096,924365,15.64,3660000,62,0.55
1-01896-0001,"420 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,104,1920,138633,2670071,19.26,11600000,84,1-01891-0026,"915 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,94,1923,118591,2283779,19.26,9920000,84,0.5,1-01868-0001,"740 END AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,107,1915,135463,2513951,18.56,9950000,73,0.9
1-01896-0014,"605 114 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D4-ELEVATOR,63,1920,76500,1946160,25.4,8450000,110,1-01882-0024,"509 CATHEDRAL PARKWAY
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D3-ELEVATOR,94,1909,83519,2124597,25.4,9230000,111,0.25,1-01895-0023,"2891 BROADWAY
Manhattan, NY
(40.74988399964684, -73.98797699993861)",UPPER WEST SIDE (96-116),D7-ELEVATOR,255,1911,88332,2262188,25.6,9820000,111,0.1
1-01901-0013,"139 116 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,12,1920,10870,199355,18.34,467000,43,1-01916-0031,"429 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C7-WALK-UP,27,1921,16935,310578,18.34,1230000,73,0.75,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,1.15
1-01901-0014,"137 116 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,12,1920,10870,199355,18.34,467000,43,1-01916-0031,"429 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C7-WALK-UP,27,1921,16935,310578,18.34,1230000,73,0.75,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,1.15
1-01905-0036,"100 121 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,26,1932,34689,636196,18.34,1490000,43,1-01916-0031,"429 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C7-WALK-UP,27,1921,16935,310578,18.34,1230000,73,0.55,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.95
1-01908-0001,"157 123 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,54,1910,37875,627588,16.57,1470000,38.8,1-02051-0020,"634 ST NICHOLAS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D6-ELEVATOR,61,1930,37852,627383,16.57,2480000,66,1.05,1-01913-0061,"2167 ADAM
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D7-ELEVATOR,60,1910,35292,566579,16.05,2240000,63,0.25
1-01908-0056,"152 124 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,20,1910,9423,172817,18.34,405000,43,1-01916-0031,"429 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C7-WALK-UP,27,1921,16935,310578,18.34,1230000,73,0.4,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.8
1-01911-0032,"327 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,14,1920,10484,180324,17.2,422000,40.3,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.65,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,0.9
1-01916-0029,"421 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,13,1910,8349,153120,18.34,359000,43,1-01916-0031,"429 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C7-WALK-UP,27,1921,16935,310578,18.34,1230000,73,0,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.45
1-01918-0019,"127 133 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,24,1926,12230,210356,17.2,492000,40.2,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.35,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,0.6
1-01919-0026,"485 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,160,1963,157728,2276015,14.43,5330000,33.8,1-01737-0001,"620 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D3-ELEVATOR,259,1961,185318,2687066,14.5,10300000,56,0.35,1-01737-0069,"630 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D3-ELEVATOR,259,1959,185318,2687067,14.5,10300000,56,0.35
1-01922-0049,"256 117 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,50,1910,35080,533917,15.22,1250000,35.6,1-01904-0061,"1995 ADAM
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C4-WALK-UP,40,1910,38995,593644,15.22,1390000,35.6,0.25,1-02054-0075,"80 ST NICHOLAS PLACE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,48,1920,32240,423498,13.14,1460000,45.3,1.8
1-01923-0035,"200 118 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,25,1910,13830,237876,17.2,557000,40.3,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,1.1,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,1.3
1-01923-0036,"202 118 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,20,1910,13590,233748,17.2,547000,40.3,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,1.1,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,1.3
1-01923-0037,"204 118 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,20,1910,13590,233748,17.2,547000,40.3,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,1.1,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,1.3
1-01924-0021,"208 119 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,159,1900,156986,2139719,13.63,7810000,49.7,1-01779-0007,"107 130 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D9-ELEVATOR,179,1900,191721,2613596,13.63,6120000,31.9,0.9,1-02011-0038,"102 143 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D1-ELEVATOR,91,1920,103248,1412319,13.68,3310000,32.1,1.2
1-01925-0013,"180 ST NICHOLAS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,21,1910,33230,550621,16.57,1290000,38.8,1-02051-0020,"634 ST NICHOLAS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D6-ELEVATOR,61,1930,37852,627383,16.57,2480000,66,1.2,1-01913-0061,"2167 ADAM
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D7-ELEVATOR,60,1910,35292,566579,16.05,2240000,63,0.45
1-01926-0037,"206 121 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,30,1910,15070,259204,17.2,607000,40.3,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.95,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,1.15
1-01928-0047,"230 123 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,15,1910,9395,161594,17.2,378000,40.2,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.85,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,1.05
1-01929-0057,"2070 ADAM
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,231,1985,212250,2540632,11.97,8770000,41.3,1-01730-0075,"470 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D3-ELEVATOR,286,1960,267008,3197291,11.97,11000000,41.2,0.6,1-01736-0001,"560 LENOX AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D5-ELEVATOR,216,1940,384164,3547182,9.23,8300000,21.61,0.85
1-01932-0004,"2358 FRED
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,23,1910,20660,317337,15.36,1260000,61,1-02031-0037,"2516 ADAM
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C7-WALK-UP,22,1920,21400,328803,15.36,1300000,61,0.95,1-02030-0027,"203 144 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C7-WALK-UP,30,1921,21678,308050,14.21,1120000,52,0.9
1-01944-0010,"353 117 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,36,1900,33953,480434,14.15,1120000,33,1-01825-0063,"1917 ADAM
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D7-ELEVATOR,39,1921,37657,582184,15.46,2300000,61,0.4,1-01913-0061,"2167 ADAM
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D7-ELEVATOR,60,1910,35292,566579,16.05,2240000,63,0.65
1-01947-0001,"371 120 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,15,1901,17255,296786,17.2,695000,40.3,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.95,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,1.1
1-01948-0001,"361 121 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,14,1909,15740,353835,22.48,828000,53,1-01920-0020,"119 135 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1910,16446,369696,22.48,866000,53,0.8,1-01938-0039,"204 133 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C4-WALK-UP,22,1910,14175,291154,20.54,1260000,89,0.6
1-01948-0003,"72 MORNINGSIDE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,14,1910,12300,211560,17.2,495000,40.2,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.95,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,1.05
1-01949-0018,"530 MANHATTAN AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,60,1912,46752,583932,12.49,1370000,29.3,1-02050-0100,"13 HAMILTON TERRACE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D1-ELEVATOR,78,1951,49616,619728,12.49,2140000,43.1,1,1-02048-0016,"574 ST NICHOLAS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D7-ELEVATOR,55,1920,49510,605352,12.23,2090000,42.2,0.8
1-01949-0026,"303 122 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,42,1913,46410,579660,12.49,1360000,29.3,1-02050-0100,"13 HAMILTON TERRACE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D1-ELEVATOR,78,1951,49616,619728,12.49,2140000,43.1,1,1-02048-0016,"574 ST NICHOLAS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D7-ELEVATOR,55,1920,49510,605352,12.23,2090000,42.2,0.8
1-01952-0004,"145 MORNINGSIDE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C6-WALK-UP,24,1900,18000,309600,17.2,725000,40.3,1-02025-0043,"208 140 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,18,1926,15292,263093,17.2,1040000,68,0.75,1-02051-0089,"153 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,C1-WALK-UP,20,1910,11510,125489,10.9,390000,33.9,0.85
1-01952-0043,"320 ST NICHOLAS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,48,1900,59464,746867,12.56,1750000,29.4,1-02050-0131,"695 ST NICHOLAS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D7-ELEVATOR,47,1930,50613,808673,15.98,3200000,63,0.85,1-02054-0006,"353 EDGECOMBE AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D1-ELEVATOR,67,1927,51468,786832,15.29,3110000,60,1.35
1-01958-0043,"448 ST NICHOLAS AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D4-ELEVATOR,24,1926,25074,356050,14.2,834000,33.3,1-02006-0045,"120 138 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D1-ELEVATOR,46,1937,29412,417724,14.2,1520000,52,0.4,1-01944-0053,"348 118 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",HARLEM-CENTRAL,D1-ELEVATOR,25,1915,21372,396307,18.54,1570000,73,0.7
1-01963-0025,"414 121 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,D4-ELEVATOR,55,1912,50220,1064161,21.19,4620000,92,1-01995-0016,"41 TIEMANN PLACE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,D7-ELEVATOR,94,1907,57996,1228963,21.19,5340000,92,0.5,1-01990-0040,"468 RIVERSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,D3-ELEVATOR,39,1910,67518,1276452,18.91,5050000,75,0.35
1-01963-0034,"431 121 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,C6-WALK-UP,27,1920,17034,682382,40.1,1600000,94,1-01977-0034,"1270 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,C7-WALK-UP,18,1926,10618,425330,40.1,2130000,201,0.15,1-01977-0033,"1268 AMSTERDAM AVENUE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,C7-WALK-UP,17,1901,10600,396880,37.4,1990000,188,0.15
1-01963-0055,"114 MORNINGSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,D4-ELEVATOR,30,1910,33696,798932,23.71,3470000,103,1-01963-0006,"417 120 STREET
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,D1-ELEVATOR,36,1926,31878,755941,23.71,3280000,103,0.05,1-01963-0056,"130 MORNINGSIDE DRIVE
Manhattan, NY
(40.74988399964684, -73.98797699993861)",MORNINGSIDE HEIGHTS,D1-ELEVATOR,25,1910,37248,653121,17.53,2590000,70,0
