Agency,Indicator ID,Indicator Name,Indicator Sequence,Sub-Indicator,Subindicator Sequence,Record Type,Desired Direction,Critical Flag,Geography,Measure Type,Fiscal Year,Conditional Format,Raw Value,Format Type,Value Percent,Value Number,Value Currency,Value Time,Value Ratio
DOE,3867,Average breakfasts served daily,87,Average breakfasts served daily,0,IND,Neutral,N,Citywide,PMMR,2012,,217981,N,,217981,,,
DOE,3867,Average breakfasts served daily,87,Average breakfasts served daily,0,IND,Neutral,N,Citywide,Target,2013,,,N,,,,,
DCAS,9176,Average building cleanliness and condition rating for DCAS-managed office buildings (%),17,Average building cleanliness and condition rating for DCAS-managed office buildings (%),0,IND,Up,Y,Citywide,PMMR,2012,,,P,,,,,
DCAS,9176,Average building cleanliness and condition rating for DCAS-managed office buildings (%),17,Average building cleanliness and condition rating for DCAS-managed office buildings (%),0,IND,Up,Y,Citywide,Target,2014,,70,P,70%,,,,
DCAS,9176,Average building cleanliness and condition rating for DCAS-managed office buildings (%),17,Average building cleanliness and condition rating for DCAS-managed office buildings (%),0,IND,Up,Y,Citywide,PMMR,2013,,,P,,,,,
DCAS,9176,Average building cleanliness and condition rating for DCAS-managed office buildings (%),17,Average building cleanliness and condition rating for DCAS-managed office buildings (%),0,IND,Up,Y,Citywide,Target,2013,,,P,,,,,
DCAS,9176,Average building cleanliness and condition rating for DCAS-managed office buildings (%),17,Average building cleanliness and condition rating for DCAS-managed office buildings (%),0,IND,Up,Y,Citywide,,2010,,77,P,77%,,,,
DCAS,9176,Average building cleanliness and condition rating for DCAS-managed office buildings (%),17,Average building cleanliness and condition rating for DCAS-managed office buildings (%),0,IND,Up,Y,Citywide,,2011,,67,P,67%,,,,
DCAS,9176,Average building cleanliness and condition rating for DCAS-managed office buildings (%),17,Average building cleanliness and condition rating for DCAS-managed office buildings (%),0,IND,Up,Y,Citywide,,2012,,73,P,73%,,,,
ACS,3501,Average child protective specialist caseload,8,Average child protective specialist caseload,0,IND,Down,Y,Citywide,,2010,,9.07,N,,9.1,,,
ACS,3501,Average child protective specialist caseload,8,Average child protective specialist caseload,0,IND,Down,Y,Citywide,,2011,,9.41,N,,9.4,,,
ACS,3501,Average child protective specialist caseload,8,Average child protective specialist caseload,0,IND,Down,Y,Citywide,,2012,,8.700000000000001,N,,8.7,,,
ACS,3501,Average child protective specialist caseload,8,Average child protective specialist caseload,0,IND,Down,Y,Citywide,Target,2014,,12,N,,12,,,
ACS,3501,Average child protective specialist caseload,8,Average child protective specialist caseload,0,IND,Down,Y,Citywide,PMMR,2012,,7.46,N,,7.5,,,
ACS,3501,Average child protective specialist caseload,8,Average child protective specialist caseload,0,IND,Down,Y,Citywide,PMMR,2013,,6.7,N,,6.7,,,
ACS,3501,Average child protective specialist caseload,8,Average child protective specialist caseload,0,IND,Down,Y,Citywide,Target,2013,,12,N,,12,,,
DOE,3895,Average class size (end of October) (Preliminary unaudited)   - Grade 1,39,Average class size (end of October) (Preliminary unaudited)   - Grade 1,0,IND,Down,Y,Citywide,Target,2014,,23.900000000000002,N,,23.9,,,
DOE,3895,Average class size (end of October) (Preliminary unaudited)   - Grade 1,39,Average class size (end of October) (Preliminary unaudited)   - Grade 1,0,IND,Down,Y,Citywide,PMMR,2012,,24,N,,24,,,
DOE,3895,Average class size (end of October) (Preliminary unaudited)   - Grade 1,39,Average class size (end of October) (Preliminary unaudited)   - Grade 1,0,IND,Down,Y,Citywide,PMMR,2013,,24.8,N,,24.8,,,
DOE,3895,Average class size (end of October) (Preliminary unaudited)   - Grade 1,39,Average class size (end of October) (Preliminary unaudited)   - Grade 1,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3895,Average class size (end of October) (Preliminary unaudited)   - Grade 1,39,Average class size (end of October) (Preliminary unaudited)   - Grade 1,0,IND,Down,Y,Citywide,,2012,,23.900000000000002,N,,23.9,,,
DOE,3895,Average class size (end of October) (Preliminary unaudited)   - Grade 1,39,Average class size (end of October) (Preliminary unaudited)   - Grade 1,0,IND,Down,Y,Citywide,,2011,,22.900000000000002,N,,22.9,,,
DOE,3895,Average class size (end of October) (Preliminary unaudited)   - Grade 1,39,Average class size (end of October) (Preliminary unaudited)   - Grade 1,0,IND,Down,Y,Citywide,,2010,,22,N,,22,,,
DOE,3896,Average class size (end of October) (Preliminary unaudited)   - Grade 2,40,Average class size (end of October) (Preliminary unaudited)   - Grade 2,0,IND,Down,Y,Citywide,,2010,,22.2,N,,22.2,,,
DOE,3896,Average class size (end of October) (Preliminary unaudited)   - Grade 2,40,Average class size (end of October) (Preliminary unaudited)   - Grade 2,0,IND,Down,Y,Citywide,,2011,,23.2,N,,23.2,,,
DOE,3896,Average class size (end of October) (Preliminary unaudited)   - Grade 2,40,Average class size (end of October) (Preliminary unaudited)   - Grade 2,0,IND,Down,Y,Citywide,,2012,,24.2,N,,24.2,,,
DOE,3896,Average class size (end of October) (Preliminary unaudited)   - Grade 2,40,Average class size (end of October) (Preliminary unaudited)   - Grade 2,0,IND,Down,Y,Citywide,Target,2014,,24.2,N,,24.2,,,
DOE,3896,Average class size (end of October) (Preliminary unaudited)   - Grade 2,40,Average class size (end of October) (Preliminary unaudited)   - Grade 2,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3896,Average class size (end of October) (Preliminary unaudited)   - Grade 2,40,Average class size (end of October) (Preliminary unaudited)   - Grade 2,0,IND,Down,Y,Citywide,PMMR,2013,,24.7,N,,24.7,,,
DOE,3896,Average class size (end of October) (Preliminary unaudited)   - Grade 2,40,Average class size (end of October) (Preliminary unaudited)   - Grade 2,0,IND,Down,Y,Citywide,PMMR,2012,,24.2,N,,24.2,,,
DOE,3897,Average class size (end of October) (Preliminary unaudited)   - Grade 3,41,Average class size (end of October) (Preliminary unaudited)   - Grade 3,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3897,Average class size (end of October) (Preliminary unaudited)   - Grade 3,41,Average class size (end of October) (Preliminary unaudited)   - Grade 3,0,IND,Down,Y,Citywide,PMMR,2013,,25.2,N,,25.2,,,
DOE,3897,Average class size (end of October) (Preliminary unaudited)   - Grade 3,41,Average class size (end of October) (Preliminary unaudited)   - Grade 3,0,IND,Down,Y,Citywide,PMMR,2012,,24.6,N,,24.6,,,
DOE,3897,Average class size (end of October) (Preliminary unaudited)   - Grade 3,41,Average class size (end of October) (Preliminary unaudited)   - Grade 3,0,IND,Down,Y,Citywide,Target,2014,,24.5,N,,24.5,,,
DOE,3897,Average class size (end of October) (Preliminary unaudited)   - Grade 3,41,Average class size (end of October) (Preliminary unaudited)   - Grade 3,0,IND,Down,Y,Citywide,,2010,,22.5,N,,22.5,,,
DOE,3897,Average class size (end of October) (Preliminary unaudited)   - Grade 3,41,Average class size (end of October) (Preliminary unaudited)   - Grade 3,0,IND,Down,Y,Citywide,,2011,,23.7,N,,23.7,,,
DOE,3897,Average class size (end of October) (Preliminary unaudited)   - Grade 3,41,Average class size (end of October) (Preliminary unaudited)   - Grade 3,0,IND,Down,Y,Citywide,,2012,,24.5,N,,24.5,,,
DOE,3898,Average class size (end of October) (Preliminary unaudited)   - Grade 4,42,Average class size (end of October) (Preliminary unaudited)   - Grade 4,0,IND,Down,Y,Citywide,,2010,,24.400000000000002,N,,24.4,,,
DOE,3898,Average class size (end of October) (Preliminary unaudited)   - Grade 4,42,Average class size (end of October) (Preliminary unaudited)   - Grade 4,0,IND,Down,Y,Citywide,,2011,,25,N,,25,,,
DOE,3898,Average class size (end of October) (Preliminary unaudited)   - Grade 4,42,Average class size (end of October) (Preliminary unaudited)   - Grade 4,0,IND,Down,Y,Citywide,,2012,,25.3,N,,25.3,,,
DOE,3898,Average class size (end of October) (Preliminary unaudited)   - Grade 4,42,Average class size (end of October) (Preliminary unaudited)   - Grade 4,0,IND,Down,Y,Citywide,Target,2014,,25.3,N,,25.3,,,
DOE,3898,Average class size (end of October) (Preliminary unaudited)   - Grade 4,42,Average class size (end of October) (Preliminary unaudited)   - Grade 4,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3898,Average class size (end of October) (Preliminary unaudited)   - Grade 4,42,Average class size (end of October) (Preliminary unaudited)   - Grade 4,0,IND,Down,Y,Citywide,PMMR,2012,,25.3,N,,25.3,,,
DOE,3898,Average class size (end of October) (Preliminary unaudited)   - Grade 4,42,Average class size (end of October) (Preliminary unaudited)   - Grade 4,0,IND,Down,Y,Citywide,PMMR,2013,,25.5,N,,25.5,,,
DOE,3899,Average class size (end of October) (Preliminary unaudited)   - Grade 5,43,Average class size (end of October) (Preliminary unaudited)   - Grade 5,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3899,Average class size (end of October) (Preliminary unaudited)   - Grade 5,43,Average class size (end of October) (Preliminary unaudited)   - Grade 5,0,IND,Down,Y,Citywide,Target,2014,,25.8,N,,25.8,,,
DOE,3899,Average class size (end of October) (Preliminary unaudited)   - Grade 5,43,Average class size (end of October) (Preliminary unaudited)   - Grade 5,0,IND,Down,Y,Citywide,PMMR,2012,,25.7,N,,25.7,,,
DOE,3899,Average class size (end of October) (Preliminary unaudited)   - Grade 5,43,Average class size (end of October) (Preliminary unaudited)   - Grade 5,0,IND,Down,Y,Citywide,PMMR,2013,,25.8,N,,25.8,,,
DOE,3899,Average class size (end of October) (Preliminary unaudited)   - Grade 5,43,Average class size (end of October) (Preliminary unaudited)   - Grade 5,0,IND,Down,Y,Citywide,,2010,,24.8,N,,24.8,,,
DOE,3899,Average class size (end of October) (Preliminary unaudited)   - Grade 5,43,Average class size (end of October) (Preliminary unaudited)   - Grade 5,0,IND,Down,Y,Citywide,,2011,,25.400000000000002,N,,25.4,,,
DOE,3899,Average class size (end of October) (Preliminary unaudited)   - Grade 5,43,Average class size (end of October) (Preliminary unaudited)   - Grade 5,0,IND,Down,Y,Citywide,,2012,,25.8,N,,25.8,,,
DOE,3900,Average class size (end of October) (Preliminary unaudited)   - Grade 6,44,Average class size (end of October) (Preliminary unaudited)   - Grade 6,0,IND,Down,Y,Citywide,,2010,,26.1,N,,26.1,,,
DOE,3900,Average class size (end of October) (Preliminary unaudited)   - Grade 6,44,Average class size (end of October) (Preliminary unaudited)   - Grade 6,0,IND,Down,Y,Citywide,,2011,,26.2,N,,26.2,,,
DOE,3900,Average class size (end of October) (Preliminary unaudited)   - Grade 6,44,Average class size (end of October) (Preliminary unaudited)   - Grade 6,0,IND,Down,Y,Citywide,,2012,,27,N,,27,,,
DOE,3900,Average class size (end of October) (Preliminary unaudited)   - Grade 6,44,Average class size (end of October) (Preliminary unaudited)   - Grade 6,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3900,Average class size (end of October) (Preliminary unaudited)   - Grade 6,44,Average class size (end of October) (Preliminary unaudited)   - Grade 6,0,IND,Down,Y,Citywide,PMMR,2013,,26.8,N,,26.8,,,
DOE,3900,Average class size (end of October) (Preliminary unaudited)   - Grade 6,44,Average class size (end of October) (Preliminary unaudited)   - Grade 6,0,IND,Down,Y,Citywide,PMMR,2012,,27,N,,27,,,
DOE,3900,Average class size (end of October) (Preliminary unaudited)   - Grade 6,44,Average class size (end of October) (Preliminary unaudited)   - Grade 6,0,IND,Down,Y,Citywide,Target,2014,,27,N,,27,,,
DOE,3901,Average class size (end of October) (Preliminary unaudited)   - Grade 7,45,Average class size (end of October) (Preliminary unaudited)   - Grade 7,0,IND,Down,Y,Citywide,PMMR,2012,,27.2,N,,27.2,,,
DOE,3901,Average class size (end of October) (Preliminary unaudited)   - Grade 7,45,Average class size (end of October) (Preliminary unaudited)   - Grade 7,0,IND,Down,Y,Citywide,PMMR,2013,,27.6,N,,27.6,,,
DOE,3901,Average class size (end of October) (Preliminary unaudited)   - Grade 7,45,Average class size (end of October) (Preliminary unaudited)   - Grade 7,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3901,Average class size (end of October) (Preliminary unaudited)   - Grade 7,45,Average class size (end of October) (Preliminary unaudited)   - Grade 7,0,IND,Down,Y,Citywide,Target,2014,,27.2,N,,27.2,,,
DOE,3901,Average class size (end of October) (Preliminary unaudited)   - Grade 7,45,Average class size (end of October) (Preliminary unaudited)   - Grade 7,0,IND,Down,Y,Citywide,,2010,,26.8,N,,26.8,,,
DOE,3901,Average class size (end of October) (Preliminary unaudited)   - Grade 7,45,Average class size (end of October) (Preliminary unaudited)   - Grade 7,0,IND,Down,Y,Citywide,,2011,,27.1,N,,27.1,,,
DOE,3901,Average class size (end of October) (Preliminary unaudited)   - Grade 7,45,Average class size (end of October) (Preliminary unaudited)   - Grade 7,0,IND,Down,Y,Citywide,,2012,,27.2,N,,27.2,,,
DOE,3902,Average class size (end of October) (Preliminary unaudited)   - Grade 8,46,Average class size (end of October) (Preliminary unaudited)   - Grade 8,0,IND,Down,Y,Citywide,,2010,,27.5,N,,27.5,,,
DOE,3902,Average class size (end of October) (Preliminary unaudited)   - Grade 8,46,Average class size (end of October) (Preliminary unaudited)   - Grade 8,0,IND,Down,Y,Citywide,,2011,,27.3,N,,27.3,,,
DOE,3902,Average class size (end of October) (Preliminary unaudited)   - Grade 8,46,Average class size (end of October) (Preliminary unaudited)   - Grade 8,0,IND,Down,Y,Citywide,,2012,,27.400000000000002,N,,27.4,,,
DOE,3902,Average class size (end of October) (Preliminary unaudited)   - Grade 8,46,Average class size (end of October) (Preliminary unaudited)   - Grade 8,0,IND,Down,Y,Citywide,PMMR,2012,,27.400000000000002,N,,27.4,,,
DOE,3902,Average class size (end of October) (Preliminary unaudited)   - Grade 8,46,Average class size (end of October) (Preliminary unaudited)   - Grade 8,0,IND,Down,Y,Citywide,PMMR,2013,,27.7,N,,27.7,,,
DOE,3902,Average class size (end of October) (Preliminary unaudited)   - Grade 8,46,Average class size (end of October) (Preliminary unaudited)   - Grade 8,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3902,Average class size (end of October) (Preliminary unaudited)   - Grade 8,46,Average class size (end of October) (Preliminary unaudited)   - Grade 8,0,IND,Down,Y,Citywide,Target,2014,,27.400000000000002,N,,27.4,,,
DOE,3894,Average class size (end of October) (Preliminary unaudited)   - Kindergarten,38,Average class size (end of October) (Preliminary unaudited)   - Kindergarten,0,IND,Down,Y,Citywide,Target,2014,,22.8,N,,22.8,,,
DOE,3894,Average class size (end of October) (Preliminary unaudited)   - Kindergarten,38,Average class size (end of October) (Preliminary unaudited)   - Kindergarten,0,IND,Down,Y,Citywide,Target,2013,,,N,,,,,
DOE,3894,Average class size (end of October) (Preliminary unaudited)   - Kindergarten,38,Average class size (end of October) (Preliminary unaudited)   - Kindergarten,0,IND,Down,Y,Citywide,PMMR,2013,,23.1,N,,23.1,,,
