District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
9,4,2009,Hispanic,1783,674,122,6.8%,261,14.6%,1057,59.3%,343,19.2%,1400,78.5%
9,4,2009,White,14,681,1,7.1%,2,14.3%,8,57.1%,3,21.4%,11,78.6%
9,4,2010,Asian,53,682,3,5.7%,21,39.6%,19,35.8%,10,18.9%,29,54.7%
9,4,2010,Black,957,668,99,10.3%,494,51.6%,270,28.2%,94,9.8%,364,38%
9,4,2010,Hispanic,1845,668,209,11.3%,922,50%,543,29.4%,171,9.3%,714,38.7%
9,4,2010,White,17,647,1,5.9%,14,82.4%,2,11.8%,0,0%,2,11.8%
9,4,2011,Asian,34,683,2,5.9%,13,38.2%,10,29.4%,9,26.5%,19,55.9%
9,4,2011,Black,896,671,105,11.7%,403,45%,294,32.8%,94,10.5%,388,43.3%
9,4,2011,Hispanic,1909,670,233,12.2%,873,45.7%,628,32.9%,175,9.2%,803,42.1%
9,4,2011,White,15,680,1,6.7%,4,26.7%,9,60%,1,6.7%,10,66.7%
9,5,2006,Asian,55,658,9,16.4%,15,27.3%,24,43.6%,7,12.7%,31,56.4%
9,5,2006,Black,975,637,250,25.6%,374,38.4%,319,32.7%,32,3.3%,351,36%
9,5,2006,Hispanic,2002,638,486,24.3%,741,37%,697,34.8%,78,3.9%,775,38.7%
9,5,2006,White,11,647,2,18.2%,4,36.4%,4,36.4%,1,9.1%,5,45.5%
9,5,2007,Asian,41,666,5,12.2%,6,14.6%,24,58.5%,6,14.6%,30,73.2%
9,5,2007,Black,974,647,152,15.6%,366,37.6%,405,41.6%,51,5.2%,456,46.8%
9,5,2007,Hispanic,1940,647,308,15.9%,695,35.8%,830,42.8%,107,5.5%,937,48.3%
9,5,2007,White,20,656,2,10%,6,30%,11,55%,1,5%,12,60%
9,5,2008,Asian,48,676,4,8.3%,7,14.6%,24,50%,13,27.1%,37,77.1%
9,5,2008,Black,866,658,74,8.5%,219,25.3%,504,58.2%,69,8%,573,66.2%
9,5,2008,Hispanic,1774,658,178,10%,438,24.7%,995,56.1%,163,9.2%,1158,65.3%
9,5,2008,White,11,652,1,9.1%,3,27.3%,7,63.6%,0,0%,7,63.6%
9,5,2009,Asian,33,685,1,3%,5,15.2%,16,48.5%,11,33.3%,27,81.8%
9,5,2009,Black,837,665,56,6.7%,161,19.2%,500,59.7%,120,14.3%,620,74.1%
9,5,2009,Hispanic,1719,667,91,5.3%,369,21.5%,971,56.5%,288,16.8%,1259,73.2%
9,5,2009,White,10,656,2,20%,2,20%,5,50%,1,10%,6,60%
9,5,2010,Asian,46,695,2,4.3%,10,21.7%,18,39.1%,16,34.8%,34,73.9%
9,5,2010,Black,840,666,123,14.6%,397,47.3%,238,28.3%,82,9.8%,320,38.1%
9,5,2010,Hispanic,1874,668,262,14%,826,44.1%,597,31.9%,189,10.1%,786,41.9%
9,5,2010,White,20,687,2,10%,5,25%,6,30%,7,35%,13,65%
9,5,2011,Asian,45,691,1,2.2%,14,31.1%,17,37.8%,13,28.9%,30,66.7%
9,5,2011,Black,863,671,94,10.9%,380,44%,306,35.5%,83,9.6%,389,45.1%
9,5,2011,Hispanic,1803,671,235,13%,757,42%,651,36.1%,160,8.9%,811,45%
9,5,2011,White,15,657,1,6.7%,11,73.3%,2,13.3%,1,6.7%,3,20%
9,6,2006,Asian,45,647,10,22.2%,15,33.3%,19,42.2%,1,2.2%,20,44.4%
9,6,2006,Black,931,627,314,33.7%,349,37.5%,254,27.3%,14,1.5%,268,28.8%
9,6,2006,Hispanic,1887,628,623,33%,694,36.8%,531,28.1%,39,2.1%,570,30.2%
9,6,2006,White,15,634,2,13.3%,11,73.3%,1,6.7%,1,6.7%,2,13.3%
9,6,2007,Asian,49,668,7,14.3%,7,14.3%,21,42.9%,14,28.6%,35,71.4%
9,6,2007,Black,854,644,185,21.7%,294,34.4%,315,36.9%,60,7%,375,43.9%
9,6,2007,Hispanic,1809,645,358,19.8%,609,33.7%,726,40.1%,116,6.4%,842,46.5%
9,6,2007,White,14,632,4,28.6%,4,28.6%,5,35.7%,1,7.1%,6,42.9%
9,6,2008,Asian,37,667,4,10.8%,5,13.5%,21,56.8%,7,18.9%,28,75.7%
9,6,2008,Black,967,650,124,12.8%,306,31.6%,467,48.3%,70,7.2%,537,55.5%
9,6,2008,Hispanic,1850,650,238,12.9%,584,31.6%,887,47.9%,141,7.6%,1028,55.6%
9,6,2008,White,16,651,1,6.3%,5,31.3%,9,56.3%,1,6.3%,10,62.5%
9,6,2009,Asian,41,687,2,4.9%,5,12.2%,18,43.9%,16,39%,34,82.9%
9,6,2009,Black,890,660,78,8.8%,224,25.2%,497,55.8%,91,10.2%,588,66.1%
9,6,2009,Hispanic,1786,661,164,9.2%,443,24.8%,971,54.4%,208,11.6%,1179,66%
9,6,2009,White,10,650,2,20%,4,40%,4,40%,0,0%,4,40%
9,6,2010,Asian,38,684,6,15.8%,10,26.3%,8,21.1%,14,36.8%,22,57.9%
9,6,2010,Black,919,660,177,19.3%,419,45.6%,232,25.2%,91,9.9%,323,35.1%
9,6,2010,Hispanic,1845,662,361,19.6%,793,43%,468,25.4%,223,12.1%,691,37.5%
9,6,2010,White,8,678,0,0%,4,50%,2,25%,2,25%,4,50%
9,6,2011,Asian,36,688,3,8.3%,6,16.7%,16,44.4%,11,30.6%,27,75%
9,6,2011,Black,881,662,182,20.7%,384,43.6%,241,27.4%,74,8.4%,315,35.8%
9,6,2011,Hispanic,1951,665,326,16.7%,876,44.9%,579,29.7%,170,8.7%,749,38.4%
9,6,2011,White,18,670,2,11.1%,10,55.6%,3,16.7%,3,16.7%,6,33.3%
9,7,2006,Asian,37,641,7,18.9%,11,29.7%,15,40.5%,4,10.8%,19,51.4%
9,7,2006,Black,1101,620,396,36%,448,40.7%,246,22.3%,11,1%,257,23.3%
9,7,2006,Hispanic,2045,623,632,30.9%,870,42.5%,517,25.3%,26,1.3%,543,26.6%
9,7,2006,White,12,624,6,50%,2,16.7%,3,25%,1,8.3%,4,33.3%
9,7,2007,Asian,48,659,4,8.3%,15,31.3%,22,45.8%,7,14.6%,29,60.4%
9,7,2007,Black,982,636,186,18.9%,445,45.3%,327,33.3%,24,2.4%,351,35.7%
9,7,2007,Hispanic,1908,638,353,18.5%,827,43.3%,660,34.6%,68,3.6%,728,38.2%
9,7,2007,White,16,630,4,25%,7,43.8%,5,31.3%,0,0%,5,31.3%
9,7,2008,Asian,50,673,2,4%,7,14%,29,58%,12,24%,41,82%
9,7,2008,Black,929,651,85,9.1%,337,36.3%,441,47.5%,66,7.1%,507,54.6%
9,7,2008,Hispanic,1927,652,171,8.9%,662,34.4%,960,49.8%,134,7%,1094,56.8%
9,7,2008,White,15,658,1,6.7%,4,26.7%,9,60%,1,6.7%,10,66.7%
9,7,2009,Asian,41,675,1,2.4%,4,9.8%,24,58.5%,12,29.3%,36,87.8%
9,7,2009,Black,955,660,26,2.7%,265,27.7%,593,62.1%,71,7.4%,664,69.5%
9,7,2009,Hispanic,1912,660,66,3.5%,522,27.3%,1173,61.3%,151,7.9%,1324,69.2%
9,7,2009,White,16,667,0,0%,3,18.8%,12,75%,1,6.3%,13,81.3%
9,7,2010,Asian,47,672,9,19.1%,11,23.4%,14,29.8%,13,27.7%,27,57.4%
9,7,2010,Black,917,656,189,20.6%,446,48.6%,210,22.9%,72,7.9%,282,30.8%
9,7,2010,Hispanic,1955,657,392,20.1%,858,43.9%,530,27.1%,175,9%,705,36.1%
9,7,2010,White,13,653,2,15.4%,7,53.8%,4,30.8%,0,0%,4,30.8%
9,7,2011,Asian,29,677,6,20.7%,3,10.3%,10,34.5%,10,34.5%,20,69%
9,7,2011,Black,905,659,163,18%,424,46.9%,246,27.2%,72,8%,318,35.1%
9,7,2011,Hispanic,1931,660,362,18.7%,819,42.4%,556,28.8%,194,10%,750,38.8%
9,7,2011,White,8,660,1,12.5%,4,50%,2,25%,1,12.5%,3,37.5%
9,8,2006,Asian,35,645,9,25.7%,10,28.6%,12,34.3%,4,11.4%,16,45.7%
9,8,2006,Black,1110,617,485,43.7%,454,40.9%,159,14.3%,12,1.1%,171,15.4%
9,8,2006,Hispanic,2109,622,806,38.2%,875,41.5%,401,19%,27,1.3%,428,20.3%
9,8,2006,White,23,622,9,39.1%,7,30.4%,7,30.4%,0,0%,7,30.4%
9,8,2007,Asian,36,659,4,11.1%,9,25%,20,55.6%,3,8.3%,23,63.9%
9,8,2007,Black,1043,627,354,33.9%,424,40.7%,249,23.9%,16,1.5%,265,25.4%
9,8,2007,Hispanic,1987,631,608,30.6%,802,40.4%,538,27.1%,39,2%,577,29%
9,8,2007,White,14,625,6,42.9%,4,28.6%,3,21.4%,1,7.1%,4,28.6%
9,8,2008,Asian,49,672,0,0%,17,34.7%,23,46.9%,9,18.4%,32,65.3%
9,8,2008,Black,933,643,160,17.1%,379,40.6%,353,37.8%,41,4.4%,394,42.2%
9,8,2008,Hispanic,1858,646,273,14.7%,708,38.1%,790,42.5%,87,4.7%,877,47.2%
9,8,2008,White,22,636,6,27.3%,8,36.4%,6,27.3%,2,9.1%,8,36.4%
9,8,2009,Asian,46,685,2,4.3%,6,13%,20,43.5%,18,39.1%,38,82.6%
9,8,2009,Black,930,657,57,6.1%,295,31.7%,516,55.5%,62,6.7%,578,62.2%
9,8,2009,Hispanic,1903,659,128,6.7%,560,29.4%,1069,56.2%,146,7.7%,1215,63.8%
9,8,2009,White,17,662,0,0%,3,17.6%,13,76.5%,1,5.9%,14,82.4%
9,8,2010,Asian,50,683,3,6%,19,38%,16,32%,12,24%,28,56%
9,8,2010,Black,1013,657,236,23.3%,487,48.1%,237,23.4%,53,5.2%,290,28.6%
9,8,2010,Hispanic,2081,660,427,20.5%,1011,48.6%,502,24.1%,141,6.8%,643,30.9%
9,8,2010,White,17,663,2,11.8%,8,47.1%,6,35.3%,1,5.9%,7,41.2%
9,8,2011,Asian,44,685,4,9.1%,11,25%,14,31.8%,15,34.1%,29,65.9%
9,8,2011,Black,901,659,186,20.6%,426,47.3%,238,26.4%,51,5.7%,289,32.1%
9,8,2011,Hispanic,2062,661,383,18.6%,911,44.2%,666,32.3%,102,4.9%,768,37.2%
9,8,2011,White,13,658,3,23.1%,5,38.5%,5,38.5%,0,0%,5,38.5%
9,All Grades,2006,Asian,271,656,48,17.7%,65,24%,123,45.4%,35,12.9%,158,58.3%
9,All Grades,2006,Black,6155,635,1771,28.8%,2169,35.2%,1955,31.8%,260,4.2%,2215,36%
9,All Grades,2006,Hispanic,12102,636,3247,26.8%,4264,35.2%,4034,33.3%,557,4.6%,4591,37.9%
9,All Grades,2006,White,93,635,27,29%,32,34.4%,30,32.3%,4,4.3%,34,36.6%
9,All Grades,2007,Asian,281,669,29,10.3%,52,18.5%,143,50.9%,57,20.3%,200,71.2%
9,All Grades,2007,Black,5757,646,1090,18.9%,1973,34.3%,2287,39.7%,407,7.1%,2694,46.8%
9,All Grades,2007,Hispanic,11500,648,2033,17.7%,3799,33%,4811,41.8%,857,7.5%,5668,49.3%
9,All Grades,2007,White,95,645,22,23.2%,27,28.4%,37,38.9%,9,9.5%,46,48.4%
9,All Grades,2008,Asian,275,676,14,5.1%,41,14.9%,153,55.6%,67,24.4%,220,80%
9,All Grades,2008,Black,5534,656,593,10.7%,1586,28.7%,2899,52.4%,456,8.2%,3355,60.6%
9,All Grades,2008,Hispanic,11064,657,1077,9.7%,3022,27.3%,5994,54.2%,971,8.8%,6965,63%
9,All Grades,2008,White,93,653,14,15.1%,24,25.8%,47,50.5%,8,8.6%,55,59.1%
9,All Grades,2009,Asian,253,688,6,2.4%,24,9.5%,132,52.2%,91,36%,223,88.1%
9,All Grades,2009,Black,5449,666,294,5.4%,1193,21.9%,3290,60.4%,672,12.3%,3962,72.7%
9,All Grades,2009,Hispanic,10893,666,600,5.5%,2352,21.6%,6528,59.9%,1413,13%,7941,72.9%
9,All Grades,2009,White,86,664,5,5.8%,19,22.1%,56,65.1%,6,7%,62,72.1%
9,All Grades,2010,Asian,266,683,27,10.2%,81,30.5%,88,33.1%,70,26.3%,158,59.4%
9,All Grades,2010,Black,5578,664,1033,18.5%,2642,47.4%,1403,25.2%,500,9%,1903,34.1%
9,All Grades,2010,Hispanic,11520,666,2042,17.7%,5225,45.4%,3149,27.3%,1104,9.6%,4253,36.9%
9,All Grades,2010,White,96,669,10,10.4%,46,47.9%,28,29.2%,12,12.5%,40,41.7%
9,All Grades,2011,Asian,218,685,20,9.2%,56,25.7%,81,37.2%,61,28%,142,65.1%
9,All Grades,2011,Black,5377,667,878,16.3%,2442,45.4%,1638,30.5%,419,7.8%,2057,38.3%
9,All Grades,2011,Hispanic,11632,667,1906,16.4%,5083,43.7%,3769,32.4%,874,7.5%,4643,39.9%
9,All Grades,2011,White,85,666,14,16.5%,39,45.9%,26,30.6%,6,7.1%,32,37.6%
10,3,2006,Asian,190,685,9,4.7%,24,12.6%,90,47.4%,67,35.3%,157,82.6%
10,3,2006,Black,891,659,120,13.5%,201,22.6%,467,52.4%,103,11.6%,570,64%
10,3,2006,Hispanic,2861,663,356,12.4%,590,20.6%,1522,53.2%,393,13.7%,1915,66.9%
10,3,2006,White,205,689,8,3.9%,12,5.9%,109,53.2%,76,37.1%,185,90.2%
10,3,2007,Asian,161,693,5,3.1%,13,8.1%,86,53.4%,57,35.4%,143,88.8%
10,3,2007,Black,846,671,69,8.2%,159,18.8%,478,56.5%,140,16.5%,618,73%
10,3,2007,Hispanic,2854,674,169,5.9%,474,16.6%,1668,58.4%,543,19%,2211,77.5%
10,3,2007,White,185,697,4,2.2%,9,4.9%,92,49.7%,80,43.2%,172,93%
10,3,2008,Asian,168,701,2,1.2%,8,4.8%,85,50.6%,73,43.5%,158,94%
10,3,2008,Black,791,675,27,3.4%,117,14.8%,542,68.5%,105,13.3%,647,81.8%
10,3,2008,Hispanic,2738,677,109,4%,342,12.5%,1854,67.7%,433,15.8%,2287,83.5%
10,3,2008,White,182,696,5,2.7%,10,5.5%,110,60.4%,57,31.3%,167,91.8%
10,3,2009,Asian,208,705,4,1.9%,8,3.8%,108,51.9%,88,42.3%,196,94.2%
10,3,2009,Black,746,680,9,1.2%,66,8.8%,568,76.1%,103,13.8%,671,89.9%
10,3,2009,Hispanic,2770,683,35,1.3%,221,8%,2020,72.9%,494,17.8%,2514,90.8%
10,3,2009,White,205,699,1,0.5%,7,3.4%,132,64.4%,65,31.7%,197,96.1%
10,3,2010,Asian,179,703,9,5%,38,21.2%,59,33%,73,40.8%,132,73.7%
10,3,2010,Black,734,680,138,18.8%,298,40.6%,217,29.6%,81,11%,298,40.6%
10,3,2010,Hispanic,2988,684,447,15%,1151,38.5%,931,31.2%,459,15.4%,1390,46.5%
10,3,2010,White,212,698,12,5.7%,57,26.9%,82,38.7%,61,28.8%,143,67.5%
10,3,2011,Asian,160,693,8,5%,38,23.8%,75,46.9%,39,24.4%,114,71.3%
10,3,2011,Black,722,678,132,18.3%,304,42.1%,254,35.2%,32,4.4%,286,39.6%
10,3,2011,Hispanic,2907,680,427,14.7%,1214,41.8%,1090,37.5%,176,6.1%,1266,43.6%
10,3,2011,White,204,694,7,3.4%,39,19.1%,114,55.9%,44,21.6%,158,77.5%
10,4,2006,Asian,223,676,23,10.3%,33,14.8%,96,43%,71,31.8%,167,74.9%
10,4,2006,Black,812,658,106,13.1%,215,26.5%,404,49.8%,87,10.7%,491,60.5%
10,4,2006,Hispanic,2805,656,433,15.4%,714,25.5%,1350,48.1%,308,11%,1658,59.1%
10,4,2006,White,205,682,14,6.8%,29,14.1%,93,45.4%,69,33.7%,162,79%
10,4,2007,Asian,184,687,7,3.8%,28,15.2%,83,45.1%,66,35.9%,149,81%
10,4,2007,Black,818,658,99,12.1%,207,25.3%,431,52.7%,81,9.9%,512,62.6%
10,4,2007,Hispanic,2755,663,312,11.3%,631,22.9%,1455,52.8%,357,13%,1812,65.8%
10,4,2007,White,187,690,4,2.1%,15,8%,97,51.9%,71,38%,168,89.8%
10,4,2008,Asian,166,690,4,2.4%,15,9%,87,52.4%,60,36.1%,147,88.6%
10,4,2008,Black,797,663,86,10.8%,167,21%,459,57.6%,85,10.7%,544,68.3%
10,4,2008,Hispanic,2767,667,230,8.3%,514,18.6%,1637,59.2%,386,14%,2023,73.1%
10,4,2008,White,189,688,6,3.2%,20,10.6%,104,55%,59,31.2%,163,86.2%
10,4,2009,Asian,170,701,7,4.1%,5,2.9%,78,45.9%,80,47.1%,158,92.9%
10,4,2009,Black,734,676,41,5.6%,119,16.2%,419,57.1%,155,21.1%,574,78.2%
10,4,2009,Hispanic,2714,680,126,4.6%,383,14.1%,1541,56.8%,664,24.5%,2205,81.2%
10,4,2009,White,181,699,7,3.9%,10,5.5%,75,41.4%,89,49.2%,164,90.6%
10,4,2010,Asian,202,699,7,3.5%,44,21.8%,71,35.1%,80,39.6%,151,74.8%
10,4,2010,Black,741,671,68,9.2%,356,48%,238,32.1%,79,10.7%,317,42.8%
10,4,2010,Hispanic,2915,674,251,8.6%,1295,44.4%,988,33.9%,381,13.1%,1369,47%
10,4,2010,White,208,696,6,2.9%,48,23.1%,86,41.3%,68,32.7%,154,74%
10,4,2011,Asian,177,696,9,5.1%,35,19.8%,67,37.9%,66,37.3%,133,75.1%
10,4,2011,Black,717,671,80,11.2%,322,44.9%,248,34.6%,67,9.3%,315,43.9%
10,4,2011,Hispanic,3029,675,258,8.5%,1231,40.6%,1164,38.4%,376,12.4%,1540,50.8%
10,4,2011,White,206,693,5,2.4%,47,22.8%,85,41.3%,69,33.5%,154,74.8%
10,5,2006,Asian,223,667,26,11.7%,50,22.4%,92,41.3%,55,24.7%,147,65.9%
10,5,2006,Black,888,644,171,19.3%,334,37.6%,340,38.3%,43,4.8%,383,43.1%
10,5,2006,Hispanic,3058,647,490,16%,1100,36%,1259,41.2%,209,6.8%,1468,48%
10,5,2006,White,184,676,10,5.4%,39,21.2%,84,45.7%,51,27.7%,135,73.4%
10,5,2007,Asian,212,683,17,8%,34,16%,86,40.6%,75,35.4%,161,75.9%
10,5,2007,Black,804,657,80,10%,249,31%,400,49.8%,75,9.3%,475,59.1%
10,5,2007,Hispanic,2802,658,291,10.4%,800,28.6%,1415,50.5%,296,10.6%,1711,61.1%
10,5,2007,White,196,684,10,5.1%,27,13.8%,95,48.5%,64,32.7%,159,81.1%
10,5,2008,Asian,176,693,9,5.1%,14,8%,76,43.2%,77,43.8%,153,86.9%
10,5,2008,Black,771,661,62,8%,188,24.4%,440,57.1%,81,10.5%,521,67.6%
10,5,2008,Hispanic,2742,665,182,6.6%,572,20.9%,1630,59.4%,358,13.1%,1988,72.5%
10,5,2008,White,183,691,3,1.6%,12,6.6%,107,58.5%,61,33.3%,168,91.8%
10,5,2009,Asian,168,696,5,3%,10,6%,68,40.5%,85,50.6%,153,91.1%
10,5,2009,Black,751,671,35,4.7%,130,17.3%,451,60.1%,135,18%,586,78%
10,5,2009,Hispanic,2741,676,85,3.1%,402,14.7%,1613,58.8%,641,23.4%,2254,82.2%
10,5,2009,White,176,693,3,1.7%,16,9.1%,73,41.5%,84,47.7%,157,89.2%
10,5,2010,Asian,167,694,9,5.4%,35,21%,58,34.7%,65,38.9%,123,73.7%
10,5,2010,Black,722,669,84,11.6%,331,45.8%,233,32.3%,74,10.2%,307,42.5%
10,5,2010,Hispanic,2854,674,287,10.1%,1159,40.6%,997,34.9%,411,14.4%,1408,49.3%
10,5,2010,White,173,692,8,4.6%,43,24.9%,63,36.4%,59,34.1%,122,70.5%
10,5,2011,Asian,192,700,8,4.2%,37,19.3%,69,35.9%,78,40.6%,147,76.6%
10,5,2011,Black,701,673,68,9.7%,280,39.9%,292,41.7%,61,8.7%,353,50.4%
10,5,2011,Hispanic,2987,675,287,9.6%,1177,39.4%,1182,39.6%,341,11.4%,1523,51%
10,5,2011,White,201,694,6,3%,45,22.4%,78,38.8%,72,35.8%,150,74.6%
10,6,2006,Asian,191,661,25,13.1%,41,21.5%,91,47.6%,34,17.8%,125,65.4%
10,6,2006,Black,857,635,210,24.5%,343,40%,287,33.5%,17,2%,304,35.5%
10,6,2006,Hispanic,2902,636,758,26.1%,1020,35.1%,1016,35%,108,3.7%,1124,38.7%
10,6,2006,White,189,657,24,12.7%,48,25.4%,88,46.6%,29,15.3%,117,61.9%
10,6,2007,Asian,205,668,20,9.8%,44,21.5%,89,43.4%,52,25.4%,141,68.8%
10,6,2007,Black,844,645,155,18.4%,294,34.8%,350,41.5%,45,5.3%,395,46.8%
10,6,2007,Hispanic,2956,648,502,17%,956,32.3%,1265,42.8%,233,7.9%,1498,50.7%
10,6,2007,White,156,665,21,13.5%,32,20.5%,68,43.6%,35,22.4%,103,66%
10,6,2008,Asian,196,682,9,4.6%,31,15.8%,86,43.9%,70,35.7%,156,79.6%
10,6,2008,Black,758,654,84,11.1%,220,29%,378,49.9%,76,10%,454,59.9%
10,6,2008,Hispanic,2698,656,290,10.7%,717,26.6%,1398,51.8%,293,10.9%,1691,62.7%
10,6,2008,White,153,680,6,3.9%,22,14.4%,73,47.7%,52,34%,125,81.7%
10,6,2009,Asian,175,691,7,4%,16,9.1%,81,46.3%,71,40.6%,152,86.9%
10,6,2009,Black,781,662,60,7.7%,203,26%,426,54.5%,92,11.8%,518,66.3%
10,6,2009,Hispanic,2715,668,144,5.3%,569,21%,1606,59.2%,396,14.6%,2002,73.7%
10,6,2009,White,153,683,4,2.6%,19,12.4%,76,49.7%,54,35.3%,130,85%
10,6,2010,Asian,165,690,10,6.1%,40,24.2%,47,28.5%,68,41.2%,115,69.7%
10,6,2010,Black,756,664,125,16.5%,329,43.5%,224,29.6%,78,10.3%,302,39.9%
10,6,2010,Hispanic,2813,666,430,15.3%,1163,41.3%,860,30.6%,360,12.8%,1220,43.4%
10,6,2010,White,149,682,12,8.1%,43,28.9%,51,34.2%,43,28.9%,94,63.1%
10,6,2011,Asian,154,689,8,5.2%,34,22.1%,63,40.9%,49,31.8%,112,72.7%
10,6,2011,Black,679,666,107,15.8%,287,42.3%,221,32.5%,64,9.4%,285,42%
10,6,2011,Hispanic,2863,669,406,14.2%,1131,39.5%,979,34.2%,347,12.1%,1326,46.3%
10,6,2011,White,150,684,9,6%,39,26%,54,36%,48,32%,102,68%
10,7,2006,Asian,185,659,12,6.5%,47,25.4%,96,51.9%,30,16.2%,126,68.1%
10,7,2006,Black,948,632,209,22%,443,46.7%,284,30%,12,1.3%,296,31.2%
10,7,2006,Hispanic,2949,631,676,22.9%,1298,44%,901,30.6%,74,2.5%,975,33.1%
10,7,2006,White,189,654,19,10.1%,58,30.7%,90,47.6%,22,11.6%,112,59.3%
10,7,2007,Asian,193,668,18,9.3%,41,21.2%,80,41.5%,54,28%,134,69.4%
10,7,2007,Black,853,643,104,12.2%,390,45.7%,321,37.6%,38,4.5%,359,42.1%
10,7,2007,Hispanic,2818,645,389,13.8%,1129,40.1%,1146,40.7%,154,5.5%,1300,46.1%
10,7,2007,White,175,664,13,7.4%,52,29.7%,77,44%,33,18.9%,110,62.9%
10,7,2008,Asian,190,667,12,6.3%,37,19.5%,95,50%,46,24.2%,141,74.2%
10,7,2008,Black,834,651,66,7.9%,307,36.8%,408,48.9%,53,6.4%,461,55.3%
10,7,2008,Hispanic,2866,654,202,7%,974,34%,1444,50.4%,246,8.6%,1690,59%
10,7,2008,White,139,677,3,2.2%,23,16.5%,75,54%,38,27.3%,113,81.3%
10,7,2009,Asian,200,683,4,2%,31,15.5%,90,45%,75,37.5%,165,82.5%
10,7,2009,Black,729,664,25,3.4%,155,21.3%,463,63.5%,86,11.8%,549,75.3%
10,7,2009,Hispanic,2633,666,80,3%,540,20.5%,1687,64.1%,326,12.4%,2013,76.5%
10,7,2009,White,136,677,3,2.2%,18,13.2%,73,53.7%,42,30.9%,115,84.6%
10,7,2010,Asian,167,685,11,6.6%,39,23.4%,49,29.3%,68,40.7%,117,70.1%
10,7,2010,Black,760,660,134,17.6%,332,43.7%,203,26.7%,91,12%,294,38.7%
10,7,2010,Hispanic,2747,663,444,16.2%,1146,41.7%,779,28.4%,378,13.8%,1157,42.1%
10,7,2010,White,141,673,14,9.9%,46,32.6%,41,29.1%,40,28.4%,81,57.4%
10,7,2011,Asian,147,687,14,9.5%,21,14.3%,46,31.3%,66,44.9%,112,76.2%
10,7,2011,Black,731,659,141,19.3%,328,44.9%,192,26.3%,70,9.6%,262,35.8%
10,7,2011,Hispanic,2819,665,396,14%,1190,42.2%,869,30.8%,364,12.9%,1233,43.7%
10,7,2011,White,153,682,13,8.5%,41,26.8%,40,26.1%,59,38.6%,99,64.7%
10,8,2006,Asian,164,661,21,12.8%,41,25%,75,45.7%,27,16.5%,102,62.2%
10,8,2006,Black,899,626,299,33.3%,383,42.6%,201,22.4%,16,1.8%,217,24.1%
10,8,2006,Hispanic,3115,630,913,29.3%,1333,42.8%,799,25.7%,70,2.2%,869,27.9%
10,8,2006,White,205,645,37,18%,73,35.6%,82,40%,13,6.3%,95,46.3%
10,8,2007,Asian,184,668,17,9.2%,37,20.1%,90,48.9%,40,21.7%,130,70.7%
10,8,2007,Black,920,636,225,24.5%,386,42%,288,31.3%,21,2.3%,309,33.6%
10,8,2007,Hispanic,2954,637,679,23%,1291,43.7%,903,30.6%,81,2.7%,984,33.3%
10,8,2007,White,178,653,20,11.2%,60,33.7%,87,48.9%,11,6.2%,98,55.1%
10,8,2008,Asian,187,677,10,5.3%,35,18.7%,88,47.1%,54,28.9%,142,75.9%
10,8,2008,Black,791,646,120,15.2%,290,36.7%,342,43.2%,39,4.9%,381,48.2%
10,8,2008,Hispanic,2706,649,338,12.5%,986,36.4%,1240,45.8%,142,5.2%,1382,51.1%
10,8,2008,White,164,667,8,4.9%,36,22%,95,57.9%,25,15.2%,120,73.2%
10,8,2009,Asian,182,677,14,7.7%,26,14.3%,98,53.8%,44,24.2%,142,78%
10,8,2009,Black,808,660,42,5.2%,247,30.6%,455,56.3%,64,7.9%,519,64.2%
10,8,2009,Hispanic,2855,662,141,4.9%,762,26.7%,1730,60.6%,222,7.8%,1952,68.4%
10,8,2009,White,141,683,2,1.4%,21,14.9%,77,54.6%,41,29.1%,118,83.7%
10,8,2010,Asian,187,686,18,9.6%,42,22.5%,73,39%,54,28.9%,127,67.9%
10,8,2010,Black,726,662,138,19%,364,50.1%,165,22.7%,59,8.1%,224,30.9%
10,8,2010,Hispanic,2770,662,537,19.4%,1327,47.9%,679,24.5%,227,8.2%,906,32.7%
10,8,2010,White,131,682,14,10.7%,37,28.2%,46,35.1%,34,26%,80,61.1%
10,8,2011,Asian,168,686,9,5.4%,43,25.6%,68,40.5%,48,28.6%,116,69%
10,8,2011,Black,733,660,127,17.3%,331,45.2%,234,31.9%,41,5.6%,275,37.5%
10,8,2011,Hispanic,2854,665,406,14.2%,1248,43.7%,1014,35.5%,186,6.5%,1200,42%
10,8,2011,White,136,680,15,11%,38,27.9%,47,34.6%,36,26.5%,83,61%
10,All Grades,2006,Asian,1176,669,116,9.9%,236,20.1%,540,45.9%,284,24.1%,824,70.1%
10,All Grades,2006,Black,5295,642,1115,21.1%,1919,36.2%,1983,37.5%,278,5.3%,2261,42.7%
10,All Grades,2006,Hispanic,17690,644,3626,20.5%,6055,34.2%,6847,38.7%,1162,6.6%,8009,45.3%
10,All Grades,2006,White,1177,667,112,9.5%,259,22%,546,46.4%,260,22.1%,806,68.5%
10,All Grades,2007,Asian,1139,677,84,7.4%,197,17.3%,514,45.1%,344,30.2%,858,75.3%
10,All Grades,2007,Black,5085,651,732,14.4%,1685,33.1%,2268,44.6%,400,7.9%,2668,52.5%
