Entity Type,License Number,Entity Name,Camis Trade Name,Address Bldg,Address Street Name,Address Location,Address City,Address State,Address Zip Code,Telephone Number,Location
ELECTRONICS STORE,1213891,"SKYVIEW APPLIANCES AND ELECTRONICS, INC.",,2605,CONEY ISLAND AVENUE,,BROOKLYN,NY,11223,7183324422,"CONEY ISLAND AVENUE
BROOKLYN, NY 11223
(40.6053544285056, -73.9617879924831)"
ELECTRONICS STORE,1214200,"THE VEER NY ENTERPRISE, INC",,47-01,GREENPOINT AVENUE,,SUNNYSIDE,NY,11104,7187066020,"GREENPOINT AVENUE
SUNNYSIDE, NY 11104
(40.7461342989722, -73.9185845621955)"
ELECTRONICS STORE,1214319,MAINPC USA INC.,,5009,108 STREET,,CORONA,NY,11368,7185921133,"108 STREET
CORONA, NY 11368
(40.7487243464166, -73.8534106947322)"
ELECTRONICS STORE,1215167,"AMERICAN TELECOMMUNICATIONS, INC.",,322,FIRST AVENUE,,NEW YORK,NY,10009,7188261111,"FIRST AVENUE
NEW YORK, NY 10009
(40.7340743905593, -73.9804489245911)"
ELECTRONICS STORE,1217115,BELL WIRELESS INC,,88,EAST BROADWAY,UNIT 104,NEW YORK,NY,10002,2122191811,"EAST BROADWAY
NEW YORK, NY 10002
(40.7148288991323, -73.9830029991543)"
ELECTRONICS STORE,1219364,"LANZINA, BOSCO",MB UNIVERSAL TRADING,2515,7 AVENUE,,NEW YORK,NY,10039,2124919897,"7 AVENUE
NEW YORK, NY 10039
(40.8269024104237, -73.9389092400577)"
ELECTRONICS STORE,1220734,BROOKLYN AIR CELL INC,,1867,FLATBUSH AVENUE,,BROOKLYN,NY,11210,7186771718,"FLATBUSH AVENUE
BROOKLYN, NY 11210
(40.6319833537932, -73.9467693145938)"
ELECTRONICS STORE,1221013,EO WIRELESS ONE INC,,75-44,METROPOLITAN AVENUE,,MIDDLE VILLAGE,NY,11379,7183264360,"METROPOLITAN AVENUE
MIDDLE VILLAGE, NY 11379
(40.7123287838908, -73.8894825013274)"
ELECTRONICS STORE,1223133,"U1 COMMUNICATIONS GROUP, INC.",,5914,8TH AVENUE,,BROOKLYN,NY,11220,7185678577,"8TH AVENUE
BROOKLYN, NY 11220
(40.6345374283564, -74.0104772871494)"
ELECTRONICS STORE,1223974,"GAMESTOP, INC.",GAMESTOP 2360,3455,JEROME AVENUE,,BRONX,NY,10467,7189947831,"JEROME AVENUE
BRONX, NY 10467
(40.895053033804, -73.8800576064604)"
ELECTRONICS STORE,1224938,PING'S WIRELESS INC,,124,MADISON STREET,,NEW YORK,NY,10002,2126082766,"MADISON STREET
NEW YORK, NY 10002
(40.7138216584595, -73.9793607449357)"
ELECTRONICS STORE,1225261,MOBI WAREHOUSE INC,,5703,8 AVENUE,,BROOKLYN,NY,11220,7189723298,"8 AVENUE
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1225308,YJ TRADING INC.,,72,CANAL STREET,,NEW YORK,NY,10002,9174166230,"CANAL STREET
NEW YORK, NY 10002
(40.7162048618371, -73.9961241075618)"
ELECTRONICS STORE,1228776,FULTON ELECTRONICS AND APPLIANCES INC,,1431,FULTON STREET,,BROOKLYN,NY,11216,7186225770,"FULTON STREET
BROOKLYN, NY 11216
(40.6811672755756, -73.9476596434028)"
ELECTRONICS STORE,1229178,GLOBAL ENTERTAINMENT WORKS INC,,227,GRAND STREET,3/FL,NEW YORK,NY,10013,2126800112,"GRAND STREET
NEW YORK, NY 10013
(40.7215288482506, -74.0047935719243)"
ELECTRONICS STORE,1231036,"NOSTRAND WIRELESS & DIGITAL IMAGING, CORP",,493,NOSTRAND AVENUE,,BROOKLYN,NY,11216,7188579161,"NOSTRAND AVENUE
BROOKLYN, NY 11216
(40.6783973637254, -73.9496921111891)"
ELECTRONICS STORE,1231305,"NEXT CELL, INC.",,79-63,MYRTLE AVENUE,SUITE A,GLENDALE,NY,11385,9172932484,"MYRTLE AVENUE
GLENDALE, NY 11385
(40.7033985161399, -73.8630604201066)"
ELECTRONICS STORE,1231688,"ESCALON 2 COMMUNICATIONS, CORP.",,406,45 STREET,,BROOKLYN,NY,11220,7188717848,"45 STREET
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1232358,JCPC CORP,,5510,8 AVENUE,,BROOKLYN,NY,11220,7188513888,"8 AVENUE
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1232798,"EMPRESS STATIONERY, INC.",,3500,WHITE PLAINS ROAD,,BRONX,NY,10467,7185476350,"WHITE PLAINS ROAD
BRONX, NY 10467
(40.8570027187444, -73.8676559556763)"
ELECTRONICS STORE,1239089,SUPREME MOBILE LLC.,,147-07,HILLSIDE AVENUE,,SAINT ALBANS,NY,11435,7182063811,"HILLSIDE AVENUE
SAINT ALBANS, NY 11435
(40.7018426890292, -73.8099644474967)"
ELECTRONICS STORE,1239868,MIR ABUL MANSUR,NEIGHBORHOOD GIFT & WIRELESS,3097,BAINBRIDGE AVENUE,,BRONX,NY,10467,7185470211,"BAINBRIDGE AVENUE
BRONX, NY 10467
(40.8871749728273, -73.878052118335)"
ELECTRONICS STORE,1241031,"MOBI WAREHOUSE, INC",,5424,8 AVENUE,,BROOKLYN,NY,11220,7182858773,"8 AVENUE
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1241321,STAPLES THE OFFICE SUPERSTORE EAST INC,,91-30,VAN WYCK EXPRESSWAY,,QUEENS,NY,11418,7182628788,"VAN WYCK EXPRESSWAY
QUEENS, NY 11418
(40.6972201737986, -73.8139754237474)"
ELECTRONICS STORE,1241325,STAPLES THE OFFICE SUPERSTORE EAST INC,,535,5 AVENUE,,NEW YORK,NY,10017,6462270585,"5 AVENUE
NEW YORK, NY 10017
(40.7522496887715, -73.9731014636117)"
ELECTRONICS STORE,1241329,STAPLES THE OFFICE SUPERSTORE EAST INC,,730,3 AVENUE,,NEW YORK,NY,10017,2128679486,"3 AVENUE
NEW YORK, NY 10017
(40.7522496887715, -73.9731014636117)"
ELECTRONICS STORE,1241330,"STAPLES THE OFFICE SUPERSTORE EAST, INC.",,330-340,BAYCHESTER AVENUE,,BRONX,NY,10475,7183201632,"BAYCHESTER AVENUE
BRONX, NY 10475
(40.8812484406542, -73.8387247659937)"
ELECTRONICS STORE,1241332,"STAPLES THE OFFICE SUPERSTORE EAST, INC.",,101,FLATBUSH AVENUE,,BROOKLYN,NY,11217,7187030979,"FLATBUSH AVENUE
BROOKLYN, NY 11217
(40.6867880382587, -73.9795046364603)"
ELECTRONICS STORE,1241338,"STAPLES THE OFFICE SUPERSTORE EAST, INC",,217,BROADWAY,,NEW YORK,NY,10007,2123469624,"BROADWAY
NEW YORK, NY 10007
(40.7098286686494, -74.0098927278304)"
ELECTRONICS STORE,1241339,"STAPLES THE OFFICE SUPERSTORE EAST, INC",,165-50,CROSS BAY BOULEVARD,,HOWARD BEACH,NY,11414,7186410641,"CROSS BAY BOULEVARD
HOWARD BEACH, NY 11414
(40.6664993332777, -73.8415846100469)"
ELECTRONICS STORE,1241342,"STAPLES THE OFFICE SUPERSTORE EAST, INC",,776,8 AVENUE,,NEW YORK,NY,10036,2122654550,"8 AVENUE
NEW YORK, NY 10036
(40.7593273531421, -73.9898738194582)"
ELECTRONICS STORE,1242011,EXCLUSIVE CELL INC,,625,ATLANTIC AVENUE,2 FLOOR,BROOKLYN,NY,11217,7183989353,"ATLANTIC AVENUE
BROOKLYN, NY 11217
(40.6835414857329, -73.976240097494)"
ELECTRONICS STORE,1242203,KWIK ENTERPRISES INC.,ZOOM WIRELESS,319,EAST   14 STREET,,NEW YORK,NY,10003,2122544460,"EAST   14 STREET
NEW YORK, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,1242825,"AIRTEL,  LLC",,312,BRIGHTON BEACH AVENUE,,BROOKLYN,NY,11235,7186152959,"BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
(40.576270354078, -73.9685598873638)"
ELECTRONICS STORE,1243155,BEST CONNECTIONS INC,,732,EAST TREMONT AVENUE,,BRONX,NY,10457,7185830734,"EAST TREMONT AVENUE
BRONX, NY 10457
(40.8476137967584, -73.9007060402531)"
ELECTRONICS STORE,1243695,BEST BUY MOBILE,,2,UNION SQUARE EAST,,NEW YORK,NY,10003,6122914851,"UNION SQUARE EAST
NEW YORK, NY 10003
(40.7365475261399, -73.9890734228521)"
ELECTRONICS STORE,1244542,"V II WIRELESS, INC.",,39-12,BELL BOULEVARD,,BAYSIDE,NY,11361,7183219969,"BELL BOULEVARD
BAYSIDE, NY 11361
(40.7557840243466, -73.7671387324614)"
ELECTRONICS STORE,1244920,"AMAZING WIRELESS, LLC",,1704,CHURCH AVENUE,,BROOKLYN,NY,11226,7182871702,"CHURCH AVENUE
BROOKLYN, NY 11226
(40.6493672486196, -73.9632808670518)"
ELECTRONICS STORE,1244946,HONWA CORP.,COMPTOOLS COMPUTER,6510,NEW UTRECHT AVENUE,,BROOKLYN,NY,11219,7182563976,"NEW UTRECHT AVENUE
BROOKLYN, NY 11219
(40.6357964791974, -73.9948380770599)"
ELECTRONICS STORE,1164835,EXECUTIVE CELLULAR PHONES INC,,90-15,QUEENS BOULEVARD,K205,ELMHURST,NY,11373,7185927264,"QUEENS BOULEVARD
ELMHURST, NY 11373
(40.7342542549652, -73.8732767183594)"
ELECTRONICS STORE,1164951,RADIOSHACK CORPORATION,RADIO SHACK #01-2821,161,EAST  125 STREET,,NEW YORK,NY,10035,8174150771,"EAST  125 STREET
NEW YORK, NY 10035
(40.7922875055159, -73.9247718977571)"
ELECTRONICS STORE,1168027,AUTO CIRCUIT DOCTOR INC.,,148-26,LIBERTY AVENUE,,QUEENS,NY,11435,7187250327,"LIBERTY AVENUE
QUEENS, NY 11435
(40.7018426890292, -73.8099644474967)"
ELECTRONICS STORE,1173361,JCA WIRELESS CORP.,,31A,WEST BURNSIDE AVENUE,,BRONX,NY,10453,7189338800,"WEST BURNSIDE AVENUE
BRONX, NY 10453
(40.8542148204535, -73.9155088808553)"
ELECTRONICS STORE,1173834,"WIRELESS ONE OF NYC, INC.",,875,3 AVENUE,,NEW YORK,NY,10022,2123030000,"3 AVENUE
NEW YORK, NY 10022
(40.7588057463651, -73.9680023077056)"
ELECTRONICS STORE,1175819,"MAINPC INTERNATIONAL, INC",,1312,AVENUE U,,BROOKLYN,NY,11229,7187874888,"AVENUE U
BROOKLYN, NY 11229
(40.5993829302311, -73.9514008230447)"
ELECTRONICS STORE,1180109,TRUE CHOICE WIRELESS INC.,,9-Jan,WEST FORDHAM ROAD,,BRONX,NY,10468,7182208626,"WEST FORDHAM ROAD
BRONX, NY 10468
(40.8620299288881, -73.9130267520545)"
ELECTRONICS STORE,1181720,COMBINATION WIRELESS CORP.,,3346,BROADWAY,,NEW YORK,NY,10031,2129269100,"BROADWAY
NEW YORK, NY 10031
(40.8264887222902, -73.9505464671169)"
ELECTRONICS STORE,1181891,NETCOM COMMUNICATION INC.,,41-28,MAIN STREET,STORE# A1,FLUSHING,NY,11355,7188868675,"MAIN STREET
FLUSHING, NY 11355
(40.7425010379739, -73.825504732163)"
ELECTRONICS STORE,1183068,SAM CELLULAR CORP,,5102,5TH AVENUE,,BROOKLYN,NY,11220,7186805454,"5TH AVENUE
BROOKLYN, NY 11220
(40.6367227808876, -74.0190208464278)"
ELECTRONICS STORE,1184674,WIRELESSONE COMMUNICATION INC.,,2061,BROADWAY,,NEW YORK,NY,10023,2127122300,"BROADWAY
NEW YORK, NY 10023
(40.7677719869972, -73.9823105211917)"
ELECTRONICS STORE,1184970,"UNDERGROUND COMMUNICATIONS, INC",,294,KNICKERBOCKER AVENUE,,BROOKLYN,NY,11237,7183662891,"KNICKERBOCKER AVENUE
BROOKLYN, NY 11237
(40.698829960231, -73.9183777181288)"
ELECTRONICS STORE,1187174,"UWAGBA, JOSEPH OMONIYI",DATAFLOW COMMUNICATIONS,112-07,ROCKAWAY BOULEVARD,,SOUTH OZONE PK,NY,11420,7188353012,"ROCKAWAY BOULEVARD
SOUTH OZONE PK, NY 11420
(40.6747910823879, -73.8057196475184)"
ELECTRONICS STORE,1187424,SUNSET WIRELESS INC,,4917,5TH AVENUE,,BROOKLYN,NY,11220,7186861010,"5TH AVENUE
BROOKLYN, NY 11220
(40.6367227808876, -74.0190208464278)"
ELECTRONICS STORE,1189188,DIGICELL QUEENS INC,,164-12,JAMAICA AVENUE,,JAMAICA,NY,11432,7182062640,"JAMAICA AVENUE
JAMAICA, NY 11432
(40.7030567737688, -73.8010791458472)"
ELECTRONICS STORE,1190176,AVI MULTISERVICE CORP.,,2887,FULTON STREET,,BROOKLYN,NY,11207,7188274440,"FULTON STREET
BROOKLYN, NY 11207
(40.6771113332234, -73.9004002707631)"
ELECTRONICS STORE,1190538,"FERMIN, VICTOR M",LA MUSICA RECORD & PLUS,26,EAST KINGSBRIDGE ROAD,,BRONX,NY,10468,7185620583,"EAST KINGSBRIDGE ROAD
BRONX, NY 10468
(40.8659959390373, -73.8944377657089)"
ELECTRONICS STORE,1191155,RADIOSHACK CORPORATION,RADIOSHACK #01-2857,70,HORIZON PLAZA,,BRONX,NY,10460,7188425024,"HORIZON PLAZA
BRONX, NY 10460
(40.8468044069321, -73.8793381488369)"
ELECTRONICS STORE,1191871,PC MOBILE STATION.COM CORP,,57,DIVISION STREET,,NEW YORK,NY,10002,7182714218,"DIVISION STREET
NEW YORK, NY 10002
(40.7142893059147, -73.9940196940132)"
ELECTRONICS STORE,1191947,STOP N' GO WIRELESS INC,,625,8 AVENUE,,NEW YORK,NY,10018,2127369595,"8 AVENUE
NEW YORK, NY 10018
(40.7555771802799, -73.99392076859)"
ELECTRONICS STORE,1194720,"SPECTRUM JEWELRY, INC.",,263,EAST FORDHAM ROAD,,BRONX,NY,10458,7182202559,"EAST FORDHAM ROAD
BRONX, NY 10458
(40.8582617695853, -73.8847700538939)"
ELECTRONICS STORE,1194767,"HAPPY HOME, LLC",,135-23,NORTHERN BOULEVARD,,FLUSHING,NY,11354,7188889944,"NORTHERN BOULEVARD
FLUSHING, NY 11354
(40.7632663836304, -73.8312424067099)"
ELECTRONICS STORE,1197145,SHOXX ELECTRONICS INC,,367,KNICKERBOCKER AVENUE,,BROOKLYN,NY,11237,7184550436,"KNICKERBOCKER AVENUE
BROOKLYN, NY 11237
(40.698829960231, -73.9183777181288)"
ELECTRONICS STORE,1198301,JI HONG TRADING INC,,37-58,JUNCTION BOULEVARD,,QUEENS,NY,11368,7184467576,"JUNCTION BOULEVARD
QUEENS, NY 11368
(40.7487243464166, -73.8534106947322)"
ELECTRONICS STORE,1198376,OPPAH INC,,717,ALLERTON AVENUE,,BRONX,NY,10467,7182312317,"ALLERTON AVENUE
BRONX, NY 10467
(40.8655372848024, -73.8624129082455)"
ELECTRONICS STORE,1199055,UNDERGROUND COMMUNICATIONS INC.,,3865,10 AVENUE,,NEW YORK,NY,10034,2123045158,"10 AVENUE
NEW YORK, NY 10034
(40.8668053288637, -73.9224066808201)"
ELECTRONICS STORE,1199216,"M.G WIRELESS VILLAGE, INC.",,556,MORRIS AVENUE,,BRONX,NY,10451,7184014007,"MORRIS AVENUE
BRONX, NY 10451
(40.8173695969131, -73.9227754028521)"
ELECTRONICS STORE,1201997,"TRAMP COMMUNICATIONS, CORP.",,78,NASSAU AVENUE,,BROOKLYN,NY,11222,7183834030,"NASSAU AVENUE
BROOKLYN, NY 11222
(40.724640502472, -73.9481632637392)"
ELECTRONICS STORE,1202612,"EP 88 COM, INC",EMPIRE PAGING,5505,8TH AVENUE,,BROOKLYN,NY,11220,7186868383,"8TH AVENUE
BROOKLYN, NY 11220
(40.6345374283564, -74.0104772871494)"
ELECTRONICS STORE,1203045,LEN ROS VIDEO INC,VIDEO WAVES,440,BEACH  129 STREET,,BELLE HARBOR,NY,11694,7184740611,"BEACH  129 STREET
BELLE HARBOR, NY 11694
(40.5766210896695, -73.8507756811863)"
ELECTRONICS STORE,1207575,RADIOSHACK CORPORATION,RADIOSHACK #2874,88,WEST  225 STREET,,BRONX,NY,10463,8174154220,"WEST  225 STREET
BRONX, NY 10463
(40.870222752575, -73.9060659995477)"
ELECTRONICS STORE,1209075,ROYAL CELLULAR HUT INC.,,114-04,LIBERTY AVENUE,,RICHMOND HILL,NY,11419,7186594646,"LIBERTY AVENUE
RICHMOND HILL, NY 11419
(40.688730573842, -73.8227707931939)"
ELECTRONICS STORE,1210898,PROSPECT WIRELESS CORP.,,475,5 AVENUE,,BROOKLYN,NY,11215,7187072314,"5 AVENUE
BROOKLYN, NY 11215
(40.6665353061589, -73.9802780534055)"
ELECTRONICS STORE,1211067,"TAMO, INC.",DOREN CAR STEREO AND ALARMS,215-12,JAMAICA AVENUE,,QUEENS VILLAGE,NY,11428,7182177799,"JAMAICA AVENUE
QUEENS VILLAGE, NY 11428
(40.7153954720108, -73.7484598139129)"
ELECTRONICS STORE,1212679,"DREAMLAND PLUS, INC.",,831,WESTCHESTER AVENUE,,BRONX,NY,10455,9999999999,"WESTCHESTER AVENUE
BRONX, NY 10455
(40.8159576613271, -73.9095014096996)"
ELECTRONICS STORE,1213512,"GUGUMAMA MOBILE, INC.",,933,SOUTHERN BLVD,,BRONX,NY,10459,7189917991,"SOUTHERN BLVD
BRONX, NY 10459
(40.8263718104264, -73.8923783182618)"
ELECTRONICS STORE,1213734,"U-TEL WIRELESS, INC.",,20,EAST BROADWAY,#1,NEW YORK,NY,10002,9175679732,"EAST BROADWAY
NEW YORK, NY 10002
(40.7148288991323, -73.9830029991543)"
ELECTRONICS STORE,1213931,ECHO COMM INC.,,130-16,LIBERTY AVENUE,,S RICHMOND HILL,NY,11419,7188480997,"LIBERTY AVENUE
S RICHMOND HILL, NY 11419
(40.688730573842, -73.8227707931939)"
ELECTRONICS STORE,1214861,"TOPKICK VIDEO, CORP",,1710,UNIVERSITY AVENUE,,BRONX,NY,10453,7184665920,"UNIVERSITY AVENUE
BRONX, NY 10453
(40.8462558204942, -73.9213544740458)"
ELECTRONICS STORE,1215199,EASTERN COMMUNICATION CORP.,,2379,86 STREET,,BROOKLYN,NY,11214,7188720011,"86 STREET
BROOKLYN, NY 11214
(40.6040594047834, -74.0010254126215)"
ELECTRONICS STORE,1215448,"C-IDEA COMM, INC",,81-22,BROADWAY,,QUEENS,NY,11373,7184262612,"BROADWAY
QUEENS, NY 11373
(40.7387688515523, -73.8778812471494)"
ELECTRONICS STORE,1216076,"SMART CHOICE WIRELESS GROUP, INC.",,69-02,MYRTLE AVENUE,,GLENDALE,NY,11385,7183814149,"MYRTLE AVENUE
GLENDALE, NY 11385
(40.7033985161399, -73.8630604201066)"
ELECTRONICS STORE,1218223,SNL INC.,,6,NEVINS STREET,,BROOKLYN,NY,11217,7185225554,"NEVINS STREET
BROOKLYN, NY 11217
(40.6825792111616, -73.9809885178087)"
ELECTRONICS STORE,1218807,NEXTEL RETAIL STORES LLC,SPRINT,131-29,31 AVENUE,,FLUSHING,NY,11354,7034338683,"31 AVENUE
FLUSHING, NY 11354
(40.767520176829, -73.8270335796128)"
ELECTRONICS STORE,1287156,"GAMESTOP, INC.",GAMESTOP,443,86 STREET,,BROOKLYN,NY,11209,7189213731,"86 STREET
BROOKLYN, NY 11209
(40.6207238419863, -74.0291112395965)"
ELECTRONICS STORE,1287310,NEW YORK SMSA LIMITED PARTNERSHIP,VERIZON WIRELESS,2945,VETERANS ROAD WEST,,STATEN ISLAND,NY,10309,5165211699,"VETERANS ROAD WEST
STATEN ISLAND, NY 10309
(40.5323114932859, -74.2249116318157)"
ELECTRONICS STORE,1288654,"GAMESTOP, INC.",GAMESTOP,1449,METROPOLITAN AVENUE,SUITE C-5,BRONX,NY,10462,7188248094,"METROPOLITAN AVENUE
BRONX, NY 10462
(40.8379101120623, -73.85917534894)"
ELECTRONICS STORE,1288680,"GAMESTOP, INC",GAMESTOP,378,EAST FORDHAM ROAD,,BRONX,NY,10458,7185841240,"EAST FORDHAM ROAD
BRONX, NY 10458
(40.8582617695853, -73.8847700538939)"
ELECTRONICS STORE,1291519,K1 AUTO SOUND & SECURITY INC,,6011,NORTHERN BLVD,,WOODSIDE,NY,11377,7189090103,"NORTHERN BLVD
WOODSIDE, NY 11377
(40.7541832311344, -73.8987814911104)"
ELECTRONICS STORE,1292409,YJ TRADING INC.,,75,EAST BROADWAY,SUITE#121,NEW YORK,NY,10002,2129666888,"EAST BROADWAY
NEW YORK, NY 10002
(40.7148288991323, -73.9830029991543)"
ELECTRONICS STORE,1293047,"B. ANRURAL MULTI-SERVICE, INC.",,740,LYDIG AVENUE,,BRONX,NY,10462,7188292099,"LYDIG AVENUE
BRONX, NY 10462
(40.8407339832343, -73.8555420879416)"
ELECTRONICS STORE,1294541,J & J COMPUTER EXPERT INC,,4416,8 AVENUE,,BROOKLYN,NY,11220,6462340383,"8 AVENUE
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1295769,WIRELESS WORKS JACKSON HEIGHTS INC.,,86-18,ROOSEVELT AVENUE,,QUEENS,NY,11372,7185055555,"ROOSEVELT AVENUE
QUEENS, NY 11372
(40.7518000277568, -73.882962416615)"
ELECTRONICS STORE,1296714,"BLUE SEAGULL, INC",,2602,AVENUE U,,BROOKLYN,NY,11229,7186162300,"AVENUE U
BROOKLYN, NY 11229
(40.5993829302311, -73.9514008230447)"
ELECTRONICS STORE,1298837,BROADWAY BROOKLYN PROMOTIONS INC,,1367,BROADWAY,,BROOKLYN,NY,11221,7184536866,"BROADWAY
BROOKLYN, NY 11221
(40.6889733907899, -73.9210936706573)"
ELECTRONICS STORE,1299624,EASY SKY COMMUNICATION INC.,,332,EAST  204 STREET,,BRONX,NY,10467,7187985478,"EAST  204 STREET
BRONX, NY 10467
(40.8769946474557, -73.8715320336225)"
ELECTRONICS STORE,1299876,"GAMESTOP, INC",GAMESTOP,527,5 AVE,,BROOKLYN,NY,11215,7184990190,"5 AVE
BROOKLYN, NY 11215
(40.6665353061589, -73.9802780534055)"
ELECTRONICS STORE,1300581,"GAMESTOP, INC",GAME STOP,160-10,CROSSBAY BOULEVARD,,HOWARD BEACH,NY,11414,7188481090,"CROSSBAY BOULEVARD
HOWARD BEACH, NY 11414
(40.6664993332777, -73.8415846100469)"
ELECTRONICS STORE,1300590,"GAMESTOP, INC.",GAMESTOP,159-25,JAMAICA AVENUE,STORE 5496,JAMAICA,NY,11432,7186584667,"JAMAICA AVENUE
JAMAICA, NY 11432
(40.7030567737688, -73.8010791458472)"
ELECTRONICS STORE,1300647,A FAMILY TEAM CORP,GAME DEPOT,5191,BROADWAY,,BRONX,NY,10463,7182950200,"BROADWAY
BRONX, NY 10463
(40.8854482745311, -73.9004092639834)"
ELECTRONICS STORE,1301194,ABSOLUTE COMMUNICATIONS GROUP LLC,,4193,HYLAN BOULEVARD,,STATEN ISLAND,NY,10308,7189847822,"HYLAN BOULEVARD
STATEN ISLAND, NY 10308
(40.5493356593005, -74.1376054492113)"
ELECTRONICS STORE,1301439,JS COMPUTER SERVICE CORP.,,6320,11 AVENUE,,BROOKLYN,NY,11219,7182389639,"11 AVENUE
BROOKLYN, NY 11219
(40.6322711368426, -73.9967716194229)"
ELECTRONICS STORE,1302357,GINETTI OPERATING CORP.,,311,BROADWAY,,NEW YORK,NY,10007,2123490089,"BROADWAY
NEW YORK, NY 10007
(40.7098286686494, -74.0098927278304)"
ELECTRONICS STORE,1302418,"SALEEM, NOORALI",ISLAMIC BOOKS & TAPES,6915,5 AVENUE,,BROOKLYN,NY,11209,7185678540,"5 AVENUE
BROOKLYN, NY 11209
(40.6207238419863, -74.0291112395965)"
ELECTRONICS STORE,1303060,"GAMESTOP, INC",GAMESTOP,743,BROADWAY,,NEW YORK,NY,10003,2128797678,"BROADWAY
NEW YORK, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,1303488,NEW SKYLINE WIRELESS 1 INC.,,943B,BROADWAY,,BROOKLYN,NY,11206,7186028800,"BROADWAY
BROOKLYN, NY 11206
(40.7053860178247, -73.9502227111863)"
ELECTRONICS STORE,1303996,CEX EIGHTH AVENUE NYC LLC,,840,EIGHTH AVENUE,,NEW YORK,NY,10019,6463304668,"EIGHTH AVENUE
NEW YORK, NY 10019
(40.7663420649706, -73.9887856398027)"
ELECTRONICS STORE,1304191,ZCOM OF SPRINGFIELD INC.,,217-06,MERRICK BOULEVARD,,SPRINGFIELD GDN,NY,11413,7187122100,"MERRICK BOULEVARD
SPRINGFIELD GDN, NY 11413
(40.6801690281231, -73.7532082342275)"
ELECTRONICS STORE,1304212,OAK FURNITURE AT JEROME INC,,3537,JEROME AVENUE,,BRONX,NY,10467,6468797241,"JEROME AVENUE
BRONX, NY 10467
(40.895053033804, -73.8800576064604)"
ELECTRONICS STORE,1304467,L.M.C. WIRELESS INC,WIRELESS TO GO,215,WEST   91 STREET,,NEW YORK,NY,10024,2127873744,"WEST   91 STREET
NEW YORK, NY 10024
(40.7853177597888, -73.9717165076866)"
ELECTRONICS STORE,1305136,STAR COMMUNICATIONS TWO INC.,,1932,CROTONA AVENUE,,BRONX,NY,10457,7182995300,"CROTONA AVENUE
BRONX, NY 10457
(40.843485908644, -73.8928369724967)"
ELECTRONICS STORE,1305773,"GAMESTOP, INC.",GAMESTOP,5130,KINGS PLAZA,,BROOKLYN,NY,11234,7182520207,"KINGS PLAZA
BROOKLYN, NY 11234
(40.6130346386358, -73.9175053757604)"
ELECTRONICS STORE,1306766,CELLULAR NATION AT WOODSIDE INC.,METROPCS,30-27,STEINWAY STREET,,QUEENS,NY,11103,9174185593,"STEINWAY STREET
QUEENS, NY 11103
(40.7543990684215, -73.9120554842629)"
ELECTRONICS STORE,1306894,BEST BUSINESS GROUP INC,TOP DIGITAL APPLIANCES,2176,68 STREET,,BROOKLYN,NY,11204,7182344111,"68 STREET
BROOKLYN, NY 11204
(40.618502516574, -73.9869060567615)"
ELECTRONICS STORE,1306907,THE CELLER WIRELESS INC,,5520,8 AVENUE,,BROOKLYN,NY,11220,7184963542,"8 AVENUE
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1306932,"MOJICA, LUIS",COLOMBIA CAR STEREOS,112-07,ROOSEVELT AVENUE,,QUEENS,NY,11368,7184571657,"ROOSEVELT AVENUE
QUEENS, NY 11368
(40.7569981090862, -73.8387067795531)"
ELECTRONICS STORE,1307067,RAVE PCS OF PORT RICHMOND 102 INC,,1350,FOREST AVENUE,,STATEN ISLAND,NY,10302,718448005,"FOREST AVENUE
STATEN ISLAND, NY 10302
(40.6249866284052, -74.1451237813762)"
ELECTRONICS STORE,1307147,"DOWNTOWN WIRELESS, INC.",,583A,FULTON STREET,,BROOKLYN,NY,11201,7182609400,"FULTON STREET
BROOKLYN, NY 11201
(40.6889194314682, -73.9809705313681)"
ELECTRONICS STORE,1307199,WESTSIDE WIRELESS INC,,595,WEST  207 STREET,,NEW YORK,NY,10034,7189087121,"WEST  207 STREET
NEW YORK, NY 10034
(40.8668053288637, -73.9224066808201)"
ELECTRONICS STORE,1307753,NESREEN COMMUNICATIONS INC.,,1209,BAY STREET,,STATEN ISLAND,NY,10305,6462355405,"BAY STREET
STATEN ISLAND, NY 10305
(40.6135742318534, -74.0657945851717)"
ELECTRONICS STORE,1307798,"CELLULAR RETAIL, LLC",AT&T MOBILITY,33,PARK PLACE,,NEW YORK,NY,10007,9737751275,"PARK PLACE
NEW YORK, NY 10007
(40.7164836516662, -74.0149649040756)"
