BRONX – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Address,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Total Units,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Year Built,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
2-05792-0422,"3512 OXFORD AVENUE
Bronx, NY
(40.886174879493254, -73.90876887037071)",RIVERDALE,D4-ELEVATOR,45,1962,43000,569750,13.25,2140000,49.8,2-05792-0430,"530 236 STREET
Bronx, NY
(40.88639581976764, -73.90827463171819)",RIVERDALE,D7-ELEVATOR,86,1954,103392,1327517,12.84,4990000,48.3,0,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,582915,13.94,2310000,55,0.3
2-05792-0445,"525 235 STREET
Bronx, NY
(40.88537386750627, -73.90834223982786)",RIVERDALE,D4-ELEVATOR,38,1954,47000,587500,12.5,2210000,47,2-05907-0352,"3800 INDEPENDENCE AVENUE
Bronx, NY
(40.88902869894345, -73.91297848149154)",RIVERDALE,D1-ELEVATOR,72,1970,84925,1009310,11.88,3560000,41.9,0.3,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,582915,13.94,2310000,55,0.3
2-05795-0518,"3530 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,216,1955,312000,3042000,9.75,10300000,33,2-05732-0924,"2700 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,78,1955,108955,1108732,10.18,3750000,34.4,0.4,2-05798-0086,"3640 JOHNSON AVENUE
Bronx, NY
(40.887904997599065, -73.90934838068124)",RIVERDALE,D1-ELEVATOR,84,1954,120650,1097204,9.09,3620000,30,0.15
2-05796-0107,"525 236 STREET
Bronx, NY
(40.88650839945145, -73.90749518700619)",RIVERDALE,D4-ELEVATOR,57,1956,68728,927828,13.5,3490000,51,2-05769-0132,"3660 WALDO AVENUE
Bronx, NY
(40.88705423343436, -73.9041393720671)",KINGSBRIDGE/JEROME PARK,D1-ELEVATOR,86,1940,72000,912037,12.67,3430000,47.6,0.2,2-05773-0290,"275 238 STREET
Bronx, NY
(40.88556828581021, -73.90169458643383)",KINGSBRIDGE/JEROME PARK,D1-ELEVATOR,72,1937,71091,799150,11.24,2820000,39.7,0.4
2-05796-0135,"3656 JOHNSON AVENUE
Bronx, NY
(40.88844553752999, -73.90919056671561)",RIVERDALE,D4-ELEVATOR,56,1932,73911,872149,11.8,3070000,41.5,2-05793-0467,"3555 OXFORD AVENUE
Bronx, NY
(40.88632086694023, -73.90879379766534)",RIVERDALE,D1-ELEVATOR,57,1960,72553,779281,10.74,2630000,36.2,0.1,2-05874-1028,"6629 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,84,1962,76009,895893,11.79,3160000,41.6,1.6
2-05797-0213,"525 238 STREET
Bronx, NY
(40.888291972043504, -73.90804784617532)",RIVERDALE,C6-WALK-UP,70,1926,117929,1173393,9.95,3960000,33.6,2-03737-0018,"1130 COLGATE AVENUE
Bronx, NY
(40.82652056238975, -73.88151699495037)",SOUNDVIEW,C1-WALK-UP,118,1927,94208,754197,8.01,2320000,24.63,4.45,2-05776-0605,"4568 MANHATTAN COLLEGE PK
Bronx, NY
(40.82557699997852, -73.91844899972153)",KINGSBRIDGE/JEROME PARK,C1-WALK-UP,61,1925,63600,635643,9.99,2150000,33.8,0.4
2-05799-0032,"3635 JOHNSON AVENUE
Bronx, NY
(40.88773148217806, -73.9094604729425)",RIVERDALE,D4-ELEVATOR,82,1954,106684,1200195,11.25,4230000,39.6,2-05760-0112,"3424 KINGSBRIDGE AVENUE
Bronx, NY
(40.88299528302095, -73.90344028354679)",KINGSBRIDGE/JEROME PARK,D3-ELEVATOR,138,1962,128500,1424321,11.08,5020000,39.1,0.5,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.2
2-05799-0073,"3601 JOHNSON AVENUE
Bronx, NY
(40.88669675822402, -73.90969041159896)",RIVERDALE,D4-ELEVATOR,90,1955,115597,1329365,11.5,4690000,40.6,2-05760-0112,"3424 KINGSBRIDGE AVENUE
Bronx, NY
(40.88299528302095, -73.90344028354679)",KINGSBRIDGE/JEROME PARK,D3-ELEVATOR,138,1962,128500,1424321,11.08,5020000,39.1,0.5,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.2
2-05800-0001,"3616 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,120,1954,207100,2319520,11.2,8180000,39.5,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,2694049,11.37,9500000,40.1,0.3,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.2
2-05802-1294,"6035 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",VAN CORTLANDT PARK,D4-ELEVATOR,103,1961,107627,1237710,11.5,4360000,40.5,2-05760-0112,"3424 KINGSBRIDGE AVENUE
Bronx, NY
(40.88299528302095, -73.90344028354679)",KINGSBRIDGE/JEROME PARK,D3-ELEVATOR,138,1962,128500,1424321,11.08,5020000,39.1,0.65,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.85
2-05803-0960,"4410 CAYUGA AVENUE
Bronx, NY
(40.89149480591041, -73.89918674928569)",FIELDSTON,D4-ELEVATOR,49,1931,59000,654900,11.1,2310000,39.2,2-05706-0001,"3104 KINGSBRIDGE AVENUE
Bronx, NY
(40.87992313688797, -73.90642687352458)",KINGSBRIDGE/JEROME PARK,C7-WALK-UP,70,1926,68605,763199,11.12,2690000,39.2,0.8,2-05625-0065,"30 PILOT STREET
Bronx, NY
(40.840783040314655, -73.78645763842357)",CITY ISLAND,D1-ELEVATOR,79,1964,63000,615408,9.77,2080000,33,6.9
2-05803-0965,"4414 CAYUGA AVENUE
Bronx, NY
(40.891539935317596, -73.89917385516935)",FIELDSTON,D4-ELEVATOR,30,1930,30000,385500,12.85,1450000,48.3,2-03218-0054,"2315 DR
Bronx, NY
(40.82557699997852, -73.91844899972153)",KINGSBRIDGE HTS/UNIV HTS,D7-ELEVATOR,49,1924,39792,539977,13.57,2030000,51,2.05,2-05707-0040,"233 NAPLES TERRACE
Bronx, NY
(40.87991612630086, -73.90535885034237)",KINGSBRIDGE/JEROME PARK,C1-WALK-UP,47,1926,39960,495573,12.4,1860000,46.5,0.75
2-05803-0985,"4445 POST ROAD
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,D4-ELEVATOR,68,1940,62088,698490,11.25,2460000,39.6,2-05703-0197,"3045 GODWIN TERRACE
Bronx, NY
(40.87872029355931, -73.90632529743476)",KINGSBRIDGE/JEROME PARK,D7-ELEVATOR,74,1940,68610,837546,12.21,3150000,45.9,0.9,2-05625-0065,"30 PILOT STREET
Bronx, NY
(40.840783040314655, -73.78645763842357)",CITY ISLAND,D1-ELEVATOR,79,1964,63000,615408,9.77,2080000,33,6.9
2-05826-1685,"255 FIELDSTON TERRACE
Bronx, NY
(40.896406389468666, -73.89903997596986)",FIELDSTON,D4-ELEVATOR,76,1965,85523,1017723,11.9,3590000,42,2-05904-0267,"600 239 STREET
Bronx, NY
(40.88957945719757, -73.91117478584692)",RIVERDALE,D1-ELEVATOR,90,1956,98681,1187061,12.03,4180000,42.4,0.8,2-05907-0352,"3800 INDEPENDENCE AVENUE
Bronx, NY
(40.88902869894345, -73.91297848149154)",RIVERDALE,D1-ELEVATOR,72,1970,84925,1009310,11.88,3560000,41.9,0.85
2-05835-3037,"6291 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,C6-WALK-UP,32,1958,32400,319140,9.85,1080000,33.3,2-05703-0183,"3044 KINGSBRIDGE AVENUE
Bronx, NY
(40.87897447957347, -73.9073386479331)",KINGSBRIDGE/JEROME PARK,C1-WALK-UP,38,1973,38873,338345,8.7,1120000,28.8,1.45,2-05844-1935,"5431 SYLVAN AVENUE
Bronx, NY
(40.90234024583237, -73.89860942690258)",RIVERDALE,C1-WALK-UP,24,1972,18756,236069,12.59,887000,47.3,0.25
2-05836-3250,"5235 POST ROAD
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,D4-ELEVATOR,68,1964,57414,697580,12.15,2460000,42.8,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,793018,12.67,2980000,47.6,0.55,2-05874-1028,"6629 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,84,1962,76009,895893,11.79,3160000,41.6,0.75
2-05845-1825,"5500 FIELDSTON ROAD
Bronx, NY
(40.90281361049104, -73.90132668470125)",RIVERDALE,D4-ELEVATOR,180,1960,263206,2921586,11.1,10300000,39.1,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,2694049,11.37,9500000,40.1,0.9,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,1.35
2-05845-1863,"5425 VALLES AVENUE
Bronx, NY
(40.901688988553325, -73.89973748495859)",RIVERDALE,D4-ELEVATOR,108,1965,110000,1210000,11,4270000,38.8,2-05746-0567,"2675 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,78,1951,92782,1016704,10.96,3580000,38.6,1.7,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,1.35
2-05855-2239,"5730 MOSHOLU AVENUE
Bronx, NY
(40.90562689697177, -73.89939068437977)",RIVERDALE,D4-ELEVATOR,43,1963,33000,387750,11.75,1370000,41.5,2-03219-0055,"2400 WEBB AVENUE
Bronx, NY
(40.863590585737036, -73.90748669874066)",KINGSBRIDGE HTS/UNIV HTS,D1-ELEVATOR,75,1963,79000,886375,11.22,3120000,39.5,2.75,2-05834-3001,"6255 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,D1-ELEVATOR,50,1958,55400,528968,9.55,1790000,32.3,0.5
2-05856-0378,"6485 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,129,1961,127000,1397000,11,4920000,38.7,2-05746-0567,"2675 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,78,1951,92782,1016704,10.96,3580000,38.6,2,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,1.6
2-05859-0297,"5715 MOSHOLU AVENUE
Bronx, NY
(40.905572914148706, -73.90017945410189)",RIVERDALE,D4-ELEVATOR,54,1962,46500,604500,13,2270000,48.8,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,793018,12.67,2980000,47.6,0.15,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,582915,13.94,2310000,55,1.3
2-05864-0526,"6535 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,60,1969,60829,760362,12.5,2860000,47,2-05791-0388,"511 235 STREET
Bronx, NY
(40.88527065587371, -73.90778784062472)",RIVERDALE,D7-ELEVATOR,55,1936,64000,763082,11.92,2690000,42,1.55,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,793018,12.67,2980000,47.6,0
2-05873-1042,"6601 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,72,1958,92640,1019040,11,3590000,38.8,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,1.8,2-05814-1195,"6141 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,D1-ELEVATOR,86,1962,90000,813493,9.04,2680000,29.8,1
2-05881-1088,"6645 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,63,1959,54635,702059,12.85,2640000,48.3,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,793018,12.67,2980000,47.6,0.2,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,582915,13.94,2310000,55,1.6
2-05887-1348,"6200 RIVERDALE AVENUE
Bronx, NY
(40.911302839693484, -73.90286933233787)",RIVERDALE,D4-ELEVATOR,63,1959,62601,776252,12.4,2920000,46.6,2-05793-0467,"3555 OXFORD AVENUE
Bronx, NY
(40.88632086694023, -73.90879379766534)",RIVERDALE,D1-ELEVATOR,57,1960,72553,779281,10.74,2630000,36.2,1.75,2-05851-2105,"6425 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,55,1974,48100,746149,15.51,3030000,63,0.55
2-05891-1601,"6300 RIVERDALE AVENUE
Bronx, NY
(40.91242294528097, -73.90256922857672)",RIVERDALE,D4-ELEVATOR,64,1962,80000,900000,11.25,3170000,39.6,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,2,2-05834-3001,"6255 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",FIELDSTON,D1-ELEVATOR,50,1958,55400,528968,9.55,1790000,32.3,1
2-05901-0001,"3333 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,439,1970,718399,8728547,12.15,30800000,42.9,2-03142-0001,"2010 VALENTINE AVENUE
Bronx, NY
(40.85028287176245, -73.90065969533951)",FORDHAM,D7-ELEVATOR,354,1973,375225,4221281,11.25,11900000,31.7,2.5,2-05722-0475,"2600 NETHERLAND AVENUE
Bronx, NY
(40.878840739419545, -73.91675947741456)",RIVERDALE,D7-ELEVATOR,608,1975,844578,14462885,17.12,58800000,70,0.5
2-05902-0193,"3515 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,79,1954,104000,1352000,13,5080000,48.8,2-05903-0283,"3611 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,123,1951,134000,1745168,13.02,6560000,49,0.05,2-05796-0129,"3660 OXFORD AVENUE
Bronx, NY
(40.88760025417794, -73.90868609313)",RIVERDALE,D3-ELEVATOR,77,1967,106934,1184173,11.07,4170000,39,0.25
2-05904-0086,"3755 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,92,1961,151800,1745700,11.5,6150000,40.5,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.3,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2155015,13.47,8100000,51,0.25
2-05904-0100,"3725 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,86,1952,116424,1338876,11.5,4720000,40.5,2-05796-0129,"3660 OXFORD AVENUE
Bronx, NY
(40.88760025417794, -73.90868609313)",RIVERDALE,D3-ELEVATOR,77,1967,106934,1184173,11.07,4170000,39,0.15,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2155015,13.47,8100000,51,0.25
2-05904-0246,"3701 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,49,1954,82500,1010625,12.25,3800000,46.1,2-05904-0267,"600 239 STREET
Bronx, NY
(40.88957945719757, -73.91117478584692)",RIVERDALE,D1-ELEVATOR,90,1956,98681,1187061,12.03,4180000,42.4,0,2-05907-0352,"3800 INDEPENDENCE AVENUE
Bronx, NY
(40.88902869894345, -73.91297848149154)",RIVERDALE,D1-ELEVATOR,72,1970,84925,1009310,11.88,3560000,41.9,0.1
2-05906-0331,"3720 INDEPENDENCE AVENUE
Bronx, NY
(40.88843568619822, -73.91306021594772)",RIVERDALE,D4-ELEVATOR,49,1954,72594,863868,11.9,3050000,42,2-05904-0267,"600 239 STREET
Bronx, NY
(40.88957945719757, -73.91117478584692)",RIVERDALE,D1-ELEVATOR,90,1956,98681,1187061,12.03,4180000,42.4,0.1,2-05907-0352,"3800 INDEPENDENCE AVENUE
Bronx, NY
(40.88902869894345, -73.91297848149154)",RIVERDALE,D1-ELEVATOR,72,1970,84925,1009310,11.88,3560000,41.9,0.05
2-05907-0362,"620 239 STREET
Bronx, NY
(40.889606376858445, -73.91152671471865)",RIVERDALE,D4-ELEVATOR,76,1953,119600,1554800,13,5840000,48.8,2-05792-0430,"530 236 STREET
Bronx, NY
(40.88639581976764, -73.90827463171819)",RIVERDALE,D7-ELEVATOR,86,1954,103392,1327517,12.84,4990000,48.3,0.3,2-05903-0283,"3611 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,123,1951,134000,1745168,13.02,6560000,49,0.1
2-05908-0203,"645 239 STREET
Bronx, NY
(40.88975507934834, -73.91267102554981)",RIVERDALE,D4-ELEVATOR,43,1953,59766,702250,11.75,2480000,41.5,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.4,2-05907-0348,"3725 BLACKSTONE AVENUE
Bronx, NY
(40.88893264531127, -73.91159285467639)",RIVERDALE,D1-ELEVATOR,42,1968,41803,582915,13.94,2310000,55,0.05
2-05908-0210,"3935 BLACKSTONE AVENUE
Bronx, NY
(40.89007411865028, -73.91145672342246)",RIVERDALE,D4-ELEVATOR,123,1960,180000,1845000,10.25,6230000,34.6,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.4,2-05798-0086,"3640 JOHNSON AVENUE
Bronx, NY
(40.887904997599065, -73.90934838068124)",RIVERDALE,D1-ELEVATOR,84,1954,120650,1097204,9.09,3620000,30,0.25
2-05909-0031,"4499 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,58,1952,70000,1050000,15,4160000,59,2-05851-2105,"6425 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,55,1974,48100,746149,15.51,3030000,63,1.1,2-05909-0825,"600 246 STREET
Bronx, NY
(40.89262683915381, -73.90994891428436)",RIVERDALE,D3-ELEVATOR,403,1958,443283,8181864,18.46,33300000,75,0
2-05909-0152,"611 239 STREET
Bronx, NY
(40.88964475288634, -73.91130940364772)",RIVERDALE,D4-ELEVATOR,52,1954,64520,871020,13.5,3270000,51,2-05851-2105,"6425 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,55,1974,48100,746149,15.51,3030000,63,1.1,2-05864-0516,"6555 BROADWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D1-ELEVATOR,73,1961,62570,793018,12.67,2980000,47.6,1.25
2-05909-0970,"4555 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,159,1953,217360,2643097,12.16,9320000,42.9,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,2694049,11.37,9500000,40.1,0,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2155015,13.47,8100000,51,0.2
2-05909-0977,"4525 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,145,1953,201511,2450373,12.16,8640000,42.9,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,2694049,11.37,9500000,40.1,0,2-05920-0687,"699 239 STREET
Bronx, NY
(40.88995205117432, -73.91519737328801)",RIVERDALE,D1-ELEVATOR,132,1962,160000,2155015,13.47,8100000,51,0.2
2-05911-1102,"4601 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,C6-WALK-UP,52,1951,57250,563912,9.85,1910000,33.4,2-05703-0183,"3044 KINGSBRIDGE AVENUE
Bronx, NY
(40.87897447957347, -73.9073386479331)",KINGSBRIDGE/JEROME PARK,C1-WALK-UP,38,1973,38873,338345,8.7,1120000,28.8,1.05,2-05844-1935,"5431 SYLVAN AVENUE
Bronx, NY
(40.90234024583237, -73.89860942690258)",RIVERDALE,C1-WALK-UP,24,1972,18756,236069,12.59,887000,47.3,0.8
2-05912-0001,"4705 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,183,1961,213921,2513571,11.75,8860000,41.4,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.8,2-05903-0283,"3611 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,123,1951,134000,1745168,13.02,6560000,49,0.6
2-05912-0091,"4901 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D4-ELEVATOR,133,1961,167108,1963519,11.75,6920000,41.4,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.8,2-05903-0283,"3611 HENRY HUDSON PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",RIVERDALE,D3-ELEVATOR,123,1951,134000,1745168,13.02,6560000,49,0.6
2-05919-0436,"3777 INDEPENDENCE AVENUE
Bronx, NY
(40.88899084011891, -73.91305679153784)",RIVERDALE,D4-ELEVATOR,196,1963,255000,2830500,11.1,9980000,39.1,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.35,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,2694049,11.37,9500000,40.1,0.25
2-05919-0448,"3750 HUDSON MANOR TERRACE
Bronx, NY
(40.88855787898445, -73.91559859985666)",RIVERDALE,D4-ELEVATOR,104,1954,163944,1819778,11.1,6410000,39.1,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,2694049,11.37,9500000,40.1,0.25,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.35
2-05919-0460,"3850 HUDSON MANOR TERRACE
Bronx, NY
(40.88950048477003, -73.91545578079824)",RIVERDALE,D4-ELEVATOR,110,1954,188200,2089020,11.1,7360000,39.1,2-05787-0137,"3220 NETHERLAND AVENUE
Bronx, NY
(40.88396156817513, -73.91151120526435)",RIVERDALE,D1-ELEVATOR,85,1954,100498,1155727,11.5,4070000,40.5,0.35,2-05909-0163,"3950 BLACKSTONE AVENUE
Bronx, NY
(40.89026164254843, -73.9113627190534)",RIVERDALE,D1-ELEVATOR,176,1959,237000,2694049,11.37,9500000,40.1,0.25
