District,Bldg Level,Bldg I.D.,Building Name,Bldg Enroll,Bldg Adjusted Capacity(Historical),Bldg Over/Under(Historical),Bldg Utilization(Historical),Bldg Capacity(Target),Bldg Over/Under(Target),Bldg Utilization(Target),Org ID,Organization Name,Org Enroll,Org Adjusted Capacity (Historical),Org Over/Under(Historical),Org Utilization(Historical),Org Adjusted Capacity(Target),Org Over Under(Target),Org Utilization(Target),No. of Actual Cluster Rms Used,No. of Historical Method Cluster Rms ,No. of Target Method Cluster Rms,Pre K Cap,No. of Special Rms Used,Inclusionary
10,MIDDLE,X910,I.S. 80/P.S. 280 TRANSPORTABLE-X,0,0,0,0,0,0,0,X280,P.S. 280 - BRONX                  ,124,96,28,129,84,40,148,0,0,0,0,0,
10,MIDDLE,X910,I.S. 80/P.S. 280 TRANSPORTABLE-X,0,0,0,0,0,0,0,XG03,SAPIS - BRONX                     ,,,0,,,0,,0,0,0,0,0,
10,MIDDLE,X932,I.S. 118 TEMP. C.R. BLDG. - X,192,170,22,113,165,27,116,X118,I.S. 118 - BRONX                  ,192,170,22,113,165,27,116,0,0,0,0,0,
11,PS,X016,P.S. 16 - BRONX,404,481,-77,84,409,-5,99,X016,P.S. 16 - BRONX                   ,404,481,-77,84,409,-5,99,3,3,3,0,0,
11,PS,X019,P.S. 19 - BRONX,503,384,119,131,340,163,148,X019,P.S. 19 - BRONX                   ,503,384,119,131,340,163,148,1,3,3,0,0,
11,PS,X021,P.S. 21 - BRONX,842,731,111,115,632,210,133,X021,P.S. 21 - BRONX                   ,842,731,111,115,632,210,133,0,4,4,0,0,
11,PS,X021,P.S. 21 - BRONX,0,0,0,0,0,0,0,XG16,N.Y.C. DEPT OF HEALTH - BRONX     ,,,0,,,0,,0,0,0,0,0,
11,PS,X041,P.S. 41 - BRONX,873,890,-17,98,754,119,116,X041,P.S. 41 - BRONX,873,890,-17,98,754,119,116,0,4,4,0,0,
11,PS,X068,P.S. 68 - BRONX,606,876,-270,69,820,-214,74,X068,P.S. 68 - BRONX                   ,606,876,-270,69,820,-214,74,5,4,4,18,0,
11,PS,X076,P.S. 76 - BRONX,814,797,17,102,705,109,115,X076,P.S. 76 - BRONX                   ,814,797,17,102,705,109,115,2,4,4,0,0,
11,PS,X078,P.S. 78 - BRONX,753,838,-85,90,684,69,110,X078,P.S. 78 - BRONX                   ,753,838,-85,90,684,69,110,2,3,4,0,0,
11,PS,X083,P.S. 83 - BRONX,874,896,-22,98,909,-35,96,X083,P.S. 83 - BRONX,874,896,-22,98,909,-35,96,4,5,5,0,0,
11,PS,X087,P.S. 87 - BRONX,371,438,-67,85,403,-32,92,X087,P.S. 87 - BRONX,371,438,-67,85,403,-32,92,3,3,3,0,0,
11,PS,X089,P.S. 89 - BRONX,0,0,0,0,0,0,0,X089,P.S. 89 - BRONX,1130,1239,-109,91,1227,-97,92,5,5,5,34,0,
11,PS,X089,P.S. 89 - BRONX,1130,1239,-109,91,1227,-97,92,XG05,UFT USE - BRONX,,,0,,,0,,0,0,0,0,0,
11,PS,X096,P.S. 96 ADDITION - BRONX,613,728,-115,84,664,-51,92,X096,P.S. 96 - BRONX,613,728,-115,84,664,-51,92,7,4,4,0,0,
11,PS,X097,P.S. 97 - BRONX,428,398,30,108,357,71,120,X097,P.S. 97 - BRONX                   ,428,398,30,108,357,71,120,2,3,4,36,0,
11,PS,X103,P.S. 103 - BRONX,824,893,-69,92,803,21,103,X103,P.S. 103 - BRONX                  ,824,893,-69,92,803,21,103,4,4,4,0,0,
11,PS,X105,P.S. 105 - BRONX,1092,1061,31,103,913,179,120,X105,P.S. 105 - BRONX                  ,1092,1061,31,103,913,179,120,2,5,5,0,0,
11,PS,X105,P.S. 105 - BRONX,0,0,0,0,0,0,0,XG11,MONTEFIORE CLINIC - BRONX         ,,,0,,,0,,0,0,0,0,0,
11,PS,X106,P.S. 106 - BRONX,1003,823,180,122,740,263,136,X106,P.S. 106 - BRONX,1003,823,180,122,740,263,136,2,5,4,0,0,
11,PS,X108,P.S. 108 - BRONX,386,404,-18,96,358,28,108,X108,P.S. 108 - BRONX                  ,386,404,-18,96,358,28,108,1,3,3,0,0,
11,PS,X111,P.S. 111 - BRONX,0,0,0,0,0,0,0,X111,P.S. 111 - BRONX,687,1067,-380,64,941,-254,73,5,3,3,36,0,
11,PS,X111,P.S. 111 - BRONX,754,1178,-424,64,1037,-283,73,X176,X176 SPED - BRONX,13,0,13,0,0,13,0,0,0,0,0,0,All
11,PS,X111,P.S. 111 - BRONX,0,0,0,0,0,0,0,X718,BX CHARTER SCH FOR BETTER LRNG -X,54,111,-57,49,96,-42,56,0,0,0,0,0,
11,PS,X112,P.S. 112 - BRONX,483,628,-145,77,532,-49,91,X112,P.S. 112 - BRONX                  ,483,628,-145,77,532,-49,91,3,3,3,36,0,
11,PS,X121,P.S. 121 - BRONX,0,0,0,0,0,0,0,X121,P.S. 121 - BRONX                  ,859,956,-97,90,850,9,101,4,4,4,36,0,
11,PS,X121,P.S. 121 - BRONX,859,956,-97,90,850,9,101,XG13,REGION 2 DISTRICT 11 OFFICE - X   ,,,0,,,0,,0,0,0,0,0,
11,PS,X153,P.S. 153 - BRONX,706,817,-111,86,755,-49,94,X153,P.S. 153 - BRONX,582,679,-97,86,617,-35,94,5,3,3,0,0,
11,PS,X153,P.S. 153 - BRONX,0,0,0,0,0,0,0,X176,X176 SPED - BRONX,124,138,-14,90,138,-14,90,0,0,0,0,0,All
11,PS,X160,P.S. 160 - BRONX,0,0,0,0,0,0,0,X160,P.S. 160 - BRONX                  ,400,823,-423,49,623,-223,64,4,3,3,0,0,
11,PS,X160,P.S. 160 - BRONX,632,1101,-469,57,889,-257,71,X488,THE EQUALITY CHARTER SCHOOL - X,232,278,-46,83,266,-34,87,0,0,0,0,1,
11,PS,X169,THE WILLIE ELLA PASCHAL BOWMAN CAMPUS - BRONX,287,472,-185,61,396,-109,72,X169,P.S. 169 - BRONX                  ,287,472,-185,61,396,-109,72,3,2,3,36,0,
11,PS,X175,P.S. 175 - BRONX,264,466,-202,57,380,-116,69,X175,P.S. 175 - BRONX                  ,264,466,-202,57,380,-116,69,2,1,3,0,0,
11,PS,X178,P.S. 178 - BRONX,0,0,0,0,0,0,0,X176,X176 SPED - BRONX,196,156,40,126,156,40,126,0,0,0,0,0,All
11,PS,X178,P.S. 178 - BRONX,612,747,-135,82,665,-53,92,X178,P.S. 178 - BRONX                  ,416,591,-175,70,509,-93,82,3,3,3,0,0,
11,PS,X189,P.S./I.S. 189 (@STEENWICK AVE)-X,0,0,0,0,0,0,0,X189,P.S./I.S. 189 (@STEENWICK AVE)-X,395,471,-76,84,407,-12,97,3,3,3,36,0,
11,PS,X189,P.S./I.S. 189 (@STEENWICK AVE)-X,702,854,-152,82,781,-79,90,X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),253,296,-43,85,287,-34,88,0,0,0,0,3,
11,PS,X189,P.S./I.S. 189 (@STEENWICK AVE)-X,0,0,0,0,0,0,0,X723,X723 SPED - BRONX,54,87,-33,62,87,-33,62,0,0,0,0,0,
11,PS,X194,P.S./I.S. 194 - BRONX,1424,1151,273,124,1042,382,137,X168,X168 SPED - BRONX                 ,45,47,-2,96,47,-2,96,0,0,0,0,0,
11,PS,X194,P.S./I.S. 194 - BRONX,0,0,0,0,0,0,0,X194,P.S./I.S. 194 - BRONX             ,1379,1104,275,125,995,384,139,4,5,5,0,0,
11,PS,X498,THE LT. CURTIS MEYRAN AND JOHN BELLEW EDUCATION COMPLEX - BRONX,0,0,0,0,0,0,0,X176,X176 SPED - BRONX,49,54,-5,91,54,-5,91,0,0,0,0,0,All
11,PS,X498,THE LT. CURTIS MEYRAN AND JOHN BELLEW EDUCATION COMPLEX - BRONX,649,1097,-448,59,932,-283,70,X378,CARL C. ICAHN NORTH BRONX CHARTER SCL - BRONX,252,482,-230,52,398,-146,63,1,1,3,0,0,
11,PS,X498,THE LT. CURTIS MEYRAN AND JOHN BELLEW EDUCATION COMPLEX - BRONX,0,0,0,0,0,0,0,X498,P.S. / I.S. 498 - BRONX   ,348,561,-213,62,480,-132,73,4,1,3,0,0,
11,PS,X906,P.S. 175 TRANSPORTABLE - X,74,83,-9,89,62,12,119,X175,P.S. 175 - BRONX                  ,74,83,-9,89,62,12,119,0,0,0,0,0,
11,PS,X912,P.S. 96 TRANSPORTABLE - X,442,440,2,100,387,55,114,X096,P.S. 96 - BRONX,442,440,2,100,387,55,114,0,0,0,0,0,
11,PS,X913,P.S. 106 TRANSPORTABLE - X,0,28,-28,0,28,-28,0,X106,P.S. 106 - BRONX,0,28,-28,0,28,-28,0,0,0,0,0,0,
11,PS,X916,P.S. 16 TRANSPORTABLE1 - X,86,56,30,154,51,35,169,X016,P.S. 16 - BRONX                   ,86,56,30,154,51,35,169,0,0,0,32,0,
11,PS,X917,P.S. 97 TEMP. C.R. BLDG. - X,196,173,23,113,142,54,138,X097,P.S. 97 - BRONX                   ,196,173,23,113,142,54,138,0,0,0,0,0,
11,PS,X918,P.S. 68 TEMP. C.R. BLDG. - X,188,189,-1,99,150,38,125,X068,P.S. 68 - BRONX                   ,188,189,-1,99,150,38,125,0,0,0,0,0,
11,PS,X919,P.S. 89 TEMP. C.R. BLDG. - X,182,203,-21,90,188,-6,97,X089,P.S. 89 - BRONX,182,203,-21,90,188,-6,97,0,0,0,0,0,
11,PS,X921,P.S. 121 TEMP. C.R. BLDG. - X,150,99,51,152,99,51,152,X121,P.S. 121 - BRONX                  ,150,99,51,152,99,51,152,0,0,0,0,0,
11,PS,X923,P.S. 103 TEMP. C.R. BLDG. - X,272,226,46,120,198,74,137,X103,P.S. 103 - BRONX                  ,272,226,46,120,198,74,137,0,0,0,0,0,
11,PS,X926,P.S. 76 TEMP. C.R. BLDG. - X,230,206,24,112,129,101,178,X076,P.S. 76 - BRONX                   ,230,206,24,112,129,101,178,0,0,0,0,0,
11,PS,X935,P.S. 105 TEMP. C.R. BLDG. - X,424,303,121,140,265,159,160,X105,P.S. 105 - BRONX                  ,424,303,121,140,265,159,160,0,0,0,0,0,
11,PS,X937,BX CHARTER SCH FOR BETTER LRNG - X,332,267,65,124,200,132,166,X718,BX CHARTER SCH FOR BETTER LRNG -X,332,267,65,124,200,132,166,0,2,3,0,0,
11,PS,X942,P.S. 16 TRANSPORTABLE2 - X,85,61,24,139,51,34,167,X016,P.S. 16 - BRONX                   ,85,61,24,139,51,34,167,0,0,0,0,0,
11,PS,X945,P.S. 87 TRANSPORTABLE - X,188,147,41,128,113,75,166,X087,P.S. 87 - BRONX,188,147,41,128,113,75,166,0,0,0,0,0,
11,PS,X946,P.S. 108 TRANSPORTABLE - X,200,155,45,129,126,74,159,X108,P.S. 108 - BRONX                  ,200,155,45,129,126,74,159,0,0,0,0,0,
11,PS,X981,P.S. 83 ANNEX - BRONX,844,747,97,113,662,182,127,X083,P.S. 83 - BRONX,844,747,97,113,662,182,127,0,0,0,0,0,
11,PS,X997,P.S. 97 TRANSPORTABLE - X,130,162,-32,80,141,-11,92,X097,P.S. 97 - BRONX                   ,130,162,-32,80,141,-11,92,0,0,0,0,0,
11,MIDDLE,X113,I.S. 113 - BRONX,0,0,0,0,0,0,0,X272,M.S./H.S. 272 - BRONX             ,430,509,-79,84,527,-97,82,0,0,0,0,5,
11,MIDDLE,X113,I.S. 113 - BRONX,0,0,0,0,0,0,0,X287,THE FORWARD SCHOOL - BRONX        ,239,351,-112,68,328,-89,73,0,0,0,0,3,
11,MIDDLE,X113,I.S. 113 - BRONX,0,0,0,0,0,0,0,X289,THE YOUNG SCHOLARS ACADEMY - BRONX,352,425,-73,83,452,-100,78,0,0,0,0,0,
11,MIDDLE,X113,I.S. 113 - BRONX,0,0,0,0,0,0,0,X370,SCHOOL OF DIPLOMACY               ,395,430,-35,92,456,-61,87,0,0,0,0,0,
11,MIDDLE,X113,I.S. 113 - BRONX,1416,1715,-299,83,1763,-347,80,XG13,BEACON PROGRAM - BRONX            ,,,0,,,0,,0,0,0,0,0,
11,MIDDLE,X113,I.S. 113 - BRONX,0,0,0,0,0,0,0,XG18,YMCA                              ,,,0,,,0,,0,0,0,0,0,
11,MIDDLE,X127,I.S. 127 - BRONX,968,1164,-196,83,1128,-160,86,X106,P.S. 106 - BRONX,242,211,31,115,197,45,123,0,0,0,36,0,
11,MIDDLE,X127,I.S. 127 - BRONX,0,0,0,0,0,0,0,X127,I.S. 127 - BRONX,726,953,-227,76,931,-205,78,0,0,0,0,6,
11,MIDDLE,X135,I.S. 135 - BRONX,0,0,0,0,0,0,0,X322,I.S. 322 - BRONX                  ,395,563,-168,70,552,-157,72,0,0,0,0,1,
11,MIDDLE,X135,I.S. 135 - BRONX,0,0,0,0,0,0,0,X326,I.S. 326 - BRONX                  ,357,298,59,120,322,35,111,0,0,0,0,0,
11,MIDDLE,X135,I.S. 135 - BRONX,1075,1088,-13,99,1119,-44,96,X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,323,227,96,142,245,78,132,0,0,0,0,0,
11,MIDDLE,X142,I.S. 142 - BRONX,0,0,0,0,0,0,0,X142,I.S. 142 - BRONX,575,889,-314,65,913,-338,63,0,0,0,0,3,
11,MIDDLE,X142,I.S. 142 - BRONX,790,1201,-411,66,1214,-424,65,X529,I.S. 529 - BRONX,118,155,-37,76,150,-32,79,0,0,0,0,0,
11,MIDDLE,X142,I.S. 142 - BRONX,0,0,0,0,0,0,0,X532,I.S. 532 - BRONX,97,157,-60,62,151,-54,64,0,0,0,0,0,
11,MIDDLE,X144,I.S. 144 - BRONX,951,1544,-593,62,1559,-608,61,X144,I.S. 144 - BRONX,951,1544,-593,62,1559,-608,61,0,0,0,0,10,
11,MIDDLE,X180,I.S. 180 - BRONX,852,1247,-395,68,1133,-281,75,X180,I.S. 180 - BRONX,852,1247,-395,68,1133,-281,75,0,0,0,0,13,
11,MIDDLE,X181,I.S. 181 - BRONX,0,0,0,0,0,0,0,X176,X176 SPED - BRONX,192,144,48,133,144,48,133,0,0,0,0,0,All
11,MIDDLE,X181,I.S. 181 - BRONX,872,980,-108,89,949,-77,92,X181,I.S. 181 - BRONX,680,836,-156,81,805,-125,84,0,0,0,0,6,
12,PS,X006,P.S. 6 - BRONX,731,929,-198,79,812,-81,90,X006,P.S. 6 - BRONX                    ,731,929,-198,79,812,-81,90,4,3,3,70,0,
12,PS,X044,P.S. 44 - BRONX,0,0,0,0,0,0,0,X044,P.S. 44 - BRONX                   ,328,516,-188,64,449,-121,73,3,2,3,36,0,
12,PS,X044,P.S. 44 - BRONX,520,803,-283,65,753,-233,69,X341,I.S. 341 - BRONX                  ,192,287,-95,67,304,-112,63,0,0,0,0,1,
12,PS,X047,P.S. 47 - BRONX,1078,899,179,120,782,296,138,X047,P.S. 47 - BRONX                   ,1078,899,179,120,782,296,138,0,4,4,0,0,
12,PS,X050,P.S. 50 - BRONX,502,813,-311,62,709,-207,71,X050,P.S. 50 - BRONX                   ,502,813,-311,62,709,-207,71,4,3,3,53,0,
12,PS,X057,P.S. 57 - BRONX,0,0,0,0,0,0,0,X057,P.S. 57 - BRONX,499,556,-57,90,510,-11,98,2,3,3,17,0,
12,PS,X057,P.S. 57 - BRONX,749,886,-137,85,859,-110,87,X273,I.S. 273 - BRONX,250,330,-80,76,349,-99,72,0,0,0,0,1,
12,PS,X061,P.S. 61 - BRONX,635,794,-159,80,758,-123,84,QG18,PARTNERSHIP FOR CHILDREN - X      ,,,0,,,0,,0,0,0,0,0,
12,PS,X061,P.S. 61 - BRONX,0,0,0,0,0,0,0,X061,P.S. 61 - BRONX                   ,389,505,-116,77,471,-82,83,1,3,3,16,0,
12,PS,X061,P.S. 61 - BRONX,0,0,0,0,0,0,0,X190,I.S. 190 - BRONX                  ,246,289,-43,85,287,-41,86,0,0,0,0,3,
12,PS,X061,P.S. 61 - BRONX,0,0,0,0,0,0,0,XG16,CHILDREN'S AID SOCIETY - BRONX    ,,,0,,,0,,0,0,0,0,0,
12,PS,X066,P.S. 66 - BRONX,0,0,0,0,0,0,0,X066,P.S. 66 - BRONX,638,747,-109,85,683,-45,93,3,3,3,54,0,
12,PS,X066,P.S. 66 - BRONX,890,1026,-136,87,976,-86,91,X286,I.S. 286 - BRONX                  ,252,279,-27,90,293,-41,86,0,0,0,0,1,
12,PS,X067,P.S. 67 - BRONX,0,0,0,0,0,0,0,X067,P.S. 67 - BRONX,687,733,-46,94,610,77,113,0,3,3,0,0,
12,PS,X067,P.S. 67 - BRONX,1085,1167,-82,93,1061,24,102,X372,I.S. 372 - BRONX                  ,398,434,-36,92,451,-53,88,0,0,0,0,1,
12,PS,X067,P.S. 67 - BRONX,0,0,0,0,0,0,0,XG18,BRONX LEBANON HOSPITAL - BRONX    ,,,0,,,0,,0,0,0,0,0,
12,PS,X077,P.S. 195 - BRONX,0,0,0,0,0,0,0,X195,P.S. 195 - BRONX                  ,558,608,-50,92,553,5,101,1,4,4,35,0,
12,PS,X077,P.S. 195 - BRONX,0,0,0,0,0,0,0,X196,P.S. 196 - BRONX                  ,573,609,-36,94,557,16,103,3,4,4,36,0,
12,PS,X077,P.S. 195 - BRONX,1131,1217,-86,93,1110,21,102,XG05,UFT TEACHER CENTER - BRONX        ,,,0,,,0,,0,0,0,0,0,
12,PS,X092,P.S. 92 - BRONX,0,0,0,0,0,0,0,X092,P.S. 92 - BRONX                   ,537,685,-148,78,601,-64,89,2,3,3,36,0,
12,PS,X092,P.S. 92 - BRONX,635,834,-199,76,750,-115,85,X352,X352 SPED - BRONX,98,149,-51,66,149,-51,66,0,0,0,0,0,
12,PS,X102,P.S. 102 - BRONX,0,0,0,0,0,0,0,X102,P.S. 102 - BRONX,441,453,-12,97,382,59,115,1,3,3,0,0,
12,PS,X102,P.S. 102 - BRONX,0,0,0,0,0,0,0,X531,ARCHER ELEMENTARY SCHOOL - BRONX,275,253,22,109,160,115,172,1,1,3,18,0,
12,PS,X102,P.S. 102 - BRONX,1234,1426,-192,87,1096,138,113,X536,P.S. 536 - BRONX,222,268,-46,83,203,19,109,3,1,2,18,0,
12,PS,X102,P.S. 102 - BRONX,0,0,0,0,0,0,0,X691,BRONX LITTLE SCHOOL - BRONX       ,296,452,-156,65,351,-55,84,2,2,3,18,0,
12,PS,X134,P.S. 134 - BRONX,0,0,0,0,0,0,0,X134,P.S. 134 - BRONX                  ,680,857,-177,79,776,-96,88,4,3,3,54,0,
12,PS,X134,P.S. 134 - BRONX,680,857,-177,79,776,-96,88,XG05,UFT USE - BRONX,,,0,,,0,,0,0,0,0,0,
12,PS,X150,P.S. 150 - BRONX,914,983,-69,93,870,44,105,X150,P.S. 150 - BRONX,914,983,-69,93,870,44,105,3,4,4,36,0,
12,PS,X167,P.S. 214 - BRONX,0,0,0,0,0,0,0,X214,P.S. 214 - BRONX                  ,973,1055,-82,92,957,16,102,4,4,4,48,0,
12,PS,X167,P.S. 214 - BRONX,1217,1487,-270,82,1406,-189,87,X383,I.S. 383 - BRONX,244,432,-188,56,449,-205,54,0,0,0,0,2,
12,PS,X193,P.S. 211 - BRONX,1060,1515,-455,70,1574,-514,67,X211,P.S. 211 - BRONX,675,799,-124,84,820,-145,82,5,3,3,32,0,
12,PS,X193,P.S. 211 - BRONX,0,0,0,0,0,0,0,X318,I.S. 318 - BRONX,385,716,-331,54,754,-369,51,0,0,0,0,2,
12,PS,X198,P.S. 198 - BRONX,0,0,0,0,0,0,0,X198,P.S. 198 - BRONX,54,182,-128,30,149,-95,36,3,0,1,0,0,
12,PS,X198,P.S. 198 - BRONX,0,0,0,0,0,0,0,X212,P.S. 212 - BRONX                  ,427,495,-68,86,411,16,104,2,3,3,36,0,
12,PS,X198,P.S. 198 - BRONX,752,1011,-259,74,830,-78,91,X463,URBAN SCHOLARS COMMUNITY SCHOOL,271,334,-63,81,270,1,100,2,2,3,36,0,
12,PS,X234,P.S. 234 (PAIRED W I129) - BRONX,559,617,-58,91,550,9,102,X010,X010 SPED - BRONX                 ,59,76,-17,78,76,-17,78,0,0,0,0,0,
12,PS,X234,P.S. 234 (PAIRED W I129) - BRONX,0,0,0,0,0,0,0,X300,P.S. 300 - BRONX                  ,500,541,-41,92,474,26,105,2,3,3,18,0,
12,PS,X834,P.S. 134 MINISCHOOL - BRONX,66,57,9,116,57,9,116,X352,X352 SPED - BRONX,66,57,9,116,57,9,116,0,0,0,0,0,
12,PS,X936,P.S. 6 TRANSPORTABLE - X,0,166,-166,0,171,-171,0,X994,ALTERNATIVE LEARNING CENTER - X,0,166,-166,0,171,-171,0,0,0,0,0,0,
12,PS,X941,P.S. 234 TRANSPORTABLE - X,109,79,30,138,60,49,182,X300,P.S. 300 - BRONX                  ,109,79,30,138,60,49,182,0,0,0,0,0,
12,PS,X967,P.S. 67 TRANSPORTABLE - X,36,89,-53,40,59,-23,61,X067,P.S. 67 - BRONX,36,89,-53,40,59,-23,61,0,0,0,36,0,
12,PS,X967,P.S. 67 TRANSPORTABLE - X,0,0,0,0,0,0,0,XG03,SAPIS - BRONX                     ,,,0,,,0,,0,0,0,0,0,
12,PS,X976,P.S. 197 TEMP. C.R. BLDG. N - X,223,172,51,130,148,75,151,X196,P.S. 196 - BRONX,223,172,51,130,148,75,151,0,0,0,0,0,
12,PS,X982,P.S. 197 TEMP. C.R. BLDG S - X,244,152,92,161,134,110,182,X195,P.S. 195 - BRONX,244,152,92,161,134,110,182,0,0,0,0,0,
12,MIDDLE,X098,I.S. 98 - BRONX,0,0,0,0,0,0,0,X098,I.S. 98 - BRONX                   ,421,678,-257,62,683,-262,62,0,0,0,0,3,
12,MIDDLE,X098,I.S. 98 - BRONX,1114,1628,-514,68,1626,-512,69,X251,EXPLORATIONS ACADEMY - BRONX      ,362,458,-96,79,456,-94,79,0,0,0,0,4,
12,MIDDLE,X098,I.S. 98 - BRONX,0,0,0,0,0,0,0,X262,BX HS OF PERFORMANCE & STAGE - X  ,260,447,-187,58,442,-182,59,0,0,0,0,4,
12,MIDDLE,X098,I.S. 98 - BRONX,0,0,0,0,0,0,0,X511,BRONX ENVISION ACADEMY - BRONX,71,45,26,158,45,26,158,0,0,0,0,0,
12,MIDDLE,X098,I.S. 98 - BRONX,0,0,0,0,0,0,0,XG03,SAPIS - BRONX                     ,,,0,,,0,,0,0,0,0,0,
12,MIDDLE,X098,I.S. 98 - BRONX,0,0,0,0,0,0,0,XG16,CHILDREN'S AID SOCIETY - BRONX    ,,,0,,,0,,0,0,0,0,0,
12,MIDDLE,X098,I.S. 98 - BRONX,0,0,0,0,0,0,0,XG18,DAY CARE CENTER - BRONX           ,,,0,,,0,,0,0,0,0,0,
12,MIDDLE,X116,I.S. 216 - BRONX,0,0,0,0,0,0,0,X217,I.S. 217 - BRONX,324,503,-179,64,481,-157,67,0,0,0,0,6,
12,MIDDLE,X116,I.S. 216 - BRONX,0,0,0,0,0,0,0,X346,SOUTH BRONX CLASSICAL CHARTER SCHO,322,517,-195,62,380,-58,85,2,1,3,0,0,
12,MIDDLE,X116,I.S. 216 - BRONX,0,0,0,0,0,0,0,X384,ENTRADA ACADEMY - BRONX                   ,341,451,-110,76,463,-122,74,0,0,0,0,2,
12,MIDDLE,X116,I.S. 216 - BRONX,0,0,0,0,0,0,0,XG16,MONTEFIORE MEDICAL GROUP - BRONX  ,,,0,,,0,,0,0,0,0,0,
12,MIDDLE,X116,I.S. 216 - BRONX,987,1471,-484,67,1324,-337,75,XG18,SIMPSON STREET DEV. ORG. - BRONX  ,,,0,,,0,,0,0,0,0,0,
12,MIDDLE,X129,I.S. 129 (PAIRED W P234) - BRONX,0,0,0,0,0,0,0,X129,I.S. 129 - BRONX,560,558,2,100,587,-27,95,0,0,0,0,2,
12,MIDDLE,X129,I.S. 129 (PAIRED W P234) - BRONX,883,949,-66,93,990,-107,89,X316,I.S. 316 - BRONX                  ,323,391,-68,83,403,-80,80,0,0,0,0,2,
12,MIDDLE,X158,I.S. 158 - BRONX,0,0,0,0,0,0,0,X245,M.S./H.S. 245 - BRONX             ,191,520,-329,37,529,-338,36,0,0,0,0,6,
12,MIDDLE,X158,I.S. 158 - BRONX,0,0,0,0,0,0,0,X267,I.S. 267 - BRONX                  ,418,678,-260,62,656,-238,64,0,0,0,0,2,
12,MIDDLE,X158,I.S. 158 - BRONX,0,0,0,0,0,0,0,X479,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,244,430,-186,57,429,-185,57,0,0,0,0,2,
12,MIDDLE,X158,I.S. 158 - BRONX,1070,1775,-705,60,1760,-690,61,X482,DR. IZQUIERDO HEALTH CHARTER SCHL - X,217,147,70,148,146,71,149,0,0,0,0,0,
13,PS,K003,P.S. 3 - BROOKLYN,616,922,-306,67,837,-221,74,K003,P.S. 3 - BROOKLYN                 ,616,922,-306,67,837,-221,74,8,3,3,72,0,
13,PS,K008,P.S. 8 - BROOKLYN,589,645,-56,91,541,48,109,K008,P.S. 8 - BROOKLYN                 ,589,645,-56,91,541,48,109,3,2,3,36,0,
13,PS,K009,P.S. 9 - BROOKLYN ,0,0,0,0,0,0,0,K009,P.S. 9 - BROOKLYN                 ,645,812,-167,79,716,-71,90,4,3,3,54,0,
13,PS,K009,P.S. 9 - BROOKLYN ,0,0,0,0,0,0,0,K571,M.S. 571 - BROOKLYN               ,88,232,-144,38,241,-153,37,0,0,0,0,1,
13,PS,K009,P.S. 9 - BROOKLYN ,873,1269,-396,69,1153,-280,76,K780,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL - K,140,225,-85,62,196,-56,71,0,1,1,0,0,
13,PS,K011,P.S. 11 - BROOKLYN ,0,0,0,0,0,0,0,K011,P.S. 11 - BROOKLYN                ,640,852,-212,75,754,-114,85,8,3,3,54,0,
13,PS,K011,P.S. 11 - BROOKLYN ,640,852,-212,75,754,-114,85,KG16,NYC DEPT. OF HEALTH - K           ,,,0,,,0,,0,0,0,0,0,
13,PS,K020,P.S. 20 - BROOKLYN,0,0,0,0,0,0,0,K020,P.S. 20 - BROOKLYN                ,325,506,-181,64,431,-106,75,5,2,3,18,0,
13,PS,K020,P.S. 20 - BROOKLYN,749,1037,-288,72,907,-158,83,K492,I.S. 492- BROOKLYN                ,424,531,-107,80,476,-52,89,4,3,3,0,0,
13,PS,K044,P.S. 44 - BROOKLYN ,339,1092,-753,31,989,-650,34,K044,P.S. 44 - BROOKLYN                ,339,1092,-753,31,989,-650,34,3,2,3,18,0,
13,PS,K046,P.S. 46 - BROOKLYN ,0,0,0,0,0,0,0,K046,P.S. 46 - BROOKLYN                ,381,566,-185,67,485,-104,79,0,3,3,54,0,
13,PS,K046,P.S. 46 - BROOKLYN ,563,767,-204,73,678,-115,83,K691,FORT GREENE PREPARATORY ACADEMY - BROOKLYN,182,201,-19,91,193,-11,94,0,0,0,0,0,
13,PS,K046,P.S. 46 - BROOKLYN ,0,0,0,0,0,0,0,KG18,PARTNERS WITH CHILDREN - BROOKLYN ,,,0,,,0,,0,0,0,0,0,
13,PS,K054,P.S. 54 - BROOKLYN ,333,756,-423,44,572,-239,58,K054,P.S. 54 - BROOKLYN                ,279,676,-397,41,492,-213,57,7,2,3,36,0,
13,PS,K054,P.S. 54 - BROOKLYN ,0,0,0,0,0,0,0,K231,K231 SPED - BROOKLYN,54,80,-26,68,80,-26,68,0,0,0,0,0,Some
13,PS,K056,P.S. 56 - BROOKLYN ,0,0,0,0,0,0,0,K056,P.S. 56 - BROOKLYN                ,258,597,-339,43,508,-250,51,4,2,3,36,0,
13,PS,K056,P.S. 56 - BROOKLYN ,549,927,-378,59,823,-274,67,K103,I.S. 103 - BROOKLYN               ,264,330,-66,80,315,-51,84,0,0,0,0,3,
