DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
02M655,All Grades,2009,Female,66,,1,1.5%,11,16.7%,47,71.2%,7,10.6%,54,81.8%
02M655,All Grades,2009,Male,60,,1,1.7%,14,23.3%,41,68.3%,4,6.7%,45,75%
02M655,All Grades,2010,Female,59,,12,20.3%,29,49.2%,16,27.1%,2,3.4%,18,30.5%
02M655,All Grades,2010,Male,55,,6,10.9%,36,65.5%,12,21.8%,1,1.8%,13,23.6%
02M655,All Grades,2011,Female,44,659,6,13.6%,23,52.3%,13,29.5%,2,4.5%,15,34.1%
02M655,All Grades,2011,Male,51,664,5,9.8%,28,54.9%,16,31.4%,2,3.9%,18,35.3%
02M896,6,2006,Female,44,645,9,20.5%,12,27.3%,22,50%,1,2.3%,23,52.3%
02M896,6,2006,Male,33,646,8,24.2%,9,27.3%,14,42.4%,2,6.1%,16,48.5%
02M896,6,2007,Female,32,671,1,3.1%,4,12.5%,24,75%,3,9.4%,27,84.4%
02M896,6,2007,Male,33,662,3,9.1%,7,21.2%,20,60.6%,3,9.1%,23,69.7%
02M896,6,2008,Female,32,674,1,3.1%,1,3.1%,23,71.9%,7,21.9%,30,93.8%
02M896,6,2008,Male,20,674,0,0%,4,20%,12,60%,4,20%,16,80%
02M896,6,2009,Female,37,675,0,0%,6,16.2%,25,67.6%,6,16.2%,31,83.8%
02M896,6,2009,Male,26,677,0,0%,3,11.5%,18,69.2%,5,19.2%,23,88.5%
02M896,6,2010,Female,39,679,1,2.6%,18,46.2%,13,33.3%,7,17.9%,20,51.3%
02M896,6,2010,Male,30,671,2,6.7%,17,56.7%,6,20%,5,16.7%,11,36.7%
02M896,6,2011,Female,36,678,3,8.3%,12,33.3%,15,41.7%,6,16.7%,21,58.3%
02M896,6,2011,Male,50,694,0,0%,13,26%,14,28%,23,46%,37,74%
02M896,7,2006,Female,27,650,0,0%,12,44.4%,15,55.6%,0,0%,15,55.6%
02M896,7,2006,Male,30,659,0,0%,12,40%,16,53.3%,2,6.7%,18,60%
02M896,7,2007,Female,38,661,2,5.3%,7,18.4%,26,68.4%,3,7.9%,29,76.3%
02M896,7,2007,Male,33,660,1,3%,8,24.2%,21,63.6%,3,9.1%,24,72.7%
02M896,7,2008,Female,36,667,0,0%,9,25%,25,69.4%,2,5.6%,27,75%
02M896,7,2008,Male,31,667,1,3.2%,5,16.1%,23,74.2%,2,6.5%,25,80.6%
02M896,7,2009,Female,33,681,0,0%,1,3%,24,72.7%,8,24.2%,32,97%
02M896,7,2009,Male,22,677,0,0%,1,4.5%,17,77.3%,4,18.2%,21,95.5%
02M896,7,2010,Female,34,669,2,5.9%,16,47.1%,12,35.3%,4,11.8%,16,47.1%
02M896,7,2010,Male,24,671,1,4.2%,11,45.8%,8,33.3%,4,16.7%,12,50%
02M896,7,2011,Female,37,670,0,0%,19,51.4%,16,43.2%,2,5.4%,18,48.6%
02M896,7,2011,Male,28,673,0,0%,15,53.6%,10,35.7%,3,10.7%,13,46.4%
02M896,8,2006,Female,34,648,2,5.9%,14,41.2%,18,52.9%,0,0%,18,52.9%
02M896,8,2006,Male,22,652,1,4.5%,12,54.5%,7,31.8%,2,9.1%,9,40.9%
02M896,8,2007,Female,26,649,1,3.8%,14,53.8%,10,38.5%,1,3.8%,11,42.3%
02M896,8,2007,Male,31,648,1,3.2%,17,54.8%,13,41.9%,0,0%,13,41.9%
02M896,8,2008,Female,42,661,1,2.4%,10,23.8%,29,69%,2,4.8%,31,73.8%
02M896,8,2008,Male,29,662,0,0%,6,20.7%,23,79.3%,0,0%,23,79.3%
02M896,8,2009,Female,39,662,1,2.6%,9,23.1%,27,69.2%,2,5.1%,29,74.4%
02M896,8,2009,Male,32,662,0,0%,5,15.6%,27,84.4%,0,0%,27,84.4%
02M896,8,2010,Female,34,672,0,0%,15,44.1%,19,55.9%,0,0%,19,55.9%
02M896,8,2010,Male,22,672,0,0%,11,50%,10,45.5%,1,4.5%,11,50%
02M896,8,2011,Female,37,666,4,10.8%,15,40.5%,14,37.8%,4,10.8%,18,48.6%
02M896,8,2011,Male,27,677,2,7.4%,12,44.4%,9,33.3%,4,14.8%,13,48.1%
02M896,All Grades,2006,Female,105,,11,10.5%,38,36.2%,55,52.4%,1,1%,56,53.3%
02M896,All Grades,2006,Male,85,,9,10.6%,33,38.8%,37,43.5%,6,7.1%,43,50.6%
02M896,All Grades,2007,Female,96,,4,4.2%,25,26%,60,62.5%,7,7.3%,67,69.8%
02M896,All Grades,2007,Male,97,,5,5.2%,32,33%,54,55.7%,6,6.2%,60,61.9%
02M896,All Grades,2008,Female,110,,2,1.8%,20,18.2%,77,70%,11,10%,88,80%
02M896,All Grades,2008,Male,80,,1,1.3%,15,18.8%,58,72.5%,6,7.5%,64,80%
02M896,All Grades,2009,Female,109,,1,0.9%,16,14.7%,76,69.7%,16,14.7%,92,84.4%
02M896,All Grades,2009,Male,80,,0,0%,9,11.3%,62,77.5%,9,11.3%,71,88.8%
02M896,All Grades,2010,Female,107,,3,2.8%,49,45.8%,44,41.1%,11,10.3%,55,51.4%
02M896,All Grades,2010,Male,76,,3,3.9%,39,51.3%,24,31.6%,10,13.2%,34,44.7%
02M896,All Grades,2011,Female,110,671,7,6.4%,46,41.8%,45,40.9%,12,10.9%,57,51.8%
02M896,All Grades,2011,Male,105,684,2,1.9%,40,38.1%,33,31.4%,30,28.6%,63,60%
03M009,3,2006,Female,35,692,2,5.7%,1,2.9%,18,51.4%,14,40%,32,91.4%
03M009,3,2006,Male,30,700,0,0%,1,3.3%,15,50%,14,46.7%,29,96.7%
03M009,3,2007,Female,38,712,0,0%,0,0%,16,42.1%,22,57.9%,38,100%
03M009,3,2007,Male,35,713,0,0%,0,0%,15,42.9%,20,57.1%,35,100%
03M009,3,2008,Female,38,712,0,0%,0,0%,19,50%,19,50%,38,100%
03M009,3,2008,Male,27,720,0,0%,0,0%,9,33.3%,18,66.7%,27,100%
03M009,3,2009,Female,37,724,0,0%,0,0%,15,40.5%,22,59.5%,37,100%
03M009,3,2009,Male,37,722,0,0%,0,0%,17,45.9%,20,54.1%,37,100%
03M009,3,2010,Female,44,716,0,0%,7,15.9%,13,29.5%,24,54.5%,37,84.1%
03M009,3,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
03M009,3,2010,Male,48,716,0,0%,6,12.5%,20,41.7%,22,45.8%,42,87.5%
03M009,3,2011,Female,46,715,0,0%,2,4.3%,16,34.8%,28,60.9%,44,95.7%
03M009,3,2011,Male,41,712,0,0%,3,7.3%,12,29.3%,26,63.4%,38,92.7%
03M009,4,2006,Female,36,690,2,5.6%,2,5.6%,20,55.6%,12,33.3%,32,88.9%
03M009,4,2006,Male,34,701,0,0%,3,8.8%,13,38.2%,18,52.9%,31,91.2%
03M009,4,2007,Female,32,719,0,0%,1,3.1%,12,37.5%,19,59.4%,31,96.9%
03M009,4,2007,Male,34,727,0,0%,0,0%,9,26.5%,25,73.5%,34,100%
03M009,4,2008,Female,38,728,0,0%,0,0%,7,18.4%,31,81.6%,38,100%
03M009,4,2008,Male,38,730,0,0%,0,0%,10,26.3%,28,73.7%,38,100%
03M009,4,2009,Female,35,731,0,0%,0,0%,9,25.7%,26,74.3%,35,100%
03M009,4,2009,Male,30,735,0,0%,0,0%,6,20%,24,80%,30,100%
03M009,4,2010,Female,36,742,0,0%,3,8.3%,4,11.1%,29,80.6%,33,91.7%
03M009,4,2010,Male,38,735,0,0%,2,5.3%,9,23.7%,27,71.1%,36,94.7%
03M009,4,2011,Female,46,724,0,0%,3,6.5%,8,17.4%,35,76.1%,43,93.5%
03M009,4,2011,Male,42,724,0,0%,1,2.4%,13,31%,28,66.7%,41,97.6%
03M009,5,2006,Female,31,688,0,0%,6,19.4%,12,38.7%,13,41.9%,25,80.6%
03M009,5,2006,Male,21,697,0,0%,1,4.8%,10,47.6%,10,47.6%,20,95.2%
03M009,5,2007,Female,29,692,0,0%,1,3.4%,18,62.1%,10,34.5%,28,96.6%
03M009,5,2007,Male,30,690,0,0%,5,16.7%,13,43.3%,12,40%,25,83.3%
03M009,5,2008,Female,36,701,0,0%,1,2.8%,17,47.2%,18,50%,35,97.2%
03M009,5,2008,Male,35,702,0,0%,1,2.9%,13,37.1%,21,60%,34,97.1%
03M009,5,2009,Female,37,712,1,2.7%,0,0%,12,32.4%,24,64.9%,36,97.3%
03M009,5,2009,Male,35,717,0,0%,0,0%,11,31.4%,24,68.6%,35,100%
03M009,5,2010,Female,35,707,0,0%,4,11.4%,14,40%,17,48.6%,31,88.6%
03M009,5,2010,Male,22,699,0,0%,6,27.3%,7,31.8%,9,40.9%,16,72.7%
03M009,5,2011,Female,32,719,0,0%,2,6.3%,7,21.9%,23,71.9%,30,93.8%
03M009,5,2011,Male,35,715,0,0%,1,2.9%,13,37.1%,21,60%,34,97.1%
03M009,All Grades,2006,Female,102,,4,3.9%,9,8.8%,50,49%,39,38.2%,89,87.3%
03M009,All Grades,2006,Male,85,,0,0%,5,5.9%,38,44.7%,42,49.4%,80,94.1%
03M009,All Grades,2007,Female,99,,0,0%,2,2%,46,46.5%,51,51.5%,97,98%
03M009,All Grades,2007,Male,99,,0,0%,5,5.1%,37,37.4%,57,57.6%,94,94.9%
03M009,All Grades,2008,Female,112,,0,0%,1,0.9%,43,38.4%,68,60.7%,111,99.1%
03M009,All Grades,2008,Male,100,,0,0%,1,1%,32,32%,67,67%,99,99%
03M009,All Grades,2009,Female,109,,1,0.9%,0,0%,36,33%,72,66.1%,108,99.1%
03M009,All Grades,2009,Male,102,,0,0%,0,0%,34,33.3%,68,66.7%,102,100%
03M009,All Grades,2010,Female,115,,0,0%,14,12.2%,31,27%,70,60.9%,101,87.8%
03M009,All Grades,2010,Male,1,,s,s,s,s,s,s,s,s,s,s
03M009,All Grades,2010,Male,108,,0,0%,14,13%,36,33.3%,58,53.7%,94,87%
03M009,All Grades,2010,Male,108,,0,0%,14,13%,36,33.3%,58,53.7%,94,87%
03M009,All Grades,2011,Female,124,719,0,0%,7,5.6%,31,25%,86,69.4%,117,94.4%
03M009,All Grades,2011,Male,118,717,0,0%,5,4.2%,38,32.2%,75,63.6%,113,95.8%
03M044,6,2006,Female,54,636,16,29.6%,18,33.3%,20,37%,0,0%,20,37%
03M044,6,2006,Male,90,638,26,28.9%,26,28.9%,36,40%,2,2.2%,38,42.2%
03M044,6,2007,Female,41,643,7,17.1%,14,34.1%,19,46.3%,1,2.4%,20,48.8%
03M044,6,2007,Male,55,661,3,5.5%,14,25.5%,34,61.8%,4,7.3%,38,69.1%
03M044,6,2008,Female,34,643,6,17.6%,12,35.3%,16,47.1%,0,0%,16,47.1%
03M044,6,2008,Male,71,650,6,8.5%,29,40.8%,33,46.5%,3,4.2%,36,50.7%
03M044,6,2009,Female,30,653,3,10%,9,30%,17,56.7%,1,3.3%,18,60%
03M044,6,2009,Male,31,664,4,12.9%,4,12.9%,19,61.3%,4,12.9%,23,74.2%
03M044,7,2006,Female,71,617,22,31%,41,57.7%,8,11.3%,0,0%,8,11.3%
03M044,7,2006,Male,81,616,27,33.3%,48,59.3%,6,7.4%,0,0%,6,7.4%
03M044,7,2007,Female,82,626,17,20.7%,53,64.6%,12,14.6%,0,0%,12,14.6%
03M044,7,2007,Male,93,634,17,18.3%,55,59.1%,21,22.6%,0,0%,21,22.6%
03M044,7,2008,Female,40,647,3,7.5%,18,45%,16,40%,3,7.5%,19,47.5%
03M044,7,2008,Male,53,647,4,7.5%,25,47.2%,22,41.5%,2,3.8%,24,45.3%
03M044,7,2009,Female,36,651,2,5.6%,11,30.6%,23,63.9%,0,0%,23,63.9%
03M044,7,2009,Male,56,653,0,0%,25,44.6%,30,53.6%,1,1.8%,31,55.4%
03M044,7,2010,Female,29,667,4,13.8%,9,31%,13,44.8%,3,10.3%,16,55.2%
03M044,7,2010,Male,27,676,3,11.1%,6,22.2%,8,29.6%,10,37%,18,66.7%
03M044,8,2006,Female,74,635,11,14.9%,45,60.8%,16,21.6%,2,2.7%,18,24.3%
03M044,8,2006,Male,97,635,25,25.8%,38,39.2%,32,33%,2,2.1%,34,35.1%
03M044,8,2007,Female,77,632,17,22.1%,45,58.4%,15,19.5%,0,0%,15,19.5%
03M044,8,2007,Male,93,630,22,23.7%,52,55.9%,19,20.4%,0,0%,19,20.4%
03M044,8,2008,Female,74,629,20,27%,39,52.7%,15,20.3%,0,0%,15,20.3%
03M044,8,2008,Male,89,633,21,23.6%,42,47.2%,25,28.1%,1,1.1%,26,29.2%
03M044,8,2009,Female,41,653,0,0%,20,48.8%,21,51.2%,0,0%,21,51.2%
03M044,8,2009,Male,56,656,3,5.4%,18,32.1%,33,58.9%,2,3.6%,35,62.5%
03M044,8,2010,Female,28,663,4,14.3%,14,50%,9,32.1%,1,3.6%,10,35.7%
03M044,8,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
03M044,8,2010,Male,51,663,8,15.7%,27,52.9%,13,25.5%,3,5.9%,16,31.4%
03M044,8,2011,Female,30,671,2,6.7%,14,46.7%,11,36.7%,3,10%,14,46.7%
03M044,8,2011,Male,29,675,1,3.4%,12,41.4%,15,51.7%,1,3.4%,16,55.2%
03M044,All Grades,2006,Female,199,,49,24.6%,104,52.3%,44,22.1%,2,1%,46,23.1%
03M044,All Grades,2006,Male,268,,78,29.1%,112,41.8%,74,27.6%,4,1.5%,78,29.1%
03M044,All Grades,2007,Female,200,,41,20.5%,112,56%,46,23%,1,0.5%,47,23.5%
03M044,All Grades,2007,Male,241,,42,17.4%,121,50.2%,74,30.7%,4,1.7%,78,32.4%
03M044,All Grades,2008,Female,148,,29,19.6%,69,46.6%,47,31.8%,3,2%,50,33.8%
03M044,All Grades,2008,Male,213,,31,14.6%,96,45.1%,80,37.6%,6,2.8%,86,40.4%
03M044,All Grades,2009,Female,107,,5,4.7%,40,37.4%,61,57%,1,0.9%,62,57.9%
03M044,All Grades,2009,Male,143,,7,4.9%,47,32.9%,82,57.3%,7,4.9%,89,62.2%
03M044,All Grades,2010,Female,57,,8,14%,23,40.4%,22,38.6%,4,7%,26,45.6%
03M044,All Grades,2010,Male,1,,s,s,s,s,s,s,s,s,s,s
03M044,All Grades,2010,Male,78,,11,14.1%,33,42.3%,21,26.9%,13,16.7%,34,43.6%
03M044,All Grades,2010,Male,78,,11,14.1%,33,42.3%,21,26.9%,13,16.7%,34,43.6%
03M044,All Grades,2011,Female,30,671,2,6.7%,14,46.7%,11,36.7%,3,10%,14,46.7%
03M044,All Grades,2011,Male,29,675,1,3.4%,12,41.4%,15,51.7%,1,3.4%,16,55.2%
03M054,6,2006,Female,146,676,17,11.6%,21,14.4%,48,32.9%,60,41.1%,108,74%
03M054,6,2006,Male,171,674,33,19.3%,24,14%,50,29.2%,64,37.4%,114,66.7%
03M054,6,2007,Female,152,689,17,11.2%,18,11.8%,42,27.6%,75,49.3%,117,77%
03M054,6,2007,Male,137,688,18,13.1%,14,10.2%,42,30.7%,63,46%,105,76.6%
03M054,6,2008,Female,98,699,4,4.1%,6,6.1%,36,36.7%,52,53.1%,88,89.8%
03M054,6,2008,Male,121,696,5,4.1%,6,5%,47,38.8%,63,52.1%,110,90.9%
03M054,6,2009,Female,130,707,2,1.5%,11,8.5%,30,23.1%,87,66.9%,117,90%
03M054,6,2009,Male,134,710,5,3.7%,8,6%,34,25.4%,87,64.9%,121,90.3%
03M054,6,2010,Female,145,701,9,6.2%,14,9.7%,40,27.6%,82,56.6%,122,84.1%
03M054,6,2010,Male,7,715,0,0%,1,14.3%,1,14.3%,5,71.4%,6,85.7%
03M054,6,2010,Male,139,697,4,2.9%,17,12.2%,43,30.9%,75,54%,118,84.9%
03M054,6,2011,Female,138,712,4,2.9%,14,10.1%,18,13%,102,73.9%,120,87%
03M054,6,2011,Male,129,717,3,2.3%,15,11.6%,16,12.4%,95,73.6%,111,86%
03M054,7,2006,Female,157,665,25,15.9%,36,22.9%,35,22.3%,61,38.9%,96,61.1%
03M054,7,2006,Male,161,660,27,16.8%,40,24.8%,46,28.6%,48,29.8%,94,58.4%
03M054,7,2007,Female,140,689,5,3.6%,24,17.1%,38,27.1%,73,52.1%,111,79.3%
03M054,7,2007,Male,167,681,13,7.8%,33,19.8%,42,25.1%,79,47.3%,121,72.5%
03M054,7,2008,Female,143,703,5,3.5%,17,11.9%,36,25.2%,85,59.4%,121,84.6%
03M054,7,2008,Male,130,697,3,2.3%,18,13.8%,38,29.2%,71,54.6%,109,83.8%
03M054,7,2009,Female,105,709,3,2.9%,6,5.7%,27,25.7%,69,65.7%,96,91.4%
03M054,7,2009,Male,124,706,1,0.8%,12,9.7%,31,25%,80,64.5%,111,89.5%
03M054,7,2010,Female,128,709,4,3.1%,17,13.3%,11,8.6%,96,75%,107,83.6%
03M054,7,2010,Male,3,s,s,s,s,s,s,s,s,s,s,s
03M054,7,2010,Male,132,709,4,3%,22,16.7%,17,12.9%,89,67.4%,106,80.3%
03M054,7,2011,Female,139,708,1,0.7%,15,10.8%,19,13.7%,104,74.8%,123,88.5%
03M054,7,2011,Male,140,708,7,5%,11,7.9%,25,17.9%,97,69.3%,122,87.1%
03M054,8,2006,Female,201,657,38,18.9%,46,22.9%,75,37.3%,42,20.9%,117,58.2%
03M054,8,2006,Male,167,653,33,19.8%,43,25.7%,58,34.7%,33,19.8%,91,54.5%
03M054,8,2007,Female,155,674,21,13.5%,31,20%,53,34.2%,50,32.3%,103,66.5%
03M054,8,2007,Male,147,668,16,10.9%,36,24.5%,62,42.2%,33,22.4%,95,64.6%
03M054,8,2008,Female,141,675,11,7.8%,23,16.3%,66,46.8%,41,29.1%,107,75.9%
03M054,8,2008,Male,174,672,22,12.6%,34,19.5%,65,37.4%,53,30.5%,118,67.8%
03M054,8,2009,Female,145,692,2,1.4%,16,11%,70,48.3%,57,39.3%,127,87.6%
03M054,8,2009,Male,127,682,2,1.6%,18,14.2%,71,55.9%,36,28.3%,107,84.3%
03M054,8,2010,Female,110,697,6,5.5%,15,13.6%,42,38.2%,47,42.7%,89,80.9%
03M054,8,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
03M054,8,2010,Male,130,687,10,7.7%,26,20%,58,44.6%,36,27.7%,94,72.3%
03M054,8,2011,Female,130,699,5,3.8%,14,10.8%,48,36.9%,63,48.5%,111,85.4%
03M054,8,2011,Male,141,691,14,9.9%,24,17%,40,28.4%,63,44.7%,103,73%
03M054,All Grades,2006,Female,504,,80,15.9%,103,20.4%,158,31.3%,163,32.3%,321,63.7%
03M054,All Grades,2006,Male,499,,93,18.6%,107,21.4%,154,30.9%,145,29.1%,299,59.9%
03M054,All Grades,2007,Female,447,,43,9.6%,73,16.3%,133,29.8%,198,44.3%,331,74%
03M054,All Grades,2007,Male,451,,47,10.4%,83,18.4%,146,32.4%,175,38.8%,321,71.2%
03M054,All Grades,2008,Female,382,,20,5.2%,46,12%,138,36.1%,178,46.6%,316,82.7%
03M054,All Grades,2008,Male,425,,30,7.1%,58,13.6%,150,35.3%,187,44%,337,79.3%
03M054,All Grades,2009,Female,380,,7,1.8%,33,8.7%,127,33.4%,213,56.1%,340,89.5%
03M054,All Grades,2009,Male,385,,8,2.1%,38,9.9%,136,35.3%,203,52.7%,339,88.1%
03M054,All Grades,2010,Female,383,,19,5%,46,12%,93,24.3%,225,58.7%,318,83%
03M054,All Grades,2010,Male,11,,0,0%,1,9.1%,2,18.2%,8,72.7%,10,90.9%
03M054,All Grades,2010,Male,11,,0,0%,1,9.1%,2,18.2%,8,72.7%,10,90.9%
03M054,All Grades,2010,Male,401,,18,4.5%,65,16.2%,118,29.4%,200,49.9%,318,79.3%
03M054,All Grades,2010,Male,401,,18,4.5%,65,16.2%,118,29.4%,200,49.9%,318,79.3%
03M054,All Grades,2011,Female,407,707,10,2.5%,43,10.6%,85,20.9%,269,66.1%,354,87%
03M054,All Grades,2011,Male,410,705,24,5.9%,50,12.2%,81,19.8%,255,62.2%,336,82%
03M075,3,2006,Female,74,679,6,8.1%,9,12.2%,37,50%,22,29.7%,59,79.7%
03M075,3,2006,Male,82,679,7,8.5%,10,12.2%,36,43.9%,29,35.4%,65,79.3%
03M075,3,2007,Female,81,672,5,6.2%,13,16%,50,61.7%,13,16%,63,77.8%
03M075,3,2007,Male,72,679,2,2.8%,8,11.1%,48,66.7%,14,19.4%,62,86.1%
03M075,3,2008,Female,71,677,1,1.4%,10,14.1%,46,64.8%,14,19.7%,60,84.5%
03M075,3,2008,Male,62,678,0,0%,7,11.3%,46,74.2%,9,14.5%,55,88.7%
03M075,3,2009,Female,66,680,0,0%,9,13.6%,43,65.2%,14,21.2%,57,86.4%
03M075,3,2009,Male,59,692,0,0%,2,3.4%,43,72.9%,14,23.7%,57,96.6%
03M075,3,2010,Female,69,687,3,4.3%,26,37.7%,30,43.5%,10,14.5%,40,58%
03M075,3,2010,Male,68,693,5,7.4%,24,35.3%,23,33.8%,16,23.5%,39,57.4%
03M075,3,2011,Female,47,683,5,10.6%,20,42.6%,19,40.4%,3,6.4%,22,46.8%
03M075,3,2011,Male,49,689,2,4.1%,21,42.9%,19,38.8%,7,14.3%,26,53.1%
03M075,4,2006,Female,71,679,0,0%,13,18.3%,43,60.6%,15,21.1%,58,81.7%
03M075,4,2006,Male,86,684,1,1.2%,11,12.8%,46,53.5%,28,32.6%,74,86%
03M075,4,2007,Female,67,682,2,3%,11,16.4%,38,56.7%,16,23.9%,54,80.6%
03M075,4,2007,Male,70,682,1,1.4%,11,15.7%,37,52.9%,21,30%,58,82.9%
03M075,4,2008,Female,77,674,3,3.9%,10,13%,51,66.2%,13,16.9%,64,83.1%
03M075,4,2008,Male,66,680,1,1.5%,3,4.5%,47,71.2%,15,22.7%,62,93.9%
03M075,4,2009,Female,77,682,2,2.6%,13,16.9%,43,55.8%,19,24.7%,62,80.5%
03M075,4,2009,Male,61,683,2,3.3%,6,9.8%,39,63.9%,14,23%,53,86.9%
03M075,4,2010,Female,69,673,5,7.2%,32,46.4%,24,34.8%,8,11.6%,32,46.4%
03M075,4,2010,Male,58,679,3,5.2%,30,51.7%,16,27.6%,9,15.5%,25,43.1%
03M075,4,2011,Female,71,685,3,4.2%,25,35.2%,25,35.2%,18,25.4%,43,60.6%
03M075,4,2011,Male,75,694,1,1.3%,23,30.7%,25,33.3%,26,34.7%,51,68%
03M075,5,2006,Female,76,671,4,5.3%,13,17.1%,40,52.6%,19,25%,59,77.6%
03M075,5,2006,Male,74,666,11,14.9%,10,13.5%,38,51.4%,15,20.3%,53,71.6%
03M075,5,2007,Female,70,675,1,1.4%,18,25.7%,37,52.9%,14,20%,51,72.9%
03M075,5,2007,Male,77,678,2,2.6%,9,11.7%,47,61%,19,24.7%,66,85.7%
03M075,5,2008,Female,65,690,1,1.5%,2,3.1%,39,60%,23,35.4%,62,95.4%
03M075,5,2008,Male,69,690,1,1.4%,8,11.6%,34,49.3%,26,37.7%,60,87%
03M075,5,2009,Female,79,684,1,1.3%,10,12.7%,45,57%,23,29.1%,68,86.1%
03M075,5,2009,Male,66,686,0,0%,8,12.1%,41,62.1%,17,25.8%,58,87.9%
03M075,5,2010,Female,73,679,4,5.5%,35,47.9%,17,23.3%,17,23.3%,34,46.6%
03M075,5,2010,Male,61,687,1,1.6%,20,32.8%,24,39.3%,16,26.2%,40,65.6%
03M075,5,2011,Female,60,678,4,6.7%,25,41.7%,24,40%,7,11.7%,31,51.7%
03M075,5,2011,Male,47,682,3,6.4%,17,36.2%,18,38.3%,9,19.1%,27,57.4%
03M075,All Grades,2006,Female,221,,10,4.5%,35,15.8%,120,54.3%,56,25.3%,176,79.6%
03M075,All Grades,2006,Male,242,,19,7.9%,31,12.8%,120,49.6%,72,29.8%,192,79.3%
03M075,All Grades,2007,Female,218,,8,3.7%,42,19.3%,125,57.3%,43,19.7%,168,77.1%
03M075,All Grades,2007,Male,219,,5,2.3%,28,12.8%,132,60.3%,54,24.7%,186,84.9%
03M075,All Grades,2008,Female,213,,5,2.3%,22,10.3%,136,63.8%,50,23.5%,186,87.3%
03M075,All Grades,2008,Male,197,,2,1%,18,9.1%,127,64.5%,50,25.4%,177,89.8%
03M075,All Grades,2009,Female,222,,3,1.4%,32,14.4%,131,59%,56,25.2%,187,84.2%
03M075,All Grades,2009,Male,186,,2,1.1%,16,8.6%,123,66.1%,45,24.2%,168,90.3%
03M075,All Grades,2010,Female,211,,12,5.7%,93,44.1%,71,33.6%,35,16.6%,106,50.2%
03M075,All Grades,2010,Male,187,,9,4.8%,74,39.6%,63,33.7%,41,21.9%,104,55.6%
03M075,All Grades,2011,Female,178,682,12,6.7%,70,39.3%,68,38.2%,28,15.7%,96,53.9%
03M075,All Grades,2011,Male,171,689,6,3.5%,61,35.7%,62,36.3%,42,24.6%,104,60.8%
03M076,3,2006,Female,26,642,5,19.2%,13,50%,7,26.9%,1,3.8%,8,30.8%
03M076,3,2006,Male,34,648,5,14.7%,13,38.2%,14,41.2%,2,5.9%,16,47.1%
03M076,3,2007,Female,28,659,1,3.6%,7,25%,20,71.4%,0,0%,20,71.4%
03M076,3,2007,Male,27,666,2,7.4%,6,22.2%,16,59.3%,3,11.1%,19,70.4%
03M076,3,2008,Female,27,659,4,14.8%,7,25.9%,15,55.6%,1,3.7%,16,59.3%
03M076,3,2008,Male,28,654,3,10.7%,3,10.7%,21,75%,1,3.6%,22,78.6%
03M076,3,2009,Female,24,672,0,0%,4,16.7%,19,79.2%,1,4.2%,20,83.3%
03M076,3,2009,Male,33,664,2,6.1%,4,12.1%,27,81.8%,0,0%,27,81.8%
03M076,3,2010,Female,20,670,8,40%,7,35%,4,20%,1,5%,5,25%
03M076,3,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
03M076,3,2010,Male,29,666,9,31%,15,51.7%,4,13.8%,1,3.4%,5,17.2%
03M076,3,2011,Female,27,683,4,14.8%,7,25.9%,14,51.9%,2,7.4%,16,59.3%
03M076,3,2011,Male,27,677,6,22.2%,12,44.4%,8,29.6%,1,3.7%,9,33.3%
03M076,4,2006,Female,36,645,8,22.2%,10,27.8%,14,38.9%,4,11.1%,18,50%
03M076,4,2006,Male,35,650,9,25.7%,6,17.1%,16,45.7%,4,11.4%,20,57.1%
03M076,4,2007,Female,28,643,6,21.4%,11,39.3%,10,35.7%,1,3.6%,11,39.3%
03M076,4,2007,Male,34,659,2,5.9%,9,26.5%,23,67.6%,0,0%,23,67.6%
03M076,4,2008,Female,22,657,1,4.5%,8,36.4%,12,54.5%,1,4.5%,13,59.1%
03M076,4,2008,Male,29,657,1,3.4%,11,37.9%,16,55.2%,1,3.4%,17,58.6%
03M076,4,2009,Female,20,673,0,0%,5,25%,13,65%,2,10%,15,75%
03M076,4,2009,Male,24,671,2,8.3%,5,20.8%,12,50%,5,20.8%,17,70.8%
03M076,4,2010,Female,32,666,5,15.6%,16,50%,7,21.9%,4,12.5%,11,34.4%
03M076,4,2010,Male,32,666,3,9.4%,20,62.5%,5,15.6%,4,12.5%,9,28.1%
03M076,4,2011,Female,15,677,1,6.7%,7,46.7%,6,40%,1,6.7%,7,46.7%
03M076,4,2011,Male,24,667,0,0%,17,70.8%,7,29.2%,0,0%,7,29.2%
03M076,5,2006,Female,24,641,6,25%,7,29.2%,11,45.8%,0,0%,11,45.8%
03M076,5,2006,Male,22,645,6,27.3%,5,22.7%,9,40.9%,2,9.1%,11,50%
03M076,5,2007,Female,34,658,2,5.9%,13,38.2%,17,50%,2,5.9%,19,55.9%
03M076,5,2007,Male,25,657,3,12%,7,28%,9,36%,6,24%,15,60%
03M076,5,2008,Female,30,653,3,10%,10,33.3%,15,50%,2,6.7%,17,56.7%
