District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
24,6,2007,Hispanic,2008,645,84,4.2%,1117,55.6%,762,37.9%,45,2.2%,807,40.2%
24,6,2007,White,572,661,8,1.4%,195,34.1%,335,58.6%,34,5.9%,369,64.5%
24,7,2007,Asian,689,656,46,6.7%,213,30.9%,398,57.8%,32,4.6%,430,62.4%
24,7,2007,Black,134,640,7,5.2%,79,59%,47,35.1%,1,0.7%,48,35.8%
24,7,2007,Hispanic,2225,640,219,9.8%,1069,48%,903,40.6%,34,1.5%,937,42.1%
24,7,2007,White,567,660,16,2.8%,204,36%,304,53.6%,43,7.6%,347,61.2%
24,8,2007,Asian,706,655,55,7.8%,246,34.8%,373,52.8%,32,4.5%,405,57.4%
24,8,2007,Black,127,637,11,8.7%,71,55.9%,43,33.9%,2,1.6%,45,35.4%
24,8,2007,Hispanic,2178,635,243,11.2%,1234,56.7%,684,31.4%,17,0.8%,701,32.2%
24,8,2007,White,574,654,24,4.2%,240,41.8%,285,49.7%,25,4.4%,310,54%
24,All Grades,2007,Asian,4204,665,215,5.1%,1087,25.9%,2568,61.1%,334,7.9%,2902,69%
24,All Grades,2007,Black,693,647,45,6.5%,331,47.8%,306,44.2%,11,1.6%,317,45.7%
24,All Grades,2007,Hispanic,13117,645,1345,10.3%,5858,44.7%,5656,43.1%,258,2%,5914,45.1%
24,All Grades,2007,White,3519,666,133,3.8%,995,28.3%,2071,58.9%,320,9.1%,2391,67.9%
25,3,2007,Asian,896,680,23,2.6%,162,18.1%,589,65.7%,122,13.6%,711,79.4%
25,3,2007,Black,164,661,10,6.1%,55,33.5%,89,54.3%,10,6.1%,99,60.4%
25,3,2007,Hispanic,501,664,29,5.8%,152,30.3%,289,57.7%,31,6.2%,320,63.9%
25,3,2007,White,459,675,24,5.2%,81,17.6%,303,66%,51,11.1%,354,77.1%
25,4,2007,Asian,945,677,37,3.9%,141,14.9%,645,68.3%,122,12.9%,767,81.2%
25,4,2007,Black,152,661,10,6.6%,44,28.9%,93,61.2%,5,3.3%,98,64.5%
25,4,2007,Hispanic,498,659,27,5.4%,147,29.5%,306,61.4%,18,3.6%,324,65.1%
25,4,2007,White,478,675,20,4.2%,67,14%,337,70.5%,54,11.3%,391,81.8%
25,5,2007,Asian,942,676,15,1.6%,179,19%,660,70.1%,88,9.3%,748,79.4%
25,5,2007,Black,167,659,9,5.4%,50,29.9%,103,61.7%,5,3%,108,64.7%
25,5,2007,Hispanic,528,660,37,7%,169,32%,303,57.4%,19,3.6%,322,61%
25,5,2007,White,479,677,15,3.1%,72,15%,337,70.4%,55,11.5%,392,81.8%
25,6,2007,Asian,976,678,14,1.4%,168,17.2%,592,60.7%,202,20.7%,794,81.4%
25,6,2007,Black,147,660,2,1.4%,50,34%,84,57.1%,11,7.5%,95,64.6%
25,6,2007,Hispanic,581,663,9,1.5%,178,30.6%,354,60.9%,40,6.9%,394,67.8%
25,6,2007,White,435,673,2,0.5%,103,23.7%,266,61.1%,64,14.7%,330,75.9%
25,7,2007,Asian,888,665,54,6.1%,208,23.4%,535,60.2%,91,10.2%,626,70.5%
25,7,2007,Black,202,648,14,6.9%,80,39.6%,104,51.5%,4,2%,108,53.5%
25,7,2007,Hispanic,605,652,30,5%,250,41.3%,304,50.2%,21,3.5%,325,53.7%
25,7,2007,White,522,668,14,2.7%,126,24.1%,323,61.9%,59,11.3%,382,73.2%
25,8,2007,Asian,973,663,66,6.8%,269,27.6%,551,56.6%,87,8.9%,638,65.6%
25,8,2007,Black,164,645,8,4.9%,84,51.2%,69,42.1%,3,1.8%,72,43.9%
25,8,2007,Hispanic,547,648,38,6.9%,228,41.7%,265,48.4%,16,2.9%,281,51.4%
25,8,2007,White,531,664,16,3%,153,28.8%,323,60.8%,39,7.3%,362,68.2%
25,All Grades,2007,Asian,5620,673,209,3.7%,1127,20.1%,3572,63.6%,712,12.7%,4284,76.2%
25,All Grades,2007,Black,996,655,53,5.3%,363,36.4%,542,54.4%,38,3.8%,580,58.2%
25,All Grades,2007,Hispanic,3260,658,170,5.2%,1124,34.5%,1821,55.9%,145,4.4%,1966,60.3%
25,All Grades,2007,White,2904,672,91,3.1%,602,20.7%,1889,65%,322,11.1%,2211,76.1%
26,3,2007,Asian,853,693,13,1.5%,98,11.5%,545,63.9%,197,23.1%,742,87%
26,3,2007,Black,108,675,3,2.8%,23,21.3%,73,67.6%,9,8.3%,82,75.9%
26,3,2007,Hispanic,182,675,9,4.9%,36,19.8%,114,62.6%,23,12.6%,137,75.3%
26,3,2007,White,445,687,20,4.5%,45,10.1%,292,65.6%,88,19.8%,380,85.4%
26,4,2007,Asian,887,691,9,1%,79,8.9%,618,69.7%,181,20.4%,799,90.1%
26,4,2007,Black,111,670,6,5.4%,23,20.7%,73,65.8%,9,8.1%,82,73.9%
26,4,2007,Hispanic,193,673,6,3.1%,38,19.7%,129,66.8%,20,10.4%,149,77.2%
26,4,2007,White,435,685,6,1.4%,47,10.8%,315,72.4%,67,15.4%,382,87.8%
26,5,2007,Asian,916,688,9,1%,81,8.8%,678,74%,148,16.2%,826,90.2%
26,5,2007,Black,114,676,1,0.9%,19,16.7%,82,71.9%,12,10.5%,94,82.5%
26,5,2007,Hispanic,209,679,3,1.4%,34,16.3%,150,71.8%,22,10.5%,172,82.3%
26,5,2007,White,465,688,10,2.2%,40,8.6%,342,73.5%,73,15.7%,415,89.2%
26,6,2007,Asian,1029,688,3,0.3%,126,12.2%,609,59.2%,291,28.3%,900,87.5%
26,6,2007,Black,165,673,0,0%,42,25.5%,95,57.6%,28,17%,123,74.5%
26,6,2007,Hispanic,217,674,2,0.9%,46,21.2%,135,62.2%,34,15.7%,169,77.9%
26,6,2007,White,460,681,4,0.9%,72,15.7%,288,62.6%,96,20.9%,384,83.5%
26,7,2007,Asian,1026,676,16,1.6%,183,17.8%,669,65.2%,158,15.4%,827,80.6%
26,7,2007,Black,165,662,3,1.8%,53,32.1%,98,59.4%,11,6.7%,109,66.1%
26,7,2007,Hispanic,214,661,4,1.9%,71,33.2%,128,59.8%,11,5.1%,139,65%
26,7,2007,White,434,673,9,2.1%,84,19.4%,285,65.7%,56,12.9%,341,78.6%
26,8,2007,Asian,1071,679,26,2.4%,182,17%,691,64.5%,172,16.1%,863,80.6%
26,8,2007,Black,184,666,4,2.2%,52,28.3%,115,62.5%,13,7.1%,128,69.6%
26,8,2007,Hispanic,224,665,6,2.7%,63,28.1%,140,62.5%,15,6.7%,155,69.2%
26,8,2007,White,420,680,1,0.2%,70,16.7%,289,68.8%,60,14.3%,349,83.1%
26,All Grades,2007,Asian,5782,685,76,1.3%,749,13%,3810,65.9%,1147,19.8%,4957,85.7%
26,All Grades,2007,Black,847,670,17,2%,212,25%,536,63.3%,82,9.7%,618,73%
26,All Grades,2007,Hispanic,1239,671,30,2.4%,288,23.2%,796,64.2%,125,10.1%,921,74.3%
26,All Grades,2007,White,2659,682,50,1.9%,358,13.5%,1811,68.1%,440,16.5%,2251,84.7%
27,3,2007,Asian,852,667,50,5.9%,183,21.5%,561,65.8%,58,6.8%,619,72.7%
27,3,2007,Black,1051,649,143,13.6%,370,35.2%,493,46.9%,45,4.3%,538,51.2%
27,3,2007,Hispanic,1172,657,121,10.3%,359,30.6%,636,54.3%,56,4.8%,692,59%
27,3,2007,White,389,673,26,6.7%,60,15.4%,261,67.1%,42,10.8%,303,77.9%
27,4,2007,Asian,719,666,23,3.2%,194,27%,458,63.7%,44,6.1%,502,69.8%
27,4,2007,Black,1024,649,126,12.3%,408,39.8%,458,44.7%,32,3.1%,490,47.9%
27,4,2007,Hispanic,1230,656,106,8.6%,387,31.5%,684,55.6%,53,4.3%,737,59.9%
27,4,2007,White,368,673,25,6.8%,65,17.7%,227,61.7%,51,13.9%,278,75.5%
27,5,2007,Asian,811,673,19,2.3%,178,21.9%,544,67.1%,70,8.6%,614,75.7%
27,5,2007,Black,1105,652,87,7.9%,431,39%,561,50.8%,26,2.4%,587,53.1%
27,5,2007,Hispanic,1117,658,60,5.4%,383,34.3%,636,56.9%,38,3.4%,674,60.3%
27,5,2007,White,428,674,16,3.7%,74,17.3%,294,68.7%,44,10.3%,338,79%
27,6,2007,Asian,807,664,10,1.2%,250,31%,478,59.2%,69,8.6%,547,67.8%
27,6,2007,Black,1151,647,59,5.1%,567,49.3%,490,42.6%,35,3%,525,45.6%
27,6,2007,Hispanic,1157,653,36,3.1%,509,44%,562,48.6%,50,4.3%,612,52.9%
27,6,2007,White,409,670,8,2%,93,22.7%,261,63.8%,47,11.5%,308,75.3%
27,7,2007,Asian,859,655,51,5.9%,298,34.7%,464,54%,46,5.4%,510,59.4%
27,7,2007,Black,1163,640,98,8.4%,634,54.5%,410,35.3%,21,1.8%,431,37.1%
27,7,2007,Hispanic,1263,643,112,8.9%,611,48.4%,511,40.5%,29,2.3%,540,42.8%
27,7,2007,White,362,660,20,5.5%,109,30.1%,207,57.2%,26,7.2%,233,64.4%
27,8,2007,Asian,884,656,49,5.5%,340,38.5%,438,49.5%,57,6.4%,495,56%
27,8,2007,Black,1180,638,101,8.6%,662,56.1%,395,33.5%,22,1.9%,417,35.3%
27,8,2007,Hispanic,1283,642,133,10.4%,624,48.6%,501,39%,25,1.9%,526,41%
27,8,2007,White,363,663,18,5%,113,31.1%,207,57%,25,6.9%,232,63.9%
27,All Grades,2007,Asian,4932,663,202,4.1%,1443,29.3%,2943,59.7%,344,7%,3287,66.6%
27,All Grades,2007,Black,6674,646,614,9.2%,3072,46%,2807,42.1%,181,2.7%,2988,44.8%
27,All Grades,2007,Hispanic,7222,651,568,7.9%,2873,39.8%,3530,48.9%,251,3.5%,3781,52.4%
27,All Grades,2007,White,2319,669,113,4.9%,514,22.2%,1457,62.8%,235,10.1%,1692,73%
28,3,2007,Asian,725,674,32,4.4%,162,22.3%,437,60.3%,94,13%,531,73.2%
28,3,2007,Black,708,654,85,12%,249,35.2%,346,48.9%,28,4%,374,52.8%
28,3,2007,Hispanic,626,655,79,12.6%,205,32.7%,313,50%,29,4.6%,342,54.6%
28,3,2007,White,357,679,15,4.2%,80,22.4%,197,55.2%,65,18.2%,262,73.4%
28,4,2007,Asian,703,675,26,3.7%,138,19.6%,450,64%,89,12.7%,539,76.7%
28,4,2007,Black,716,647,92,12.8%,262,36.6%,346,48.3%,16,2.2%,362,50.6%
28,4,2007,Hispanic,603,655,57,9.5%,186,30.8%,336,55.7%,24,4%,360,59.7%
28,4,2007,White,298,675,13,4.4%,65,21.8%,177,59.4%,43,14.4%,220,73.8%
28,5,2007,Asian,686,674,14,2%,148,21.6%,458,66.8%,66,9.6%,524,76.4%
28,5,2007,Black,710,656,44,6.2%,264,37.2%,381,53.7%,21,3%,402,56.6%
28,5,2007,Hispanic,555,658,34,6.1%,183,33%,314,56.6%,24,4.3%,338,60.9%
28,5,2007,White,315,681,7,2.2%,52,16.5%,208,66%,48,15.2%,256,81.3%
28,6,2007,Asian,684,672,7,1%,170,24.9%,383,56%,124,18.1%,507,74.1%
28,6,2007,Black,733,650,17,2.3%,370,50.5%,323,44.1%,23,3.1%,346,47.2%
28,6,2007,Hispanic,565,655,13,2.3%,245,43.4%,277,49%,30,5.3%,307,54.3%
28,6,2007,White,330,669,7,2.1%,89,27%,180,54.5%,54,16.4%,234,70.9%
28,7,2007,Asian,613,665,26,4.2%,151,24.6%,386,63%,50,8.2%,436,71.1%
28,7,2007,Black,751,644,57,7.6%,377,50.2%,302,40.2%,15,2%,317,42.2%
28,7,2007,Hispanic,511,646,50,9.8%,215,42.1%,235,46%,11,2.2%,246,48.1%
28,7,2007,White,251,663,11,4.4%,69,27.5%,152,60.6%,19,7.6%,171,68.1%
28,8,2007,Asian,566,664,24,4.2%,161,28.4%,335,59.2%,46,8.1%,381,67.3%
28,8,2007,Black,774,641,59,7.6%,424,54.8%,283,36.6%,8,1%,291,37.6%
28,8,2007,Hispanic,526,646,42,8%,233,44.3%,239,45.4%,12,2.3%,251,47.7%
28,8,2007,White,304,660,9,3%,111,36.5%,165,54.3%,19,6.3%,184,60.5%
28,All Grades,2007,Asian,3977,671,129,3.2%,930,23.4%,2449,61.6%,469,11.8%,2918,73.4%
28,All Grades,2007,Black,4392,648,354,8.1%,1946,44.3%,1981,45.1%,111,2.5%,2092,47.6%
28,All Grades,2007,Hispanic,3386,653,275,8.1%,1267,37.4%,1714,50.6%,130,3.8%,1844,54.5%
28,All Grades,2007,White,1855,672,62,3.3%,466,25.1%,1079,58.2%,248,13.4%,1327,71.5%
29,3,2007,Asian,364,665,32,8.8%,88,24.2%,221,60.7%,23,6.3%,244,67%
29,3,2007,Black,1828,655,223,12.2%,563,30.8%,960,52.5%,82,4.5%,1042,57%
29,3,2007,Hispanic,333,654,36,10.8%,113,33.9%,173,52%,11,3.3%,184,55.3%
29,3,2007,White,30,651,3,10%,11,36.7%,14,46.7%,2,6.7%,16,53.3%
29,4,2007,Asian,334,666,16,4.8%,85,25.4%,206,61.7%,27,8.1%,233,69.8%
29,4,2007,Black,1793,653,171,9.5%,614,34.2%,956,53.3%,52,2.9%,1008,56.2%
29,4,2007,Hispanic,354,655,32,9%,119,33.6%,189,53.4%,14,4%,203,57.3%
29,4,2007,White,25,668,2,8%,6,24%,14,56%,3,12%,17,68%
29,5,2007,Asian,391,666,19,4.9%,95,24.3%,259,66.2%,18,4.6%,277,70.8%
29,5,2007,Black,1891,658,69,3.6%,677,35.8%,1093,57.8%,52,2.7%,1145,60.5%
29,5,2007,Hispanic,368,655,23,6.3%,135,36.7%,203,55.2%,7,1.9%,210,57.1%
29,5,2007,White,38,677,1,2.6%,10,26.3%,22,57.9%,5,13.2%,27,71.1%
29,6,2007,Asian,283,660,6,2.1%,108,38.2%,145,51.2%,24,8.5%,169,59.7%
29,6,2007,Black,1819,654,34,1.9%,832,45.7%,871,47.9%,82,4.5%,953,52.4%
29,6,2007,Hispanic,306,648,9,2.9%,154,50.3%,136,44.4%,7,2.3%,143,46.7%
29,6,2007,White,34,642,3,8.8%,13,38.2%,17,50%,1,2.9%,18,52.9%
29,7,2007,Asian,320,652,20,6.3%,124,38.8%,157,49.1%,19,5.9%,176,55%
29,7,2007,Black,1911,645,128,6.7%,939,49.1%,802,42%,42,2.2%,844,44.2%
29,7,2007,Hispanic,280,642,32,11.4%,131,46.8%,111,39.6%,6,2.1%,117,41.8%
29,7,2007,White,21,630,2,9.5%,12,57.1%,7,33.3%,0,0%,7,33.3%
29,8,2007,Asian,277,654,11,4%,112,40.4%,148,53.4%,6,2.2%,154,55.6%
29,8,2007,Black,1915,645,97,5.1%,980,51.2%,810,42.3%,28,1.5%,838,43.8%
29,8,2007,Hispanic,312,642,29,9.3%,150,48.1%,131,42%,2,0.6%,133,42.6%
29,8,2007,White,26,647,1,3.8%,13,50%,11,42.3%,1,3.8%,12,46.2%
29,All Grades,2007,Asian,1969,661,104,5.3%,612,31.1%,1136,57.7%,117,5.9%,1253,63.6%
29,All Grades,2007,Black,11157,651,722,6.5%,4605,41.3%,5492,49.2%,338,3%,5830,52.3%
29,All Grades,2007,Hispanic,1953,650,161,8.2%,802,41.1%,943,48.3%,47,2.4%,990,50.7%
29,All Grades,2007,White,174,654,12,6.9%,65,37.4%,85,48.9%,12,6.9%,97,55.7%
30,3,2007,Asian,688,672,30,4.4%,138,20.1%,459,66.7%,61,8.9%,520,75.6%
30,3,2007,Black,277,649,45,16.2%,100,36.1%,120,43.3%,12,4.3%,132,47.7%
30,3,2007,Hispanic,1519,654,166,10.9%,516,34%,781,51.4%,56,3.7%,837,55.1%
30,3,2007,White,401,673,23,5.7%,67,16.7%,264,65.8%,47,11.7%,311,77.6%
30,4,2007,Asian,668,673,40,6%,122,18.3%,424,63.5%,82,12.3%,506,75.7%
30,4,2007,Black,245,641,36,14.7%,107,43.7%,99,40.4%,3,1.2%,102,41.6%
30,4,2007,Hispanic,1499,651,186,12.4%,514,34.3%,751,50.1%,48,3.2%,799,53.3%
30,4,2007,White,381,668,29,7.6%,78,20.5%,233,61.2%,41,10.8%,274,71.9%
30,5,2007,Asian,655,677,18,2.7%,122,18.6%,430,65.6%,85,13%,515,78.6%
30,5,2007,Black,264,654,15,5.7%,102,38.6%,141,53.4%,6,2.3%,147,55.7%
30,5,2007,Hispanic,1547,653,124,8%,577,37.3%,809,52.3%,37,2.4%,846,54.7%
30,5,2007,White,377,674,11,2.9%,73,19.4%,255,67.6%,38,10.1%,293,77.7%
30,6,2007,Asian,672,672,9,1.3%,169,25.1%,398,59.2%,96,14.3%,494,73.5%
30,6,2007,Black,298,647,15,5%,155,52%,122,40.9%,6,2%,128,43%
30,6,2007,Hispanic,1651,651,49,3%,771,46.7%,773,46.8%,58,3.5%,831,50.3%
30,6,2007,White,428,668,7,1.6%,114,26.6%,256,59.8%,51,11.9%,307,71.7%
30,7,2007,Asian,593,663,28,4.7%,165,27.8%,356,60%,44,7.4%,400,67.5%
30,7,2007,Black,307,645,25,8.1%,147,47.9%,126,41%,9,2.9%,135,44%
30,7,2007,Hispanic,1448,647,101,7%,669,46.2%,634,43.8%,44,3%,678,46.8%
30,7,2007,White,410,668,10,2.4%,105,25.6%,249,60.7%,46,11.2%,295,72%
30,8,2007,Asian,571,660,30,5.3%,170,29.8%,340,59.5%,31,5.4%,371,65%
30,8,2007,Black,331,639,38,11.5%,166,50.2%,121,36.6%,6,1.8%,127,38.4%
30,8,2007,Hispanic,1487,640,175,11.8%,710,47.7%,576,38.7%,26,1.7%,602,40.5%
30,8,2007,White,429,662,14,3.3%,150,35%,232,54.1%,33,7.7%,265,61.8%
30,All Grades,2007,Asian,3847,670,155,4%,886,23%,2407,62.6%,399,10.4%,2806,72.9%
30,All Grades,2007,Black,1722,645,174,10.1%,777,45.1%,729,42.3%,42,2.4%,771,44.8%
30,All Grades,2007,Hispanic,9151,649,801,8.8%,3757,41.1%,4324,47.3%,269,2.9%,4593,50.2%
30,All Grades,2007,White,2426,669,94,3.9%,587,24.2%,1489,61.4%,256,10.6%,1745,71.9%
31,3,2007,Asian,320,678,7,2.2%,63,19.7%,209,65.3%,41,12.8%,250,78.1%
31,3,2007,Black,697,646,126,18.1%,262,37.6%,290,41.6%,19,2.7%,309,44.3%
31,3,2007,Hispanic,947,652,145,15.3%,302,31.9%,453,47.8%,47,5%,500,52.8%
31,3,2007,White,2341,675,111,4.7%,417,17.8%,1553,66.3%,260,11.1%,1813,77.4%
31,4,2007,Asian,340,674,15,4.4%,61,17.9%,224,65.9%,40,11.8%,264,77.6%
31,4,2007,Black,631,644,99,15.7%,227,36%,300,47.5%,5,0.8%,305,48.3%
31,4,2007,Hispanic,877,648,120,13.7%,290,33.1%,444,50.6%,23,2.6%,467,53.2%
31,4,2007,White,2395,671,119,5%,444,18.5%,1644,68.6%,188,7.8%,1832,76.5%
31,5,2007,Asian,322,678,7,2.2%,53,16.5%,224,69.6%,38,11.8%,262,81.4%
31,5,2007,Black,653,651,48,7.4%,288,44.1%,301,46.1%,16,2.5%,317,48.5%
31,5,2007,Hispanic,881,654,56,6.4%,338,38.4%,463,52.6%,24,2.7%,487,55.3%
31,5,2007,White,2468,673,58,2.4%,488,19.8%,1711,69.3%,211,8.5%,1922,77.9%
31,6,2007,Asian,315,671,2,0.6%,77,24.4%,190,60.3%,46,14.6%,236,74.9%
31,6,2007,Black,646,642,33,5.1%,371,57.4%,231,35.8%,11,1.7%,242,37.5%
31,6,2007,Hispanic,779,648,31,4%,400,51.3%,325,41.7%,23,3%,348,44.7%
31,6,2007,White,2394,665,33,1.4%,679,28.4%,1476,61.7%,206,8.6%,1682,70.3%
31,7,2007,Asian,343,667,11,3.2%,77,22.4%,233,67.9%,22,6.4%,255,74.3%
31,7,2007,Black,684,633,81,11.8%,404,59.1%,193,28.2%,6,0.9%,199,29.1%
31,7,2007,Hispanic,822,640,81,9.9%,410,49.9%,317,38.6%,14,1.7%,331,40.3%
31,7,2007,White,2415,662,67,2.8%,736,30.5%,1457,60.3%,155,6.4%,1612,66.7%
31,8,2007,Asian,341,667,4,1.2%,98,28.7%,216,63.3%,23,6.7%,239,70.1%
31,8,2007,Black,719,635,85,11.8%,402,55.9%,224,31.2%,8,1.1%,232,32.3%
31,8,2007,Hispanic,842,637,92,10.9%,455,54%,290,34.4%,5,0.6%,295,35%
31,8,2007,White,2441,656,77,3.2%,918,37.6%,1365,55.9%,81,3.3%,1446,59.2%
31,All Grades,2007,Asian,1981,672,46,2.3%,429,21.7%,1296,65.4%,210,10.6%,1506,76%
31,All Grades,2007,Black,4030,641,472,11.7%,1954,48.5%,1539,38.2%,65,1.6%,1604,39.8%
31,All Grades,2007,Hispanic,5148,647,525,10.2%,2195,42.6%,2292,44.5%,136,2.6%,2428,47.2%
31,All Grades,2007,White,14454,667,465,3.2%,3682,25.5%,9206,63.7%,1101,7.6%,10307,71.3%
32,3,2007,Asian,28,666,3,10.7%,5,17.9%,18,64.3%,2,7.1%,20,71.4%
32,3,2007,Black,322,644,49,15.2%,136,42.2%,133,41.3%,4,1.2%,137,42.5%
32,3,2007,Hispanic,1049,643,191,18.2%,409,39%,429,40.9%,20,1.9%,449,42.8%
32,3,2007,White,16,635,5,31.3%,5,31.3%,6,37.5%,0,0%,6,37.5%
32,4,2007,Asian,20,653,1,5%,7,35%,11,55%,1,5%,12,60%
32,4,2007,Black,312,647,34,10.9%,142,45.5%,128,41%,8,2.6%,136,43.6%
32,4,2007,Hispanic,1087,640,190,17.5%,442,40.7%,438,40.3%,17,1.6%,455,41.9%
32,4,2007,White,12,638,1,8.3%,8,66.7%,3,25%,0,0%,3,25%
32,5,2007,Asian,30,666,0,0%,9,30%,20,66.7%,1,3.3%,21,70%
32,5,2007,Black,416,657,15,3.6%,168,40.4%,224,53.8%,9,2.2%,233,56%
32,5,2007,Hispanic,1043,646,87,8.3%,475,45.5%,469,45%,12,1.2%,481,46.1%
32,5,2007,White,7,659,0,0%,2,28.6%,5,71.4%,0,0%,5,71.4%
32,6,2007,Asian,39,659,1,2.6%,13,33.3%,24,61.5%,1,2.6%,25,64.1%
32,6,2007,Black,518,657,13,2.5%,199,38.4%,278,53.7%,28,5.4%,306,59.1%
32,6,2007,Hispanic,926,636,70,7.6%,611,66%,234,25.3%,11,1.2%,245,26.5%
32,6,2007,White,12,642,1,8.3%,5,41.7%,6,50%,0,0%,6,50%
32,7,2007,Asian,39,656,1,2.6%,13,33.3%,24,61.5%,1,2.6%,25,64.1%
32,7,2007,Black,535,654,32,6%,203,37.9%,267,49.9%,33,6.2%,300,56.1%
32,7,2007,Hispanic,975,630,159,16.3%,509,52.2%,297,30.5%,10,1%,307,31.5%
32,7,2007,White,19,637,3,15.8%,8,42.1%,7,36.8%,1,5.3%,8,42.1%
32,8,2007,Asian,27,662,1,3.7%,11,40.7%,11,40.7%,4,14.8%,15,55.6%
32,8,2007,Black,459,643,53,11.5%,213,46.4%,180,39.2%,13,2.8%,193,42%
32,8,2007,Hispanic,948,625,193,20.4%,537,56.6%,213,22.5%,5,0.5%,218,23%
32,8,2007,White,8,616,3,37.5%,3,37.5%,2,25%,0,0%,2,25%
32,All Grades,2007,Asian,183,660,7,3.8%,58,31.7%,108,59%,10,5.5%,118,64.5%
32,All Grades,2007,Black,2562,651,196,7.7%,1061,41.4%,1210,47.2%,95,3.7%,1305,50.9%
32,All Grades,2007,Hispanic,6028,637,890,14.8%,2983,49.5%,2080,34.5%,75,1.2%,2155,35.7%
32,All Grades,2007,White,74,638,13,17.6%,31,41.9%,29,39.2%,1,1.4%,30,40.5%
1,3,2008,Asian,130,681,1,0.8%,20,15.4%,89,68.5%,20,15.4%,109,83.8%
1,3,2008,Black,154,652,18,11.7%,58,37.7%,72,46.8%,6,3.9%,78,50.6%
1,3,2008,Hispanic,439,655,33,7.5%,157,35.8%,229,52.2%,20,4.6%,249,56.7%
1,3,2008,White,96,690,2,2.1%,17,17.7%,50,52.1%,27,28.1%,77,80.2%
1,4,2008,Asian,126,680,4,3.2%,16,12.7%,92,73%,14,11.1%,106,84.1%
1,4,2008,Black,148,646,19,12.8%,56,37.8%,71,48%,2,1.4%,73,49.3%
1,4,2008,Hispanic,444,649,46,10.4%,157,35.4%,236,53.2%,5,1.1%,241,54.3%
1,4,2008,White,89,688,0,0%,9,10.1%,64,71.9%,16,18%,80,89.9%
1,5,2008,Asian,142,683,1,0.7%,18,12.7%,104,73.2%,19,13.4%,123,86.6%
1,5,2008,Black,158,652,8,5.1%,54,34.2%,94,59.5%,2,1.3%,96,60.8%
1,5,2008,Hispanic,434,657,11,2.5%,123,28.3%,293,67.5%,7,1.6%,300,69.1%
1,5,2008,White,83,690,1,1.2%,3,3.6%,61,73.5%,18,21.7%,79,95.2%
1,6,2008,Asian,153,670,4,2.6%,31,20.3%,105,68.6%,13,8.5%,118,77.1%
1,6,2008,Black,152,646,4,2.6%,85,55.9%,61,40.1%,2,1.3%,63,41.4%
1,6,2008,Hispanic,434,647,13,3%,243,56%,175,40.3%,3,0.7%,178,41%
1,6,2008,White,98,686,0,0%,7,7.1%,73,74.5%,18,18.4%,91,92.9%
1,7,2008,Asian,131,671,2,1.5%,19,14.5%,97,74%,13,9.9%,110,84%
1,7,2008,Black,151,652,4,2.6%,61,40.4%,85,56.3%,1,0.7%,86,57%
1,7,2008,Hispanic,453,651,16,3.5%,184,40.6%,249,55%,4,0.9%,253,55.8%
1,7,2008,White,80,690,0,0%,11,13.8%,52,65%,17,21.3%,69,86.3%
1,8,2008,Asian,139,666,5,3.6%,37,26.6%,89,64%,8,5.8%,97,69.8%
1,8,2008,Black,188,641,6,3.2%,130,69.1%,50,26.6%,2,1.1%,52,27.7%
1,8,2008,Hispanic,461,645,25,5.4%,245,53.1%,185,40.1%,6,1.3%,191,41.4%
1,8,2008,White,71,687,1,1.4%,8,11.3%,48,67.6%,14,19.7%,62,87.3%
1,All Grades,2008,Asian,821,675,17,2.1%,141,17.2%,576,70.2%,87,10.6%,663,80.8%
1,All Grades,2008,Black,951,648,59,6.2%,444,46.7%,433,45.5%,15,1.6%,448,47.1%
1,All Grades,2008,Hispanic,2665,651,144,5.4%,1109,41.6%,1367,51.3%,45,1.7%,1412,53%
1,All Grades,2008,White,517,688,4,0.8%,55,10.6%,348,67.3%,110,21.3%,458,88.6%
2,3,2008,Asian,771,675,18,2.3%,154,20%,494,64.1%,105,13.6%,599,77.7%
2,3,2008,Black,221,667,10,4.5%,66,29.9%,126,57%,19,8.6%,145,65.6%
2,3,2008,Hispanic,399,661,28,7%,110,27.6%,233,58.4%,28,7%,261,65.4%
2,3,2008,White,835,697,10,1.2%,52,6.2%,511,61.2%,262,31.4%,773,92.6%
2,4,2008,Asian,766,685,12,1.6%,76,9.9%,550,71.8%,128,16.7%,678,88.5%
2,4,2008,Black,236,660,18,7.6%,62,26.3%,143,60.6%,13,5.5%,156,66.1%
2,4,2008,Hispanic,415,661,32,7.7%,101,24.3%,265,63.9%,17,4.1%,282,68%
2,4,2008,White,793,692,13,1.6%,50,6.3%,564,71.1%,166,20.9%,730,92.1%
2,5,2008,Asian,718,679,7,1%,76,10.6%,548,76.3%,87,12.1%,635,88.4%
2,5,2008,Black,241,665,3,1.2%,52,21.6%,178,73.9%,8,3.3%,186,77.2%
2,5,2008,Hispanic,418,667,2,0.5%,77,18.4%,322,77%,17,4.1%,339,81.1%
2,5,2008,White,737,690,3,0.4%,38,5.2%,560,76%,136,18.5%,696,94.4%
2,6,2008,Asian,697,667,14,2%,140,20.1%,501,71.9%,42,6%,543,77.9%
2,6,2008,Black,286,654,3,1%,122,42.7%,160,55.9%,1,0.3%,161,56.3%
