BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Address,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
3-05399-0021,"540 OCEAN PARKWAY
Brooklyn, NY
(40.63510902740185, -73.97283552949777)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,114,1962,130496,1490917,11.43,5260000,40.3,3-05399-0015,"514 OCEAN PARKWAY
Brooklyn, NY
(40.63570548311081, -73.97294692978583)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,74,1962,64800,785184,12.12,2770000,42.7,0,3-05428-0031,"250 PARKVILLE AVENUE
Brooklyn, NY
(40.63163916150648, -73.96980502027783)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,63,1963,57660,618862,10.73,2090000,36.2,0.3
3-05399-0041,"570 OCEAN PARKWAY
Brooklyn, NY
(40.63442080921182, -73.97270699069185)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,43,1931,39600,409068,10.33,1380000,34.8,3-05389-0034,"470 OCEAN PARKWAY
Brooklyn, NY
(40.63697712964424, -73.97319540309607)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,72,1931,72600,612202,8.43,2020000,27.8,0.15,3-05389-0067,"623 5 STREET
Brooklyn, NY
(40.66761257580861, -73.97598131123515)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,48,1932,41963,490021,11.68,1730000,41.2,0.15
3-05400-0091,"525 OCEAN PARKWAY
Brooklyn, NY
(40.63555610920889, -73.97229638409401)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,62,1963,62226,777203,12.49,2920000,46.9,3-06382-0006,"2225 BENSON AVENUE
Brooklyn, NY
(40.59976930426334, -73.99476703168558)",GRAVESEND,D1-ELEVATOR,69,1960,52542,641337,12.21,2260000,43,2.65,3-06383-0006,"2255 BENSON AVENUE
Brooklyn, NY
(40.599318372950364, -73.99400824789245)",GRAVESEND,D1-ELEVATOR,69,1960,54210,691887,12.76,2600000,48,2.65
3-05417-0015,"3845 18 AVENUE
Brooklyn, NY
(40.633609838780266, -73.97103506716617)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,48,1930,45738,529188,11.57,1870000,40.9,3-05389-0067,"623 5 STREET
Brooklyn, NY
(40.66761257580861, -73.97598131123515)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,48,1932,41963,490021,11.68,1730000,41.2,0.3,3-05417-0020,"3841 18 AVENUE
Brooklyn, NY
(40.63363836977164, -73.97097430672156)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,53,1930,41900,480269,11.46,1690000,40.3,0
3-05417-0058,"275 WEBSTER AVENUE
Brooklyn, NY
(40.632882879105686, -73.97076544613711)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,88,1964,73584,841065,11.43,2960000,40.2,3-07158-0033,"2245 OCEAN PARKWAY
Brooklyn, NY
(40.59480172284381, -73.96457696200198)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,74,1958,67620,768374,11.36,2710000,40.1,2.65,3-07197-0001,"388 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,76,1957,74834,860280,11.5,3030000,40.5,3
3-05418-0049,"345 WEBSTER AVENUE
Brooklyn, NY
(40.63379551713519, -73.96885537231371)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,145,1959,158230,1511097,9.55,5110000,32.3,3-05389-0034,"470 OCEAN PARKWAY
Brooklyn, NY
(40.63697712964424, -73.97319540309607)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,72,1931,72600,612202,8.43,2020000,27.8,0.35,3-05425-0001,"340 WEBSTER AVENUE
Brooklyn, NY
(40.63368390158169, -73.96895281888925)",OCEAN PARKWAY-NORTH,D1-ELEVATOR,80,1956,87411,735049,8.41,2420000,27.7,0.05
3-05424-0001,"715 OCEAN PARKWAY
Brooklyn, NY
(40.63106331204506, -73.97145808799965)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,90,1954,93000,1308510,14.07,5190000,56,3-06104-0004,"9303 SHORE ROAD
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",BAY RIDGE,D1-ELEVATOR,70,1957,81200,1059393,13.05,3980000,49,3.7,3-07011-0011,"2828 29 STREET
Brooklyn, NY
(40.575561808540485, -73.99542786996214)",CONEY ISLAND,D1-ELEVATOR,122,1972,102000,1538672,15.09,4350000,42.6,4.05
3-05440-0010,"2 WEBSTER AVENUE
Brooklyn, NY
(40.62892066786761, -73.97888182909756)",BOROUGH PARK,C6-WALK-UP,30,1931,34580,317790,9.19,897000,25.9,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,0.85,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.4
3-05440-0015,"22 WEBSTER AVENUE
Brooklyn, NY
(40.629186476945144, -73.9783583386926)",BOROUGH PARK,D4-ELEVATOR,60,1955,76840,706160,9.19,2330000,30.3,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,0.85,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.4
3-05453-0018,"1528 49 STREET
Brooklyn, NY
(40.63194219102379, -73.98707734563209)",BOROUGH PARK,D4-ELEVATOR,64,1939,70800,635784,8.98,2100000,29.7,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,0.35,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.45
3-05454-0045,"4910 17 AVENUE
Brooklyn, NY
(40.629500741914654, -73.9831500093147)",BOROUGH PARK,D4-ELEVATOR,55,1931,66000,588720,8.92,1940000,29.4,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,0.5,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.5
3-05495-1014,"1176 OCEAN PARKWAY
Brooklyn, NY
(40.61997105477909, -73.96997587790442)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,120,1952,92250,949253,10.29,3210000,34.8,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,1.3,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.85
3-05495-1018,"1170 OCEAN PARKWAY
Brooklyn, NY
(40.620115611802085, -73.9700025068297)",OCEAN PARKWAY-NORTH,D4-ELEVATOR,155,1965,226980,2335624,10.29,7890000,34.8,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,1.3,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.85
3-05496-0004,"5715 15 AVENUE
Brooklyn, NY
(40.62777365833893, -73.99244137998285)",BOROUGH PARK,D4-ELEVATOR,60,1939,61800,749634,12.13,2640000,42.7,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,0.35,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.85
3-05548-0050,"1967 65 STREET
Brooklyn, NY
(40.61699388684827, -73.98657966062791)",BOROUGH PARK,C6-WALK-UP,21,1931,18920,173307,9.16,571000,30.2,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,1.05,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,3.3
3-05548-0053,"1961 65 STREET
Brooklyn, NY
(40.61707048704829, -73.98670594744416)",BOROUGH PARK,C6-WALK-UP,21,1931,18920,173307,9.16,571000,30.2,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,1.05,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,3.3
3-05548-0056,"1953 65 STREET
Brooklyn, NY
(40.61717262066422, -73.98687432989206)",BOROUGH PARK,C6-WALK-UP,21,1931,18920,173307,9.16,571000,30.2,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,1.05,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,3.3
3-05548-0059,"1947 65 STREET
Brooklyn, NY
(40.61724922091197, -73.98700061678699)",BOROUGH PARK,C6-WALK-UP,21,1931,18920,173875,9.19,573000,30.3,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,1.05,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,3.3
3-05548-0062,"1941 65 STREET
Brooklyn, NY
(40.61732582111199, -73.98712690360324)",BOROUGH PARK,C6-WALK-UP,21,1931,18920,173307,9.16,571000,30.2,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,1.05,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,3.3
3-05597-0058,"1163 43 STREET
Brooklyn, NY
(40.640306667778916, -73.99175235089682)",BOROUGH PARK,C6-WALK-UP,20,1926,17800,142934,8.03,439000,24.66,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,0.6,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.15
3-05597-0061,"1157 43 STREET
Brooklyn, NY
(40.640393686739614, -73.9919003831518)",BOROUGH PARK,C6-WALK-UP,20,1926,17800,142934,8.03,439000,24.66,3-05670-0047,"1379 54 STREET
Brooklyn, NY
(40.63122567215465, -73.99328411654614)",BOROUGH PARK,C7-WALK-UP,11,1916,22500,359607,15.98,1460000,65,0.6,3-05024-0063,"526 FLATBUSH AVENUE
Brooklyn, NY
(40.661320254034536, -73.96121417309222)",FLATBUSH-LEFFERTS GARDEN,C1-WALK-UP,16,1931,7596,127812,16.83,520000,68,2.15
