Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC
The Rubicon Project,183 Madison Avenue,14th Floor,New York,HQ'd in NY,http://www.rubiconproject.com,true,http://www.rubiconproject.com/join-us/,
"Sciplay, a wholly owned subsidiary of Scientific Games",750 Lexington Avenue,,New York,HQ'd in NY,http://www.sci-play.com,true,http://www.scientificgames.com,"As a provider of internet and mobile gaming solutions for lottery and regulated gaming organizations around the globe, corporate headquarters for Sciplay are located in NYC to facilitate the creativity and innovation that fuels all of Scientific Games' endeavors. Scientific Games (Nasdaq: SGMS) has been headquartered in NYC since the late 1980s."
Electric Orange Creative,87 Java Street,#1,Brooklyn,HQ'd in NY,http://www.electricorangecreative.com,false,,"Because we love NYC as a creative hub, there is so much going on here."
iGiveMore,394 Broadway,5th Floor,New York,HQ'd in NY,http://www.iGiveMore.org,false,,
GPShopper,584 Broadway,804,New York,HQ'd in NY,http://www.gpshopper.com,false,,"The people, the energy and the talent!"
Time Warner Investments,One Time Warner Center,,New York,Investors,http://www.timewarnerinvestments.com,false,,
VINDICO,245 5th ave,21st,New York,HQ'd in NY,http://vindicogroup.com,false,,
Mashwork Inc.,349 5th Avenue,8th Floor,New York,HQ'd in NY,http://www.mashwork.com,false,,We are in NYC to connect with some of the most interesting and innovative companies in the world. The food isn't half bad either...
Small Media Extra Large,76 Union Street,1st Floor,Brooklyn,HQ'd in NY,http://smallmediaxl.com,false,,"Small Media Extra Large is located on the corner of filmmaking and interactive media. 

NYC in general -- and Brooklyn in specific -- is one of the most exciting places to live, work, and get excited on a daily basis.

This is a city of 8 million stories. We just want to tell a few of them."
Backstory,175 Varick Street,4th Floor,New York,HQ'd in NY,http://www.getbackstory.com,false,,NYC is one of the best places to build a real company with real revenue and real customers.
Cognitive Match,350 Fifth Avenue,Suite 3316,New York,HQ'd in NY,http://www.cognitivematch.com,true,http://www.cognitivematch.com/category/careers/,
FaceySpacey.com,354 East 91st Street,Ste. 1606,New York,HQ'd in NY,http://www.FaceySpacey.com,true,http://www.faceyspacey.com/contact,Because NYC has more big fish to fry than even SF. Why else.
GorillaSpot Media,135 W. 26th St.,5th Floor,New York,HQ'd in NY,http://www.gorillaspot.com,true,,
Ai Media Group,483 10th Avenue,,New York,HQ'd in NY,http://www.aimediagroup.com,false,,
bring10,447 Broadway,2nd Floor,New York,HQ'd in NY,http://www.bring10.com/r/miny,false,,NYC offers the most concentrated and diverse pool of quality restaurants and bars for us to work with!
Battery Park Media,11 Broadway,457,New York,HQ'd in NY,http://batteryparkcity.com,false,,"We are a digital design and strategy firm counting several media companies as our clients. We are also the publishers of BatteryParkCity.com, a website dedicated to the neighborhood in which we work and live."
True Action,1350 Broadway,3rd Floor,New York,HQ'd in NY,http://www.trueaction.com,true,http://trueaction.com/contact/#!/careers,
Blue Phoenix Media,265 Canal Street,Suite 509,New York,HQ'd in NY,http://www.bluephoenixmedia.com,false,,
Dolphin Micro,349 5th Ave,,New York,HQ'd in NY,http://dolphinmicro.com,false,,
Haurus Inc.,101 West 12th Street,,New York,HQ'd in NY,http://www.haurus.com,false,,
Spida Design,142 East 27th St,6A,New York,HQ'd in NY,http://www.spidadesign.com,false,,
Onedayoneapp.com,580 Main Street,Apt 406,New York,HQ'd in NY,http://www.onedayoneapp.com,false,,
Code and Theory,575 Broadway,5th Floor,New York,Coworking / Incubators,http://codeandtheory.com,false,,
BDominant LLC,115 East 57th Street,11,New York,HQ'd in NY,http://www.bdominant.com,false,,
Breaking Media,611 Broadway,Suite 907D,New York,HQ'd in NY,http://www.breakmedia.com,true,http://www.breakmedia.com/corporate/careers,"We cover fashion, finance and law with fashionista.com , dealbreaker.com and abovethelaw.com . These industries are an important part of New york City, so we stay close to them."
Accel LLC,520 West 43rd Street,Suite 8P,New York,HQ'd in NY,http://www.accelglobal.com/,false,,
Hopskoch,122 West 26th Street,5th Floor,New York,HQ'd in NY,http://www.hopskoch.com,false,,We are a digital media startup and NYC is a digital media hub.
Bluewolf,11 East 26th Street,21st Floor,New York,HQ'd in NY,http://www.bluewolf.com,true,http://www.bluewolf.com/jobs-bluewolf,"Bluewolf is a Global Agile Consultancy - Consulting + IT Talent + Managed Services + Training. Bluewolf is headquartered in NYC, with a west coast headquarters in San Francisco - Silicon Valley and Silicon Alley if you will. When founding Bluewolf in 2000 our Co-Founders Micheal Kirven and Eric Berridge saw the potential of extreme technological growth in NYC & San Francisco and they were right! Over the years, we have now expanded to Philly, DC, Long Island, London, Boston, Chicago and Atlanta, along with many remote employees across the globe."
Hotlist,"39 Wooster St, New York NY 10013",3rd Floor,New York,HQ'd in NY,http://hotlist.com,true,http://www.hotlist.com/careers/,"Cause Hotlist never would have scaled in SF :) 500,000 users strong! PS We are on the http://nytm.org/made-in-nyc/ list, just not on this site"
VPV Interactive,41 East 11th Street,11th Floor,New York,HQ'd in NY,http://vpvinteractive.com/,true,http://vpvinteractive.com/careers/,
The SuperTouch Group,611 Broadway,819,New York,HQ'd in NY,http://supertou.ch,false,,
Gotham Start,770 Broadway,7th Floor,New York,Investors,http://www.gothamstart.com,false,,New York is the greatest city in the world and the new capital for entrepreneurship. We love NYC startups.
MediaMath,1440 Broadway,21st Floor,New York,HQ'd in NY,http://www.mediamath.com/,true,http://www.mediamath.com/about/careers/,Hub of advertising industry we support. Center of the universe for brilliant innovative minds.
Moat,126 5th Ave,7th Floor,New York,HQ'd in NY,http://www.moat.com,true,http://www.moat.com/pages/jobs,We are focused on the online advertising and marketing world and New York is the best place to be.
Romio,14 West 23rd Street,5th Floor,New York,HQ'd in NY,http://www.romio.com,false,,
Swayspace,232 3rd St,E104,Brooklyn,HQ'd in NY,http://swayspace.com,false,,
Impelsys Inc.,55 Broad St.,16th Floor,New York,HQ'd in NY,http://www.impelsys.com,true,http://www.impelsys.com/currentopenings,No better place on the planet to start and build a dream!
Econsultancy,350 7th Avenue,3rd,New York,HQ'd in NY,http://econsultancy.com,false,,"Its a perfect hub between agencies, publishers and technologies firms all of which we need to work with"
Thismoment,60 Madison Ave,1101,New York,HQ'd in NY,http://www.thismoment.com,true,http://www.thismoment.com/jobs,"As a rapidly growing software company, we see the growth opportunities in New York as virtually endless. As brands begin to embrace the next wave of social media, we are poised to serve both the forward-thinking organizations in the New York region, as well as employ top tier professionals who will help Thismoment reach new heights."
Quartz,73 Spring St.,406,New York,HQ'd in NY,http://qz.com,true,http://qz.com/#/jobs/,"New York is at the center of tech, media, and business. We're building a new kind of business news outlet. It wasn't even a question that we would built it in New York."
NB Technologies,400 Victory Blvd,B,Staten Island,HQ'd in NY,http://www.nbtechnologies.net,false,,We were born here.
Indiewalls Inc.,330 West 38th Street,300,New York,HQ'd in NY,http://www.indiewalls.com,false,,THat is where all of our clients are!
Dog and Pony Show Media,400 Victory Blvd,B,Staten Island,HQ'd in NY,http://dapsmedia.com,false,,We were born here.
Turf Geography Club,175 Varick St,4,New York,HQ'd in NY,http://www.turfgeographyclub.com,false,,The best place to be creatively inspired
Reflexions Data,135 Fifth Avenue,3rd Floor,New York,HQ'd in NY,http://reflexionsdata.com/,true,http://reflexionsdata.com/company/career-opportunities,"We're in NYC so that we can be closer to our clients, agency partners and top-quality talent."
Sojo Studios,36 East 12th Street,6th floor,New York,HQ'd in NY,http://www.sojostudios.com,true,http://sojostudios.theresumator.com/apply/,
Hatch Labs,555 W. 18th Street,5th Floor,New York,HQ'd in NY,http://www.hatchlabs.com,true,http://www.hatchlabs.com/hatchlabs/career.html,"Hatch Labs is an operating company of New York-based media giant, IAC/InterActivCorp."
Autumn Games,54 Thompson Street,4th Floor,New York,HQ'd in NY,http://www.autumngames.com,true,http://www.autumngames.com/careers/,
Klooff,230 E 44 St,,New York,HQ'd in NY,http://www.klooff.com,false,,NY will become the next tech hub. We want to be one of the rising star of this amazing city's new tech ecosystem.
MLB Advanced Media,75 Ninth Avenue,5th Floor,New York,HQ'd in NY,http://www.mlb.com,true,http://mlb.mlb.com/careers/opportunities.jsp,
AOL Ventures,670 Broadway,4th Floor,New York,Investors,http://www.aolventures.com,false,,
ArtistUpgrade,1064 Madison Avenue,,New York,HQ'd in NY,http://www.ArtistUpgrade.com,false,,"ArtistUpgrade is a NYC design boutique specializing in professional, effective, personalized websites and graphic design for creative professionals, small businesses, and entrepreneurs who seek to increase exposure and career opportunities by developing a unique marketing message and brand image. We're in NYC because this where lots of creative people live :)"
SinglePlatform,17 Battery Place,Floor 11 ,New York,HQ'd in NY,http://www.singleplatform.com/,true,http://www.singleplatform.com/careers/,
Fitango,119 W 57 St.,615,New York,HQ'd in NY,http://www.moteevate.com,false,,
Deep Focus,460 Park Avenue South,7th Floor,New York,HQ'd in NY,http://www.deepfocus.net,true,http://www.deepfocus.net/careers,"New York City provides the richest and most innovative talent base in the world. Add that to its proximity to the richest VC, startup and entrepreneurial community in the world and the choice to be in NY is an easy one."
Indaba Media,568 Broadway,11th Floor,New York,HQ'd in NY,http://www.indabamusic.com,false,,
STEADY,401 Broadway,602,New York,HQ'd in NY,http://www.steadyltd.com/,false,,The best talent in the world is here.
CityMaps,717 Madison Avenue,3rd Floor,New York,HQ'd in NY,http://www.citymaps.com,false,,
Cake Group,195 Broadway,14th Floor,New York,HQ'd in NY,http://www.cakegroupnyc.com,true,http://www.cakegroupnyc.com/blog/hiring/,"As an agency that specializes in socializing ideas, what better place than the international media hub. Plus, we have access to the best start-ups in the country and can build relationships with the founders, giving early access to our clients."
VHX,118 2nd Pl,,Brooklyn,HQ'd in NY,http://vhx.tv,false,,
sidekick,34 Berry St 6H,,Brooklyn,HQ'd in NY,http://sidekickhq.com,false,,"We can be based anywhere, but we thrive on the energy and connections of the city."
CarePlanners,304 Park Avenue South,Suite #1002,New York,HQ'd in NY,http://www.careplanners.com,false,,Because NY is the heart of healthcare IT innovation - the perfect blend of traditional insurance & healthcare companies with entrepreneurs applying technology to an industry in much need of advancement.
Adnetik,349 Fifth Avenue,Suite #7,New York,HQ'd in NY,http://www.adnetik.com,false,,NYC is the center of online advertising and as a leading online consumer targeting company we want to be connected to our customers.
Landover Associates,654 Madison Avenue,Suite 402,New York,HQ'd in NY,http://landover.com,true,,"We have been placing techs in NYC tech jobs since 1988 and help the brightest tech savvy New Yorkers find their passion. Whether it is a new startup or an established technical firm, we represent the companies and the candidates with the most to offer each other and at the same time support NYC's economic tech revolution."
B-Reel,401 Broadway,24th Floor,New York,HQ'd in NY,http://www.b-reel.com,true,http://www.b-reel.com/digital/jobs/,
Jux,135 Grand St,6,New York,HQ'd in NY,https://jux.com,true,https://gigs.jux.com,Tech + Design + Great walking
Outernational Inc.,49 West 27th Street,6th floor,New York,HQ'd in NY,http://www.outernational360.com,true,,We are a strategic global branding and digital design company working with clients in the US and around the world. NYC is the center of the universe we operate in.
