CSD,BOROUGH,GRADE LEVEL,PROGRAM TYPE,CORE SUBJECT,SERVICE CATEGORY,CLASS SIZE,NUMBER OF CLASSES,NUMBER OF STUDENTS,PERCENT OF STUDENTS IN DISTRICT / BOROUGH / GRADE / PROGRAM / SUBJECT
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,27,13,351,3%
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,28,14,392,4%
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,29,23,667,7%
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,30,19,570,6%
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,31,20,620,6%
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,32,28,896,9%
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,33,27,891,9%
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,34,17,578,6%
09,X,09-12,GEN ED / CTT,SOCIAL STUDIES,-,>34,8,309,3%
09,X,09-12,SPEC ED,ENGLISH,-,7,1,7,1%
09,X,09-12,SPEC ED,ENGLISH,-,9,3,27,5%
09,X,09-12,SPEC ED,ENGLISH,-,10,12,120,23%
09,X,09-12,SPEC ED,ENGLISH,-,11,11,121,24%
09,X,09-12,SPEC ED,ENGLISH,-,12,8,96,19%
09,X,09-12,SPEC ED,ENGLISH,-,14,1,14,3%
09,X,09-12,SPEC ED,ENGLISH,-,15,3,45,9%
09,X,09-12,SPEC ED,ENGLISH,-,>15,5,82,16%
09,X,09-12,SPEC ED,MATH,-,10,5,50,19%
09,X,09-12,SPEC ED,MATH,-,11,1,11,4%
09,X,09-12,SPEC ED,MATH,-,12,3,36,14%
09,X,09-12,SPEC ED,MATH,-,13,1,13,5%
09,X,09-12,SPEC ED,MATH,-,14,3,42,16%
09,X,09-12,SPEC ED,MATH,-,15,3,45,17%
09,X,09-12,SPEC ED,MATH,-,>15,4,68,26%
09,X,09-12,SPEC ED,SCIENCE,-,10,6,60,24%
09,X,09-12,SPEC ED,SCIENCE,-,11,5,55,22%
09,X,09-12,SPEC ED,SCIENCE,-,12,2,24,10%
09,X,09-12,SPEC ED,SCIENCE,-,13,1,13,5%
09,X,09-12,SPEC ED,SCIENCE,-,14,2,28,11%
09,X,09-12,SPEC ED,SCIENCE,-,15,1,15,6%
09,X,09-12,SPEC ED,SCIENCE,-,>15,3,50,20%
09,X,09-12,SPEC ED,SOCIAL STUDIES,-,8,1,8,3%
09,X,09-12,SPEC ED,SOCIAL STUDIES,-,10,5,50,18%
09,X,09-12,SPEC ED,SOCIAL STUDIES,-,11,6,66,24%
09,X,09-12,SPEC ED,SOCIAL STUDIES,-,12,3,36,13%
09,X,09-12,SPEC ED,SOCIAL STUDIES,-,14,3,42,15%
09,X,09-12,SPEC ED,SOCIAL STUDIES,-,15,2,30,11%
09,X,09-12,SPEC ED,SOCIAL STUDIES,-,>15,3,48,17%
10,X,0K,GEN ED / CTT / G&T,-,-,<15,7,85,2%
10,X,0K,GEN ED / CTT / G&T,-,-,15,2,30,1%
10,X,0K,GEN ED / CTT / G&T,-,-,16,3,48,1%
10,X,0K,GEN ED / CTT / G&T,-,-,17,4,68,2%
10,X,0K,GEN ED / CTT / G&T,-,-,18,4,72,2%
10,X,0K,GEN ED / CTT / G&T,-,-,19,5,95,2%
10,X,0K,GEN ED / CTT / G&T,-,-,20,12,240,6%
10,X,0K,GEN ED / CTT / G&T,-,-,21,12,252,6%
10,X,0K,GEN ED / CTT / G&T,-,-,22,13,286,7%
10,X,0K,GEN ED / CTT / G&T,-,-,23,14,322,8%
10,X,0K,GEN ED / CTT / G&T,-,-,24,30,720,17%
10,X,0K,GEN ED / CTT / G&T,-,-,25,49,1225,30%
10,X,0K,GEN ED / CTT / G&T,-,-,26,10,260,6%
10,X,0K,GEN ED / CTT / G&T,-,-,27,8,216,5%
10,X,0K,GEN ED / CTT / G&T,-,-,28,5,140,3%
10,X,0K,GEN ED / CTT / G&T,-,-,29,2,58,1%
10,X,01,GEN ED / CTT / G&T,-,-,<15,5,56,1%
10,X,01,GEN ED / CTT / G&T,-,-,15,4,60,1%
10,X,01,GEN ED / CTT / G&T,-,-,16,4,64,2%
10,X,01,GEN ED / CTT / G&T,-,-,17,6,102,2%
10,X,01,GEN ED / CTT / G&T,-,-,18,2,36,1%
10,X,01,GEN ED / CTT / G&T,-,-,19,12,228,6%
10,X,01,GEN ED / CTT / G&T,-,-,20,12,240,6%
10,X,01,GEN ED / CTT / G&T,-,-,21,10,210,5%
10,X,01,GEN ED / CTT / G&T,-,-,22,14,308,8%
10,X,01,GEN ED / CTT / G&T,-,-,23,12,276,7%
10,X,01,GEN ED / CTT / G&T,-,-,24,24,576,14%
10,X,01,GEN ED / CTT / G&T,-,-,25,24,600,15%
10,X,01,GEN ED / CTT / G&T,-,-,26,14,364,9%
10,X,01,GEN ED / CTT / G&T,-,-,27,10,270,7%
10,X,01,GEN ED / CTT / G&T,-,-,28,7,196,5%
10,X,01,GEN ED / CTT / G&T,-,-,29,8,232,6%
10,X,01,GEN ED / CTT / G&T,-,-,30,8,240,6%
10,X,01,GEN ED / CTT / G&T,-,-,31,1,31,1%
10,X,02,GEN ED / CTT / G&T,-,-,<15,4,42,1%
10,X,02,GEN ED / CTT / G&T,-,-,15,1,15,0%
10,X,02,GEN ED / CTT / G&T,-,-,16,4,64,2%
10,X,02,GEN ED / CTT / G&T,-,-,17,5,85,2%
10,X,02,GEN ED / CTT / G&T,-,-,18,4,72,2%
10,X,02,GEN ED / CTT / G&T,-,-,19,8,152,4%
10,X,02,GEN ED / CTT / G&T,-,-,20,12,240,6%
10,X,02,GEN ED / CTT / G&T,-,-,21,7,147,4%
10,X,02,GEN ED / CTT / G&T,-,-,22,12,264,7%
10,X,02,GEN ED / CTT / G&T,-,-,23,13,299,8%
10,X,02,GEN ED / CTT / G&T,-,-,24,12,288,7%
10,X,02,GEN ED / CTT / G&T,-,-,25,17,425,11%
10,X,02,GEN ED / CTT / G&T,-,-,26,19,494,13%
10,X,02,GEN ED / CTT / G&T,-,-,27,13,351,9%
10,X,02,GEN ED / CTT / G&T,-,-,28,13,364,9%
10,X,02,GEN ED / CTT / G&T,-,-,29,13,377,10%
10,X,02,GEN ED / CTT / G&T,-,-,30,6,180,5%
10,X,02,GEN ED / CTT / G&T,-,-,31,1,31,1%
10,X,03,GEN ED / CTT / G&T,-,-,<15,2,27,1%
10,X,03,GEN ED / CTT / G&T,-,-,16,2,32,1%
10,X,03,GEN ED / CTT / G&T,-,-,17,3,51,1%
10,X,03,GEN ED / CTT / G&T,-,-,18,4,72,2%
10,X,03,GEN ED / CTT / G&T,-,-,19,8,152,4%
10,X,03,GEN ED / CTT / G&T,-,-,20,7,140,4%
10,X,03,GEN ED / CTT / G&T,-,-,21,11,231,6%
10,X,03,GEN ED / CTT / G&T,-,-,22,8,176,5%
10,X,03,GEN ED / CTT / G&T,-,-,23,13,299,8%
10,X,03,GEN ED / CTT / G&T,-,-,24,17,408,11%
10,X,03,GEN ED / CTT / G&T,-,-,25,15,375,10%
10,X,03,GEN ED / CTT / G&T,-,-,26,11,286,8%
10,X,03,GEN ED / CTT / G&T,-,-,27,11,297,8%
10,X,03,GEN ED / CTT / G&T,-,-,28,18,504,14%
10,X,03,GEN ED / CTT / G&T,-,-,29,13,377,10%
10,X,03,GEN ED / CTT / G&T,-,-,30,4,120,3%
10,X,03,GEN ED / CTT / G&T,-,-,31,1,31,1%
10,X,03,GEN ED / CTT / G&T,-,-,32,1,32,1%
10,X,03,GEN ED / CTT / G&T,-,-,>34,1,35,1%
10,X,04,GEN ED / CTT / G&T,-,-,<15,1,12,0%
10,X,04,GEN ED / CTT / G&T,-,-,16,1,16,0%
10,X,04,GEN ED / CTT / G&T,-,-,17,1,17,0%
10,X,04,GEN ED / CTT / G&T,-,-,18,3,54,1%
10,X,04,GEN ED / CTT / G&T,-,-,19,4,76,2%
10,X,04,GEN ED / CTT / G&T,-,-,20,7,140,4%
10,X,04,GEN ED / CTT / G&T,-,-,21,5,105,3%
10,X,04,GEN ED / CTT / G&T,-,-,22,6,132,4%
10,X,04,GEN ED / CTT / G&T,-,-,23,19,437,12%
10,X,04,GEN ED / CTT / G&T,-,-,24,16,384,10%
10,X,04,GEN ED / CTT / G&T,-,-,25,13,325,9%
10,X,04,GEN ED / CTT / G&T,-,-,26,12,312,8%
10,X,04,GEN ED / CTT / G&T,-,-,27,13,351,9%
10,X,04,GEN ED / CTT / G&T,-,-,28,12,336,9%
10,X,04,GEN ED / CTT / G&T,-,-,29,8,232,6%
10,X,04,GEN ED / CTT / G&T,-,-,30,9,270,7%
10,X,04,GEN ED / CTT / G&T,-,-,31,7,217,6%
10,X,04,GEN ED / CTT / G&T,-,-,32,8,256,7%
10,X,04,GEN ED / CTT / G&T,-,-,33,1,33,1%
10,X,05,GEN ED / CTT / G&T,-,-,<15,1,9,0%
10,X,05,GEN ED / CTT / G&T,-,-,16,1,16,0%
10,X,05,GEN ED / CTT / G&T,-,-,17,1,17,0%
10,X,05,GEN ED / CTT / G&T,-,-,18,1,18,0%
10,X,05,GEN ED / CTT / G&T,-,-,19,6,114,3%
10,X,05,GEN ED / CTT / G&T,-,-,20,4,80,2%
10,X,05,GEN ED / CTT / G&T,-,-,21,1,21,1%
10,X,05,GEN ED / CTT / G&T,-,-,22,6,132,4%
10,X,05,GEN ED / CTT / G&T,-,-,23,10,230,6%
10,X,05,GEN ED / CTT / G&T,-,-,24,12,288,8%
10,X,05,GEN ED / CTT / G&T,-,-,25,15,375,10%
10,X,05,GEN ED / CTT / G&T,-,-,26,13,338,9%
10,X,05,GEN ED / CTT / G&T,-,-,27,10,270,7%
10,X,05,GEN ED / CTT / G&T,-,-,28,15,420,12%
10,X,05,GEN ED / CTT / G&T,-,-,29,9,261,7%
10,X,05,GEN ED / CTT / G&T,-,-,30,11,330,9%
10,X,05,GEN ED / CTT / G&T,-,-,31,11,341,9%
10,X,05,GEN ED / CTT / G&T,-,-,32,9,288,8%
10,X,05,GEN ED / CTT / G&T,-,-,33,1,33,1%
10,X,05,GEN ED / CTT / G&T,-,-,34,2,68,2%
10,X,06,GEN ED / CTT / G&T,-,-,<15,5,46,1%
10,X,06,GEN ED / CTT / G&T,-,-,15,1,15,0%
10,X,06,GEN ED / CTT / G&T,-,-,17,1,17,0%
10,X,06,GEN ED / CTT / G&T,-,-,18,2,36,1%
10,X,06,GEN ED / CTT / G&T,-,-,19,2,38,1%
10,X,06,GEN ED / CTT / G&T,-,-,20,2,40,1%
10,X,06,GEN ED / CTT / G&T,-,-,21,3,63,2%
10,X,06,GEN ED / CTT / G&T,-,-,22,2,44,1%
10,X,06,GEN ED / CTT / G&T,-,-,23,9,207,6%
10,X,06,GEN ED / CTT / G&T,-,-,24,5,120,3%
10,X,06,GEN ED / CTT / G&T,-,-,25,8,200,6%
10,X,06,GEN ED / CTT / G&T,-,-,26,7,182,5%
10,X,06,GEN ED / CTT / G&T,-,-,27,12,324,9%
10,X,06,GEN ED / CTT / G&T,-,-,28,14,392,11%
10,X,06,GEN ED / CTT / G&T,-,-,29,13,377,11%
10,X,06,GEN ED / CTT / G&T,-,-,30,22,660,19%
10,X,06,GEN ED / CTT / G&T,-,-,31,14,434,13%
10,X,06,GEN ED / CTT / G&T,-,-,32,5,160,5%
10,X,06,GEN ED / CTT / G&T,-,-,33,2,66,2%
10,X,06,GEN ED / CTT / G&T,-,-,>34,1,35,1%
10,X,07,GEN ED / CTT / G&T,-,-,<15,4,36,1%
10,X,07,GEN ED / CTT / G&T,-,-,20,2,40,1%
10,X,07,GEN ED / CTT / G&T,-,-,21,1,21,1%
10,X,07,GEN ED / CTT / G&T,-,-,22,6,132,4%
10,X,07,GEN ED / CTT / G&T,-,-,23,5,115,3%
10,X,07,GEN ED / CTT / G&T,-,-,24,1,24,1%
10,X,07,GEN ED / CTT / G&T,-,-,25,11,275,8%
10,X,07,GEN ED / CTT / G&T,-,-,26,10,260,8%
10,X,07,GEN ED / CTT / G&T,-,-,27,11,297,9%
10,X,07,GEN ED / CTT / G&T,-,-,28,12,336,10%
10,X,07,GEN ED / CTT / G&T,-,-,29,15,435,13%
10,X,07,GEN ED / CTT / G&T,-,-,30,17,510,15%
10,X,07,GEN ED / CTT / G&T,-,-,31,12,372,11%
10,X,07,GEN ED / CTT / G&T,-,-,32,10,320,9%
10,X,07,GEN ED / CTT / G&T,-,-,33,4,132,4%
10,X,07,GEN ED / CTT / G&T,-,-,>34,2,71,2%
10,X,08,GEN ED / CTT / G&T,-,-,<15,4,39,1%
10,X,08,GEN ED / CTT / G&T,-,-,17,1,17,0%
10,X,08,GEN ED / CTT / G&T,-,-,19,1,19,1%
10,X,08,GEN ED / CTT / G&T,-,-,21,4,84,2%
10,X,08,GEN ED / CTT / G&T,-,-,22,4,88,3%
10,X,08,GEN ED / CTT / G&T,-,-,23,2,46,1%
10,X,08,GEN ED / CTT / G&T,-,-,24,12,288,8%
10,X,08,GEN ED / CTT / G&T,-,-,25,10,250,7%
10,X,08,GEN ED / CTT / G&T,-,-,26,8,208,6%
10,X,08,GEN ED / CTT / G&T,-,-,27,12,324,9%
10,X,08,GEN ED / CTT / G&T,-,-,28,12,336,10%
10,X,08,GEN ED / CTT / G&T,-,-,29,18,522,15%
10,X,08,GEN ED / CTT / G&T,-,-,30,16,480,14%
10,X,08,GEN ED / CTT / G&T,-,-,31,12,372,11%
10,X,08,GEN ED / CTT / G&T,-,-,32,5,160,5%
10,X,08,GEN ED / CTT / G&T,-,-,33,5,165,5%
10,X,08,GEN ED / CTT / G&T,-,-,34,1,34,1%
10,X,08,GEN ED / CTT / G&T,-,-,>34,2,70,2%
10,X,0K-09,SPEC ED,-,12:1,6,2,12,2%
10,X,0K-09,SPEC ED,-,12:1,7,2,14,2%
10,X,0K-09,SPEC ED,-,12:1,8,3,24,3%
10,X,0K-09,SPEC ED,-,12:1,9,4,36,5%
10,X,0K-09,SPEC ED,-,12:1,10,7,70,10%
10,X,0K-09,SPEC ED,-,12:1,11,8,88,12%
10,X,0K-09,SPEC ED,-,12:1,12,29,348,47%
10,X,0K-09,SPEC ED,-,12:1,13,10,130,18%
10,X,0K-09,SPEC ED,-,12:1,14,1,14,2%
10,X,0K-09,SPEC ED,-,12:1:1,<6,10,33,2%
10,X,0K-09,SPEC ED,-,12:1:1,6,8,48,3%
10,X,0K-09,SPEC ED,-,12:1:1,7,6,42,2%
10,X,0K-09,SPEC ED,-,12:1:1,8,12,96,5%
10,X,0K-09,SPEC ED,-,12:1:1,9,11,99,5%
10,X,0K-09,SPEC ED,-,12:1:1,10,19,190,10%
10,X,0K-09,SPEC ED,-,12:1:1,11,34,374,20%
10,X,0K-09,SPEC ED,-,12:1:1,12,70,840,44%
10,X,0K-09,SPEC ED,-,12:1:1,13,11,143,8%
10,X,0K-09,SPEC ED,-,12:1:1,14,1,14,1%
10,X,0K-09,SPEC ED,-,12:1:1,15,1,15,1%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,<15,30,368,4%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,15,8,120,1%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,16,3,48,1%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,17,7,119,1%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,18,7,126,1%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,19,8,152,2%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,20,9,180,2%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,21,15,315,3%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,22,18,396,4%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,23,21,483,5%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,24,21,504,5%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,25,24,600,7%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,26,19,494,5%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,27,23,621,7%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,28,34,952,10%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,29,27,783,8%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,30,37,1110,12%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,31,34,1054,11%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,32,14,448,5%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,33,5,165,2%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,34,2,68,1%
10,X,MS Core,GEN ED / CTT,ENGLISH,-,>34,3,106,1%
10,X,MS Core,GEN ED / CTT,MATH,-,<15,6,78,1%
10,X,MS Core,GEN ED / CTT,MATH,-,15,3,45,1%
10,X,MS Core,GEN ED / CTT,MATH,-,16,1,16,0%
10,X,MS Core,GEN ED / CTT,MATH,-,17,1,17,0%
10,X,MS Core,GEN ED / CTT,MATH,-,18,3,54,1%
10,X,MS Core,GEN ED / CTT,MATH,-,19,7,133,1%
10,X,MS Core,GEN ED / CTT,MATH,-,20,8,160,2%
10,X,MS Core,GEN ED / CTT,MATH,-,21,14,294,3%
10,X,MS Core,GEN ED / CTT,MATH,-,22,14,308,3%
10,X,MS Core,GEN ED / CTT,MATH,-,23,17,391,4%
10,X,MS Core,GEN ED / CTT,MATH,-,24,25,600,7%
10,X,MS Core,GEN ED / CTT,MATH,-,25,20,500,6%
10,X,MS Core,GEN ED / CTT,MATH,-,26,25,650,7%
10,X,MS Core,GEN ED / CTT,MATH,-,27,31,837,9%
10,X,MS Core,GEN ED / CTT,MATH,-,28,30,840,9%
10,X,MS Core,GEN ED / CTT,MATH,-,29,30,870,10%
10,X,MS Core,GEN ED / CTT,MATH,-,30,41,1230,14%
10,X,MS Core,GEN ED / CTT,MATH,-,31,38,1178,13%
10,X,MS Core,GEN ED / CTT,MATH,-,32,14,448,5%
10,X,MS Core,GEN ED / CTT,MATH,-,33,4,132,1%
10,X,MS Core,GEN ED / CTT,MATH,-,34,2,68,1%
10,X,MS Core,GEN ED / CTT,MATH,-,>34,4,141,2%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,<15,7,89,1%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,15,2,30,0%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,16,1,16,0%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,17,1,17,0%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,18,3,54,1%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,19,8,152,2%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,20,8,160,2%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,21,13,273,3%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,22,16,352,4%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,23,17,391,4%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,24,26,624,7%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,25,24,600,7%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,26,24,624,7%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,27,30,810,9%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,28,35,980,11%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,29,28,812,9%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,30,41,1230,13%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,31,38,1178,13%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,32,11,352,4%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,33,4,132,1%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,34,2,68,1%
10,X,MS Core,GEN ED / CTT,SCIENCE,-,>34,5,198,2%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,<15,6,78,1%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,15,2,30,0%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,16,1,16,0%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,17,1,17,0%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,18,3,54,1%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,19,7,133,1%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,20,8,160,2%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,21,13,273,3%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,22,16,352,4%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,23,17,391,4%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,24,23,552,6%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,25,20,500,6%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,26,26,676,8%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,27,28,756,8%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,28,35,980,11%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,29,29,841,9%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,30,40,1200,13%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,31,38,1178,13%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,32,14,448,5%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,33,3,99,1%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,34,2,68,1%
10,X,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,>34,5,182,2%
10,X,MS Core,SPEC ED,ENGLISH,-,7,2,14,2%
10,X,MS Core,SPEC ED,ENGLISH,-,9,6,54,9%
10,X,MS Core,SPEC ED,ENGLISH,-,10,8,80,13%
10,X,MS Core,SPEC ED,ENGLISH,-,11,14,154,25%
10,X,MS Core,SPEC ED,ENGLISH,-,12,18,216,35%
10,X,MS Core,SPEC ED,ENGLISH,-,13,7,91,15%
10,X,MS Core,SPEC ED,MATH,-,6,1,6,1%
10,X,MS Core,SPEC ED,MATH,-,7,2,14,2%
10,X,MS Core,SPEC ED,MATH,-,9,6,54,9%
10,X,MS Core,SPEC ED,MATH,-,10,10,100,16%
10,X,MS Core,SPEC ED,MATH,-,11,11,121,20%
10,X,MS Core,SPEC ED,MATH,-,12,19,228,37%
10,X,MS Core,SPEC ED,MATH,-,13,6,78,13%
10,X,MS Core,SPEC ED,MATH,-,14,1,14,2%
10,X,MS Core,SPEC ED,SCIENCE,-,6,2,12,2%
10,X,MS Core,SPEC ED,SCIENCE,-,7,3,21,4%
10,X,MS Core,SPEC ED,SCIENCE,-,9,3,27,5%
10,X,MS Core,SPEC ED,SCIENCE,-,10,7,70,12%
10,X,MS Core,SPEC ED,SCIENCE,-,11,11,121,21%
10,X,MS Core,SPEC ED,SCIENCE,-,12,19,228,40%
10,X,MS Core,SPEC ED,SCIENCE,-,13,6,78,14%
10,X,MS Core,SPEC ED,SCIENCE,-,14,1,14,2%
10,X,MS Core,SPEC ED,SOCIAL STUDIES,-,<6,3,15,3%
10,X,MS Core,SPEC ED,SOCIAL STUDIES,-,7,2,14,3%
10,X,MS Core,SPEC ED,SOCIAL STUDIES,-,9,4,36,7%
10,X,MS Core,SPEC ED,SOCIAL STUDIES,-,10,6,60,11%
10,X,MS Core,SPEC ED,SOCIAL STUDIES,-,11,12,132,24%
10,X,MS Core,SPEC ED,SOCIAL STUDIES,-,12,18,216,39%
10,X,MS Core,SPEC ED,SOCIAL STUDIES,-,13,5,65,12%
10,X,MS Core,SPEC ED,SOCIAL STUDIES,-,14,1,14,3%
10,X,09-12,GEN ED / CTT,ENGLISH,-,<15,54,654,3%
10,X,09-12,GEN ED / CTT,ENGLISH,-,15,14,210,1%
10,X,09-12,GEN ED / CTT,ENGLISH,-,16,14,224,1%
10,X,09-12,GEN ED / CTT,ENGLISH,-,17,23,391,2%
10,X,09-12,GEN ED / CTT,ENGLISH,-,18,23,414,2%
10,X,09-12,GEN ED / CTT,ENGLISH,-,19,33,627,3%
10,X,09-12,GEN ED / CTT,ENGLISH,-,20,26,520,2%
10,X,09-12,GEN ED / CTT,ENGLISH,-,21,36,756,3%
10,X,09-12,GEN ED / CTT,ENGLISH,-,22,41,902,4%
10,X,09-12,GEN ED / CTT,ENGLISH,-,23,40,920,4%
10,X,09-12,GEN ED / CTT,ENGLISH,-,24,52,1248,6%
10,X,09-12,GEN ED / CTT,ENGLISH,-,25,47,1175,5%
10,X,09-12,GEN ED / CTT,ENGLISH,-,26,54,1404,6%
10,X,09-12,GEN ED / CTT,ENGLISH,-,27,53,1431,6%
10,X,09-12,GEN ED / CTT,ENGLISH,-,28,60,1680,8%
10,X,09-12,GEN ED / CTT,ENGLISH,-,29,45,1305,6%
10,X,09-12,GEN ED / CTT,ENGLISH,-,30,56,1680,8%
10,X,09-12,GEN ED / CTT,ENGLISH,-,31,37,1147,5%
10,X,09-12,GEN ED / CTT,ENGLISH,-,32,44,1408,6%
10,X,09-12,GEN ED / CTT,ENGLISH,-,33,45,1485,7%
10,X,09-12,GEN ED / CTT,ENGLISH,-,34,74,2516,11%
10,X,09-12,GEN ED / CTT,ENGLISH,-,>34,7,272,1%
10,X,09-12,GEN ED / CTT,MATH,-,<15,45,553,3%
10,X,09-12,GEN ED / CTT,MATH,-,15,9,135,1%
10,X,09-12,GEN ED / CTT,MATH,-,16,12,192,1%
10,X,09-12,GEN ED / CTT,MATH,-,17,15,255,2%
10,X,09-12,GEN ED / CTT,MATH,-,18,18,324,2%
10,X,09-12,GEN ED / CTT,MATH,-,19,17,323,2%
10,X,09-12,GEN ED / CTT,MATH,-,20,9,180,1%
10,X,09-12,GEN ED / CTT,MATH,-,21,20,420,3%
10,X,09-12,GEN ED / CTT,MATH,-,22,24,528,3%
10,X,09-12,GEN ED / CTT,MATH,-,23,29,667,4%
10,X,09-12,GEN ED / CTT,MATH,-,24,26,624,4%
10,X,09-12,GEN ED / CTT,MATH,-,25,25,625,4%
10,X,09-12,GEN ED / CTT,MATH,-,26,32,832,5%
10,X,09-12,GEN ED / CTT,MATH,-,27,38,1026,6%
10,X,09-12,GEN ED / CTT,MATH,-,28,42,1176,7%
10,X,09-12,GEN ED / CTT,MATH,-,29,42,1218,7%
10,X,09-12,GEN ED / CTT,MATH,-,30,37,1110,7%
10,X,09-12,GEN ED / CTT,MATH,-,31,36,1116,7%
10,X,09-12,GEN ED / CTT,MATH,-,32,33,1056,6%
10,X,09-12,GEN ED / CTT,MATH,-,33,36,1188,7%
10,X,09-12,GEN ED / CTT,MATH,-,34,79,2686,16%
10,X,09-12,GEN ED / CTT,MATH,-,>34,8,285,2%
10,X,09-12,GEN ED / CTT,SCIENCE,-,<15,55,694,3%
10,X,09-12,GEN ED / CTT,SCIENCE,-,15,19,285,1%
10,X,09-12,GEN ED / CTT,SCIENCE,-,16,24,384,2%
10,X,09-12,GEN ED / CTT,SCIENCE,-,17,18,306,1%
10,X,09-12,GEN ED / CTT,SCIENCE,-,18,24,432,2%
10,X,09-12,GEN ED / CTT,SCIENCE,-,19,29,551,2%
10,X,09-12,GEN ED / CTT,SCIENCE,-,20,20,400,2%
10,X,09-12,GEN ED / CTT,SCIENCE,-,21,27,567,3%
10,X,09-12,GEN ED / CTT,SCIENCE,-,22,33,726,3%
10,X,09-12,GEN ED / CTT,SCIENCE,-,23,40,920,4%
10,X,09-12,GEN ED / CTT,SCIENCE,-,24,24,576,3%
10,X,09-12,GEN ED / CTT,SCIENCE,-,25,40,1000,4%
10,X,09-12,GEN ED / CTT,SCIENCE,-,26,35,910,4%
10,X,09-12,GEN ED / CTT,SCIENCE,-,27,50,1350,6%
