BRONX – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Address,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Total Units,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Year Built,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,BRONX – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
2-03627-0040,"820 BOYNTON AVENUE
Bronx, NY
(40.820116404127724, -73.87619412647015)",SOUNDVIEW,D4-ELEVATOR,225,1962,256750,2631687,10.25,5580000,21.73,2-03600-0004,"1850 LAFAYETTE AVENUE
Bronx, NY
(40.82161786061717, -73.86107556807745)",SOUNDVIEW,D7-ELEVATOR,955,1977,1021752,10917966,10.69,23100000,22.61,0.75,2-03623-0001,"823 COLGATE AVENUE
Bronx, NY
(40.81968254528181, -73.87996619530318)",SOUNDVIEW,D3-ELEVATOR,968,1969,1069698,10959184,10.25,26100000,24.4,0.2
2-03627-0050,"880 BOYNTON AVENUE
Bronx, NY
(40.82137389583953, -73.87649936557999)",SOUNDVIEW,D4-ELEVATOR,225,1962,256750,2631687,10.25,5580000,21.73,2-03600-0004,"1850 LAFAYETTE AVENUE
Bronx, NY
(40.82161786061717, -73.86107556807745)",SOUNDVIEW,D7-ELEVATOR,955,1977,1021752,10917966,10.69,23100000,22.61,0.75,2-03623-0001,"823 COLGATE AVENUE
Bronx, NY
(40.81968254528181, -73.87996619530318)",SOUNDVIEW,D3-ELEVATOR,968,1969,1069698,10959184,10.25,26100000,24.4,0.2
2-03659-0001,"920 METCALF AVENUE
Bronx, NY
(40.822948904925106, -73.8710179113809)",SOUNDVIEW,D4-ELEVATOR,239,1967,212300,2229150,10.5,5780000,27.2,2-03670-0001,"950 UNDERHILL AVENUE
Bronx, NY
(40.824713393806256, -73.86083804888827)",SOUNDVIEW,D3-ELEVATOR,209,1966,216650,2161936,9.98,5140000,23.72,0.55,2-03136-0001,"2008 BRYANT AVENUE
Bronx, NY
(40.84012391800198, -73.88205571133663)",EAST TREMONT,D3-ELEVATOR,204,1973,222060,2739100,12.33,5810000,26.2,1.35
2-03663-0002,"1760 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SOUNDVIEW,D4-ELEVATOR,408,1958,361452,3451866,9.55,8210000,22.71,2-03642-0001,"880 THIERIOT AVENUE
Bronx, NY
(40.82327888267286, -73.86241277558031)",SOUNDVIEW,D3-ELEVATOR,317,1968,352866,3372867,9.56,7150000,20.26,0.2,2-03668-0001,"920 THIERIOT AVENUE
Bronx, NY
(40.82404871944026, -73.86258293845654)",SOUNDVIEW,D3-ELEVATOR,459,1965,490000,4789336,9.77,11400000,23.27,0.2
2-03716-0001,"1569 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SOUNDVIEW,D4-ELEVATOR,104,1962,124778,1247780,10,2970000,23.8,2-03682-0001,"2010 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",CASTLE HILL/UNIONPORT,D3-ELEVATOR,330,1966,359556,2995688,8.33,6350000,17.66,1.1,2-03778-0010,"1240 MORRISON AVENUE
Bronx, NY
(40.83045969135139, -73.87479529036672)",SOUNDVIEW,D3-ELEVATOR,154,1968,147727,1664181,11.27,3960000,26.8,0.4
2-03717-0001,"1591 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SOUNDVIEW,D4-ELEVATOR,105,1960,117922,1179220,10,2800000,23.74,2-03682-0001,"2010 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",CASTLE HILL/UNIONPORT,D3-ELEVATOR,330,1966,359556,2995688,8.33,6350000,17.66,1.05,2-03778-0010,"1240 MORRISON AVENUE
Bronx, NY
(40.83045969135139, -73.87479529036672)",SOUNDVIEW,D3-ELEVATOR,154,1968,147727,1664181,11.27,3960000,26.8,0.35
2-03717-0018,"1036 MANOR AVENUE
Bronx, NY
(40.82503056742075, -73.87545130043823)",SOUNDVIEW,C6-WALK-UP,44,1928,35700,339150,9.5,807000,22.61,2-03164-0037,"2350 CRESTON AVENUE
Bronx, NY
(40.85915811547707, -73.90006215390878)",FORDHAM,C1-WALK-UP,44,1920,32405,450118,13.89,1400000,43.2,2.65,,,,,,,,,,,,
2-03737-0037,"1160 COLGATE AVENUE
Bronx, NY
(40.82729432806839, -73.88169814410591)",SOUNDVIEW,C6-WALK-UP,17,1927,13446,131770,9.8,313000,23.28,2-03737-0035,"1156 COLGATE AVENUE
Bronx, NY
(40.82719115926624, -73.88167399087463)",SOUNDVIEW,C1-WALK-UP,17,1927,13446,258224,19.2,966000,72,0,2-03737-0033,"1150 COLGATE AVENUE
Bronx, NY
(40.82703640615944, -73.8816377610503)",SOUNDVIEW,C1-WALK-UP,17,1927,13446,114151,8.49,242000,18,0
2-03788-0021,"1041 PUGSLEY AVENUE
Bronx, NY
(40.82777451192735, -73.85642261403828)",CASTLE HILL/UNIONPORT,D4-ELEVATOR,133,1963,151155,1624916,10.75,4210000,27.9,2-03682-0001,"2010 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",CASTLE HILL/UNIONPORT,D3-ELEVATOR,330,1966,359556,2995688,8.33,6350000,17.66,0.2,2-03778-0010,"1240 MORRISON AVENUE
Bronx, NY
(40.83045969135139, -73.87479529036672)",SOUNDVIEW,D3-ELEVATOR,154,1968,147727,1664181,11.27,3960000,26.8,0.9
2-03794-0013,"1966 NEWBOLD AVENUE
Bronx, NY
(40.83226497409279, -73.85937937998489)",CASTLE HILL/UNIONPORT,D4-ELEVATOR,139,1967,144460,1552945,10.75,4030000,27.9,2-03682-0001,"2010 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",CASTLE HILL/UNIONPORT,D3-ELEVATOR,330,1966,359556,2995688,8.33,6350000,17.66,0.5,2-03778-0010,"1240 MORRISON AVENUE
Bronx, NY
(40.83045969135139, -73.87479529036672)",SOUNDVIEW,D3-ELEVATOR,154,1968,147727,1664181,11.27,3960000,26.8,0.8
2-03900-0039,"1475 THIERIOT AVENUE
Bronx, NY
(40.83706663690138, -73.86541021478455)",PARKCHESTER,D4-ELEVATOR,169,1954,216000,2030400,9.4,4830000,22.36,2-03649-0001,"955 EVERGREEN AVENUE
Bronx, NY
(40.82242107838564, -73.87968229130803)",SOUNDVIEW,D3-ELEVATOR,144,1964,153400,1442211,9.4,3060000,19.95,1.2,2-03797-0001,"2001 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",CASTLE HILL/UNIONPORT,D3-ELEVATOR,118,1964,112507,1466470,13.03,4570000,40.6,0.85
2-03901-0031,"1430 THIERIOT AVENUE
Bronx, NY
(40.836090745978765, -73.86516757361966)",PARKCHESTER,D4-ELEVATOR,170,1960,217800,2868426,13.17,8930000,41,2-04178-0010,"3555 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D3-ELEVATOR,142,1960,112000,1426482,12.74,4010000,35.8,2.05,2-04323-0018,"2160 MATTHEWS AVENUE
Bronx, NY
(40.85558496059116, -73.86285939151604)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,133,1964,136122,1793068,13.17,5580000,41,1.3
2-03931-0001,"1332 METROPOLITAN AVENUE
Bronx, NY
(40.83409052972558, -73.86078570516344)",PARKCHESTER,D4-ELEVATOR,69,1962,67800,844788,12.46,2370000,35,2-03295-0016,"2770 BRIGGS AVENUE
Bronx, NY
(40.86779960290244, -73.89033851548385)",BEDFORD PARK/NORWOOD,D1-ELEVATOR,55,1948,68340,851695,12.46,2390000,35,2.75,2-04328-0023,"1025 ESPLANADE
Bronx, NY
(40.85525434331134, -73.85956952335299)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,48,1954,56200,666785,11.86,1870000,33.3,1.45
2-03931-0006,"1910 MC GRAW AVENUE
Bronx, NY
(40.834532887061734, -73.8614602032064)",PARKCHESTER,D4-ELEVATOR,54,1929,57000,359670,6.31,763000,13.39,2-04430-0028,"2455 CRUGER AVENUE
Bronx, NY
(40.86285847268429, -73.86645597396297)",BRONXDALE,D1-ELEVATOR,54,1928,66368,416355,6.27,883000,13.3,1.95,2-04432-0028,"750 MACE AVENUE
Bronx, NY
(40.86314465647516, -73.8654316625011)",PELHAM PARKWAY NORTH,D7-ELEVATOR,58,1928,67400,425013,6.31,901000,13.37,1.95
2-03948-0047,"2181 STARLING AVENUE
Bronx, NY
(40.836339133713764, -73.85270261096049)",PARKCHESTER,D4-ELEVATOR,42,1962,30927,364938,11.8,1030000,33.3,2-04994-0017,"667 233 STREET
Bronx, NY
(40.89386014901799, -73.85856279826099)",WAKEFIELD,D1-ELEVATOR,51,1963,48041,566749,11.8,1590000,33.1,3.95,2-04328-0011,"2185 HONE AVENUE
Bronx, NY
(40.85636861895209, -73.85994094934425)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,43,1962,41225,305863,7.42,648000,15.72,1.35
2-03987-0058,"1500 OVERING STREET
Bronx, NY
(40.840732086930444, -73.84542831518446)",WESTCHESTER,C6-WALK-UP,31,1926,27150,255210,9.4,607000,22.36,2-03982-0035,"1443 OVERING STREET
Bronx, NY
(40.840171993012824, -73.84478153486539)",WESTCHESTER,C1-WALK-UP,57,1927,49044,354596,7.23,752000,15.33,0.1,2-04068-0001,"1500 HONE AVENUE
Bronx, NY
(40.8427859779476, -73.85085483468579)",WESTCHESTER,C1-WALK-UP,49,1927,43340,407350,9.4,969000,22.36,0.3
2-04162-0002,"1720 MAYFLOWER AVENUE
Bronx, NY
(40.845309172067154, -73.83449046071343)",SCHUYLERVILLE/PELHAM BAY,D4-ELEVATOR,120,1966,127000,1490980,11.74,3160000,24.88,2-04178-0010,"3555 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D3-ELEVATOR,142,1960,112000,1426482,12.74,4010000,35.8,0.3,,,,,,,,,,,,
2-04174-0024,"3121 MIDDLETOWN ROAD
Bronx, NY
(40.84523742771046, -73.8264543417798)",SCHUYLERVILLE/PELHAM BAY,D4-ELEVATOR,157,1963,135250,1593245,11.78,4480000,33.1,2-04178-0010,"3555 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D3-ELEVATOR,142,1960,112000,1426482,12.74,4010000,35.8,0.1,,,,,,,,,,,,
2-04230-0015,"1950 HUTCH RIVER PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D4-ELEVATOR,158,1961,179920,2119457,11.78,4490000,24.96,2-04178-0010,"3555 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D3-ELEVATOR,142,1960,112000,1426482,12.74,4010000,35.8,0.45,,,,,,,,,,,,
2-04247-0057,"2015 ST PAUL AVENUE
Bronx, NY
(40.85254726976069, -73.82879385866468)",SCHUYLERVILLE/PELHAM BAY,D4-ELEVATOR,66,1964,58600,746564,12.74,2100000,35.8,2-04246-0020,"2025 CONTINENTAL AVENUE
Bronx, NY
(40.85250342420489, -73.82982531996933)",SCHUYLERVILLE/PELHAM BAY,D1-ELEVATOR,55,1963,57840,481575,8.33,1020000,17.63,0.03,2-04178-0010,"3555 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D3-ELEVATOR,142,1960,112000,1426482,12.74,4010000,35.8,0.4
2-04251-0011,"1874 PELHAM PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D4-ELEVATOR,95,1970,85218,1085677,12.74,3050000,35.8,2-04246-0020,"2025 CONTINENTAL AVENUE
Bronx, NY
(40.85250342420489, -73.82982531996933)",SCHUYLERVILLE/PELHAM BAY,D1-ELEVATOR,55,1963,57840,481575,8.33,1020000,17.63,0.15,2-04178-0010,"3555 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D3-ELEVATOR,142,1960,112000,1426482,12.74,4010000,35.8,0.5
2-04252-0017,"1910 PELHAM PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D4-ELEVATOR,52,1964,44329,564751,12.74,1590000,35.9,2-04178-0010,"3555 BRUCKNER BOULEVARD
Bronx, NY
(40.82557699997852, -73.91844899972153)",SCHUYLERVILLE/PELHAM BAY,D3-ELEVATOR,142,1960,112000,1426482,12.74,4010000,35.8,0.5,2-04246-0020,"2025 CONTINENTAL AVENUE
Bronx, NY
(40.85250342420489, -73.82982531996933)",SCHUYLERVILLE/PELHAM BAY,D1-ELEVATOR,55,1963,57840,481575,8.33,1020000,17.63,0.15
2-04256-0003,"1944 UNIONPORT ROAD
Bronx, NY
(40.84995033576812, -73.86875865478986)",MORRIS PARK/VAN NEST,D4-ELEVATOR,79,1927,56634,568605,10.04,1350000,23.84,2-04284-0001,"2039 CRUGER AVENUE
Bronx, NY
(40.85151387208959, -73.86682617816146)",MORRIS PARK/VAN NEST,D1-ELEVATOR,73,1935,81456,777618,9.55,1850000,22.71,0.15,2-04285-0010,"2036 CRUGER AVENUE
Bronx, NY
(40.85137313065737, -73.86675891634732)",MORRIS PARK/VAN NEST,D1-ELEVATOR,43,1937,43854,440155,10.04,1050000,23.94,0.15
2-04256-0008,"1954 UNIONPORT ROAD
Bronx, NY
(40.85010989009071, -73.86866922306764)",MORRIS PARK/VAN NEST,D4-ELEVATOR,83,1928,63540,637941,10.04,1520000,23.92,2-04284-0001,"2039 CRUGER AVENUE
Bronx, NY
(40.85151387208959, -73.86682617816146)",MORRIS PARK/VAN NEST,D1-ELEVATOR,73,1935,81456,777618,9.55,1850000,22.71,0.15,2-04285-0010,"2036 CRUGER AVENUE
Bronx, NY
(40.85137313065737, -73.86675891634732)",MORRIS PARK/VAN NEST,D1-ELEVATOR,43,1937,43854,440155,10.04,1050000,23.94,0.15
2-04287-0001,"2081 CRUGER AVENUE
Bronx, NY
(40.85273532264298, -73.8667822989364)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,85,1931,87924,987386,11.23,2560000,29.1,2-04321-0038,"2198 WALLACE AVENUE
Bronx, NY
(40.85663748038834, -73.86469935941818)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,85,1929,87810,985672,11.23,2550000,29,0.25,2-04320-0042,"2181 WALLACE AVENUE
Bronx, NY
(40.855980458220195, -73.86479542693924)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,72,1931,84588,890430,10.53,2310000,27.3,0.2
2-04289-0015,"762 BRADY AVENUE
Bronx, NY
(40.852347163045295, -73.86531101073294)",MORRIS PARK/VAN NEST,D4-ELEVATOR,55,1932,54184,642080,11.85,1800000,33.2,2-04287-0050,"2105 CRUGER AVENUE
Bronx, NY
(40.85347907061547, -73.86676054664419)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,49,1939,46212,547835,11.85,1540000,33.3,0.15,2-04287-0055,"2095 CRUGER AVENUE
Bronx, NY
(40.853158654271155, -73.86676864307742)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,42,1939,53400,506917,9.49,1210000,22.66,0.15
2-04289-0020,"764 BRADY AVENUE
Bronx, NY
(40.85234485751091, -73.8652318540521)",MORRIS PARK/VAN NEST,D4-ELEVATOR,105,1933,94000,897700,9.55,2130000,22.66,2-04284-0001,"2039 CRUGER AVENUE
Bronx, NY
(40.85151387208959, -73.86682617816146)",MORRIS PARK/VAN NEST,D1-ELEVATOR,73,1935,81456,777618,9.55,1850000,22.71,0.1,,,,,,,,,,,,
2-04289-0035,"754 BRADY AVENUE
Bronx, NY
(40.85235638518431, -73.86562763750608)",MORRIS PARK/VAN NEST,D4-ELEVATOR,59,1932,75260,718733,9.55,1710000,22.72,2-04284-0001,"2039 CRUGER AVENUE
Bronx, NY
(40.85151387208959, -73.86682617816146)",MORRIS PARK/VAN NEST,D1-ELEVATOR,73,1935,81456,777618,9.55,1850000,22.71,0.1,,,,,,,,,,,,
2-04289-0050,"758 BRADY AVENUE
Bronx, NY
(40.85235177411504, -73.86546932412782)",MORRIS PARK/VAN NEST,D4-ELEVATOR,58,1932,67500,644625,9.55,1530000,22.67,2-04284-0001,"2039 CRUGER AVENUE
Bronx, NY
(40.85151387208959, -73.86682617816146)",MORRIS PARK/VAN NEST,D1-ELEVATOR,73,1935,81456,777618,9.55,1850000,22.71,0.1,,,,,,,,,,,,
2-04291-0001,"2075 WALLACE AVENUE
Bronx, NY
(40.85242552459459, -73.86492011309757)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,190,1930,174400,1907936,10.94,4950000,28.4,2-04286-0022,"2100 BRONX PARK
Bronx, NY
(40.85369968438688, -73.86913805069814)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,157,1929,168990,1849100,10.94,4790000,28.3,0.15,2-04291-0024,"2131 WALLACE AVENUE
Bronx, NY
(40.85414161089087, -73.864860937708)",PELHAM PARKWAY SOUTH,D7-ELEVATOR,187,1929,178126,1980356,11.12,4710000,26.4,0
2-04291-0014,"2105 WALLACE AVENUE
Bronx, NY
(40.853344856539024, -73.864888411996)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,192,1952,220000,2503600,11.38,6490000,29.5,2-04222-0046,"1560 PELHAM PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,177,1960,184500,2099626,11.38,5440000,29.5,1.25,,,,,,,,,,,,
2-04292-0014,"2100 WALLACE AVENUE
Bronx, NY
(40.85322084953029, -73.86482018352058)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,148,1940,144354,1579232,10.94,4090000,28.3,2-04286-0022,"2100 BRONX PARK
Bronx, NY
(40.85369968438688, -73.86913805069814)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,157,1929,168990,1849100,10.94,4790000,28.3,0.2,,,,,,,,,,,,
2-04293-0010,"2080 BARNES AVENUE
Bronx, NY
(40.85364105648129, -73.86386320956547)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,96,1951,127000,1191260,9.38,2830000,22.28,2-04222-0028,"1540 PELHAM PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,61,1953,91705,860426,9.38,2050000,22.35,1.15,2-04222-0093,"1545 RHINELANDER AVENUE
Bronx, NY
(40.85582386413676, -73.84149069361773)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,106,1962,112339,1435107,12.77,4470000,39.8,1.15
2-04298-0022,"900 LYDIG AVENUE
Bronx, NY
(40.85438447122029, -73.86197310901291)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,92,1959,105000,1185450,11.29,3070000,29.2,2-04221-0001,"2100 EASTCHESTER ROAD
Bronx, NY
(40.856145150899465, -73.8439124998856)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,70,1963,81000,794923,9.81,1890000,23.33,1,2-04222-0093,"1545 RHINELANDER AVENUE
Bronx, NY
(40.85582386413676, -73.84149069361773)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,106,1962,112339,1435107,12.77,4470000,39.8,1.05
2-04317-0006,"2160 BRONX PARK
Bronx, NY
(40.854668775875034, -73.869485173014)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,61,1938,64291,678912,10.56,1760000,27.4,2-04317-0040,"2185 BOLTON STREET
Bronx, NY
(40.856254677535595, -73.86868313422401)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,67,1935,70704,716211,10.13,1520000,21.5,0,2-04317-0046,"2165 BOLTON STREET
Bronx, NY
(40.8558215499243, -73.8686956111511)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,67,1935,70230,741783,10.56,1920000,27.3,0
2-04317-0015,"2166 BRONX PARK
Bronx, NY
(40.85478158809235, -73.86952540062637)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,65,1936,73610,777321,10.56,2010000,27.3,2-04317-0040,"2185 BOLTON STREET
Bronx, NY
(40.856254677535595, -73.86868313422401)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,67,1935,70704,716211,10.13,1520000,21.5,0,2-04317-0046,"2165 BOLTON STREET
Bronx, NY
(40.8558215499243, -73.8686956111511)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,67,1935,70230,741783,10.56,1920000,27.3,0
2-04317-0025,"2190 BOSTON ROAD
Bronx, NY
(40.856387421904955, -73.8694255046073)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,78,1941,87354,922458,10.56,2390000,27.4,2-04317-0040,"2185 BOLTON STREET
Bronx, NY
(40.856254677535595, -73.86868313422401)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,67,1935,70704,716211,10.13,1520000,21.5,0,2-04317-0046,"2165 BOLTON STREET
Bronx, NY
(40.8558215499243, -73.8686956111511)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,67,1935,70230,741783,10.56,1920000,27.3,0
2-04317-0037,"2191 BOLTON STREET
Bronx, NY
(40.85638461570564, -73.86867939114916)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,54,1941,44270,467491,10.56,1210000,27.3,2-04317-0040,"2185 BOLTON STREET
Bronx, NY
(40.856254677535595, -73.86868313422401)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,67,1935,70704,716211,10.13,1520000,21.5,0,2-04317-0046,"2165 BOLTON STREET
Bronx, NY
(40.8558215499243, -73.8686956111511)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,67,1935,70230,741783,10.56,1920000,27.3,0
2-04319-0010,"2156 CRUGER AVENUE
Bronx, NY
(40.85510727182454, -73.86664822895487)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,73,1930,70836,813197,11.48,2110000,29.8,2-04319-0045,"2157 HOLLAND AVENUE
Bronx, NY
(40.855109870470436, -73.86577640620291)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,73,1930,73842,847683,11.48,2200000,29.8,0,,,,,,,,,,,,
2-04319-0015,"2186 CRUGER AVENUE
Bronx, NY
(40.856169805381704, -73.86661762099233)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,73,1930,70812,812921,11.48,2110000,29.8,2-04319-0045,"2157 HOLLAND AVENUE
Bronx, NY
(40.855109870470436, -73.86577640620291)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,73,1930,73842,847683,11.48,2200000,29.8,0,,,,,,,,,,,,
2-04319-0030,"2199 HOLLAND AVENUE
Bronx, NY
(40.85662190370903, -73.86573355505853)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,93,1930,88386,1059748,11.99,2980000,33.7,2-04319-0025,"2198 CRUGER AVENUE
Bronx, NY
(40.856594818694866, -73.86660537781049)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,88,1930,88386,1059395,11.99,2980000,33.7,0,2-04319-0045,"2157 HOLLAND AVENUE
Bronx, NY
(40.855109870470436, -73.86577640620291)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,73,1930,73842,847683,11.48,2200000,29.8,0
2-04319-0040,"2187 HOLLAND AVENUE
Bronx, NY
(40.856189894291944, -73.86574579824037)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,73,1930,73182,877452,11.99,2470000,33.8,2-04319-0025,"2198 CRUGER AVENUE
Bronx, NY
(40.856594818694866, -73.86660537781049)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,88,1930,88386,1059395,11.99,2980000,33.7,0,2-04319-0045,"2157 HOLLAND AVENUE
Bronx, NY
(40.855109870470436, -73.86577640620291)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,73,1930,73842,847683,11.48,2200000,29.8,0
2-04322-0051,"2165 MATTHEWS AVENUE
Bronx, NY
(40.855737934399514, -73.86292638146611)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,62,1959,58500,701415,11.99,1970000,33.7,2-04319-0025,"2198 CRUGER AVENUE
Bronx, NY
(40.856594818694866, -73.86660537781049)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,88,1930,88386,1059395,11.99,2980000,33.7,0.15,2-04319-0045,"2157 HOLLAND AVENUE
Bronx, NY
(40.855109870470436, -73.86577640620291)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,73,1930,73842,847683,11.48,2200000,29.8,0.15
2-04325-0021,"2121 PAULDING AVENUE
Bronx, NY
(40.85399220962922, -73.85982017348815)",PELHAM PARKWAY SOUTH,D4-ELEVATOR,121,1964,153804,2025598,13.17,6310000,41,2-04323-0018,"2160 MATTHEWS AVENUE
Bronx, NY
(40.85558496059116, -73.86285939151604)",PELHAM PARKWAY SOUTH,D1-ELEVATOR,133,1964,136122,1793068,13.17,5580000,41,0.15,,,,,,,,,,,,
2-04337-0001,"601 PELHAM PARKWAY
Bronx, NY
(40.82557699997852, -73.91844899972153)",BRONXDALE,D4-ELEVATOR,116,1937,108757,1344236,12.36,3780000,34.8,2-04426-0017,"2440 OLINVILLE AVENUE
Bronx, NY
(40.86213754651548, -73.86843904349027)",BRONXDALE,D1-ELEVATOR,83,1965,95700,957693,10.01,2280000,23.82,0.35,2-04342-0010,"2280 OLINVILLE AVENUE
Bronx, NY
(40.85936205163215, -73.8685367578719)",BRONXDALE,D1-ELEVATOR,256,1965,255000,3151521,12.36,8860000,34.7,0.2
2-04337-0018,"2244 BRONX PARK
Bronx, NY
(40.85840735541852, -73.87087026496502)",BRONXDALE,D4-ELEVATOR,68,1956,65071,611667,9.4,1450000,22.28,2-04337-0032,"2245 BARKER AVENUE
Bronx, NY
(40.85848976687058, -73.86955969816803)",BRONXDALE,D1-ELEVATOR,50,1959,57678,542443,9.4,1290000,22.37,0,,,,,,,,,,,,
