TITLE,DESCR,SFX,SFFX DESCR,STD HRS,ASG LVL,JOBCD,UNION CD,UNION DESCR,BARG UNIT,BARG UNIT DESCR,APRL BANK,APRL LVL,MIN RATE,MAX RATE
10112,HRLY RATE OFFICE ASSOC,0,HRLY RATE OFFICE ASSOC,35,0,9582,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$19.32,$25.49
10112,HRLY RATE OFFICE ASSOC,0,HRLY RATE OFFICE ASSOC,35,0,9581,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$31368.00,$41397.00
10124,PRIN ADMIN ASSOC,0,PRIN ADMIN ASSOC,35,1,9584,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,H,L1,$45978.00,$58568.00
10124,PRIN ADMIN ASSOC,0,PRIN ADMIN ASSOC,35,1,9585,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,Z,L1,$25.17,$32.06
10124,PRIN ADMIN ASSOC,0,PRIN ADMIN ASSOC,35,2,9586,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,H,L2,$51445.00,$65028.00
10124,PRIN ADMIN ASSOC,0,PRIN ADMIN ASSOC,35,2,9587,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,Z,L2,$28.16,$35.59
10124,PRIN ADMIN ASSOC,0,PRIN ADMIN ASSOC,35,3,9588,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,H,L3,$56911.00,$75630.00
10124,PRIN ADMIN ASSOC,0,PRIN ADMIN ASSOC,35,3,9589,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,Z,L3,$31.14,$41.39
10162,ADMINIS BUS AFFAIR,0,ADMINIS BUS AFFAIR,35,0,12403,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
10162,ADMINIS BUS AFFAIR,0,ADMINIS BUS AFFAIR,35,0,12404,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
10162,ADMINIS BUS AFFAIR,0,ADMINIS BUS AFFAIR,35,0,12405,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
10162,ADMINIS BUS AFFAIR,0,ADMINIS BUS AFFAIR,35,0,12406,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
10162,ADMINIS BUS AFFAIR,0,ADMINIS BUS AFFAIR,35,0,12407,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
10162,ADMINIS BUS AFFAIR,0,ADMINIS BUS AFFAIR,35,0,12408,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
10162,ADMINIS BUS AFFAIR,0,ADMINIS BUS AFFAIR,35,0,12409,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
10162,ADMINIS BUS AFFAIR,0,ADMINIS BUS AFFAIR,35,0,12410,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
10176,EXEC DIR RETIRE,0,EXEC DIR RETIRE,35,0,12411,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
10176,EXEC DIR RETIRE,0,EXEC DIR RETIRE,35,0,12412,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
10176,EXEC DIR RETIRE,0,EXEC DIR RETIRE,35,0,12413,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
10176,EXEC DIR RETIRE,0,EXEC DIR RETIRE,35,0,12414,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
10176,EXEC DIR RETIRE,0,EXEC DIR RETIRE,35,0,12415,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
10176,EXEC DIR RETIRE,0,EXEC DIR RETIRE,35,0,12416,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
10176,EXEC DIR RETIRE,0,EXEC DIR RETIRE,35,0,12417,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
10176,EXEC DIR RETIRE,0,EXEC DIR RETIRE,35,0,12418,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
10179,EXEC DIR RET SYST,0,EXEC DIR RET SYST,35,0,12419,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
10179,EXEC DIR RET SYST,0,EXEC DIR RET SYST,35,0,12420,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
10179,EXEC DIR RET SYST,0,EXEC DIR RET SYST,35,0,12421,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
10179,EXEC DIR RET SYST,0,EXEC DIR RET SYST,35,0,12422,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
10179,EXEC DIR RET SYST,0,EXEC DIR RET SYST,35,0,12423,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
10179,EXEC DIR RET SYST,0,EXEC DIR RET SYST,35,0,12424,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
10179,EXEC DIR RET SYST,0,EXEC DIR RET SYST,35,0,12425,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
10179,EXEC DIR RET SYST,0,EXEC DIR RET SYST,35,0,12426,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
10181,EXEC DIR LABOR REL,0,EXEC DIR LABOR REL,35,0,12427,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
10181,EXEC DIR LABOR REL,0,EXEC DIR LABOR REL,35,0,12428,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
10181,EXEC DIR LABOR REL,0,EXEC DIR LABOR REL,35,0,12429,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
10181,EXEC DIR LABOR REL,0,EXEC DIR LABOR REL,35,0,12430,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
10181,EXEC DIR LABOR REL,0,EXEC DIR LABOR REL,35,0,12431,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
10181,EXEC DIR LABOR REL,0,EXEC DIR LABOR REL,35,0,12432,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
10181,EXEC DIR LABOR REL,0,EXEC DIR LABOR REL,35,0,12433,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
10181,EXEC DIR LABOR REL,0,EXEC DIR LABOR REL,35,0,12434,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
10182,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12435,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
10182,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12436,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
10182,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12437,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
10182,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12438,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
10182,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12439,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
10182,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12440,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
10182,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12441,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
10182,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12442,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
10187,DISTRICT BUSINESS OFFICER,0,DISTRICT BUSINESS OFFICER,35,0,9668,414,DISTR BUSN MG BD ED LOCAL 1180,CWA,Communication Wrkrs of America,H,00,$67660.00,$75873.00
10200,DIST BUSINESS MANAGER,0,DIST BUSINESS MANAGER,35,0,9669,414,DISTR BUSN MG BD ED LOCAL 1180,CWA,Communication Wrkrs of America,H,00,$75452.00,$93819.00
10205,STENO,0,STENO,35,0,11409,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$14.95,$18.42
10205,STENO,0,STENO,35,0,9670,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$27319.00,$33645.00
10211,STENO SECY ASSOC,0,STENO SECY ASSOC,35,1,9677,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1,$36168.00,$46566.00
10211,STENO SECY ASSOC,0,STENO SECY ASSOC,35,1,9678,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1,$19.80,$25.49
10211,STENO SECY ASSOC,0,STENO SECY ASSOC,35,2,9679,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L2,$38801.00,$52966.00
10211,STENO SECY ASSOC,0,STENO SECY ASSOC,35,2,9680,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L2,$21.26,$28.98
10216,SR STENO,0,SR STENO,35,0,9681,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$32641.00,$41263.00
10216,SR STENO,0,SR STENO,35,0,11410,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$16.52,$20.88
10229,LEGAL SECRETARIAL ASSISTANT,0,LEGAL SECRETARIAL ASSISTANT,35,1,13006,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1,$37158.00,$37158.00
10232,SUMMER GRADUATE INTERN,0,SUMMER GRADUATE INTERN,35,0,9682,999,DELETED TITLES PER DOP,N/U,Non-Union,Z,00,$8.57,$14.29
10234,SUMMER COLLEGE INTERN,0,SUMMER COLLEGE INTERN,35,0,9683,999,DELETED TITLES PER DOP,N/U,Non-Union,Z,00,$5.71,$8.57
10245,EDUCATIONAL MGM ASSOC,0,EDUCATIONAL MGM ASSOC,35,0,12443,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
10245,EDUCATIONAL MGM ASSOC,0,EDUCATIONAL MGM ASSOC,35,0,12444,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
10245,EDUCATIONAL MGM ASSOC,0,EDUCATIONAL MGM ASSOC,35,0,12445,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
10245,EDUCATIONAL MGM ASSOC,0,EDUCATIONAL MGM ASSOC,35,0,12446,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
10245,EDUCATIONAL MGM ASSOC,0,EDUCATIONAL MGM ASSOC,35,0,12447,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
10245,EDUCATIONAL MGM ASSOC,0,EDUCATIONAL MGM ASSOC,35,0,12448,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
10245,EDUCATIONAL MGM ASSOC,0,EDUCATIONAL MGM ASSOC,35,0,12449,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
10245,EDUCATIONAL MGM ASSOC,0,EDUCATIONAL MGM ASSOC,35,0,12450,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
10250,CLERICAL AIDE,0,CLERICAL AIDE,35,0,9700,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$28588.00,$34624.00
10250,CLERICAL AIDE,0,CLERICAL AIDE,35,0,9701,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$15.64,$18.94
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,1,11898,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1,$28588.00,$40274.00
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,2,9706,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L2,$31852.00,$41263.00
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,2,9707,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L2,$17.42,$22.59
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,3,9708,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L3,$35285.00,$49706.00
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,3,9709,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L3,$19.32,$27.20
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,4,9710,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L4,$38801.00,$52966.00
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,4,9711,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L4,$21.26,$28.98
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,,9705,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1A,$26431.00,$32012.00
10251,CLERICAL ASSOCIATE,0,CLERICAL ASSOCIATE,35,1,12972,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1,$15.64,$22.06
10251,CLERICAL ASSOCIATE,1,CLERICAL ASSOCIATE,35,,9702,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1A,$14.46,$17.51
10251,CLERICAL ASSOCIATE,1,CLERICAL ASSOCIATE,35,,9703,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1B,$27319.00,$37236.00
10251,CLERICAL ASSOCIATE,1,CLERICAL ASSOCIATE,35,,9704,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1B,$14.97,$20.39
10251,CLERICAL ASSOCIATE,40,CA (DOE ONLY),35,1,12929,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1,$28588.00,$40274.00
10251,CLERICAL ASSOCIATE,40,CA (DOE ONLY),35,1,12937,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1,$14.46,$20.39
10251,CLERICAL ASSOCIATE,40,CA (DOE ONLY),35,2,12930,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L2,$31852.00,$41263.00
10251,CLERICAL ASSOCIATE,40,CA (DOE ONLY),35,2,12938,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L2,$16.11,$20.88
10251,CLERICAL ASSOCIATE,40,CA (DOE ONLY),35,3,12931,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L3,$35285.00,$49706.00
10251,CLERICAL ASSOCIATE,40,CA (DOE ONLY),35,3,12939,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L3,$17.87,$25.14
10251,CLERICAL ASSOCIATE,40,CA (DOE ONLY),35,4,12932,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L4,$38801.00,$52966.00
10251,CLERICAL ASSOCIATE,40,CA (DOE ONLY),35,4,12940,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L4,$19.65,$26.80
10251,CLERICAL ASSOCIATE,41,CA (PART TIME) DOE ONLY,35,1,12933,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1,$15.64,$22.06
10251,CLERICAL ASSOCIATE,41,CA (PART TIME) DOE ONLY,35,2,12934,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L2,$17.42,$22.59
10251,CLERICAL ASSOCIATE,41,CA (PART TIME) DOE ONLY,35,3,12935,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L3,$19.32,$27.20
10251,CLERICAL ASSOCIATE,41,CA (PART TIME) DOE ONLY,35,4,12941,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L4,$21524.00,$29382.00
10251,CLERICAL ASSOCIATE,41,CA (PART TIME) DOE ONLY,35,4,12936,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L4,$21.26,$28.98
10252,SECRETARY,0,SECRETARY,35,,9715,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1A,$28588.00,$34624.00
10252,SECRETARY,0,SECRETARY,35,4,9721,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L4,$38801.00,$52966.00
10252,SECRETARY,0,SECRETARY,35,4,9722,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L4,$21.26,$28.98
10252,SECRETARY,0,SECRETARY,35,,9716,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1A,$15.64,$18.94
10252,SECRETARY,0,SECRETARY,35,,9717,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L2A,$31852.00,$41263.00
10252,SECRETARY,0,SECRETARY,35,,9718,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L2A,$17.42,$22.59
10252,SECRETARY,0,SECRETARY,35,,9719,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L3A,$35285.00,$49706.00
10252,SECRETARY,0,SECRETARY,35,,9720,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L3A,$19.32,$27.20
10252,SECRETARY,1,SECRETARY,35,,9712,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1B,$29548.00,$40274.00
10252,SECRETARY,1,SECRETARY,35,,11411,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1B,$14.95,$20.38
10252,SECRETARY,1,SECRETARY,35,,9713,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L2B,$32641.00,$41263.00
10252,SECRETARY,1,SECRETARY,35,,11412,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L2B,$16.52,$20.88
10252,SECRETARY,1,SECRETARY,35,,9714,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L3B,$36168.00,$49706.00
10252,SECRETARY,1,SECRETARY,35,,11413,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L3B,$18.30,$25.15
10302,WORD PROCESSOR,0,?WORD PROCESSOR,35,1,9723,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1,$29548.00,$36391.00
10302,WORD PROCESSOR,0,?WORD PROCESSOR,35,1,9724,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1,$16.19,$19.94
10302,WORD PROCESSOR,0,?WORD PROCESSOR,35,2,9725,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L2,$31852.00,$41263.00
10302,WORD PROCESSOR,0,?WORD PROCESSOR,35,2,9726,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L2,$17.42,$22.59
10302,WORD PROCESSOR,0,?WORD PROCESSOR,35,3,9727,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L3,$35285.00,$49706.00
10302,WORD PROCESSOR,0,?WORD PROCESSOR,35,3,9728,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L3,$19.32,$27.20
10303,ASSOC WORD PROCESSOR,0,ASSOC WORD PROCESSOR,35,0,9729,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$38801.00,$52966.00
10303,ASSOC WORD PROCESSOR,0,ASSOC WORD PROCESSOR,35,0,9730,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$21.26,$28.98
10305,TYPIST,0,TYPIST,35,0,9731,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$28588.00,$34624.00
10305,TYPIST,0,TYPIST,35,0,11414,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$14.47,$17.52
10308,TRANSCRIBING TYPIST,0,TRANSCRIBING TYPIST,35,0,9732,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$29548.00,$36391.00
10308,TRANSCRIBING TYPIST,0,TRANSCRIBING TYPIST,35,0,11415,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$14.95,$18.42
10605,CASHIER,0,CASHIER,35,0,11416,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$17.86,$23.56
10605,CASHIER,0,CASHIER,35,0,9733,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$35285.00,$46566.00
10805,TEL OPER,0,TEL OPER,35,0,9734,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$29548.00,$36391.00
10805,TEL OPER,0,TEL OPER,35,0,11417,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$14.95,$18.42
11702,OFFICE MACH AIDE,0,OFFICE MACH AIDE,35,1,9736,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L1,$28588.00,$34624.00
11702,OFFICE MACH AIDE,0,OFFICE MACH AIDE,35,1,9737,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L1,$15.64,$18.94
11702,OFFICE MACH AIDE,0,OFFICE MACH AIDE,35,2,9738,128,CLERICAL TITLES DC37,DC37,District Council 37,H,L2,$31852.00,$40274.00
11702,OFFICE MACH AIDE,0,OFFICE MACH AIDE,35,2,9739,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,L2,$17.42,$22.06
11704,SUPV OF OFF MACH OPERATIO,0,SUPV OF OFF MACH OPERATIO,35,1,9742,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,H,L1,$35532.00,$46640.00
11704,SUPV OF OFF MACH OPERATIO,0,SUPV OF OFF MACH OPERATIO,35,2,9743,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,H,L2,$39073.00,$53337.00
11705,OFFICE APPLIANCE OPERATOR,0,OFFICE APPLIANCE OPERATOR,35,0,9744,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$28588.00,$34624.00
11705,OFFICE APPLIANCE OPERATOR,0,OFFICE APPLIANCE OPERATOR,35,0,9745,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$15.64,$18.94
12005,MESSENGER,0,MESSENGER,35,0,9746,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$28588.00,$34624.00
12005,MESSENGER,0,MESSENGER,35,0,9747,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$15.64,$18.94
12121,PURCHASING AGENT HRLY,0,PURCHASING AGENT HRLY,35,1,9750,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$24.90,$32.77
12121,PURCHASING AGENT HRLY,0,PURCHASING AGENT HRLY,35,1,9749,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$39248.00,$51705.00
12121,PURCHASING AGENT HRLY,0,PURCHASING AGENT HRLY,35,2,9751,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$45661.00,$59954.00
12121,PURCHASING AGENT HRLY,0,PURCHASING AGENT HRLY,35,2,9752,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$28.96,$38.02
12121,PURCHASING AGENT HRLY,0,PURCHASING AGENT HRLY,35,3,9753,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L3,$52584.00,$69164.00
12121,PURCHASING AGENT HRLY,0,PURCHASING AGENT HRLY,35,3,9754,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L3,$33.34,$43.86
12125,BUYER,0,BUYER,35,0,9755,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$43151.00,$56834.00
12125,BUYER,0,BUYER,35,0,11421,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$20.39,$26.85
12132,BUYER PRINTING,0,BUYER PRINTING,35,0,9756,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$41055.00,$54082.00
12132,BUYER PRINTING,0,BUYER PRINTING,35,0,11422,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$19.40,$25.55
12135,AUDITOR PRINT,0,AUDITOR PRINT,35,0,9757,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$47430.00,$61021.00
12135,AUDITOR PRINT,0,AUDITOR PRINT,35,0,11423,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$22.41,$28.83
12140,SR BUYER,0,SR BUYER,35,0,9758,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,00,$51042.00,$69450.00
12140,SR BUYER,0,SR BUYER,35,0,11424,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,00,$24.12,$32.82
12155,ASST DIR PURCHASE,0,ASST DIR PURCHASE,35,0,12451,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
12155,ASST DIR PURCHASE,0,ASST DIR PURCHASE,35,0,12452,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
12155,ASST DIR PURCHASE,0,ASST DIR PURCHASE,35,0,12453,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
12155,ASST DIR PURCHASE,0,ASST DIR PURCHASE,35,0,12454,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
12155,ASST DIR PURCHASE,0,ASST DIR PURCHASE,35,0,12455,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
12155,ASST DIR PURCHASE,0,ASST DIR PURCHASE,35,0,12456,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
12155,ASST DIR PURCHASE,0,ASST DIR PURCHASE,35,0,12457,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
12155,ASST DIR PURCHASE,0,ASST DIR PURCHASE,35,0,12458,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
12158,PROCUREMENT ANALYST,0,PROCUREMENT ANALYST,35,1,9775,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$40138.00,$59199.00
12158,PROCUREMENT ANALYST,0,PROCUREMENT ANALYST,35,1,9776,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$21.96,$32.41
12158,PROCUREMENT ANALYST,0,PROCUREMENT ANALYST,35,2,9777,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$49427.00,$69450.00
12158,PROCUREMENT ANALYST,0,PROCUREMENT ANALYST,35,2,9778,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$27.06,$38.02
12158,PROCUREMENT ANALYST,0,PROCUREMENT ANALYST,35,3,9779,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L3,$58188.00,$85053.00
12158,PROCUREMENT ANALYST,0,PROCUREMENT ANALYST,35,3,11425,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L3,$27.49,$40.19
12168,DEPUTY SUPT SUPPLIES,0,DEPUTY SUPT SUPPLIES,35,0,12459,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
12168,DEPUTY SUPT SUPPLIES,0,DEPUTY SUPT SUPPLIES,35,0,12460,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
12168,DEPUTY SUPT SUPPLIES,0,DEPUTY SUPT SUPPLIES,35,0,12461,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
