VENDOR_NAME,ZIP CODE,PHONE,FAX,CONTACT PERSON,MBE,WBE,LBE,> 1M,PREQUALIFIED DATE,TRADE CODE (MASTER FORMAT),TRADE DESCRIPTION,Location 1
CEDRIC CONSTRUCTION CORP.,2022 HILLSIDE AVENUE,NEW HYDE PARK,NY,516-354-8855,516-354-8239,Daniel D'Arpino,N,N,N,Y,6/11/2013,
CEDRIC CONSTRUCTION CORP.,2022 HILLSIDE AVENUE,NEW HYDE PARK,NY,516-354-8855,516-354-8239,Daniel D'Arpino,N,N,N,Y,6/11/2013,
CEDRIC CONSTRUCTION CORP.,2022 HILLSIDE AVENUE,NEW HYDE PARK,NY,516-354-8855,516-354-8239,Daniel D'Arpino,N,N,N,Y,6/11/2013,
"Ceiling Solutions, Inc.",171 N Ethel Ave,Hawthorne,NJ,973-423-1655,973-423-0338,Todd Abrams,N,N,N,N,7/8/2013,
"CENOSYSTEMS, INCORPORATED",82-59 172 St,Jamaica,NY,646-233-0668,718-297-7193,Danny Singh,Y,N,N,Y,8/4/2014,"80040
(39.74110999992661, -104.87581100037733)"
"CENTENNIAL ELEVATOR INDUSTRIES, INC",23-82 BQE WEST,LONG ISLAND CITY,NY,718-726-5900,718-728-0217,EMANUEL BACOLAS,N,N,N,Y,5/12/2012,"14200
"
CENTENNIAL SECURITY INTEGRATION,50-01 25th Ave,woodside,NY,718-728-1768,718-728-2549,Brian Valenza,N,N,N,N,6/20/2014,"13700
"
CENTENNIAL SECURITY INTEGRATION,50-01 25th Ave,woodside,NY,718-728-1768,718-728-2549,Brian Valenza,N,N,N,N,6/20/2014,"16810
"
CENTRAL CONSTRUCTION MANAGEMENT LLC,37-24  24th STREET,LONG ISLAND CITY,NY,718-472-0830,718-472-0832,MICHAEL DIFONZO,N,N,N,Y,4/29/2014,
CENTRAL CONSTRUCTION MANAGEMENT LLC,37-24  24th STREET,LONG ISLAND CITY,NY,718-472-0830,718-472-0832,MICHAEL DIFONZO,N,N,N,Y,4/29/2014,
CENTRAL CONSTRUCTION MANAGEMENT LLC,37-24  24th STREET,LONG ISLAND CITY,NY,718-472-0830,718-472-0832,MICHAEL DIFONZO,N,N,N,Y,4/29/2014,
CENTRAL CONSTRUCTION MANAGEMENT LLC,37-24  24th STREET,LONG ISLAND CITY,NY,718-472-0830,718-472-0832,MICHAEL DIFONZO,N,N,N,Y,4/29/2014,
Central Home Improvement 2 Corp,4440  Bedford Avenue,Brooklyn,NY,646-372-1570,347-312-2163,Benyamin Waknin,N,N,Y,N,5/6/2013,
Central Home Improvement 2 Corp,4440  Bedford Avenue,Brooklyn,NY,646-372-1570,347-312-2163,Benyamin Waknin,N,N,Y,N,5/6/2013,
Central Home Improvement 2 Corp,4440  Bedford Avenue,Brooklyn,NY,646-372-1570,347-312-2163,Benyamin Waknin,N,N,Y,N,5/6/2013,
Central Home Improvement 2 Corp,4440  Bedford Avenue,Brooklyn,NY,646-372-1570,347-312-2163,Benyamin Waknin,N,N,Y,N,5/6/2013,
Central Home Improvement 2 Corp,4440  Bedford Avenue,Brooklyn,NY,646-372-1570,347-312-2163,Benyamin Waknin,N,N,Y,N,5/6/2013,
Central Home Improvement 2 Corp,4440  Bedford Avenue,Brooklyn,NY,646-372-1570,347-312-2163,Benyamin Waknin,N,N,Y,N,5/6/2013,
CENTRAL LATHING LLC,99 Cottage Place,Mineola,NY,516-877-2136,516-408-7038,Eli Jenny,N,N,N,N,9/13/2013,
"CENTRAL MECHANICAL SYSTEMS,  INC.",2060 EASTERN PARKWAY,BROOKLYN,NY,718-452-7700,718-574-3924,RAJESH K. DHARIA,Y,N,N,Y,6/2/2012,"15700
"
"CENTRE STREET SYSTEMS, INC.",155 CENTRE STREET,BROOKLYN,NY,718-237-1666,718-834-2987,Joseph DiCanio,N,N,N,N,9/23/2013,
"CENTRE STREET SYSTEMS, INC.",155 CENTRE STREET,BROOKLYN,NY,718-237-1666,718-834-2987,Joseph DiCanio,N,N,N,N,9/23/2013,
"CENTRE STREET SYSTEMS, INC.",155 CENTRE STREET,BROOKLYN,NY,718-237-1666,718-834-2987,Joseph DiCanio,N,N,N,N,9/23/2013,
"CENTRE STREET SYSTEMS, INC.",155 CENTRE STREET,BROOKLYN,NY,718-237-1666,718-834-2987,Joseph DiCanio,N,N,N,N,9/23/2013,
Centron Enterprises LLC,1160 Route 22 West,mountainside,NJ,908-232-0030,908-232-0032,Arthur Clemente,N,N,N,N,5/20/2014,
"CENTURION INDUSTRIES, INC.",1107 North Taylor Road,Garrett,IN,800-832-3212,800-562-4401,Vic Baumgartner,N,N,N,N,9/30/2011,
"CERAMI & ASSOCIATES, INC.",404 Fifth Avenue,NEW YORK,NY,212-616-4182,212-370-1736,Sarah Hoff,N,Y,N,Y,5/6/2013,"86100
"
Ceridian Corporation,142 West 57th Street,New York,NY,212-887-1048,212-887-1085,Erik Bravin,N,N,N,Y,6/18/2012,"86060
"
Ceridian Corporation,142 West 57th Street,New York,NY,212-887-1048,212-887-1085,Erik Bravin,N,N,N,Y,6/18/2012,"86009
"
"CERTIFIED INTERIORS, INC.",25 ANDREA ROAD,HOLBROOK,NY,631-225-1300,631-225-1482,ROBERT A. LEVEY,N,N,N,Y,3/30/2013,
"CERTIFIED INTERIORS, INC.",25 ANDREA ROAD,HOLBROOK,NY,631-225-1300,631-225-1482,ROBERT A. LEVEY,N,N,N,Y,3/30/2013,
"CERTIFIED INTERIORS, INC.",25 ANDREA ROAD,HOLBROOK,NY,631-225-1300,631-225-1482,ROBERT A. LEVEY,N,N,N,Y,3/30/2013,
"CERTIFIED INTERIORS, INC.",25 ANDREA ROAD,HOLBROOK,NY,631-225-1300,631-225-1482,ROBERT A. LEVEY,N,N,N,Y,3/30/2013,
"CERTIFIED INTERIORS, INC.",25 ANDREA ROAD,HOLBROOK,NY,631-225-1300,631-225-1482,ROBERT A. LEVEY,N,N,N,Y,3/30/2013,"11600
"
"CERTIFIED INTERIORS, INC.",25 ANDREA ROAD,HOLBROOK,NY,631-225-1300,631-225-1482,ROBERT A. LEVEY,N,N,N,Y,3/30/2013,"12300
"
"CERTIFIED INTERIORS, INC.",25 ANDREA ROAD,HOLBROOK,NY,631-225-1300,631-225-1482,ROBERT A. LEVEY,N,N,N,Y,3/30/2013,
Certified Site Safety Inc.,2975  Westchester Avenue,Purchase,NY,914-437-5454,914-437-5455,Penny Gianatasio,N,Y,N,Y,8/19/2013,"86085
"
"CH CO, INC.",14-37 30th Road,Astoria,NY,718-204-0921,718-626-0300,Iftikhar Ahmed,N,N,N,N,3/26/2012,
"CH CO, INC.",14-37 30th Road,Astoria,NY,718-204-0921,718-626-0300,Iftikhar Ahmed,N,N,N,N,3/26/2012,
"CHALGO PAINT CO., INC.",11 Kimball Place,Mt. Vernon,NY,914-667-0775,914-667-0174,Renata Leva,N,N,N,N,2/11/2012,
CHAMPION CONSTRUCTION CORP.,941 Forest Avenue,Staten Island,NY,718-818-8202,718-818-8238,Herb Chan,Y,N,N,Y,9/12/2014,"14800
"
CHAMPION CONSTRUCTION CORP.,941 Forest Avenue,Staten Island,NY,718-818-8202,718-818-8238,Herb Chan,Y,N,N,Y,9/12/2014,"99945
"
CHAMPION CONSTRUCTION CORP.,941 Forest Avenue,Staten Island,NY,718-818-8202,718-818-8238,Herb Chan,Y,N,N,Y,9/12/2014,"99960
"
"CHAMPION METAL & GLASS, INC.",45 East Industry Court,Deer Park,NY,631-254-2560,631-254-3179,Jeanne Foos,N,N,N,Y,2/18/2013,
"CHAMPION METAL & GLASS, INC.",45 East Industry Court,Deer Park,NY,631-254-2560,631-254-3179,Jeanne Foos,N,N,N,Y,2/18/2013,
"CHAMPION METAL & GLASS, INC.",45 East Industry Court,Deer Park,NY,631-254-2560,631-254-3179,Jeanne Foos,N,N,N,Y,2/18/2013,
"CHAMPION METAL & GLASS, INC.",45 East Industry Court,Deer Park,NY,631-254-2560,631-254-3179,Jeanne Foos,N,N,N,Y,2/18/2013,
"CHAMPION METAL & GLASS, INC.",45 East Industry Court,Deer Park,NY,631-254-2560,631-254-3179,Jeanne Foos,N,N,N,Y,2/18/2013,
"CHAMPION METAL & GLASS, INC.",45 East Industry Court,Deer Park,NY,631-254-2560,631-254-3179,Jeanne Foos,N,N,N,Y,2/18/2013,
Chapman & Evans Contracting Corp.,40-29 27TH STREET,LONG ISLAND CITY,NY,718-472-7433,718-472-7438,WILLIAM EVANS,N,N,N,N,7/28/2014,"15700
"
"CHAPMAN & EVANS, INC.",40-29 27th Street,Long Island City,NY,718-472-7433,718-472-7438,WILLIAM EVANS,N,N,N,Y,8/3/2012,"15700
"
CHAPMAN ARCHITECT,210 West 29th Street,New York,NY,212-807-0981,212-807-0948,Margaret Chapman,N,Y,N,Y,9/30/2011,"31015
(31.943178611803546, -83.77858975071638)"
"CHARLES A. MANGANARO CONSULTING ENGINEERS, P.C.",7  West Cross Street,Hawthorne,NY,914-769-3400,914-769-1976,Shailesh R. Naik,Y,N,N,Y,10/26/2012,"32040
(30.282727051312406, -82.21064700015887)"
"Charles Lauster Architect, P.C.",116 East 27th Street,New York,NY,212-679-1110,212-679-1777,Charles Lauster,N,N,N,Y,1/13/2014,"31000
"
Chef's Depot Inc.,2 Melnick Drive,Monsey,NY,845-352-8200,845-352-2700,Buddy Lichter,N,N,N,N,5/17/2013,"80125
(39.47893604786037, -105.05788895321257)"
Chef's Depot Inc.,2 Melnick Drive,Monsey,NY,845-352-8200,845-352-2700,Buddy Lichter,N,N,N,N,5/17/2013,"11400
"
CHELSEA ATELIER ARCHITECT P.C.,41  Union Street West,New York,NY,212-255-3494,212-255-3495,Cevat Ayhan Ozan,N,N,N,Y,1/5/2013,"31000
"
"CHELSEA GARDEN CENTER EAST, INC.",231 West 29th Street,NEW YORK,NY,212-727-3434,212-727-3637,DAVID A. PROTELL,N,N,N,N,3/24/2012,
Chief Fire Prevention & Mechanical Corp.,10 West Broad Street,Mount Vernon,NY,914-699-3557,914-699-0707,Frank Mitarotonda,N,N,N,N,12/14/2012,"15800
"
Chief Fire Prevention & Mechanical Corp.,10 West Broad Street,Mount Vernon,NY,914-699-3557,914-699-0707,Frank Mitarotonda,N,N,N,N,12/14/2012,"13900
"
CHOICE GROUP INC.,"161-15 Rockaway Blvd., STE 100",Jamaica,NY,718-276-8887,718-276-8115,GEORGE OMOGUN,N,N,N,Y,11/12/2013,"86080
"
"CHRISTINE PAINTING, INC.",68-03 Cooper Avenue,Glendale,NY,718-344-3186,718-417-9464,Christine Knoblock,N,Y,Y,N,1/12/2012,
CHU & GASSMAN CONSLTNG ENGNRS PC,50 Broadway,New York,NY,212-248-5427,732-563-4549,JON T. CHU,Y,N,N,Y,12/1/2012,"32025
(30.144822635456308, -82.51089275010031)"
CIG Digital Inc,33 Sunset Drive,Yonkers,NY,914-610-0923,914-513-2789,Ralph D''Angelo,N,N,N,Y,1/21/2013,"80200
"
CIG Digital Inc,33 Sunset Drive,Yonkers,NY,914-610-0923,914-513-2789,Ralph D''Angelo,N,N,N,Y,1/21/2013,"86009
"
"CITI POSTAL, INC.",5 North 11th Street,Brooklyn,NY,718-782-1100,718-782-7157,Louis Weiner,N,N,N,Y,7/21/2014,"80215
(39.743771736876226, -105.11570904933313)"
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITIZEN GENERAL CONTRACTORS INC.,2081 East 57 Street,BROOKLYN,NY,347-922-4800,718-377-3315,Mustansar Bhatti,Y,N,N,N,9/21/2013,
CITNALTA CONSTRUCTION CORP.,1601 LOCUST AVENUE,BOHEMIA,NY,631-563-1110,631-563-3765,Katherine Carpenti,N,N,N,Y,3/20/2012,"99999
"
City & County Paving Corp.,1475  East 222nd Street,Bronx,NY,718-767-1555,718-708-8470,"Michael Bavaro, Jr",N,N,N,N,6/6/2014,
City Aquarium LLC,44  Dobbin Street,Brooklyn,NY,646-765-5724,718-388-0221,Michael Kriak,N,N,N,N,8/5/2013,"13160
(42.81662665339741, -76.66173000003943)"
"CITY CENTURION SECURITY SVCS, INC.",36-02 ASTORIA BOULEVARD,NEW YORK,NY,718-626-3686,718-626-3892,PETER DEVINE,N,N,N,Y,6/23/2012,"86080
"
CITY VIEW ALTERATIONS INC.,84-14 Pitkin Ave,Ozone Park,NY,718-208-4582,718-408-1844,Robert Reyes,Y,N,N,N,7/10/2012,
CITYWIDE BUILDING RESTORATION INC.,844 Castleton Avenue,Staten Island,NY,718-494-6200,718-981-8310,Munzam Raja,Y,N,N,N,3/3/2013,
CITYWIDE BUILDING RESTORATION INC.,844 Castleton Avenue,Staten Island,NY,718-494-6200,718-981-8310,Munzam Raja,Y,N,N,N,3/3/2013,
CITYWIDE BUILDING RESTORATION INC.,844 Castleton Avenue,Staten Island,NY,718-494-6200,718-981-8310,Munzam Raja,Y,N,N,N,3/3/2013,
CITYWIDE BUILDING RESTORATION INC.,844 Castleton Avenue,Staten Island,NY,718-494-6200,718-981-8310,Munzam Raja,Y,N,N,N,3/3/2013,
CITYWIDE BUILDING RESTORATION INC.,844 Castleton Avenue,Staten Island,NY,718-494-6200,718-981-8310,Munzam Raja,Y,N,N,N,3/3/2013,
CITYWIDE BUILDING RESTORATION INC.,844 Castleton Avenue,Staten Island,NY,718-494-6200,718-981-8310,Munzam Raja,Y,N,N,N,3/3/2013,
CITYWIDE BUILDING RESTORATION INC.,844 Castleton Avenue,Staten Island,NY,718-494-6200,718-981-8310,Munzam Raja,Y,N,N,N,3/3/2013,
Citywide Container Service Corp.,60  Anthony Street,Brooklyn,NY,718-599-9087,718-599-9137,Sandra Savocchi,N,N,N,N,5/17/2013,"80230
(39.72043080803542, -104.88925884172215)"
CITYWIDE ENVIRONMENTAL SERVICES,199-20  32 Avenue,Flushing,NY,718-237-2849,718-237-4034,Danielle Fertitta,N,Y,N,Y,6/9/2012,
CITYWIDE ENVIRONMENTAL SERVICES,199-20  32 Avenue,Flushing,NY,718-237-2849,718-237-4034,Danielle Fertitta,N,Y,N,Y,6/9/2012,"13280
"
CITYWIDE ENVIRONMENTAL SERVICES,199-20  32 Avenue,Flushing,NY,718-237-2849,718-237-4034,Danielle Fertitta,N,Y,N,Y,6/9/2012,"13285
"
"CIVETTA COUSINS JV, LLC",1100 EAST 156TH STREET,BRONX,NY,718-991-5100,718-378-1184,John Lombardi,N,N,N,Y,2/24/2012,
"CIVETTA COUSINS JV, LLC",1100 EAST 156TH STREET,BRONX,NY,718-991-5100,718-378-1184,John Lombardi,N,N,N,Y,2/24/2012,
CIVIL CONTRACTING CORP.,953 Maple Avenue,Ridgefield,NJ,201-577-1040,866-250-7924,Mohammed Barakat,N,N,N,N,8/19/2014,
"CLARIDAN CONTRACTING, INC.",649  Morgan Avenue,BROOKLYN,NY,718-599-9189,718-599-9740,Clarissa Ramos,Y,N,N,N,9/17/2012,
"Classic Consulting Group, Inc.",211-04 39th Avenue,Bayside,NY,718-874-6992,718-255-5973,Nikolaos Poubourid,N,N,N,N,1/8/2013,
"Classic Consulting Group, Inc.",211-04 39th Avenue,Bayside,NY,718-874-6992,718-255-5973,Nikolaos Poubourid,N,N,N,N,1/8/2013,
"Classic Consulting Group, Inc.",211-04 39th Avenue,Bayside,NY,718-874-6992,718-255-5973,Nikolaos Poubourid,N,N,N,N,1/8/2013,
"Classic Consulting Group, Inc.",211-04 39th Avenue,Bayside,NY,718-874-6992,718-255-5973,Nikolaos Poubourid,N,N,N,N,1/8/2013,
"Classic Consulting Group, Inc.",211-04 39th Avenue,Bayside,NY,718-874-6992,718-255-5973,Nikolaos Poubourid,N,N,N,N,1/8/2013,
Classic Environmental Inc,112 Wade Road,Latham,NY,518-591-0234,518-591-0704,Greg Streeter,N,N,N,Y,9/10/2013,
Classic Environmental Inc,112 Wade Road,Latham,NY,518-591-0234,518-591-0704,Greg Streeter,N,N,N,Y,9/10/2013,
Classic Environmental Inc,112 Wade Road,Latham,NY,518-591-0234,518-591-0704,Greg Streeter,N,N,N,Y,9/10/2013,
Classic Environmental Inc,112 Wade Road,Latham,NY,518-591-0234,518-591-0704,Greg Streeter,N,N,N,Y,9/10/2013,
Classic Environmental Inc,112 Wade Road,Latham,NY,518-591-0234,518-591-0704,Greg Streeter,N,N,N,Y,9/10/2013,"13280
"
Classic Environmental Inc,112 Wade Road,Latham,NY,518-591-0234,518-591-0704,Greg Streeter,N,N,N,Y,9/10/2013,"13285
"
"CLASSIC FLOOR FINISHING, INC.",150 Cooper Road,West Berlin,NJ,856-719-1919,856-719-9393,Eileen Rabatin,N,N,N,N,1/29/2012,
CLASSICO BUILDING MAINTENANCE,2580 BOSTON ROAD,BRONX,NY,718-881-5551,718-881-5525,MARIA RIOS,Y,Y,N,N,8/12/2013,"80025
(39.98447900030567, -105.2376580001166)"
"Clean Earth of North Jersey, Inc.",115  Jacobus Avenue,Kearny,NJ,516-867-6452,973-344-8652,Alan Hershkowitz,N,N,N,Y,10/18/2013,
"Clean Earth of North Jersey, Inc.",115  Jacobus Avenue,Kearny,NJ,516-867-6452,973-344-8652,Alan Hershkowitz,N,N,N,Y,10/18/2013,
CLEANING CONTRACTORS CORP.,43-14 54th Road,Maspeth,NY,718-784-7025,718-784-7028,Stephen Schimmel,N,N,N,Y,7/28/2014,"80025
(39.98447900030567, -105.2376580001166)"
Clearview Tree and Land Corp.,342 Ivy Avenue,Westbury,NY,516-640-5586,516-280-5585,Aline Valencia,Y,N,N,N,3/8/2013,
CLEMENTE BROTHERS CONTRACTING CORP.,50 South Bridge Street,Staten Island,NY,718-227-0136,718-227-0682,Jeffrey Clemente,N,N,N,Y,7/20/2012,
CLEMENTE BROTHERS CONTRACTING CORP.,50 South Bridge Street,Staten Island,NY,718-227-0136,718-227-0682,Jeffrey Clemente,N,N,N,Y,7/20/2012,
CLEMENTE BROTHERS CONTRACTING CORP.,50 South Bridge Street,Staten Island,NY,718-227-0136,718-227-0682,Jeffrey Clemente,N,N,N,Y,7/20/2012,
"CLIFFORD DIAS P.E., P.C.",7 DEY STREET,NEW YORK,NY,212-608-4811,212-267-0622,CLIFFORD DIAS,N,N,N,Y,9/3/2012,"32025
(30.144822635456308, -82.51089275010031)"
"CLINE BETTRIDGE BERNSTEIN LIGHTING DESIGN, INC.",30 W. 22nd Street,New York,NY,212-741-3280,212-741-3112,Stephen D Bernstei,N,N,N,Y,9/30/2011,"37061
(36.2780590102152, -87.65151089800952)"
"CLINE BETTRIDGE BERNSTEIN LIGHTING DESIGN, INC.",30 W. 22nd Street,New York,NY,212-741-3280,212-741-3112,Stephen D Bernstei,N,N,N,Y,9/30/2011,"37062
(35.98550781563324, -87.13578702734941)"
"CM & E CON, INC.",20 Corrielle Street,Fords,NJ,732-738-5152,732-738-5154,Atul Gaudani,Y,N,N,Y,2/24/2013,
"CM & E CON, INC.",20 Corrielle Street,Fords,NJ,732-738-5152,732-738-5154,Atul Gaudani,Y,N,N,Y,2/24/2013,
"CMX Engineering, Survey & Landscape Architects, P.C.",1311 MAMARONECK AVENUE,WHITE PLAINS,NY,732-577-9000,914-686-1222,Eileen O'Neill,N,N,N,Y,12/23/2012,"32025
(30.144822635456308, -82.51089275010031)"
"CMX Engineering, Survey & Landscape Architects, P.C.",1311 MAMARONECK AVENUE,WHITE PLAINS,NY,732-577-9000,914-686-1222,Eileen O'Neill,N,N,N,Y,12/23/2012,"37097
(35.758242445432586, -87.78315275079876)"
COASTAL ELECTRIC CONSTRUCTION,185 Waverly Avenue,Patchogue,NY,631-289-3233,631-289-3257,Kevin Tomlinson,N,N,N,Y,6/18/2012,"13850
(42.05322342981748, -76.03346068865983)"
COASTAL ELECTRIC CONSTRUCTION,185 Waverly Avenue,Patchogue,NY,631-289-3233,631-289-3257,Kevin Tomlinson,N,N,N,Y,6/18/2012,"16000
"
COASTAL SHEET METAL CORP.,1125 Close Avenue,BRONX,NY,718-542-7000,718-328-0488,Laurence Kupfersch,N,N,N,Y,4/2/2013,"15800
"
Coastal Tile & Marble Inc.,690 North Broadway,N. White Plains,NY,914-946-7971,914-946-8426,Andre Segatti,N,N,N,N,10/7/2012,
Coastal Tile & Marble Inc.,690 North Broadway,N. White Plains,NY,914-946-7971,914-946-8426,Andre Segatti,N,N,N,N,10/7/2012,
Cognizant Technology Solutions U.S. Corp.,500 Frank W. Burr Blvd,Teaneck,NJ,201-218-8968,732-548-7544,Doug Riehl,N,N,N,Y,9/8/2014,"80040
(39.74110999992661, -104.87581100037733)"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16500
"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16100
"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16700
"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16550
(42.13320700030289, -80.0877600002238)"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16200
"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16080
"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16710
"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16800
"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16300
"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16050
(41.043973583514116, -79.7705795610978)"
Cole Electric Corp.,219-05 Merrick Blvd,Laurelton,NY,718-276-3905,718-276-3936,Kisland Cole,Y,N,N,N,1/10/2014,"16400
"
COLE MECHANICAL CORP.,119 LAKE DRIVE,MAHOPAC,NY,845-661-1352,845-621-9298,NANCY SMITH,N,Y,Y,N,8/23/2013,"15050
(40.502745180645604, -80.42718049998007)"
COLE MECHANICAL CORP.,119 LAKE DRIVE,MAHOPAC,NY,845-661-1352,845-621-9298,NANCY SMITH,N,Y,Y,N,8/23/2013,"15180
"
"COLE PARTNERS, INC.",242 Nevins Street,Brooklyn,NY,718-875-8300,718-875-8400,Dee Haughton,Y,N,N,Y,6/3/2012,
"COLE PARTNERS, INC.",242 Nevins Street,Brooklyn,NY,718-875-8300,718-875-8400,Dee Haughton,Y,N,N,Y,6/3/2012,"99945
"
"COLE PARTNERS, INC.",242 Nevins Street,Brooklyn,NY,718-875-8300,718-875-8400,Dee Haughton,Y,N,N,Y,6/3/2012,"99960
"
COLGATE SCAFFOLDING & EQUIPMENT CP,1470 Bruckner Blvd.,Bronx,NY,718-589-4900,718-589-4949,Ali Hussain,N,N,N,N,3/9/2012,"14800
"
COLGATE SCAFFOLDING & EQUIPMENT CP,1470 Bruckner Blvd.,Bronx,NY,718-589-4900,718-589-4949,Ali Hussain,N,N,N,N,3/9/2012,
COLGATE SCAFFOLDING & EQUIPMENT CP,1470 Bruckner Blvd.,Bronx,NY,718-589-4900,718-589-4949,Ali Hussain,N,N,N,N,3/9/2012,"14600
"
COLGATE SCAFFOLDING & EQUIPMENT CP,1470 Bruckner Blvd.,Bronx,NY,718-589-4900,718-589-4949,Ali Hussain,N,N,N,N,3/9/2012,
"Collaborative Solutions, LLC",11710  Plaza America Drive,Reston,VA,305-582-9230,703-759-0807,Kenneth X. Free,N,Y,N,Y,2/16/2014,"86015
(35.23895000014244, -111.83305999971918)"
"Collaborative Solutions, LLC",11710  Plaza America Drive,Reston,VA,305-582-9230,703-759-0807,Kenneth X. Free,N,Y,N,Y,2/16/2014,"80040
(39.74110999992661, -104.87581100037733)"
"Collaborative Solutions, LLC",11710  Plaza America Drive,Reston,VA,305-582-9230,703-759-0807,Kenneth X. Free,N,Y,N,Y,2/16/2014,"86025
(34.9262226098856, -110.07514261294119)"
COLLINS + SCOVILLE ARCH / ENG / CONSTRU MGMT PC,The Chrysler Building 405 Lexi,New York,NY,518-463-8068,518-463-8069,Randolph J. Collin,N,N,N,Y,7/8/2014,"31000
"
COLON ASSOCIATES INC.,60-01 169th Street,Fresh Meadows,NY,718-551-5269,718-961-4085,Julio Colon,Y,N,N,N,4/14/2014,
COLON ASSOCIATES INC.,60-01 169th Street,Fresh Meadows,NY,718-551-5269,718-961-4085,Julio Colon,Y,N,N,N,4/14/2014,
"COLONIAL LOCK + KEY, INC.",1637 Stadium Avenue,Bronx,NY,718-598-9122,718-828-5776,Michael Hanlon,Y,N,N,N,9/30/2011,
"COLONIAL LOCK + KEY, INC.",1637 Stadium Avenue,Bronx,NY,718-598-9122,718-828-5776,Michael Hanlon,Y,N,N,N,9/30/2011,
"Colvent, Inc.",25 West 45,New york,NY,212-265-2470,212-262-0157,Jan K. Urso,N,N,N,N,4/28/2014,"15700
"
Combined Resources Interiors Inc.,101 Sheer Plaza,Plainview,NY,516-777-1159,516-777-1083,Susan Postel,N,N,N,Y,7/12/2014,
Combined Resources Interiors Inc.,101 Sheer Plaza,Plainview,NY,516-777-1159,516-777-1083,Susan Postel,N,N,N,Y,7/12/2014,
Combined Resources Interiors Inc.,101 Sheer Plaza,Plainview,NY,516-777-1159,516-777-1083,Susan Postel,N,N,N,Y,7/12/2014,
Commerce Electrical Contracting Corp.,40-12  28th Street,Long Island City,NY,718-233-4955,347-368-4560,Dimitrios Tomboris,N,N,Y,N,1/24/2014,"16500
"
