"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 112 BRONXWOOD SCHOOL,Bronx,Phipps Community Development,(718) 654-6377,OST,"1925 Schieffelin Ave
10466
(40.88446894320127, -73.84398667949243)"
After-School Programs,Out of School Time,PPNYC: Bronx Center,Bronx,Planned Parenthood of NYC,(212) 965-4837,High School,"349 149th Street
10451
(40.81667954995552, -73.91966489573737)"
After-School Programs,Out of School Time,Planned Parenthood,Manhattan,Planned Parenthood of NYC,(212) 274-7367,High School,"26 Bleecker Street
10012
(40.72557579738253, -73.99351607367669)"
After-School Programs,Out of School Time,P.S. 48 JOSEPH R. DRAKE SCHOOL,Bronx,"Police Athletic League, Inc.",(718) 589-0239,Elementary,"1290 SPOFFORD AVENUE
10474
(40.81436840508654, -73.88686854859237)"
After-School Programs,Out of School Time,PAL New South Bronx Center,Bronx,"Police Athletic League, Inc.",(718) 991-2447,Elementary,"991 Longwood Ave
10459
(40.817260540416946, -73.89773839589843)"
After-School Programs,Out of School Time,PAL Webster Center,Bronx,"Police Athletic League, Inc.",(718) 733-6748,Elementary,"2255 Webster Avenue
10457
(40.85563091671904, -73.89602321003798)"
After-School Programs,Out of School Time,PAL-South Bronx Center,Bronx,"Police Athletic League, Inc.",(718) 991-2447,High School,"991 Longwood Avenue
10459
(40.817260540416946, -73.89773839589843)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,PAL Webster Center,Bronx,"Police Athletic League, Inc.",(718) 733-6748,OST,"2255 Webster Avenue
10457
(40.85563091671904, -73.89602321003798)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,PAL New South Bronx Center,Bronx,"Police Athletic League, Inc.",(718) 991-2447,OST,"991 Longwood Ave
10459
(40.817260540416946, -73.89773839589843)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 48 JOSEPH R. DRAKE SCHOOL,Bronx,"Police Athletic League, Inc.",(718) 378-0772,OST,"1290 SPOFFORD AVENUE
10474
(40.81436840508654, -73.88686854859237)"
After-School Programs,Out of School Time,I.S. 218 JAMES PETER SINNOTT M,Brooklyn,"Police Athletic League, Inc.",(718) 277-1928,Elementary,"370 FOUNTAIN AVENUE
11208
(40.67070199017694, -73.8742292684109)"
After-School Programs,Out of School Time,Nazareth Regional HS,Brooklyn,"Police Athletic League, Inc.",(718) 763-1100,High School,"475 57th Street
11203
(40.64428283918295, -73.92276595804525)"
After-School Programs,Out of School Time,PAL Miccio Center,Brooklyn,"Police Athletic League, Inc.",(718) 243-1528,High School,"110 9th Street
11231
(40.67578212491029, -74.0015232923829)"
After-School Programs,Out of School Time,PAL-Wynn Center,Brooklyn,"Police Athletic League, Inc.",(718) 230-8477,Elementary,"495 Gates Avenue
11221
(40.69128803951145, -73.92761792792498)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,PAL-Wynn Center,Brooklyn,"Police Athletic League, Inc.",(718) 230-8477,OST,"495 Gates Avenue
11221
(40.69128803951145, -73.92761792792498)"
After-School Programs,Out of School Time,Duncan Center - Opt. 1,Manhattan,"Police Athletic League, Inc.",(212) 397-8477,Elementary,"552 52nd Street
10019
(40.76670034517425, -73.99274681637365)"
After-School Programs,Out of School Time,PAL Armory,Manhattan,"Police Athletic League, Inc.",(212) 477-9450,High School,"216 Fort Washington Avenue
10032
(40.842343769666854, -73.94220075868486)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Duncan Center - Opt. 1,Manhattan,"Police Athletic League, Inc.",(212) 397-8477,OST,"552 52nd Street
10019
(40.76670034517425, -73.99274681637365)"
After-School Programs,Out of School Time,South Jamaica Center 1,Queens,"Police Athletic League, Inc.",(718) 978-4655,Elementary,"116 25 Guy R Brewer Boulevard
11434
(40.6769452621142, -73.77530690169215)"
After-School Programs,Out of School Time,South Jamaica PAL,Queens,"Police Athletic League, Inc.",(718) 978-4655,High School,"116 25 Guy R Brewer Boulevard
11434
(40.6769452621142, -73.77530690169215)"
After-School Programs,Out of School Time,Foster-Laurie,Queens,"Police Athletic League, Inc.",(718) 468-1888,High School,"199 10 112th Avenue
11412
(40.69812711747255, -73.75923519834566)"
After-School Programs,Out of School Time,J.H.S. 217 ROBERT VAN WYCK SCH,Queens,"Police Athletic League, Inc.",(718) 527-0874,High School,"85 05 144th Street
11435
(40.70119264912154, -73.80979665579099)"
After-School Programs,Out of School Time,P.S. 214 CADWALLADER COLDEN SC,Queens,"Police Athletic League, Inc.",(718) 353-8457,Elementary,"31 15 140 STREET
11354
(40.76862022064671, -73.82719028070687)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 214 CADWALLADER COLDEN SC,Queens,"Police Athletic League, Inc.",(718) 353-8457,OST,"31 15 140 STREET
11354
(40.76862022064671, -73.82719028070687)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,South Jamaica Center 1,Queens,"Police Athletic League, Inc.",(718) 978-4655,OST,"116 25 Guy R Brewer Boulevard
11434
(40.6769452621142, -73.77530690169215)"
After-School Programs,Out of School Time,P.S. 13 MARGARET L. LINDEMEYER,Staten Island,"Police Athletic League, Inc.",(718) 720-8718,High School,"191 Vermont Avenue
10305
(40.61313538242362, -74.06980148478938)"
After-School Programs,Out of School Time,P.S. 14 CORNELIUS VANDERBILT S,Staten Island,"Police Athletic League, Inc.",(718) 981-3976,Elementary,"100 Tompkins Avenue
10304
(40.622148795415534, -74.07837687526822)"
After-School Programs,Out of School Time,P.S. 41 NEW DORP SCHOOL,Staten Island,"Police Athletic League, Inc.",(718) 720-8592,Elementary,"216 Clawson Street
10306
(40.574024158045525, -74.10928336025026)"
After-School Programs,Out of School Time,P.S. 57 HUBERT HUMPHREY SCHOOL,Staten Island,"Police Athletic League, Inc.",(718) 720-8718,High School,"140 Palma Drive
10304
(40.61136129612238, -74.08283106498078)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S./H.S 80 MICHAEL J. PETRIDE,Staten Island,"Police Athletic League, Inc.",(718) 390-0876,Elementary,"715 Ocean Terrace
10301
(40.60745891713139, -74.10148829317096)"
After-School Programs,Out of School Time,Cromwell Rec Center,Staten Island,"Police Athletic League, Inc.",(917) 482-1297,Elem/MS/HS,"6 at Hannah St @ Bay and Hannah Street
10301
(40.62678550844453, -74.09611291088208)"
After-School Programs,Out of School Time,Forest Hills,Queens,"Queens Community House, Inc",(718) 592-5757,Elementary,"108 25 62nd Drive
11375
(40.720707263029794, -73.84628429608335)"
After-School Programs,Out of School Time,J.H.S. 217 ROBERT VAN WYCK SCHOOL,Queens,"Queens Community House, Inc",(718) 262-9234,Middle School,"85 05 144th Street
11435
(40.70119264912154, -73.80979665579099)"
After-School Programs,Out of School Time,P.S. 82 HAMMOND SCHOOL,Queens,"Queens Community House, Inc",(718) 297-0562,Elementary,"88 02 144th Street
11435
(40.70119264912154, -73.80979665579099)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 86,Queens,"Queens Community House, Inc",(718) 206-0517,Elementary,"87 41 PARSONS BOULEVARD
11432
(40.71311535449007, -73.79282099978928)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Pomonok Center,Queens,"Queens Community House, Inc",(718) 591-6060,Elementary,"67 09 Kissena Boulevard
11367
(40.730323085042414, -73.82610630716033)"
After-School Programs,Out of School Time,Forest Hills 1( Forest Hills),Queens,"Queens Community House, Inc",(718) 592-5757,MS/HS,"108 25 62nd Drive
11375
(40.720707263029794, -73.84628429608335)"
After-School Programs,Out of School Time,Forest Hills (Jackson Heights),Queens,"Queens Community House, Inc",(718) 898-7461,MS/HS,"74 09 37th Avenue
11372
(40.75163073936716, -73.88361254528269)"
After-School Programs,Out of School Time,Generation Q,Queens,"Queens Community House, Inc",(718) 592-5757,High School,"30 74 Steinway Street
11103
(40.76286893025696, -73.91327185810974)"
After-School Programs,Out of School Time,J.H.S. 157 STEPHEN HALSEY SCHOOL,Queens,"Queens Community House, Inc",(718) 592-5757,High School,"102 01 64th Avenue
11375
(40.720707263029794, -73.84628429608335)"
After-School Programs,Out of School Time,Lost Battalion Center,Queens,"Queens Community House, Inc",(718) 592-5757,Elem/MS/HS,"93 29 Queens Boulevard
11374
(40.72646491702238, -73.86148084756303)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 86 IRVINGTON SCHOOL,Brooklyn,Ridgewood Bushwick Senior Citizens Council,(718) 381-9653,Elementary,"220 Irving Avenue
11237
(40.7007452458598, -73.91749723727719)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Ridgwood Bushwick,Brooklyn,Ridgewood Bushwick Senior Citizens Council,(718) 381-9653,Elementary,"1474 Gates Avenue
11237
(40.69784030864716, -73.91383248246076)"
After-School Programs,Out of School Time,M.S./H.S. 141 DAVID A. STEIN R,Bronx,"Riverdale Community Center, Inc.",(718) 796-4724,High School,"660 237th Street
10463
(40.88826732332943, -73.9131873185513)"
After-School Programs,Out of School Time,M.S./H.S. 141 DAVID A. STEIN R,Bronx,"Riverdale Community Center, Inc.",(718) 796-4724,Middle School,"660 237th Street
10463
(40.88826732332943, -73.9131873185513)"
After-School Programs,Out of School Time,Riverdale House,Bronx,"Riverdale Neighborhood House, Inc.",(718) 549-8100,High School,"5521 Mosholu Avenue
10471
(40.90296572432813, -73.90384240450045)"
After-School Programs,Out of School Time,M.S. 53 BRIAN PICCOLO SCHOOL,Queens,"Rockaway Artist Alliance, Inc.",,Middle School,"1045 Nameoke Street
11691
(40.604063741214375, -73.74929267161791)"
After-School Programs,Out of School Time,Building T 149,Queens,"Rockaway Artist Alliance, Inc.",(718) 474-0861,Elem/MS,
After-School Programs,Out of School Time,Beach Channel HS,Queens,Rockaway Development & Revitalization Corporation,(718) 945-6900,High School,"100 00 Beach Channel Drive
11694
(40.57657830564432, -73.85077700055808)"
After-School Programs,Out of School Time,Rocking the Boat,Bronx,"Rocking the Boat, Inc.",(718) 466-5799,High School,"60 174th Street
10452
(40.84492475277494, -73.91283748133719)"
After-School Programs,Out of School Time,P.S. 123 P.S. 123,Queens,Safe Space,(347) 678-6437,Elementary,"145 01 119th Avenue
11436
(40.67571820912809, -73.79646501494847)"
After-School Programs,Out of School Time,P.S. 215 LUCRETIA MOTT SCHOOL,Queens,Safe Space,(347) 489-0857,Elementary,"535 Briar Place
11691
(40.59915376512268, -73.75832418340367)"
After-School Programs,Out of School Time,P.S. 30 P.S. 30,Queens,Safe Space,(646) 523-8616,Elementary,"126 10 Bedell Street
11434
(40.6769452621142, -73.77530690169215)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 123 P.S. 123,Queens,Safe Space,(347) 678-6437,OST,"145 01 119th Avenue
11436
(40.67571820912809, -73.79646501494847)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 30 P.S. 30,Queens,Safe Space,(646) 523-8616,OST,"126 10 Bedell Street
11434
(40.6769452621142, -73.77530690169215)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 215 LUCRETIA MOTT SCHOOL,Queens,Safe Space,(347) 489-0857,OST,"535 Briar Place
11691
(40.59915376512268, -73.75832418340367)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,KNOWLEDGE & POWER PREPARATORY,Queens,Safe Space,(718) 276-2481�,OST,"1045 Nameoke Street
11691
(40.604063741214375, -73.74929267161791)"
After-School Programs,Out of School Time,HS For Teaching Arts,Queens,"Samuel Field YM & YWHA, Inc.",(718) 479-3920,High School,"74 20 Commonwealth Boulevard
11426
(40.73704138495202, -73.72415699894628)"
After-School Programs,Out of School Time,J.H.S. 216 GEORGE J. RYAN JUNI,Queens,"Samuel Field YM & YWHA, Inc.",(646) 752-3226,Middle School,"64 20 175th Street
11365
(40.73987184371066, -73.79462153515567)"
After-School Programs,Out of School Time,M.S. 158 MARIE CURIE SCHOOL,Queens,"Samuel Field YM & YWHA, Inc.",(718) 281-1053,Middle School,"46 35 Oceania Street
11361
(40.76418884813688, -73.77232552860022)"
After-School Programs,Out of School Time,M.S. 172 IRWIN ALTMAN MIDDLE S,Queens,"Samuel Field YM & YWHA, Inc.",(718) 347-3162,Middle School,"81 14 257th Street
11004
(40.74323783435864, -73.71201500019208)"
After-School Programs,Out of School Time,P.S. 115 GLEN OAKS SCHOOL,Queens,"Samuel Field YM & YWHA, Inc.",(718) 225-6750,Elementary,"80 51 261st Street
11004
(40.74323783435864, -73.71201500019208)"
After-School Programs,Out of School Time,P.S. 178 HOLLISWOOD SCHOOL,Queens,"Samuel Field YM & YWHA, Inc.",(718) 225-6750,Elementary,"189 10 RADNOR ROAD
11423
(40.71722229567246, -73.7671414999802)"
After-School Programs,Out of School Time,P.S. 186 CASTLEWOOD SCHOOL,Queens,"Samuel Field YM & YWHA, Inc.",(718) 225-6750,Elementary,"252 12 72 AVENUE
11426
(40.73704138495202, -73.72415699894628)"
After-School Programs,Out of School Time,P.S./I.S. 266 P.S./I.S. 266,Queens,"Samuel Field YM & YWHA, Inc.",(718) 479-3920,Middle School,"7410 Commonwealth Boulevard
11426
(40.74543773288209, -73.72720912903414)"
After-School Programs,Out of School Time,PS 169-Bay Terrace 1,Queens,"Samuel Field YM & YWHA, Inc.",(718) 423-6111,Elementary,"18 25 212th Street
11360
(40.78070133439911, -73.78226733686807)"
After-School Programs,Out of School Time,PS 169-Bay Terrace 2,Queens,"Samuel Field YM & YWHA, Inc.",(718) 423-6111,High School,"18 25 212th Street
11360
(40.78070133439911, -73.78226733686807)"
After-School Programs,Out of School Time,Samuel Field,Queens,"Samuel Field YM & YWHA, Inc.",(718) 225-6750,High School,"58 20 Little Neck Parkway
11362
(40.759074216601846, -73.73430017711144)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 178 HOLLISWOOD SCHOOL,Queens,"Samuel Field YM & YWHA, Inc.",(718) 225-6750,OST,"189 10 RADNOR ROAD
11423
(40.71722229567246, -73.7671414999802)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 186 CASTLEWOOD SCHOOL,Queens,"Samuel Field YM & YWHA, Inc.",(718) 225-6750,OST,"252 12 72 AVENUE
11426
(40.73704138495202, -73.72415699894628)"
After-School Programs,Out of School Time,P.S. 34 OLIVER H. PERRY SCHOOL,Brooklyn,School Settlement,(718) 599-9224,Elementary,"131 NORMAN AVENUE
11222
(40.72614326106391, -73.94966946764082)"
After-School Programs,Out of School Time,School Settlment,Brooklyn,School Settlement,(718) 389-1810,Elementary,"120 Jackson Street
11211
(40.71644266097583, -73.9465632916115)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 34 OLIVER H. PERRY SCHOOL,Brooklyn,School Settlement,(718) 599-9224,OST,"131 NORMAN AVENUE
11222
(40.72614326106391, -73.94966946764082)"
After-School Programs,Out of School Time,I.S. 311 ESSENCE SCHOOL,Brooklyn,SCO Family of Services,(718) 485-5130,Middle School,"590 SHEFFIELD AVENUE
11207
(40.66233878188243, -73.89448660618348)"
After-School Programs,Out of School Time,P.S. 1 P.S. 1 - BERGEN SCHOOL,Brooklyn,SCO Family of Services,(718) 492-2619,Elementary,"309 47 Street
11220
(40.64919427766737, -74.01249722815565)"
After-School Programs,Out of School Time,P.S. 5 DR. RONALD MCNAIR SCHOOL,Brooklyn,SCO Family of Services,(718) 443-8527,Elementary,"820 HANCOCK STREET
11233
(40.68566371434021, -73.92264902406154)"
After-School Programs,Out of School Time,P.S. 506,Brooklyn,SCO Family of Services,(718) 439-5986,Elementary,"330 59 STREET
11220
(40.64220161479856, -74.0191758017247)"
After-School Programs,Out of School Time,P.S. 81 THADDEUS STEVENS SCHOOL,Brooklyn,SCO Family of Services,(718) 602-6082,Elementary,"990 DEKALB AVENUE
11221
(40.693145808720686, -73.93569936432992)"
After-School Programs,Out of School Time,M.S. 136 M.S. 136 - CHARLES O.,Brooklyn,SCO Family of Services,(718) 788-3500,MS/HS,"4004 Fourth Avenue
11232
(40.65208990853318, -74.00688510833078)"
After-School Programs,Out of School Time,P.S. 1 P.S. 1 - BERGEN SCHOOL,Brooklyn,SCO Family of Services,(718) 788-3500,Elem/MS,"309 47th Street
11220
(40.64919427766737, -74.01249722815565)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,I.S. 311 ESSENCE SCHOOL,Brooklyn,SCO Family of Services,(718) 485-5130,OST,"590 SHEFFIELD AVENUE
11207
(40.66233878188243, -73.89448660618348)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 81 THADDEUS STEVENS SCHOO,Brooklyn,SCO Family of Services,(718) 602-6082,OST,"990 DEKALB AVENUE
11221
(40.693145808720686, -73.93569936432992)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 5 DR. RONALD MCNAIR SCHOO,Brooklyn,SCO Family of Services,(718) 443-8527,OST,"820 HANCOCK STREET
11233
(40.68566371434021, -73.92264902406154)"
After-School Programs,Out of School Time,Sephardic Center,Brooklyn,Sephardic Community Center,(718) 954-3145,Middle School,"1901 Ocean Parkway
11223
(40.60242733613855, -73.96603727140914)"
After-School Programs,Out of School Time,I.S. 232 WINTHROP SCHOOL,Brooklyn,"Sesame Flyers International, Inc.",(718) 693-0500,High School,"905 Winthrop Street
11203
(40.65845142217417, -73.92913135988232)"
